Attempt	Real
wes-ter-ly	west-er-ly
swin-geing	swinge-ing
non-chal-ant-ly	non-cha-lant-ly
gren-a-di-er	gren-a-dier
so-ci-o-p-o-lit-i-cal	so-ci-o-po-lit-i-cal
pael-la	pa-el-la
ex-tra-s-o-lar	ex-tra-so-lar
un-con-sidered	un-con-sid-ered
trans-finite	trans-fi-nite
uni-formed	u-ni-formed
bu-si-ness	busi-ness
foun-d-ry	found-ry
tur-na-r-ound	turn-a-round
breeches	breech-es
eag-er	ea-ger
sup-rem-a-cy	su-prem-a-cy
ragged	rag-ged
boathouse	boat-house
im-prov-ised	im-pro-vised
smelt-ing	smelting
nonsmok-ing	non-smok-ing
the-or-ist	the-o-rist
loo-s-en	loos-en
realign	re-a-lign
hol-i-ness	ho-li-ness
ka-t-y-did	ka-ty-did
be-drid-den	bed-rid-den
de-pen-den-cy	de-pend-en-cy
town-speo-ple	towns-peo-ple
zaire	za-ire
cig-arette	cig-a-rette
tech-no-pho-bi-a	tech-no-pho-bia
con-cate-na-tion	con-cat-e-na-tion
sugar-ing	sug-ar-ing
poet-i-cal-ly	po-et-i-cal-ly
wi-zened	wiz-ened
hege-mon-ic	heg-e-mon-ic
wor-d-y	word-y
jun-kyard	junk-yard
bour-ge-o-is	bour-geois
stalag-mite	sta-lag-mite
di-seq-ui-li-bri-um	dis-e-qui-lib-ri-um
in-es-capa-bly	in-es-cap-a-bly
wel-com-ing	welcoming
nove-list	nov-el-ist
e-so-ter-i-ca	es-o-ter-i-ca
i-nim-i-cal	in-im-i-cal
fore-cas-t-er	fore-cast-er
se-cond-hand	sec-ond-hand
fath-er	fa-ther
majest-y	maj-es-ty
e-v-en	e-ven
cu-p-rous	cu-prous
sier-ra	si-er-ra
final-ly	fi-nal-ly
sy-no-vi-al	syn-o-vi-al
fla-gon	flag-on
blo-w-up	blow-up
welt-er	wel-ter
me-ri-di-on-al	me-rid-i-o-nal
sa-la-am	sa-laam
sau-s-age	sau-sage
met-a-mor-phosed	metamorphosed
scan-ti-ly	scant-i-ly
le-gend	leg-end
pos-tal	post-al
par-a-chu-tist	par-a-chut-ist
crooked	crook-ed
de-si-rous	de-sir-ous
pro-lapsed	prolapsed
cap-a-ble	ca-pa-ble
micro-surger-y	mi-cro-sur-ger-y
swimming	swim-ming
cu-tout	cut-out
forte	for-te
cur-va-ce-ous	cur-va-ceous
shim-mer-ing	shimmering
me-l-o-dra-ma	mel-o-dra-ma
spa-cey	spac-ey
slant-ed	slanted
pro-mul-gate	prom-ul-gate
tele-pho-nist	te-leph-o-nist
prem-o-ni-tion	pre-mo-ni-tion
grou-pie	group-ie
ren-e-go-ti-a-tion	re-ne-go-ti-a-tion
smirk-ing	smirking
ac-cep-t-a-ble	ac-cept-a-ble
de-sir-a-bil-i-a	desirabilia
mis-creant	mis-cre-ant
twofaced	two-faced
re-con-fi-gure	re-con-fig-ure
fin-d-er	find-er
vi-tri-ol	vit-ri-ol
homo-pho-bi-a	ho-mo-pho-bi-a
wom-an-k-ind	wom-an-kind
tur-bocharged	turbocharged
con-fir-ma-to-ry	con-firm-a-to-ry
sere-nade	ser-e-nade
tran-sac-tion	trans-ac-tion
band-wa-gon	band-wag-on
in-fan-t-ry	in-fan-try
im-pro-p-er-ly	im-prop-er-ly
grie-v-ous-ly	griev-ous-ly
flin-tlock	flint-lock
lar-y-nx	lar-ynx
out-lawed	outlawed
im-po-lit-ic	im-pol-i-tic
un-de-r-es-ti-ma-tion	un-der-es-ti-ma-tion
me-te-o-r-o-log-i-cal	me-te-or-o-log-i-cal
or-bi-ter	or-bit-er
glo-b-al-ly	glob-al-ly
u-ni-p-o-lar	u-ni-po-lar
house-r-oom	house-room
cor-re-spon-d-ent	cor-re-spond-ent
stinger	sting-er
ca-va-li-er	cav-a-lier
lisp-ing	lisping
na-v-el	na-vel
lin-es-man	lines-man
arach-nid	a-rach-nid
par-then-o-gen-e-sis	par-the-no-gen-e-sis
mal-ig-nant	ma-lig-nant
vo-lun-tar-i-ly	vol-un-tar-i-ly
pro-p-er	prop-er
so-me-one	some-one
hip-podrome	hip-po-drome
cata-lep-sy	cat-a-lep-sy
par-en-tal	pa-ren-tal
whoev-er	who-ev-er
bi-s-on	bi-son
lef-tist	left-ist
dea-fen	deaf-en
con-sen-sual	con-sen-su-al
raf-t-er	raft-er
re-staur-a-teur	res-tau-ra-teur
u-phol-ster	up-hol-ster
blitzkrieg	blitz-krieg
re-a-son-a-bly	rea-son-a-bly
loess	lo-ess
syru-py	syr-up-y
pro-m-o-ter	pro-mot-er
a-po-s-tol-ic	ap-os-tol-ic
car-ess	ca-ress
naive	na-ive
vit-a-min	vi-ta-min
sober-ing	sobering
non-cha-l-ance	non-cha-lance
i-mag-i-nar-y	im-ag-i-nar-y
glis-t-en	glis-ten
ty-pist	typ-ist
un-super-vised	un-su-per-vised
sapling	sap-ling
un-sa-vo-ry	un-sa-vor-y
cop-ro-ces-sor	co-proc-es-sor
mimick-er	mim-ick-er
o-r-i-gami	o-ri-ga-mi
con-duct-ed	conducted
some-ti-mes	some-times
waterbed	wa-ter-bed
strid-ent	stri-dent
un-natu-ral	un-nat-u-ral
bi-noc-u-lars	bin-oc-u-lars
chalet	cha-let
cho-s-en	cho-sen
psy-choan-a-lyt-ic	psy-cho-an-a-lyt-ic
pol-y-e-ster	pol-y-es-ter
pam-ph-let	pam-phlet
pear-ly	pearl-y
chim-e-r-a	chi-me-ra
su-per-fi-cial-i-ty	su-per-fi-ci-al-i-ty
un-hindered	un-hin-dered
pari-e-tal	pa-ri-e-tal
re-r-un	re-run
stron-groom	strong-room
pen-et-ra-ble	pen-e-tra-ble
wol-fhound	wolf-hound
stif-fen-ing	stiff-en-ing
be-wild-er	be-wil-der
fan-cier	fan-ci-er
bas-ic	ba-sic
lumber-ing	lum-ber-ing
pros-th-e-sis	pros-the-sis
en-gineered	engineered
trunch-eon	trun-cheon
bire-frin-gent	bi-re-frin-gent
o-ran-gu-tan	o-rang-u-tan
an-ti-vi-r-al	an-ti-vi-ral
flee-cy	fleec-y
yearling	year-ling
gla-mour	glam-our
hau-lage	haul-age
shun-ter	shunt-er
tre-spass-er	tres-pass-er
aph-id	a-phid
tu-n-ic	tu-nic
bed-clo-thes	bed-clothes
pol-ys-ty-rene	pol-y-sty-rene
spher-oid	sphe-roid
waver-ing	wavering
fe-t-lock	fet-lock
elo-cu-tion	el-o-cu-tion
vil-la-ger	vil-lag-er
se-ni-or-i-ty	sen-ior-i-ty
axle	ax-le
coo-kie	cook-ie
predeter-mined	predetermined
but-tressed	buttressed
someth-ing	some-thing
tid-i-ness	ti-di-ness
bi-car-bon-ate	bi-car-bo-nate
di-a-ph-a-nous	di-aph-a-nous
ante	an-te
chemise	che-mise
con-ge-ni-al	con-gen-ial
o-leand-er	o-le-an-der
nit-rous	ni-trous
frigate	frig-ate
pere-grine	per-e-grine
su-p-reme	su-preme
de-spon-den-cy	de-spond-en-cy
dan-c-er	danc-er
li-brari-an	li-brar-i-an
pla-card	plac-ard
var-i-e-ty	va-ri-e-ty
ter-nar-y	ter-na-ry
re-du-ci-ble	re-duc-i-ble
voodoo	voo-doo
dis-mem-bered	dismembered
thousand	thou-sand
vehe-ment-ly	ve-he-ment-ly
scrib-bling	scribbling
ven-o-mous	ven-om-ous
com-pelling	com-pel-ling
burgun-dy	bur-gun-dy
ge-lig-nite	gel-ig-nite
sil-houette	sil-hou-ette
sel-f-ish	self-ish
drome-dar-y	drom-e-dar-y
pro-saic	pro-sa-ic
ex-ci-t-a-ble	ex-cit-a-ble
sa-v-ant	sa-vant
sten-o-sis	ste-no-sis
ood-les	oo-dles
co-r-o-na	co-ro-na
ar-chip-e-la-go	ar-chi-pel-a-go
un-pal-a-ta-ble	un-pal-at-a-ble
phos-pho-r-es-cence	phos-pho-res-cence
her-bal	herb-al
an-tiair-craft	an-ti-air-craft
re-gis-tra-ble	reg-is-tra-ble
vide-o-phone	vid-e-o-phone
during	dur-ing
qua-d-rat-ic	quad-rat-ic
col-lec-tiv-ely	col-lec-tive-ly
meow	me-ow
mea-s-ure	meas-ure
stron-ghold	strong-hold
une-ase	un-ease
cere-mo-ni-al	cer-e-mo-ni-al
scler-o-sis	scle-ro-sis
plu-my	plum-y
nov-em-ber	no-vem-ber
sys-te-mat-i-cal-ly	sys-tem-at-i-cal-ly
dumpling	dump-ling
re-fu-sal	re-fus-al
dis-gruntled	dis-grun-tled
as-pirin	as-pi-rin
skirmish-ing	skirmishing
huss-y	hus-sy
man-a-ger	man-ag-er
pi-per	pip-er
per-mit-ting	permitting
un-so-ci-a-ble	un-so-cia-ble
bar-becue	bar-be-cue
bron-chial	bron-chi-al
phen-o-type	phe-no-type
dow-d-y	dow-dy
fru-it-ful	fruit-ful
o-beis-ance	o-bei-sance
cud-d-ly	cud-dly
sup-rem-a-cist	su-prem-a-cist
hier-ar-ch-y	hi-er-ar-chy
phy-si-o-log-i-cal-ly	phys-i-o-log-i-cal-ly
laud-ed	lauded
ben-e-fi-ciar-y	ben-e-fi-ci-ar-y
de-cay-ing	decaying
ir-re-fut-a-ble	ir-ref-u-ta-ble
be-d-room	bed-room
ep-is-tle	e-pis-tle
in-ade-quate	in-ad-e-quate
un-ae-sthet-ic	un-aes-thet-ic
ou-tri-d-er	out-rid-er
in-vo-lun-tar-y	in-vol-un-tar-y
titled	ti-tled
i-n-ev-i-t-a-ble	in-ev-i-ta-ble
stu-died	stud-ied
per-ine-um	per-i-ne-um
sym-p-to-mat-ic	symp-to-mat-ic
dec-i-sive-ly	de-ci-sive-ly
for-er-un-ner	fore-run-ner
swee-tie	sweet-ie
boot-y	boo-ty
fil-th-y	filth-y
pho-to-co-pi-er	pho-to-cop-i-er
med-dling	meddling
tran-sceiv-er	trans-ceiv-er
rec-ti-lin-ear	rec-ti-lin-e-ar
be-si-des	be-sides
sy-rup	syr-up
ne-cro-po-lis	ne-crop-o-lis
pro-gressed	progressed
ste-plad-der	step-lad-der
tapestry	tap-es-try
test-y	tes-ty
vig-o-rous-ly	vig-or-ous-ly
in-te-r-op-er-a-bil-i-ty	in-ter-op-er-a-bil-i-ty
si-m-ile	sim-i-le
chir-o-prac-tor	chi-ro-prac-tor
coter-ie	co-te-rie
in-dec-o-r-ous	in-dec-o-rous
bin-ar-y	bi-na-ry
plas-t-er	plas-ter
sa-wy-er	saw-yer
farth-ing	far-thing
sa-t-yr	sa-tyr
cour-troom	court-room
pid-gin	pidg-in
dis-ord-er	dis-or-der
dea-fen-ing	deaf-en-ing
how-it-zer	how-itz-er
fi-nis	fin-is
i-di-o-s-yn-cra-sy	id-i-o-syn-cra-sy
un-secured	un-se-cured
church-war-den	church-ward-en
pold-er	pol-der
aor-tic	a-or-tic
chor-ist-er	chor-is-ter
me-t-a-b-o-lism	me-tab-o-lism
re-pe-al	re-peal
mar-in-er	mar-i-ner
horse-wh-ip	horse-whip
bar-barous	bar-ba-rous
cre-dit	cred-it
ev-er-y-where	eve-ry-where
hered-i-ty	he-red-i-ty
sum-ma-r-y	sum-ma-ry
over-bear-ing	o-ver-bear-ing
weanling	wean-ling
cool-ing	cooling
huf-f-y	huff-y
brie-fly	brief-ly
ro-s-ary	ro-sa-ry
ir-re-con-cila-ble	ir-rec-on-cil-a-ble
je-o-par-dy	jeop-ard-y
ig-u-a-na	i-gua-na
god-fath-er	god-fa-ther
wor-k-a-day	work-a-day
le-groom	leg-room
wo-man-ish	wom-an-ish
spirant	spi-rant
mi-cro-com-puter	mi-cro-com-pu-ter
glut-to-n-ous	glut-ton-ous
un-glam-o-r-ous	un-glam-or-ous
micro-fiche	mi-cro-fiche
mes-siah	mes-si-ah
te-nure	ten-ure
legged	leg-ged
re-ci-pi-ent	re-cip-i-ent
in-com-par-a-bly	in-com-pa-ra-bly
cog-nac	co-gnac
ta-hr	tahr
nutmeg	nut-meg
ner-vous	nerv-ous
seagull	sea-gull
sto-ny	ston-y
re-aw-ak-en	re-a-wak-en
coin-ci-dent	co-in-ci-dent
un-der-clo-thes	un-der-clothes
leg-a-lese	le-gal-ese
dis-con-tinue	dis-con-tin-ue
bub-bling	bubbling
wherew-i-th-al	where-with-al
con-tri-bu-tor	con-trib-u-tor
ven-al	ve-nal
so-b-er-ly	so-ber-ly
clat-ter-ing	cla-tter-ing
lib-e-ro	li-be-ro
chair-wo-man	chair-wom-an
ser-ene	se-rene
in-qui-s-i-to-ri-al	in-quis-i-to-ri-al
minke	min-ke
homo-pho-bic	ho-mo-pho-bic
lau-reate	lau-re-ate
em-body	em-bod-y
a-sym-me-t-ry	a-sym-me-try
un-a-l-ike	un-a-like
leav-ened	leavened
hast-en	has-ten
poignan-cy	poign-an-cy
ar-cha-e-op-ter-yx	ar-chae-op-ter-yx
sau-c-er	sau-cer
highlight	high-light
re-le-ase	re-lease
py-ram-id	pyr-a-mid
jun-kie	junk-ie
en-treat-ing	entreating
hier-o-glyph	hi-er-o-glyph
ma-ch-is-mo	ma-chis-mo
mus-ke-teer	mus-ket-eer
di-la-ta-tion	dil-a-ta-tion
di-v-er-gent	di-ver-gent
e-cho	ech-o
pup-pe-try	pup-pet-ry
com-men-ter	com-ment-er
o-ver-power-ing	o-ver-pow-er-ing
tran-slit-er-ate	trans-lit-er-ate
e-cu-me-nism	ec-u-me-nism
hamp-er	ham-per
rock-ing	rocking
la-cy	lac-y
min-der	mind-er
de-pen-d-a-bil-i-ty	de-pend-a-bil-i-ty
eith-er	ei-ther
tract-a-ble	trac-ta-ble
po-k-y	pok-y
chee-ri-o	cheer-i-o
pha-raoh	phar-aoh
hide-ous-ly	hid-e-ous-ly
cow-ar-dice	cow-ard-ice
mis-og-y-ny	mi-sog-y-ny
weav-ing	weaving
aor-ta	a-or-ta
be-ti-mes	be-times
ar-ti-fi-cial-i-ty	ar-ti-fi-ci-al-i-ty
pun-ter	punt-er
sec-to-ral	sec-tor-al
har-bing-er	har-bin-ger
doc-to-rate	doc-tor-ate
ca-tion	cat-i-on
number	num-ber
roo-m-y	room-y
e-m-er-gen-cy	e-mer-gen-cy
outra-geous-ly	out-ra-geous-ly
tro-ph-y	tro-phy
ap-proach-ing	approaching
rec-i-div-ism	re-cid-i-vism
gla-di-o-lus	glad-i-o-lus
a-pothe-car-y	a-poth-e-car-y
unk-now-a-ble	un-know-a-ble
man-i-ac	ma-ni-ac
de-tainee	de-tain-ee
vi-s-ion	vi-sion
ap-o-lit-i-cal	a-po-lit-i-cal
retro-spec-tive-ly	ret-ro-spec-tive-ly
in-dec-i-sive	in-de-ci-sive
for-mu-laic	for-mu-la-ic
lique-fy	liq-ue-fy
an-tide-pres-sant	an-ti-de-pres-sant
rollick-ing	rol-lick-ing
ou-t-rank	out-rank
prema-ture	pre-ma-ture
hiber-na-tion	hi-ber-na-tion
cor-ny	corn-y
e-qui-li-bri-um	e-qui-lib-ri-um
semidetached	sem-i-de-tached
in-com-par-a-ble	in-com-pa-ra-ble
un-noticed	un-no-ticed
hom-o-ge-ne-ous	ho-mo-ge-ne-ous
mar-ke-teer	mar-ket-eer
pray-er-ful	prayer-ful
wi-zard	wiz-ard
biped	bi-ped
dig-i-ta-lis	dig-i-tal-is
sheph-er-dess	shep-herd-ess
pro-b-le-mat-ic	prob-lem-at-ic
gi-an-tess	gi-ant-ess
lo-zenge	loz-enge
estranged	es-tranged
nin-e-tieth	nine-ti-eth
spil-lage	spill-age
ca-co-pho-nous	ca-coph-o-nous
tel-e-com-mut-ing	telecommuting
gloat-ing	gloating
em-ployed	employed
nec-ro-sis	ne-cro-sis
quest-ing	questing
throughout	through-out
ye-ster-day	yes-ter-day
dis-heart-ened	disheartened
un-a-dapted	un-a-dapt-ed
sing-ly	sin-gly
dairy-man	dair-y-man
man-g-er	man-ger
mag-net-o-sphere	mag-ne-to-sphere
im-pe-dance	im-ped-ance
paper-weight	pa-per-weight
brist-ly	bris-tly
pa-tri-o-tism	pa-tri-ot-ism
sem-est-er	se-mes-ter
sa-tel-lite	sat-el-lite
foolhardy	fool-har-dy
nor-thern-er	north-ern-er
res-is-tive	re-sis-tive
tre-spass	tres-pass
ey-elid	eye-lid
an-tedi-lu-vi-an	an-te-di-lu-vi-an
swam-pland	swamp-land
con-ver-ter	con-vert-er
renowned	re-nowned
lad-y-bug	la-dy-bug
fer-al	fe-ral
va-sec-to-my	vas-ec-to-my
se-same	ses-a-me
bal-ler-i-na	bal-le-ri-na
ar-chaic	ar-cha-ic
cate-ch-ism	cat-e-chism
in-de-fi-na-ble	in-de-fin-a-ble
nestling	nest-ling
un-rep-re-sen-ta-tive	un-rep-re-sent-a-tive
new-sread-er	news-read-er
cach-et	ca-chet
in-com-pres-s-i-ble	in-com-press-i-ble
trifl-ing	tri-fling
rifl-ing	ri-fling
tes-ta-men-tar-y	tes-ta-men-ta-ry
stabling	sta-bling
mo-l-est-er	mo-lest-er
beat-i-fy	be-at-i-fy
step-fath-er	step-fa-ther
di-sun-ion	dis-un-ion
trimming	trim-ming
la-ny-ard	lan-yard
pon-d-er	pon-der
im-mu-noas-say	im-mu-no-as-say
pla-giar-ism	pla-gia-rism
pean-ut	pea-nut
curling	curl-ing
der-i-sory	de-ri-so-ry
nu-cleus	nu-cle-us
pana-ma	pan-a-ma
pol-y-pho-ny	po-lyph-o-ny
is-o-la-tion-ist	i-so-la-tion-ist
bal-u-s-trade	bal-us-trade
en-gineer-ing	en-gi-neer-ing
lad-y-bird	la-dy-bird
po-l-ite-ness	po-lite-ness
war-m-er	warm-er
bee-f-y	beef-y
ep-is-tem-ic	ep-i-ste-mic
spec-trome-ter	spec-trom-e-ter
e-m-er-gence	e-mer-gence
gla-di-a-tor	glad-i-a-tor
turgid	tur-gid
mi-croor-gan-ism	mi-cro-or-gan-ism
her-oin	her-o-in
feas-i-bil-i-ty	fea-si-bil-i-ty
a-phor-ism	aph-o-rism
pur-port-ed	purported
cop-i-lot	co-pi-lot
wreck-ing	wrecking
pro-fi-ta-bil-i-ty	prof-it-a-bil-i-ty
darl-ing	dar-ling
wol-fish	wolf-ish
piti-a-ble	pit-i-a-ble
com-ber	comb-er
shoestring	shoe-string
boun-dar-y	bound-a-ry
re-v-el-ry	rev-el-ry
mi-ni	min-i
mes-seng-er	mes-sen-ger
hagi-og-ra-phy	hag-i-og-ra-phy
buzzard	buz-zard
em-broid-er-y	em-broi-der-y
sin-u-soid-al	si-nus-oi-dal
fu-ma-r-ole	fu-ma-role
micro-far-ad	mi-cro-far-ad
ex-per-i-men-t-er	ex-per-i-ment-er
hex-a-go-nal	hex-ag-o-nal
gazet-teer	gaz-et-teer
un-der-pinn-ing	un-der-pin-ning
col-lide	col-lide
im-per-so-nate	im-per-son-ate
te-tra	tet-ra
pre-face	pref-ace
tram-li-nes	tram-lines
cham-f-er	cham-fer
mari-on-ette	mar-i-on-ette
hier-arch	hi-er-arch
nast-y	nas-ty
hypno-ther-a-py	hyp-no-ther-a-py
bould-er	boul-der
re-for-m-ist	re-form-ist
sim-per-ing	simpering
coev-al	co-e-val
min-ce-me-at	mince-meat
glo-r-y	glo-ry
wherev-er	wher-ev-er
deplor-a-ble	de-plor-a-ble
e-very-one	eve-ry-one
ti-n-y	ti-ny
mye-lin	my-e-lin
at-tri-bute	at-trib-ute
hy-ph-e-nate	hy-phen-ate
bay-o-n-et	bay-o-net
ap-palling-ly	ap-pall-ing-ly
pred-i-ca-ment	pre-dic-a-ment
sine-w-y	sin-ew-y
grun-ter	grunt-er
pesk-y	pes-ky
for-sa-k-en	for-sak-en
ro-bin	rob-in
su-ba-tom-ic	sub-a-tom-ic
pre-da-tor	pred-a-tor
wil-d-er-ness	wil-der-ness
twen-tieth	twen-ti-eth
gib-bering	gibbering
mue-s-li	mues-li
mor-ass	mo-rass
ven-geance	venge-ance
chast-en-ing	chastening
com-ba-tant	com-bat-ant
in-habit	in-hab-it
col-lec-tive	col-lec-tive
ra-di-on-u-clide	ra-di-o-nu-clide
claimant	claim-ant
un-derfed	un-der-fed
bes-mirch	be-smirch
cour-tyard	court-yard
per-ci-pi-ent	per-cip-i-ent
sien-na	si-en-na
di-a-bo-l-ism	di-ab-o-lism
kin-et-ic	ki-net-ic
lico-rice	lic-o-rice
port-er	por-ter
gau-cherie	gau-che-rie
phy-si-og-no-my	phys-i-og-no-my
plastered	plas-tered
rel-o-ca-tion	re-lo-ca-tion
profli-ga-cy	prof-li-ga-cy
con-train-di-ca-tion	con-tra-in-di-ca-tion
twis-t-er	twist-er
lu-r-id	lu-rid
at-mo-s-pher-ics	at-mos-pher-ics
en-thalp-y	en-thal-py
flya-way	fly-a-way
clo-set	clos-et
now-here	no-where
re-la-ti-vis-tic	rel-a-tiv-is-tic
guanine	gua-nine
is-o-s-tat-ic	i-so-stat-ic
bath-wa-ter	bathwater
din-g-y	din-gy
un-ev-en-ly	un-e-ven-ly
nau-seate	nau-se-ate
ped-a-go-gic	ped-a-gog-ic
an-ti-bo-dy	an-ti-bod-y
par-li-a-men-ta-r-y	par-lia-men-ta-ry
stew-ar-dess	stew-ard-ess
mo-r-ose	mo-rose
deism	de-ism
wi-geon	wig-eon
sym-pa-th-y	sym-pa-thy
boatswain	boat-swain
coau-thor	co-au-thor
cat-as-troph-ic	cat-a-stroph-ic
feal-t-y	fe-al-ty
bey-ond	be-yond
shi-p-y-ard	ship-yard
laryn-geal	la-ryn-ge-al
sys-te-mat-ic	sys-tem-at-ic
hy-ph-en	hy-phen
valet	val-et
fast-en	fas-ten
sorghum	sor-ghum
wi-z-ar-d-ry	wiz-ard-ry
naiv-ete	naivete
fem-in-ism	fem-i-nism
splut-ter-ing	spluttering
pa-ten	pat-en
prem-i-ses	prem-is-es
wea-pon	weap-on
