given_word,real_syllabification,attempted_syllabification,lev_dist,true_syl_count,attempted_syl_count
revengeful,no-vem-ber,no-vem-ber,0,3,3
thrush,no-vem-ber,no-vem-ber,0,3,3
conductive,no-vem-ber,no-vem-ber,0,3,3
goof,no-vem-ber,no-vem-ber,0,3,3
blockbuster,no-vem-ber,no-vem-ber,0,3,3
physiognomy,no-vem-ber,no-vem-ber,0,3,3
friar,no-vem-ber,no-vem-ber,0,3,3
claret,no-vem-ber,no-vem-ber,0,3,3
flasher,no-vem-ber,no-vem-ber,0,3,3
latticed,no-vem-ber,no-vem-ber,0,3,3
collect,no-vem-ber,no-vem-ber,0,3,3
distinguishable,no-vem-ber,no-vem-ber,0,3,3
rivet,no-vem-ber,no-vem-ber,0,3,3
garlic,no-vem-ber,no-vem-ber,0,3,3
manifestly,no-vem-ber,no-vem-ber,0,3,3
resignation,no-vem-ber,no-vem-ber,0,3,3
unorthodox,no-vem-ber,no-vem-ber,0,3,3
heady,no-vem-ber,no-vem-ber,0,3,3
sunshine,no-vem-ber,no-vem-ber,0,3,3
marketable,no-vem-ber,no-vem-ber,0,3,3
escape,no-vem-ber,no-vem-ber,0,3,3
betrothed,no-vem-ber,no-vem-ber,0,3,3
cider,no-vem-ber,no-vem-ber,0,3,3
yap,no-vem-ber,no-vem-ber,0,3,3
hammering,no-vem-ber,no-vem-ber,0,3,3
formally,no-vem-ber,no-vem-ber,0,3,3
assignation,no-vem-ber,no-vem-ber,0,3,3
enshroud,no-vem-ber,no-vem-ber,0,3,3
characteristic,no-vem-ber,no-vem-ber,0,3,3
discourage,no-vem-ber,no-vem-ber,0,3,3
mistreatment,no-vem-ber,no-vem-ber,0,3,3
cleat,no-vem-ber,no-vem-ber,0,3,3
voluble,no-vem-ber,no-vem-ber,0,3,3
fern,no-vem-ber,no-vem-ber,0,3,3
decrepit,no-vem-ber,no-vem-ber,0,3,3
patchwork,no-vem-ber,no-vem-ber,0,3,3
chivalry,no-vem-ber,no-vem-ber,0,3,3
sear,no-vem-ber,no-vem-ber,0,3,3
statute,no-vem-ber,no-vem-ber,0,3,3
flexile,no-vem-ber,no-vem-ber,0,3,3
pretend,no-vem-ber,no-vem-ber,0,3,3
sacrificial,no-vem-ber,no-vem-ber,0,3,3
calculus,no-vem-ber,no-vem-ber,0,3,3
hill,no-vem-ber,no-vem-ber,0,3,3
pacifist,no-vem-ber,no-vem-ber,0,3,3
lax,no-vem-ber,no-vem-ber,0,3,3
foreland,no-vem-ber,no-vem-ber,0,3,3
rapprochement,no-vem-ber,no-vem-ber,0,3,3
outfield,no-vem-ber,no-vem-ber,0,3,3
exudate,no-vem-ber,no-vem-ber,0,3,3
decode,no-vem-ber,no-vem-ber,0,3,3
pea,no-vem-ber,no-vem-ber,0,3,3
sustainability,no-vem-ber,no-vem-ber,0,3,3
curtained,no-vem-ber,no-vem-ber,0,3,3
refuel,no-vem-ber,no-vem-ber,0,3,3
sty,no-vem-ber,no-vem-ber,0,3,3
narcotic,no-vem-ber,no-vem-ber,0,3,3
sensationally,no-vem-ber,no-vem-ber,0,3,3
boxy,no-vem-ber,no-vem-ber,0,3,3
retention,no-vem-ber,no-vem-ber,0,3,3
distillery,no-vem-ber,no-vem-ber,0,3,3
plop,no-vem-ber,no-vem-ber,0,3,3
splendid,no-vem-ber,no-vem-ber,0,3,3
belittle,no-vem-ber,no-vem-ber,0,3,3
myth,no-vem-ber,no-vem-ber,0,3,3
announce,no-vem-ber,no-vem-ber,0,3,3
phenomenology,no-vem-ber,no-vem-ber,0,3,3
cholesterol,no-vem-ber,no-vem-ber,0,3,3
cockcrow,no-vem-ber,no-vem-ber,0,3,3
hold,no-vem-ber,no-vem-ber,0,3,3
shortsighted,no-vem-ber,no-vem-ber,0,3,3
backbench,no-vem-ber,no-vem-ber,0,3,3
assign,no-vem-ber,no-vem-ber,0,3,3
irrespective,no-vem-ber,no-vem-ber,0,3,3
ironwork,no-vem-ber,no-vem-ber,0,3,3
uneaten,no-vem-ber,no-vem-ber,0,3,3
juice,no-vem-ber,no-vem-ber,0,3,3
unassuaged,no-vem-ber,no-vem-ber,0,3,3
matchbox,no-vem-ber,no-vem-ber,0,3,3
revisit,no-vem-ber,no-vem-ber,0,3,3
retired,no-vem-ber,no-vem-ber,0,3,3
enzyme,no-vem-ber,no-vem-ber,0,3,3
imagery,no-vem-ber,no-vem-ber,0,3,3
conjoin,no-vem-ber,no-vem-ber,0,3,3
lifebelt,no-vem-ber,no-vem-ber,0,3,3
towering,no-vem-ber,no-vem-ber,0,3,3
cobble,no-vem-ber,no-vem-ber,0,3,3
whoops,no-vem-ber,no-vem-ber,0,3,3
monograph,no-vem-ber,no-vem-ber,0,3,3
shove,no-vem-ber,no-vem-ber,0,3,3
unpaid,no-vem-ber,no-vem-ber,0,3,3
attend,no-vem-ber,no-vem-ber,0,3,3
contiguity,no-vem-ber,no-vem-ber,0,3,3
fitful,no-vem-ber,no-vem-ber,0,3,3
getaway,no-vem-ber,no-vem-ber,0,3,3
fervently,no-vem-ber,no-vem-ber,0,3,3
duff,no-vem-ber,no-vem-ber,0,3,3
jumble,no-vem-ber,no-vem-ber,0,3,3
krill,no-vem-ber,no-vem-ber,0,3,3
noontide,no-vem-ber,no-vem-ber,0,3,3
catchphrase,no-vem-ber,no-vem-ber,0,3,3
discernible,no-vem-ber,no-vem-ber,0,3,3
middleweight,no-vem-ber,no-vem-ber,0,3,3
sightless,no-vem-ber,no-vem-ber,0,3,3
endoscope,no-vem-ber,no-vem-ber,0,3,3
retry,no-vem-ber,no-vem-ber,0,3,3
deduce,no-vem-ber,no-vem-ber,0,3,3
overrun,no-vem-ber,no-vem-ber,0,3,3
parch,no-vem-ber,no-vem-ber,0,3,3
potentiometer,no-vem-ber,no-vem-ber,0,3,3
spud,no-vem-ber,no-vem-ber,0,3,3
sally,no-vem-ber,no-vem-ber,0,3,3
psychopathology,no-vem-ber,no-vem-ber,0,3,3
articulatory,no-vem-ber,no-vem-ber,0,3,3
fluffy,no-vem-ber,no-vem-ber,0,3,3
vain,no-vem-ber,no-vem-ber,0,3,3
scared,no-vem-ber,no-vem-ber,0,3,3
first,no-vem-ber,no-vem-ber,0,3,3
tahr,no-vem-ber,no-vem-ber,0,3,3
proclamation,no-vem-ber,no-vem-ber,0,3,3
rushed,no-vem-ber,no-vem-ber,0,3,3
pelvis,no-vem-ber,no-vem-ber,0,3,3
muzzle,no-vem-ber,no-vem-ber,0,3,3
throng,no-vem-ber,no-vem-ber,0,3,3
deliverable,no-vem-ber,no-vem-ber,0,3,3
twitchy,no-vem-ber,no-vem-ber,0,3,3
detainer,no-vem-ber,no-vem-ber,0,3,3
automat,no-vem-ber,no-vem-ber,0,3,3
workmanship,no-vem-ber,no-vem-ber,0,3,3
railway,no-vem-ber,no-vem-ber,0,3,3
dragon,no-vem-ber,no-vem-ber,0,3,3
pant,no-vem-ber,no-vem-ber,0,3,3
topographical,no-vem-ber,no-vem-ber,0,3,3
derelict,no-vem-ber,no-vem-ber,0,3,3
hydrogen,no-vem-ber,no-vem-ber,0,3,3
trivia,no-vem-ber,no-vem-ber,0,3,3
vitiate,no-vem-ber,no-vem-ber,0,3,3
intent,no-vem-ber,no-vem-ber,0,3,3
pulley,no-vem-ber,no-vem-ber,0,3,3
olfactory,no-vem-ber,no-vem-ber,0,3,3
woodpecker,no-vem-ber,no-vem-ber,0,3,3
aperitif,no-vem-ber,no-vem-ber,0,3,3
dartboard,no-vem-ber,no-vem-ber,0,3,3
nonbeliever,no-vem-ber,no-vem-ber,0,3,3
saw,no-vem-ber,no-vem-ber,0,3,3
reciprocal,no-vem-ber,no-vem-ber,0,3,3
blown,no-vem-ber,no-vem-ber,0,3,3
independence,no-vem-ber,no-vem-ber,0,3,3
renewal,no-vem-ber,no-vem-ber,0,3,3
inconsolable,no-vem-ber,no-vem-ber,0,3,3
required,no-vem-ber,no-vem-ber,0,3,3
coldness,no-vem-ber,no-vem-ber,0,3,3
checklist,no-vem-ber,no-vem-ber,0,3,3
backyard,no-vem-ber,no-vem-ber,0,3,3
milady,no-vem-ber,no-vem-ber,0,3,3
indecently,no-vem-ber,no-vem-ber,0,3,3
cuttle,no-vem-ber,no-vem-ber,0,3,3
pedigree,no-vem-ber,no-vem-ber,0,3,3
exclaim,no-vem-ber,no-vem-ber,0,3,3
laburnum,no-vem-ber,no-vem-ber,0,3,3
oxide,no-vem-ber,no-vem-ber,0,3,3
conditional,no-vem-ber,no-vem-ber,0,3,3
incursion,no-vem-ber,no-vem-ber,0,3,3
parental,no-vem-ber,no-vem-ber,0,3,3
inadvisable,no-vem-ber,no-vem-ber,0,3,3
canter,no-vem-ber,no-vem-ber,0,3,3
bilateral,no-vem-ber,no-vem-ber,0,3,3
scud,no-vem-ber,no-vem-ber,0,3,3
invaluable,no-vem-ber,no-vem-ber,0,3,3
flaked,no-vem-ber,no-vem-ber,0,3,3
desegregation,no-vem-ber,no-vem-ber,0,3,3
warren,no-vem-ber,no-vem-ber,0,3,3
halogen,no-vem-ber,no-vem-ber,0,3,3
gremlin,no-vem-ber,no-vem-ber,0,3,3
apoplexy,no-vem-ber,no-vem-ber,0,3,3
draw,no-vem-ber,no-vem-ber,0,3,3
scrapbook,no-vem-ber,no-vem-ber,0,3,3
paunchy,no-vem-ber,no-vem-ber,0,3,3
combine,no-vem-ber,no-vem-ber,0,3,3
inquiring,no-vem-ber,no-vem-ber,0,3,3
sore,no-vem-ber,no-vem-ber,0,3,3
seat,no-vem-ber,no-vem-ber,0,3,3
gaily,no-vem-ber,no-vem-ber,0,3,3
revolver,no-vem-ber,no-vem-ber,0,3,3
bust,no-vem-ber,no-vem-ber,0,3,3
curated,no-vem-ber,no-vem-ber,0,3,3
tuppence,no-vem-ber,no-vem-ber,0,3,3
pianola,no-vem-ber,no-vem-ber,0,3,3
selfish,no-vem-ber,no-vem-ber,0,3,3
chamois,no-vem-ber,no-vem-ber,0,3,3
criticize,no-vem-ber,no-vem-ber,0,3,3
seventy,no-vem-ber,no-vem-ber,0,3,3
preparative,no-vem-ber,no-vem-ber,0,3,3
giro,no-vem-ber,no-vem-ber,0,3,3
jubilee,no-vem-ber,no-vem-ber,0,3,3
padlock,no-vem-ber,no-vem-ber,0,3,3
anyone,no-vem-ber,no-vem-ber,0,3,3
card,no-vem-ber,no-vem-ber,0,3,3
bookie,no-vem-ber,no-vem-ber,0,3,3
girlhood,no-vem-ber,no-vem-ber,0,3,3
suburbia,no-vem-ber,no-vem-ber,0,3,3
redistribution,no-vem-ber,no-vem-ber,0,3,3
melon,no-vem-ber,no-vem-ber,0,3,3
riboflavin,no-vem-ber,no-vem-ber,0,3,3
feminine,no-vem-ber,no-vem-ber,0,3,3
navy,no-vem-ber,no-vem-ber,0,3,3
provoking,no-vem-ber,no-vem-ber,0,3,3
sexual,no-vem-ber,no-vem-ber,0,3,3
bleating,no-vem-ber,no-vem-ber,0,3,3
kudu,no-vem-ber,no-vem-ber,0,3,3
suave,no-vem-ber,no-vem-ber,0,3,3
genotype,no-vem-ber,no-vem-ber,0,3,3
primitive,no-vem-ber,no-vem-ber,0,3,3
sinewy,no-vem-ber,no-vem-ber,0,3,3
water,no-vem-ber,no-vem-ber,0,3,3
cabriolet,no-vem-ber,no-vem-ber,0,3,3
movable,no-vem-ber,no-vem-ber,0,3,3
jack,no-vem-ber,no-vem-ber,0,3,3
rove,no-vem-ber,no-vem-ber,0,3,3
incipient,no-vem-ber,no-vem-ber,0,3,3
dignitary,no-vem-ber,no-vem-ber,0,3,3
wait,no-vem-ber,no-vem-ber,0,3,3
ravaged,no-vem-ber,no-vem-ber,0,3,3
otherwise,no-vem-ber,no-vem-ber,0,3,3
rambling,no-vem-ber,no-vem-ber,0,3,3
reach,no-vem-ber,no-vem-ber,0,3,3
stratum,no-vem-ber,no-vem-ber,0,3,3
hardwood,no-vem-ber,no-vem-ber,0,3,3
spectrometer,no-vem-ber,no-vem-ber,0,3,3
cope,no-vem-ber,no-vem-ber,0,3,3
embroidery,no-vem-ber,no-vem-ber,0,3,3
spam,no-vem-ber,no-vem-ber,0,3,3
seabird,no-vem-ber,no-vem-ber,0,3,3
bestselling,no-vem-ber,no-vem-ber,0,3,3
blench,no-vem-ber,no-vem-ber,0,3,3
detoxify,no-vem-ber,no-vem-ber,0,3,3
gaslight,no-vem-ber,no-vem-ber,0,3,3
strangles,no-vem-ber,no-vem-ber,0,3,3
dye,no-vem-ber,no-vem-ber,0,3,3
brail,no-vem-ber,no-vem-ber,0,3,3
wholly,no-vem-ber,no-vem-ber,0,3,3
initiation,no-vem-ber,no-vem-ber,0,3,3
quixotic,no-vem-ber,no-vem-ber,0,3,3
contemporary,no-vem-ber,no-vem-ber,0,3,3
readiness,no-vem-ber,no-vem-ber,0,3,3
subsonic,no-vem-ber,no-vem-ber,0,3,3
assiduity,no-vem-ber,no-vem-ber,0,3,3
selection,no-vem-ber,no-vem-ber,0,3,3
cologne,no-vem-ber,no-vem-ber,0,3,3
nausea,no-vem-ber,no-vem-ber,0,3,3
appallingly,no-vem-ber,no-vem-ber,0,3,3
paraffin,no-vem-ber,no-vem-ber,0,3,3
inheritance,no-vem-ber,no-vem-ber,0,3,3
firefighting,no-vem-ber,no-vem-ber,0,3,3
flickering,no-vem-ber,no-vem-ber,0,3,3
harvest,no-vem-ber,no-vem-ber,0,3,3
hydrothermal,no-vem-ber,no-vem-ber,0,3,3
lens,no-vem-ber,no-vem-ber,0,3,3
concatenate,no-vem-ber,no-vem-ber,0,3,3
verdure,no-vem-ber,no-vem-ber,0,3,3
electrostatic,no-vem-ber,no-vem-ber,0,3,3
etymological,no-vem-ber,no-vem-ber,0,3,3
vim,no-vem-ber,no-vem-ber,0,3,3
gin,no-vem-ber,no-vem-ber,0,3,3
atheism,no-vem-ber,no-vem-ber,0,3,3
inside,no-vem-ber,no-vem-ber,0,3,3
condenser,no-vem-ber,no-vem-ber,0,3,3
outcall,no-vem-ber,no-vem-ber,0,3,3
genocidal,no-vem-ber,no-vem-ber,0,3,3
minke,no-vem-ber,no-vem-ber,0,3,3
veil,no-vem-ber,no-vem-ber,0,3,3
toleration,no-vem-ber,no-vem-ber,0,3,3
expressly,no-vem-ber,no-vem-ber,0,3,3
rapidly,no-vem-ber,no-vem-ber,0,3,3
curricle,no-vem-ber,no-vem-ber,0,3,3
differential,no-vem-ber,no-vem-ber,0,3,3
uncontainable,no-vem-ber,no-vem-ber,0,3,3
zonation,no-vem-ber,no-vem-ber,0,3,3
chat,no-vem-ber,no-vem-ber,0,3,3
loquacity,no-vem-ber,no-vem-ber,0,3,3
sorry,no-vem-ber,no-vem-ber,0,3,3
exclusion,no-vem-ber,no-vem-ber,0,3,3
unsold,no-vem-ber,no-vem-ber,0,3,3
scattered,no-vem-ber,no-vem-ber,0,3,3
secede,no-vem-ber,no-vem-ber,0,3,3
plump,no-vem-ber,no-vem-ber,0,3,3
proportioned,no-vem-ber,no-vem-ber,0,3,3
gravy,no-vem-ber,no-vem-ber,0,3,3
omen,no-vem-ber,no-vem-ber,0,3,3
placement,no-vem-ber,no-vem-ber,0,3,3
monarchist,no-vem-ber,no-vem-ber,0,3,3
hygroscopic,no-vem-ber,no-vem-ber,0,3,3
work,no-vem-ber,no-vem-ber,0,3,3
homeward,no-vem-ber,no-vem-ber,0,3,3
fickleness,no-vem-ber,no-vem-ber,0,3,3
schoolroom,no-vem-ber,no-vem-ber,0,3,3
undersigned,no-vem-ber,no-vem-ber,0,3,3
fieldwork,no-vem-ber,no-vem-ber,0,3,3
ink,no-vem-ber,no-vem-ber,0,3,3
shelf,no-vem-ber,no-vem-ber,0,3,3
sundown,no-vem-ber,no-vem-ber,0,3,3
palpate,no-vem-ber,no-vem-ber,0,3,3
infamous,no-vem-ber,no-vem-ber,0,3,3
defunct,no-vem-ber,no-vem-ber,0,3,3
storehouse,no-vem-ber,no-vem-ber,0,3,3
superscript,no-vem-ber,no-vem-ber,0,3,3
undulate,no-vem-ber,no-vem-ber,0,3,3
bookable,no-vem-ber,no-vem-ber,0,3,3
sedate,no-vem-ber,no-vem-ber,0,3,3
superstar,no-vem-ber,no-vem-ber,0,3,3
congressional,no-vem-ber,no-vem-ber,0,3,3
rewritable,no-vem-ber,no-vem-ber,0,3,3
bedfellow,no-vem-ber,no-vem-ber,0,3,3
emetic,no-vem-ber,no-vem-ber,0,3,3
federally,no-vem-ber,no-vem-ber,0,3,3
exploit,no-vem-ber,no-vem-ber,0,3,3
choice,no-vem-ber,no-vem-ber,0,3,3
mallow,no-vem-ber,no-vem-ber,0,3,3
racial,no-vem-ber,no-vem-ber,0,3,3
quietness,no-vem-ber,no-vem-ber,0,3,3
wreak,no-vem-ber,no-vem-ber,0,3,3
counterproductive,no-vem-ber,no-vem-ber,0,3,3
coincide,no-vem-ber,no-vem-ber,0,3,3
enclose,no-vem-ber,no-vem-ber,0,3,3
antithesis,no-vem-ber,no-vem-ber,0,3,3
breadth,no-vem-ber,no-vem-ber,0,3,3
burn,no-vem-ber,no-vem-ber,0,3,3
susceptibility,no-vem-ber,no-vem-ber,0,3,3
saintly,no-vem-ber,no-vem-ber,0,3,3
betroth,no-vem-ber,no-vem-ber,0,3,3
unavailability,no-vem-ber,no-vem-ber,0,3,3
realistically,no-vem-ber,no-vem-ber,0,3,3
forebear,no-vem-ber,no-vem-ber,0,3,3
shed,no-vem-ber,no-vem-ber,0,3,3
outgo,no-vem-ber,no-vem-ber,0,3,3
hark,no-vem-ber,no-vem-ber,0,3,3
decrement,no-vem-ber,no-vem-ber,0,3,3
environment,no-vem-ber,no-vem-ber,0,3,3
sectional,no-vem-ber,no-vem-ber,0,3,3
freshen,no-vem-ber,no-vem-ber,0,3,3
jester,no-vem-ber,no-vem-ber,0,3,3
stationary,no-vem-ber,no-vem-ber,0,3,3
commissionaire,no-vem-ber,no-vem-ber,0,3,3
incongruous,no-vem-ber,no-vem-ber,0,3,3
liver,no-vem-ber,no-vem-ber,0,3,3
herbalism,no-vem-ber,no-vem-ber,0,3,3
reiteration,no-vem-ber,no-vem-ber,0,3,3
correspondingly,no-vem-ber,no-vem-ber,0,3,3
capitulation,no-vem-ber,no-vem-ber,0,3,3
confine,no-vem-ber,no-vem-ber,0,3,3
deterrence,no-vem-ber,no-vem-ber,0,3,3
drawbridge,no-vem-ber,no-vem-ber,0,3,3
indrawn,no-vem-ber,no-vem-ber,0,3,3
lapdog,no-vem-ber,no-vem-ber,0,3,3
rebuild,no-vem-ber,no-vem-ber,0,3,3
spacesuit,no-vem-ber,no-vem-ber,0,3,3
stevedore,no-vem-ber,no-vem-ber,0,3,3
realm,no-vem-ber,no-vem-ber,0,3,3
donkey,no-vem-ber,no-vem-ber,0,3,3
carapace,no-vem-ber,no-vem-ber,0,3,3
effortless,no-vem-ber,no-vem-ber,0,3,3
sardonic,no-vem-ber,no-vem-ber,0,3,3
newsboy,no-vem-ber,no-vem-ber,0,3,3
disciplinary,no-vem-ber,no-vem-ber,0,3,3
painless,no-vem-ber,no-vem-ber,0,3,3
motive,no-vem-ber,no-vem-ber,0,3,3
