given_word,real_syllabification,attempted_syllabification,lev_dist,true_syl_count,attempted_syl_count
unbend,ex-cerpt,ex-cerp-t,1,2,3
awestruck,ex-cerpt,ex-cerp-t,1,2,3
col,ex-cerpt,ex-cerp-t,1,2,3
superposed,ex-cerpt,ex-cerp-t,1,2,3
enhancement,ex-cerpt,ex-cerp-t,1,2,3
hedgerow,ex-cerpt,ex-cerp-t,1,2,3
steadfastly,ex-cerpt,ex-cerp-t,1,2,3
immunocompromised,ex-cerpt,ex-cerp-t,1,2,3
monocle,ex-cerpt,ex-cerp-t,1,2,3
illegality,ex-cerpt,ex-cerp-t,1,2,3
seeing,ex-cerpt,ex-cerp-t,1,2,3
twain,ex-cerpt,ex-cerp-t,1,2,3
prostration,ex-cerpt,ex-cerp-t,1,2,3
cheerio,ex-cerpt,ex-cerp-t,1,2,3
opiate,ex-cerpt,ex-cerp-t,1,2,3
forebear,ex-cerpt,ex-cerp-t,1,2,3
disgraceful,ex-cerpt,ex-cerp-t,1,2,3
workspace,ex-cerpt,ex-cerp-t,1,2,3
unadjusted,ex-cerpt,ex-cerp-t,1,2,3
bonded,ex-cerpt,ex-cerp-t,1,2,3
carriageway,ex-cerpt,ex-cerp-t,1,2,3
defines,ex-cerpt,ex-cerp-t,1,2,3
prejudge,ex-cerpt,ex-cerp-t,1,2,3
postmistress,ex-cerpt,ex-cerp-t,1,2,3
striking,ex-cerpt,ex-cerp-t,1,2,3
intercom,ex-cerpt,ex-cerp-t,1,2,3
inviolate,ex-cerpt,ex-cerp-t,1,2,3
weatherproof,ex-cerpt,ex-cerp-t,1,2,3
meantime,ex-cerpt,ex-cerp-t,1,2,3
fairly,ex-cerpt,ex-cerp-t,1,2,3
linking,ex-cerpt,ex-cerp-t,1,2,3
passionless,ex-cerpt,ex-cerp-t,1,2,3
unpopulated,ex-cerpt,ex-cerp-t,1,2,3
hidden,ex-cerpt,ex-cerp-t,1,2,3
hireling,ex-cerpt,ex-cerp-t,1,2,3
confectionery,ex-cerpt,ex-cerp-t,1,2,3
notify,ex-cerpt,ex-cerp-t,1,2,3
articulation,ex-cerpt,ex-cerp-t,1,2,3
unhand,ex-cerpt,ex-cerp-t,1,2,3
bankable,ex-cerpt,ex-cerp-t,1,2,3
select,ex-cerpt,ex-cerp-t,1,2,3
delimited,ex-cerpt,ex-cerp-t,1,2,3
opportunism,ex-cerpt,ex-cerp-t,1,2,3
otherwise,ex-cerpt,ex-cerp-t,1,2,3
islander,ex-cerpt,ex-cerp-t,1,2,3
failing,ex-cerpt,ex-cerp-t,1,2,3
gyroscope,ex-cerpt,ex-cerp-t,1,2,3
munificent,ex-cerpt,ex-cerp-t,1,2,3
gateway,ex-cerpt,ex-cerp-t,1,2,3
muddle,ex-cerpt,ex-cerp-t,1,2,3
remount,ex-cerpt,ex-cerp-t,1,2,3
copra,ex-cerpt,ex-cerp-t,1,2,3
heatwave,ex-cerpt,ex-cerp-t,1,2,3
trews,ex-cerpt,ex-cerp-t,1,2,3
apartness,ex-cerpt,ex-cerp-t,1,2,3
stall,ex-cerpt,ex-cerp-t,1,2,3
radioactivity,ex-cerpt,ex-cerp-t,1,2,3
squealer,ex-cerpt,ex-cerp-t,1,2,3
astray,ex-cerpt,ex-cerp-t,1,2,3
entertaining,ex-cerpt,ex-cerp-t,1,2,3
portly,ex-cerpt,ex-cerp-t,1,2,3
topographic,ex-cerpt,ex-cerp-t,1,2,3
excessive,ex-cerpt,ex-cerp-t,1,2,3
married,ex-cerpt,ex-cerp-t,1,2,3
busy,ex-cerpt,ex-cerp-t,1,2,3
perinatal,ex-cerpt,ex-cerp-t,1,2,3
indistinct,ex-cerpt,ex-cerp-t,1,2,3
assorted,ex-cerpt,ex-cerp-t,1,2,3
lukewarm,ex-cerpt,ex-cerp-t,1,2,3
parch,ex-cerpt,ex-cerp-t,1,2,3
venue,ex-cerpt,ex-cerp-t,1,2,3
surgery,ex-cerpt,ex-cerp-t,1,2,3
carbon,ex-cerpt,ex-cerp-t,1,2,3
throaty,ex-cerpt,ex-cerp-t,1,2,3
petticoat,ex-cerpt,ex-cerp-t,1,2,3
lucrative,ex-cerpt,ex-cerp-t,1,2,3
windmill,ex-cerpt,ex-cerp-t,1,2,3
menu,ex-cerpt,ex-cerp-t,1,2,3
dialect,ex-cerpt,ex-cerp-t,1,2,3
unprivileged,ex-cerpt,ex-cerp-t,1,2,3
lacking,ex-cerpt,ex-cerp-t,1,2,3
bemuse,ex-cerpt,ex-cerp-t,1,2,3
interpret,ex-cerpt,ex-cerp-t,1,2,3
fathom,ex-cerpt,ex-cerp-t,1,2,3
pogrom,ex-cerpt,ex-cerp-t,1,2,3
stretch,ex-cerpt,ex-cerp-t,1,2,3
reassure,ex-cerpt,ex-cerp-t,1,2,3
industrialism,ex-cerpt,ex-cerp-t,1,2,3
unbutton,ex-cerpt,ex-cerp-t,1,2,3
shrine,ex-cerpt,ex-cerp-t,1,2,3
plurality,ex-cerpt,ex-cerp-t,1,2,3
unexploded,ex-cerpt,ex-cerp-t,1,2,3
marquess,ex-cerpt,ex-cerp-t,1,2,3
disconcerting,ex-cerpt,ex-cerp-t,1,2,3
earwax,ex-cerpt,ex-cerp-t,1,2,3
doer,ex-cerpt,ex-cerp-t,1,2,3
superstore,ex-cerpt,ex-cerp-t,1,2,3
ministerial,ex-cerpt,ex-cerp-t,1,2,3
deception,ex-cerpt,ex-cerp-t,1,2,3
advanced,ex-cerpt,ex-cerp-t,1,2,3
vibrator,ex-cerpt,ex-cerp-t,1,2,3
replaceable,ex-cerpt,ex-cerp-t,1,2,3
fast,ex-cerpt,ex-cerp-t,1,2,3
hyssop,ex-cerpt,ex-cerp-t,1,2,3
arboreal,ex-cerpt,ex-cerp-t,1,2,3
kickback,ex-cerpt,ex-cerp-t,1,2,3
haberdasher,ex-cerpt,ex-cerp-t,1,2,3
celebrant,ex-cerpt,ex-cerp-t,1,2,3
marble,ex-cerpt,ex-cerp-t,1,2,3
direct,ex-cerpt,ex-cerp-t,1,2,3
stringy,ex-cerpt,ex-cerp-t,1,2,3
enchanting,ex-cerpt,ex-cerp-t,1,2,3
thunderstorm,ex-cerpt,ex-cerp-t,1,2,3
libido,ex-cerpt,ex-cerp-t,1,2,3
trendy,ex-cerpt,ex-cerp-t,1,2,3
portage,ex-cerpt,ex-cerp-t,1,2,3
beanbag,ex-cerpt,ex-cerp-t,1,2,3
sarcophagus,ex-cerpt,ex-cerp-t,1,2,3
gasp,ex-cerpt,ex-cerp-t,1,2,3
sandpit,ex-cerpt,ex-cerp-t,1,2,3
libretto,ex-cerpt,ex-cerp-t,1,2,3
phlogiston,ex-cerpt,ex-cerp-t,1,2,3
rummy,ex-cerpt,ex-cerp-t,1,2,3
hypocrisy,ex-cerpt,ex-cerp-t,1,2,3
title,ex-cerpt,ex-cerp-t,1,2,3
vociferous,ex-cerpt,ex-cerp-t,1,2,3
undeserving,ex-cerpt,ex-cerp-t,1,2,3
crotch,ex-cerpt,ex-cerp-t,1,2,3
drat,ex-cerpt,ex-cerp-t,1,2,3
billowing,ex-cerpt,ex-cerp-t,1,2,3
skimpy,ex-cerpt,ex-cerp-t,1,2,3
diocese,ex-cerpt,ex-cerp-t,1,2,3
implosion,ex-cerpt,ex-cerp-t,1,2,3
statics,ex-cerpt,ex-cerp-t,1,2,3
infection,ex-cerpt,ex-cerp-t,1,2,3
auger,ex-cerpt,ex-cerp-t,1,2,3
superpower,ex-cerpt,ex-cerp-t,1,2,3
blackboard,ex-cerpt,ex-cerp-t,1,2,3
capital,ex-cerpt,ex-cerp-t,1,2,3
lightly,ex-cerpt,ex-cerp-t,1,2,3
wainscot,ex-cerpt,ex-cerp-t,1,2,3
raffle,ex-cerpt,ex-cerp-t,1,2,3
decent,ex-cerpt,ex-cerp-t,1,2,3
decaffeinate,ex-cerpt,ex-cerp-t,1,2,3
presence,ex-cerpt,ex-cerp-t,1,2,3
wickedness,ex-cerpt,ex-cerp-t,1,2,3
sanguine,ex-cerpt,ex-cerp-t,1,2,3
disembark,ex-cerpt,ex-cerp-t,1,2,3
between,ex-cerpt,ex-cerp-t,1,2,3
substitution,ex-cerpt,ex-cerp-t,1,2,3
orifice,ex-cerpt,ex-cerp-t,1,2,3
jog,ex-cerpt,ex-cerp-t,1,2,3
providing,ex-cerpt,ex-cerp-t,1,2,3
ergot,ex-cerpt,ex-cerp-t,1,2,3
inland,ex-cerpt,ex-cerp-t,1,2,3
megaton,ex-cerpt,ex-cerp-t,1,2,3
inexorably,ex-cerpt,ex-cerp-t,1,2,3
flagrantly,ex-cerpt,ex-cerp-t,1,2,3
repertoire,ex-cerpt,ex-cerp-t,1,2,3
horseback,ex-cerpt,ex-cerp-t,1,2,3
occupied,ex-cerpt,ex-cerp-t,1,2,3
mainland,ex-cerpt,ex-cerp-t,1,2,3
doctoring,ex-cerpt,ex-cerp-t,1,2,3
moray,ex-cerpt,ex-cerp-t,1,2,3
impetus,ex-cerpt,ex-cerp-t,1,2,3
screaming,ex-cerpt,ex-cerp-t,1,2,3
synonymy,ex-cerpt,ex-cerp-t,1,2,3
disunion,ex-cerpt,ex-cerp-t,1,2,3
propylene,ex-cerpt,ex-cerp-t,1,2,3
nitrogen,ex-cerpt,ex-cerp-t,1,2,3
fingernail,ex-cerpt,ex-cerp-t,1,2,3
rump,ex-cerpt,ex-cerp-t,1,2,3
wheelie,ex-cerpt,ex-cerp-t,1,2,3
gavel,ex-cerpt,ex-cerp-t,1,2,3
courtesan,ex-cerpt,ex-cerp-t,1,2,3
convalescent,ex-cerpt,ex-cerp-t,1,2,3
hookah,ex-cerpt,ex-cerp-t,1,2,3
outpost,ex-cerpt,ex-cerp-t,1,2,3
isolated,ex-cerpt,ex-cerp-t,1,2,3
showy,ex-cerpt,ex-cerp-t,1,2,3
chink,ex-cerpt,ex-cerp-t,1,2,3
robotics,ex-cerpt,ex-cerp-t,1,2,3
keep,ex-cerpt,ex-cerp-t,1,2,3
unintelligible,ex-cerpt,ex-cerp-t,1,2,3
lumbago,ex-cerpt,ex-cerp-t,1,2,3
sweetly,ex-cerpt,ex-cerp-t,1,2,3
patriarch,ex-cerpt,ex-cerp-t,1,2,3
flapjack,ex-cerpt,ex-cerp-t,1,2,3
equate,ex-cerpt,ex-cerp-t,1,2,3
swimmingly,ex-cerpt,ex-cerp-t,1,2,3
ontological,ex-cerpt,ex-cerp-t,1,2,3
hoarded,ex-cerpt,ex-cerp-t,1,2,3
stablemate,ex-cerpt,ex-cerp-t,1,2,3
ascertain,ex-cerpt,ex-cerp-t,1,2,3
networking,ex-cerpt,ex-cerp-t,1,2,3
stringed,ex-cerpt,ex-cerp-t,1,2,3
despite,ex-cerpt,ex-cerp-t,1,2,3
flutist,ex-cerpt,ex-cerp-t,1,2,3
articulated,ex-cerpt,ex-cerp-t,1,2,3
literary,ex-cerpt,ex-cerp-t,1,2,3
tattle,ex-cerpt,ex-cerp-t,1,2,3
unofficial,ex-cerpt,ex-cerp-t,1,2,3
exhibitioner,ex-cerpt,ex-cerp-t,1,2,3
brother,ex-cerpt,ex-cerp-t,1,2,3
outrageously,ex-cerpt,ex-cerp-t,1,2,3
embarrassed,ex-cerpt,ex-cerp-t,1,2,3
sporting,ex-cerpt,ex-cerp-t,1,2,3
secretion,ex-cerpt,ex-cerp-t,1,2,3
reselect,ex-cerpt,ex-cerp-t,1,2,3
disturbingly,ex-cerpt,ex-cerp-t,1,2,3
skewer,ex-cerpt,ex-cerp-t,1,2,3
parapet,ex-cerpt,ex-cerp-t,1,2,3
superposition,ex-cerpt,ex-cerp-t,1,2,3
exaggeration,ex-cerpt,ex-cerp-t,1,2,3
ephemera,ex-cerpt,ex-cerp-t,1,2,3
smokestack,ex-cerpt,ex-cerp-t,1,2,3
astir,ex-cerpt,ex-cerp-t,1,2,3
malodorous,ex-cerpt,ex-cerp-t,1,2,3
socially,ex-cerpt,ex-cerp-t,1,2,3
politesse,ex-cerpt,ex-cerp-t,1,2,3
reserved,ex-cerpt,ex-cerp-t,1,2,3
twee,ex-cerpt,ex-cerp-t,1,2,3
auric,ex-cerpt,ex-cerp-t,1,2,3
truthfully,ex-cerpt,ex-cerp-t,1,2,3
tusker,ex-cerpt,ex-cerp-t,1,2,3
matted,ex-cerpt,ex-cerp-t,1,2,3
impugn,ex-cerpt,ex-cerp-t,1,2,3
cytotoxic,ex-cerpt,ex-cerp-t,1,2,3
beneficiary,ex-cerpt,ex-cerp-t,1,2,3
forecast,ex-cerpt,ex-cerp-t,1,2,3
comprise,ex-cerpt,ex-cerp-t,1,2,3
farming,ex-cerpt,ex-cerp-t,1,2,3
emigrate,ex-cerpt,ex-cerp-t,1,2,3
annunciation,ex-cerpt,ex-cerp-t,1,2,3
mightily,ex-cerpt,ex-cerp-t,1,2,3
ungodly,ex-cerpt,ex-cerp-t,1,2,3
flexibly,ex-cerpt,ex-cerp-t,1,2,3
headship,ex-cerpt,ex-cerp-t,1,2,3
tempt,ex-cerpt,ex-cerp-t,1,2,3
token,ex-cerpt,ex-cerp-t,1,2,3
textbook,ex-cerpt,ex-cerp-t,1,2,3
seam,ex-cerpt,ex-cerp-t,1,2,3
discotheque,ex-cerpt,ex-cerp-t,1,2,3
outspoken,ex-cerpt,ex-cerp-t,1,2,3
scribbled,ex-cerpt,ex-cerp-t,1,2,3
foal,ex-cerpt,ex-cerp-t,1,2,3
constitutionality,ex-cerpt,ex-cerp-t,1,2,3
bub,ex-cerpt,ex-cerp-t,1,2,3
betting,ex-cerpt,ex-cerp-t,1,2,3
surfaced,ex-cerpt,ex-cerp-t,1,2,3
unjustified,ex-cerpt,ex-cerp-t,1,2,3
muffle,ex-cerpt,ex-cerp-t,1,2,3
merchantman,ex-cerpt,ex-cerp-t,1,2,3
saga,ex-cerpt,ex-cerp-t,1,2,3
expostulate,ex-cerpt,ex-cerp-t,1,2,3
lag,ex-cerpt,ex-cerp-t,1,2,3
mature,ex-cerpt,ex-cerp-t,1,2,3
rhinestone,ex-cerpt,ex-cerp-t,1,2,3
intersection,ex-cerpt,ex-cerp-t,1,2,3
krypton,ex-cerpt,ex-cerp-t,1,2,3
tarpaulin,ex-cerpt,ex-cerp-t,1,2,3
skittle,ex-cerpt,ex-cerp-t,1,2,3
hosepipe,ex-cerpt,ex-cerp-t,1,2,3
fetishist,ex-cerpt,ex-cerp-t,1,2,3
sycamore,ex-cerpt,ex-cerp-t,1,2,3
misjudgment,ex-cerpt,ex-cerp-t,1,2,3
braise,ex-cerpt,ex-cerp-t,1,2,3
array,ex-cerpt,ex-cerp-t,1,2,3
yuck,ex-cerpt,ex-cerp-t,1,2,3
geniality,ex-cerpt,ex-cerp-t,1,2,3
obey,ex-cerpt,ex-cerp-t,1,2,3
hundredth,ex-cerpt,ex-cerp-t,1,2,3
refund,ex-cerpt,ex-cerp-t,1,2,3
sometime,ex-cerpt,ex-cerp-t,1,2,3
brew,ex-cerpt,ex-cerp-t,1,2,3
budgetary,ex-cerpt,ex-cerp-t,1,2,3
overdraw,ex-cerpt,ex-cerp-t,1,2,3
turnip,ex-cerpt,ex-cerp-t,1,2,3
vagabond,ex-cerpt,ex-cerp-t,1,2,3
avulsion,ex-cerpt,ex-cerp-t,1,2,3
hydromechanics,ex-cerpt,ex-cerp-t,1,2,3
mistreatment,ex-cerpt,ex-cerp-t,1,2,3
fratricidal,ex-cerpt,ex-cerp-t,1,2,3
flounder,ex-cerpt,ex-cerp-t,1,2,3
atomicity,ex-cerpt,ex-cerp-t,1,2,3
knightly,ex-cerpt,ex-cerp-t,1,2,3
moonlit,ex-cerpt,ex-cerp-t,1,2,3
gastrointestinal,ex-cerpt,ex-cerp-t,1,2,3
mnemonic,ex-cerpt,ex-cerp-t,1,2,3
tithing,ex-cerpt,ex-cerp-t,1,2,3
deliberation,ex-cerpt,ex-cerp-t,1,2,3
tree,ex-cerpt,ex-cerp-t,1,2,3
sweatshop,ex-cerpt,ex-cerp-t,1,2,3
powerhouse,ex-cerpt,ex-cerp-t,1,2,3
thresher,ex-cerpt,ex-cerp-t,1,2,3
monogram,ex-cerpt,ex-cerp-t,1,2,3
demented,ex-cerpt,ex-cerp-t,1,2,3
toboggan,ex-cerpt,ex-cerp-t,1,2,3
remarkably,ex-cerpt,ex-cerp-t,1,2,3
responder,ex-cerpt,ex-cerp-t,1,2,3
jive,ex-cerpt,ex-cerp-t,1,2,3
incompatibility,ex-cerpt,ex-cerp-t,1,2,3
parley,ex-cerpt,ex-cerp-t,1,2,3
publicity,ex-cerpt,ex-cerp-t,1,2,3
diverse,ex-cerpt,ex-cerp-t,1,2,3
late,ex-cerpt,ex-cerp-t,1,2,3
inflexibility,ex-cerpt,ex-cerp-t,1,2,3
someone,ex-cerpt,ex-cerp-t,1,2,3
ultramontane,ex-cerpt,ex-cerp-t,1,2,3
oblate,ex-cerpt,ex-cerp-t,1,2,3
bequest,ex-cerpt,ex-cerp-t,1,2,3
licentious,ex-cerpt,ex-cerp-t,1,2,3
gunned,ex-cerpt,ex-cerp-t,1,2,3
smasher,ex-cerpt,ex-cerp-t,1,2,3
eardrum,ex-cerpt,ex-cerp-t,1,2,3
unhygienic,ex-cerpt,ex-cerp-t,1,2,3
pairing,ex-cerpt,ex-cerp-t,1,2,3
caterer,ex-cerpt,ex-cerp-t,1,2,3
truism,ex-cerpt,ex-cerp-t,1,2,3
newborn,ex-cerpt,ex-cerp-t,1,2,3
collar,ex-cerpt,ex-cerp-t,1,2,3
sanitary,ex-cerpt,ex-cerp-t,1,2,3
toolbox,ex-cerpt,ex-cerp-t,1,2,3
ultrasonics,ex-cerpt,ex-cerp-t,1,2,3
taxpayer,ex-cerpt,ex-cerp-t,1,2,3
perforce,ex-cerpt,ex-cerp-t,1,2,3
fireball,ex-cerpt,ex-cerp-t,1,2,3
priest,ex-cerpt,ex-cerp-t,1,2,3
movie,ex-cerpt,ex-cerp-t,1,2,3
easterly,ex-cerpt,ex-cerp-t,1,2,3
ellipsis,ex-cerpt,ex-cerp-t,1,2,3
december,ex-cerpt,ex-cerp-t,1,2,3
visor,ex-cerpt,ex-cerp-t,1,2,3
rap,ex-cerpt,ex-cerp-t,1,2,3
canteen,ex-cerpt,ex-cerp-t,1,2,3
sally,ex-cerpt,ex-cerp-t,1,2,3
unturned,ex-cerpt,ex-cerp-t,1,2,3
mantelpiece,ex-cerpt,ex-cerp-t,1,2,3
furnished,ex-cerpt,ex-cerp-t,1,2,3
beheading,ex-cerpt,ex-cerp-t,1,2,3
prescriptive,ex-cerpt,ex-cerp-t,1,2,3
unlucky,ex-cerpt,ex-cerp-t,1,2,3
confabulate,ex-cerpt,ex-cerp-t,1,2,3
meddling,ex-cerpt,ex-cerp-t,1,2,3
provably,ex-cerpt,ex-cerp-t,1,2,3
hare,ex-cerpt,ex-cerp-t,1,2,3
stunningly,ex-cerpt,ex-cerp-t,1,2,3
announcement,ex-cerpt,ex-cerp-t,1,2,3
infatuate,ex-cerpt,ex-cerp-t,1,2,3
bleating,ex-cerpt,ex-cerp-t,1,2,3
pickings,ex-cerpt,ex-cerp-t,1,2,3
anxiously,ex-cerpt,ex-cerp-t,1,2,3
box,ex-cerpt,ex-cerp-t,1,2,3
concerto,ex-cerpt,ex-cerp-t,1,2,3
molester,ex-cerpt,ex-cerp-t,1,2,3
ownership,ex-cerpt,ex-cerp-t,1,2,3
quicklime,ex-cerpt,ex-cerp-t,1,2,3
telepathic,ex-cerpt,ex-cerp-t,1,2,3
nowhere,ex-cerpt,ex-cerp-t,1,2,3
decoy,ex-cerpt,ex-cerp-t,1,2,3
ostracism,ex-cerpt,ex-cerp-t,1,2,3
greasepaint,ex-cerpt,ex-cerp-t,1,2,3
footing,ex-cerpt,ex-cerp-t,1,2,3
frangipani,ex-cerpt,ex-cerp-t,1,2,3
institution,ex-cerpt,ex-cerp-t,1,2,3
veterinary,ex-cerpt,ex-cerp-t,1,2,3
generalist,ex-cerpt,ex-cerp-t,1,2,3
manufacture,ex-cerpt,ex-cerp-t,1,2,3
crumb,ex-cerpt,ex-cerp-t,1,2,3
reaffirmation,ex-cerpt,ex-cerp-t,1,2,3
pottery,ex-cerpt,ex-cerp-t,1,2,3
jowl,ex-cerpt,ex-cerp-t,1,2,3
syllabary,ex-cerpt,ex-cerp-t,1,2,3
inshore,ex-cerpt,ex-cerp-t,1,2,3
corpuscle,ex-cerpt,ex-cerp-t,1,2,3
midwifery,ex-cerpt,ex-cerp-t,1,2,3
westernmost,ex-cerpt,ex-cerp-t,1,2,3
insensitive,ex-cerpt,ex-cerp-t,1,2,3
daisy,ex-cerpt,ex-cerp-t,1,2,3
formulation,ex-cerpt,ex-cerp-t,1,2,3
repairable,ex-cerpt,ex-cerp-t,1,2,3
howling,ex-cerpt,ex-cerp-t,1,2,3
contemplative,ex-cerpt,ex-cerp-t,1,2,3
rift,ex-cerpt,ex-cerp-t,1,2,3
puzzlement,ex-cerpt,ex-cerp-t,1,2,3
amaze,ex-cerpt,ex-cerp-t,1,2,3
preparedness,ex-cerpt,ex-cerp-t,1,2,3
detach,ex-cerpt,ex-cerp-t,1,2,3
intrinsic,ex-cerpt,ex-cerp-t,1,2,3
outweigh,ex-cerpt,ex-cerp-t,1,2,3
soybean,ex-cerpt,ex-cerp-t,1,2,3
bulky,ex-cerpt,ex-cerp-t,1,2,3
vernal,ex-cerpt,ex-cerp-t,1,2,3
retinal,ex-cerpt,ex-cerp-t,1,2,3
button,ex-cerpt,ex-cerp-t,1,2,3
dub,ex-cerpt,ex-cerp-t,1,2,3
linkage,ex-cerpt,ex-cerp-t,1,2,3
overeat,ex-cerpt,ex-cerp-t,1,2,3
chromed,ex-cerpt,ex-cerp-t,1,2,3
slice,ex-cerpt,ex-cerp-t,1,2,3
lubricious,ex-cerpt,ex-cerp-t,1,2,3
recant,ex-cerpt,ex-cerp-t,1,2,3
homelessness,ex-cerpt,ex-cerp-t,1,2,3
opposite,ex-cerpt,ex-cerp-t,1,2,3
scanner,ex-cerpt,ex-cerp-t,1,2,3
recalculate,ex-cerpt,ex-cerp-t,1,2,3
sneaking,ex-cerpt,ex-cerp-t,1,2,3
henchman,ex-cerpt,ex-cerp-t,1,2,3
thrift,ex-cerpt,ex-cerp-t,1,2,3
scalability,ex-cerpt,ex-cerp-t,1,2,3
bay,ex-cerpt,ex-cerp-t,1,2,3
shakedown,ex-cerpt,ex-cerp-t,1,2,3
constitution,ex-cerpt,ex-cerp-t,1,2,3
unsaved,ex-cerpt,ex-cerp-t,1,2,3
schedule,ex-cerpt,ex-cerp-t,1,2,3
disaggregate,ex-cerpt,ex-cerp-t,1,2,3
sanctity,ex-cerpt,ex-cerp-t,1,2,3
landfall,ex-cerpt,ex-cerp-t,1,2,3
cream,ex-cerpt,ex-cerp-t,1,2,3
lifeline,ex-cerpt,ex-cerp-t,1,2,3
repairman,ex-cerpt,ex-cerp-t,1,2,3
constricted,ex-cerpt,ex-cerp-t,1,2,3
