given_word,real_syllabification,attempted_syllabification,lev_dist,true_syl_count,attempted_syl_count
brief,gos-sip-y,gos-si-py,1,3,3
thwart,gos-sip-y,gos-si-py,1,3,3
dealership,gos-sip-y,gos-si-py,1,3,3
numerous,gos-sip-y,gos-si-py,1,3,3
physiotherapist,gos-sip-y,gos-si-py,1,3,3
recalibrate,gos-sip-y,gos-si-py,1,3,3
hound,gos-sip-y,gos-si-py,1,3,3
unfinished,gos-sip-y,gos-si-py,1,3,3
architectural,gos-sip-y,gos-si-py,1,3,3
oracle,gos-sip-y,gos-si-py,1,3,3
underpopulated,gos-sip-y,gos-si-py,1,3,3
interpolation,gos-sip-y,gos-si-py,1,3,3
determinedly,gos-sip-y,gos-si-py,1,3,3
outspoken,gos-sip-y,gos-si-py,1,3,3
output,gos-sip-y,gos-si-py,1,3,3
idiopathic,gos-sip-y,gos-si-py,1,3,3
unedited,gos-sip-y,gos-si-py,1,3,3
terrify,gos-sip-y,gos-si-py,1,3,3
quadruple,gos-sip-y,gos-si-py,1,3,3
scarce,gos-sip-y,gos-si-py,1,3,3
cheeky,gos-sip-y,gos-si-py,1,3,3
undiscovered,gos-sip-y,gos-si-py,1,3,3
panjandrum,gos-sip-y,gos-si-py,1,3,3
unengaged,gos-sip-y,gos-si-py,1,3,3
pope,gos-sip-y,gos-si-py,1,3,3
precipitation,gos-sip-y,gos-si-py,1,3,3
study,gos-sip-y,gos-si-py,1,3,3
legislation,gos-sip-y,gos-si-py,1,3,3
casing,gos-sip-y,gos-si-py,1,3,3
orca,gos-sip-y,gos-si-py,1,3,3
spaniel,gos-sip-y,gos-si-py,1,3,3
shirk,gos-sip-y,gos-si-py,1,3,3
skier,gos-sip-y,gos-si-py,1,3,3
canvass,gos-sip-y,gos-si-py,1,3,3
fetus,gos-sip-y,gos-si-py,1,3,3
laddered,gos-sip-y,gos-si-py,1,3,3
lively,gos-sip-y,gos-si-py,1,3,3
chiffon,gos-sip-y,gos-si-py,1,3,3
myrrh,gos-sip-y,gos-si-py,1,3,3
generosity,gos-sip-y,gos-si-py,1,3,3
cornmeal,gos-sip-y,gos-si-py,1,3,3
loopy,gos-sip-y,gos-si-py,1,3,3
swimmingly,gos-sip-y,gos-si-py,1,3,3
felony,gos-sip-y,gos-si-py,1,3,3
insubstantial,gos-sip-y,gos-si-py,1,3,3
lovely,gos-sip-y,gos-si-py,1,3,3
nicety,gos-sip-y,gos-si-py,1,3,3
inconstant,gos-sip-y,gos-si-py,1,3,3
devilishly,gos-sip-y,gos-si-py,1,3,3
cache,gos-sip-y,gos-si-py,1,3,3
bottled,gos-sip-y,gos-si-py,1,3,3
cultivator,gos-sip-y,gos-si-py,1,3,3
vibrate,gos-sip-y,gos-si-py,1,3,3
defiant,gos-sip-y,gos-si-py,1,3,3
undesired,gos-sip-y,gos-si-py,1,3,3
redevelopment,gos-sip-y,gos-si-py,1,3,3
cluster,gos-sip-y,gos-si-py,1,3,3
inviolable,gos-sip-y,gos-si-py,1,3,3
duke,gos-sip-y,gos-si-py,1,3,3
submitter,gos-sip-y,gos-si-py,1,3,3
biorhythm,gos-sip-y,gos-si-py,1,3,3
disappear,gos-sip-y,gos-si-py,1,3,3
calcareous,gos-sip-y,gos-si-py,1,3,3
lee,gos-sip-y,gos-si-py,1,3,3
harmonica,gos-sip-y,gos-si-py,1,3,3
dilate,gos-sip-y,gos-si-py,1,3,3
ravish,gos-sip-y,gos-si-py,1,3,3
swimwear,gos-sip-y,gos-si-py,1,3,3
uninhabitable,gos-sip-y,gos-si-py,1,3,3
seeker,gos-sip-y,gos-si-py,1,3,3
area,gos-sip-y,gos-si-py,1,3,3
freedom,gos-sip-y,gos-si-py,1,3,3
unattached,gos-sip-y,gos-si-py,1,3,3
firebox,gos-sip-y,gos-si-py,1,3,3
exhausted,gos-sip-y,gos-si-py,1,3,3
trilobite,gos-sip-y,gos-si-py,1,3,3
application,gos-sip-y,gos-si-py,1,3,3
math,gos-sip-y,gos-si-py,1,3,3
deviation,gos-sip-y,gos-si-py,1,3,3
ostentatious,gos-sip-y,gos-si-py,1,3,3
markup,gos-sip-y,gos-si-py,1,3,3
thirteenth,gos-sip-y,gos-si-py,1,3,3
vinegar,gos-sip-y,gos-si-py,1,3,3
protein,gos-sip-y,gos-si-py,1,3,3
permissible,gos-sip-y,gos-si-py,1,3,3
arm,gos-sip-y,gos-si-py,1,3,3
krill,gos-sip-y,gos-si-py,1,3,3
eternally,gos-sip-y,gos-si-py,1,3,3
interplanetary,gos-sip-y,gos-si-py,1,3,3
midair,gos-sip-y,gos-si-py,1,3,3
enchantress,gos-sip-y,gos-si-py,1,3,3
disrespect,gos-sip-y,gos-si-py,1,3,3
unwraps,gos-sip-y,gos-si-py,1,3,3
handrail,gos-sip-y,gos-si-py,1,3,3
subsequently,gos-sip-y,gos-si-py,1,3,3
reoccupation,gos-sip-y,gos-si-py,1,3,3
parenthetical,gos-sip-y,gos-si-py,1,3,3
gleaming,gos-sip-y,gos-si-py,1,3,3
bobcat,gos-sip-y,gos-si-py,1,3,3
menarche,gos-sip-y,gos-si-py,1,3,3
roughen,gos-sip-y,gos-si-py,1,3,3
pastel,gos-sip-y,gos-si-py,1,3,3
endure,gos-sip-y,gos-si-py,1,3,3
gorgeous,gos-sip-y,gos-si-py,1,3,3
rubicon,gos-sip-y,gos-si-py,1,3,3
provoke,gos-sip-y,gos-si-py,1,3,3
dentition,gos-sip-y,gos-si-py,1,3,3
touristy,gos-sip-y,gos-si-py,1,3,3
inert,gos-sip-y,gos-si-py,1,3,3
repossess,gos-sip-y,gos-si-py,1,3,3
thyroid,gos-sip-y,gos-si-py,1,3,3
crater,gos-sip-y,gos-si-py,1,3,3
paleface,gos-sip-y,gos-si-py,1,3,3
figurehead,gos-sip-y,gos-si-py,1,3,3
growler,gos-sip-y,gos-si-py,1,3,3
contrasting,gos-sip-y,gos-si-py,1,3,3
truck,gos-sip-y,gos-si-py,1,3,3
tangelo,gos-sip-y,gos-si-py,1,3,3
reconciliation,gos-sip-y,gos-si-py,1,3,3
bleached,gos-sip-y,gos-si-py,1,3,3
enlarger,gos-sip-y,gos-si-py,1,3,3
foodstuff,gos-sip-y,gos-si-py,1,3,3
antisymmetric,gos-sip-y,gos-si-py,1,3,3
sic,gos-sip-y,gos-si-py,1,3,3
piquancy,gos-sip-y,gos-si-py,1,3,3
disciple,gos-sip-y,gos-si-py,1,3,3
lure,gos-sip-y,gos-si-py,1,3,3
bluster,gos-sip-y,gos-si-py,1,3,3
tailing,gos-sip-y,gos-si-py,1,3,3
predominance,gos-sip-y,gos-si-py,1,3,3
feeder,gos-sip-y,gos-si-py,1,3,3
decorous,gos-sip-y,gos-si-py,1,3,3
unbind,gos-sip-y,gos-si-py,1,3,3
gavial,gos-sip-y,gos-si-py,1,3,3
sty,gos-sip-y,gos-si-py,1,3,3
syllabus,gos-sip-y,gos-si-py,1,3,3
perron,gos-sip-y,gos-si-py,1,3,3
hollow,gos-sip-y,gos-si-py,1,3,3
quicksand,gos-sip-y,gos-si-py,1,3,3
sacramental,gos-sip-y,gos-si-py,1,3,3
conversational,gos-sip-y,gos-si-py,1,3,3
weathered,gos-sip-y,gos-si-py,1,3,3
editable,gos-sip-y,gos-si-py,1,3,3
unelectable,gos-sip-y,gos-si-py,1,3,3
descending,gos-sip-y,gos-si-py,1,3,3
monk,gos-sip-y,gos-si-py,1,3,3
telegraphic,gos-sip-y,gos-si-py,1,3,3
scalable,gos-sip-y,gos-si-py,1,3,3
unendurable,gos-sip-y,gos-si-py,1,3,3
stepped,gos-sip-y,gos-si-py,1,3,3
eyelash,gos-sip-y,gos-si-py,1,3,3
frontier,gos-sip-y,gos-si-py,1,3,3
magma,gos-sip-y,gos-si-py,1,3,3
morocco,gos-sip-y,gos-si-py,1,3,3
playboy,gos-sip-y,gos-si-py,1,3,3
vexed,gos-sip-y,gos-si-py,1,3,3
phototypesetter,gos-sip-y,gos-si-py,1,3,3
marksmanship,gos-sip-y,gos-si-py,1,3,3
whose,gos-sip-y,gos-si-py,1,3,3
polar,gos-sip-y,gos-si-py,1,3,3
giraffe,gos-sip-y,gos-si-py,1,3,3
untidy,gos-sip-y,gos-si-py,1,3,3
cadge,gos-sip-y,gos-si-py,1,3,3
syntactic,gos-sip-y,gos-si-py,1,3,3
lapel,gos-sip-y,gos-si-py,1,3,3
unidentifiable,gos-sip-y,gos-si-py,1,3,3
clear,gos-sip-y,gos-si-py,1,3,3
raised,gos-sip-y,gos-si-py,1,3,3
valueless,gos-sip-y,gos-si-py,1,3,3
commencement,gos-sip-y,gos-si-py,1,3,3
stab,gos-sip-y,gos-si-py,1,3,3
joyriding,gos-sip-y,gos-si-py,1,3,3
criminality,gos-sip-y,gos-si-py,1,3,3
louche,gos-sip-y,gos-si-py,1,3,3
seaworthy,gos-sip-y,gos-si-py,1,3,3
bottler,gos-sip-y,gos-si-py,1,3,3
reprise,gos-sip-y,gos-si-py,1,3,3
morphia,gos-sip-y,gos-si-py,1,3,3
deluxe,gos-sip-y,gos-si-py,1,3,3
innovative,gos-sip-y,gos-si-py,1,3,3
she,gos-sip-y,gos-si-py,1,3,3
ria,gos-sip-y,gos-si-py,1,3,3
distaff,gos-sip-y,gos-si-py,1,3,3
roughing,gos-sip-y,gos-si-py,1,3,3
unicellular,gos-sip-y,gos-si-py,1,3,3
spastic,gos-sip-y,gos-si-py,1,3,3
wrinkle,gos-sip-y,gos-si-py,1,3,3
monkfish,gos-sip-y,gos-si-py,1,3,3
fetish,gos-sip-y,gos-si-py,1,3,3
pacifist,gos-sip-y,gos-si-py,1,3,3
infelicitous,gos-sip-y,gos-si-py,1,3,3
banjo,gos-sip-y,gos-si-py,1,3,3
seamlessly,gos-sip-y,gos-si-py,1,3,3
considerably,gos-sip-y,gos-si-py,1,3,3
roundabout,gos-sip-y,gos-si-py,1,3,3
elicit,gos-sip-y,gos-si-py,1,3,3
postgraduate,gos-sip-y,gos-si-py,1,3,3
foolery,gos-sip-y,gos-si-py,1,3,3
cicada,gos-sip-y,gos-si-py,1,3,3
unawakened,gos-sip-y,gos-si-py,1,3,3
rulebook,gos-sip-y,gos-si-py,1,3,3
mode,gos-sip-y,gos-si-py,1,3,3
untaxing,gos-sip-y,gos-si-py,1,3,3
numbing,gos-sip-y,gos-si-py,1,3,3
leap,gos-sip-y,gos-si-py,1,3,3
carport,gos-sip-y,gos-si-py,1,3,3
guided,gos-sip-y,gos-si-py,1,3,3
scouting,gos-sip-y,gos-si-py,1,3,3
barracks,gos-sip-y,gos-si-py,1,3,3
combinatorial,gos-sip-y,gos-si-py,1,3,3
bismuth,gos-sip-y,gos-si-py,1,3,3
conveyor,gos-sip-y,gos-si-py,1,3,3
withers,gos-sip-y,gos-si-py,1,3,3
relieve,gos-sip-y,gos-si-py,1,3,3
cruncher,gos-sip-y,gos-si-py,1,3,3
menstrual,gos-sip-y,gos-si-py,1,3,3
suited,gos-sip-y,gos-si-py,1,3,3
hidden,gos-sip-y,gos-si-py,1,3,3
holism,gos-sip-y,gos-si-py,1,3,3
determined,gos-sip-y,gos-si-py,1,3,3
stead,gos-sip-y,gos-si-py,1,3,3
fettered,gos-sip-y,gos-si-py,1,3,3
youthful,gos-sip-y,gos-si-py,1,3,3
dragoon,gos-sip-y,gos-si-py,1,3,3
knowing,gos-sip-y,gos-si-py,1,3,3
tailplane,gos-sip-y,gos-si-py,1,3,3
rescale,gos-sip-y,gos-si-py,1,3,3
physiotherapy,gos-sip-y,gos-si-py,1,3,3
stem,gos-sip-y,gos-si-py,1,3,3
exigency,gos-sip-y,gos-si-py,1,3,3
freshly,gos-sip-y,gos-si-py,1,3,3
pram,gos-sip-y,gos-si-py,1,3,3
fastener,gos-sip-y,gos-si-py,1,3,3
drove,gos-sip-y,gos-si-py,1,3,3
defaulter,gos-sip-y,gos-si-py,1,3,3
teller,gos-sip-y,gos-si-py,1,3,3
mall,gos-sip-y,gos-si-py,1,3,3
cobble,gos-sip-y,gos-si-py,1,3,3
fission,gos-sip-y,gos-si-py,1,3,3
beard,gos-sip-y,gos-si-py,1,3,3
coppice,gos-sip-y,gos-si-py,1,3,3
bootless,gos-sip-y,gos-si-py,1,3,3
stink,gos-sip-y,gos-si-py,1,3,3
havering,gos-sip-y,gos-si-py,1,3,3
premolar,gos-sip-y,gos-si-py,1,3,3
eloquence,gos-sip-y,gos-si-py,1,3,3
duff,gos-sip-y,gos-si-py,1,3,3
chronograph,gos-sip-y,gos-si-py,1,3,3
quark,gos-sip-y,gos-si-py,1,3,3
evacuee,gos-sip-y,gos-si-py,1,3,3
weirdness,gos-sip-y,gos-si-py,1,3,3
origami,gos-sip-y,gos-si-py,1,3,3
intrigue,gos-sip-y,gos-si-py,1,3,3
firkin,gos-sip-y,gos-si-py,1,3,3
permanent,gos-sip-y,gos-si-py,1,3,3
conclave,gos-sip-y,gos-si-py,1,3,3
assiduity,gos-sip-y,gos-si-py,1,3,3
evasive,gos-sip-y,gos-si-py,1,3,3
want,gos-sip-y,gos-si-py,1,3,3
annex,gos-sip-y,gos-si-py,1,3,3
vitriolic,gos-sip-y,gos-si-py,1,3,3
iconoclasm,gos-sip-y,gos-si-py,1,3,3
makeup,gos-sip-y,gos-si-py,1,3,3
screamingly,gos-sip-y,gos-si-py,1,3,3
flippant,gos-sip-y,gos-si-py,1,3,3
dodecahedron,gos-sip-y,gos-si-py,1,3,3
regroup,gos-sip-y,gos-si-py,1,3,3
rachis,gos-sip-y,gos-si-py,1,3,3
querulous,gos-sip-y,gos-si-py,1,3,3
heroine,gos-sip-y,gos-si-py,1,3,3
bud,gos-sip-y,gos-si-py,1,3,3
paginal,gos-sip-y,gos-si-py,1,3,3
hypothetical,gos-sip-y,gos-si-py,1,3,3
narrate,gos-sip-y,gos-si-py,1,3,3
devalue,gos-sip-y,gos-si-py,1,3,3
accurately,gos-sip-y,gos-si-py,1,3,3
interoperability,gos-sip-y,gos-si-py,1,3,3
unarmed,gos-sip-y,gos-si-py,1,3,3
facade,gos-sip-y,gos-si-py,1,3,3
profligate,gos-sip-y,gos-si-py,1,3,3
contraband,gos-sip-y,gos-si-py,1,3,3
bunker,gos-sip-y,gos-si-py,1,3,3
ceremonial,gos-sip-y,gos-si-py,1,3,3
anonymity,gos-sip-y,gos-si-py,1,3,3
anon,gos-sip-y,gos-si-py,1,3,3
chessboard,gos-sip-y,gos-si-py,1,3,3
gavotte,gos-sip-y,gos-si-py,1,3,3
hippocampus,gos-sip-y,gos-si-py,1,3,3
station,gos-sip-y,gos-si-py,1,3,3
projective,gos-sip-y,gos-si-py,1,3,3
puree,gos-sip-y,gos-si-py,1,3,3
elm,gos-sip-y,gos-si-py,1,3,3
championship,gos-sip-y,gos-si-py,1,3,3
galaxy,gos-sip-y,gos-si-py,1,3,3
fingerboard,gos-sip-y,gos-si-py,1,3,3
rumpled,gos-sip-y,gos-si-py,1,3,3
semblance,gos-sip-y,gos-si-py,1,3,3
disarray,gos-sip-y,gos-si-py,1,3,3
camp,gos-sip-y,gos-si-py,1,3,3
mastodon,gos-sip-y,gos-si-py,1,3,3
insanitary,gos-sip-y,gos-si-py,1,3,3
fungal,gos-sip-y,gos-si-py,1,3,3
empire,gos-sip-y,gos-si-py,1,3,3
handicap,gos-sip-y,gos-si-py,1,3,3
sneak,gos-sip-y,gos-si-py,1,3,3
satellite,gos-sip-y,gos-si-py,1,3,3
rigidly,gos-sip-y,gos-si-py,1,3,3
untested,gos-sip-y,gos-si-py,1,3,3
unevenly,gos-sip-y,gos-si-py,1,3,3
smite,gos-sip-y,gos-si-py,1,3,3
bustard,gos-sip-y,gos-si-py,1,3,3
virile,gos-sip-y,gos-si-py,1,3,3
charitably,gos-sip-y,gos-si-py,1,3,3
weigh,gos-sip-y,gos-si-py,1,3,3
saltwater,gos-sip-y,gos-si-py,1,3,3
engineer,gos-sip-y,gos-si-py,1,3,3
gargoyle,gos-sip-y,gos-si-py,1,3,3
attic,gos-sip-y,gos-si-py,1,3,3
buggery,gos-sip-y,gos-si-py,1,3,3
confessional,gos-sip-y,gos-si-py,1,3,3
dispassionate,gos-sip-y,gos-si-py,1,3,3
willing,gos-sip-y,gos-si-py,1,3,3
octet,gos-sip-y,gos-si-py,1,3,3
zeolite,gos-sip-y,gos-si-py,1,3,3
blandly,gos-sip-y,gos-si-py,1,3,3
porcelain,gos-sip-y,gos-si-py,1,3,3
gag,gos-sip-y,gos-si-py,1,3,3
lessee,gos-sip-y,gos-si-py,1,3,3
inextricably,gos-sip-y,gos-si-py,1,3,3
astrological,gos-sip-y,gos-si-py,1,3,3
granular,gos-sip-y,gos-si-py,1,3,3
unseal,gos-sip-y,gos-si-py,1,3,3
neurosurgeon,gos-sip-y,gos-si-py,1,3,3
poetic,gos-sip-y,gos-si-py,1,3,3
frisk,gos-sip-y,gos-si-py,1,3,3
shouldered,gos-sip-y,gos-si-py,1,3,3
glob,gos-sip-y,gos-si-py,1,3,3
moderator,gos-sip-y,gos-si-py,1,3,3
generously,gos-sip-y,gos-si-py,1,3,3
evince,gos-sip-y,gos-si-py,1,3,3
monopolistic,gos-sip-y,gos-si-py,1,3,3
codpiece,gos-sip-y,gos-si-py,1,3,3
tent,gos-sip-y,gos-si-py,1,3,3
messenger,gos-sip-y,gos-si-py,1,3,3
earthquake,gos-sip-y,gos-si-py,1,3,3
bunkum,gos-sip-y,gos-si-py,1,3,3
ultimo,gos-sip-y,gos-si-py,1,3,3
footway,gos-sip-y,gos-si-py,1,3,3
perpetuation,gos-sip-y,gos-si-py,1,3,3
beneficiary,gos-sip-y,gos-si-py,1,3,3
septet,gos-sip-y,gos-si-py,1,3,3
closely,gos-sip-y,gos-si-py,1,3,3
shaggy,gos-sip-y,gos-si-py,1,3,3
horsehair,gos-sip-y,gos-si-py,1,3,3
ontological,gos-sip-y,gos-si-py,1,3,3
unsurprisingly,gos-sip-y,gos-si-py,1,3,3
luckily,gos-sip-y,gos-si-py,1,3,3
tights,gos-sip-y,gos-si-py,1,3,3
suburban,gos-sip-y,gos-si-py,1,3,3
chancel,gos-sip-y,gos-si-py,1,3,3
flank,gos-sip-y,gos-si-py,1,3,3
optionality,gos-sip-y,gos-si-py,1,3,3
springy,gos-sip-y,gos-si-py,1,3,3
kudu,gos-sip-y,gos-si-py,1,3,3
integer,gos-sip-y,gos-si-py,1,3,3
performance,gos-sip-y,gos-si-py,1,3,3
jussive,gos-sip-y,gos-si-py,1,3,3
disguise,gos-sip-y,gos-si-py,1,3,3
open,gos-sip-y,gos-si-py,1,3,3
unflattering,gos-sip-y,gos-si-py,1,3,3
shortly,gos-sip-y,gos-si-py,1,3,3
capacitor,gos-sip-y,gos-si-py,1,3,3
uncorrected,gos-sip-y,gos-si-py,1,3,3
longitudinal,gos-sip-y,gos-si-py,1,3,3
sidestep,gos-sip-y,gos-si-py,1,3,3
unwillingly,gos-sip-y,gos-si-py,1,3,3
