given_word,real_syllabification,attempted_syllabification,lev_dist,true_syl_count,attempted_syl_count
feedback,stiff-en,stiff-en,0,2,2
blouse,stiff-en,stiff-en,0,2,2
undercoat,stiff-en,stiff-en,0,2,2
dispensable,stiff-en,stiff-en,0,2,2
gloating,stiff-en,stiff-en,0,2,2
programmable,stiff-en,stiff-en,0,2,2
permission,stiff-en,stiff-en,0,2,2
lambing,stiff-en,stiff-en,0,2,2
inscrutable,stiff-en,stiff-en,0,2,2
overshoot,stiff-en,stiff-en,0,2,2
squally,stiff-en,stiff-en,0,2,2
filling,stiff-en,stiff-en,0,2,2
rehouse,stiff-en,stiff-en,0,2,2
threaten,stiff-en,stiff-en,0,2,2
grouse,stiff-en,stiff-en,0,2,2
footed,stiff-en,stiff-en,0,2,2
propagate,stiff-en,stiff-en,0,2,2
sometime,stiff-en,stiff-en,0,2,2
trackless,stiff-en,stiff-en,0,2,2
delinquency,stiff-en,stiff-en,0,2,2
undaunted,stiff-en,stiff-en,0,2,2
typical,stiff-en,stiff-en,0,2,2
posterior,stiff-en,stiff-en,0,2,2
recreational,stiff-en,stiff-en,0,2,2
slight,stiff-en,stiff-en,0,2,2
initiate,stiff-en,stiff-en,0,2,2
genocide,stiff-en,stiff-en,0,2,2
veined,stiff-en,stiff-en,0,2,2
tab,stiff-en,stiff-en,0,2,2
reshape,stiff-en,stiff-en,0,2,2
mosaic,stiff-en,stiff-en,0,2,2
determined,stiff-en,stiff-en,0,2,2
churchyard,stiff-en,stiff-en,0,2,2
gradation,stiff-en,stiff-en,0,2,2
incautious,stiff-en,stiff-en,0,2,2
grommet,stiff-en,stiff-en,0,2,2
spotlight,stiff-en,stiff-en,0,2,2
sublime,stiff-en,stiff-en,0,2,2
rubbishy,stiff-en,stiff-en,0,2,2
architrave,stiff-en,stiff-en,0,2,2
workroom,stiff-en,stiff-en,0,2,2
bareback,stiff-en,stiff-en,0,2,2
hold,stiff-en,stiff-en,0,2,2
scatter,stiff-en,stiff-en,0,2,2
incorrect,stiff-en,stiff-en,0,2,2
gnomic,stiff-en,stiff-en,0,2,2
uncle,stiff-en,stiff-en,0,2,2
sporting,stiff-en,stiff-en,0,2,2
adventure,stiff-en,stiff-en,0,2,2
gluon,stiff-en,stiff-en,0,2,2
bimodal,stiff-en,stiff-en,0,2,2
encroach,stiff-en,stiff-en,0,2,2
invincibility,stiff-en,stiff-en,0,2,2
raid,stiff-en,stiff-en,0,2,2
racism,stiff-en,stiff-en,0,2,2
polytechnic,stiff-en,stiff-en,0,2,2
transmission,stiff-en,stiff-en,0,2,2
stoutly,stiff-en,stiff-en,0,2,2
invalid,stiff-en,stiff-en,0,2,2
curare,stiff-en,stiff-en,0,2,2
beauteous,stiff-en,stiff-en,0,2,2
infiltration,stiff-en,stiff-en,0,2,2
distasteful,stiff-en,stiff-en,0,2,2
machination,stiff-en,stiff-en,0,2,2
collimator,stiff-en,stiff-en,0,2,2
exuberance,stiff-en,stiff-en,0,2,2
arrow,stiff-en,stiff-en,0,2,2
giver,stiff-en,stiff-en,0,2,2
epistemological,stiff-en,stiff-en,0,2,2
indissoluble,stiff-en,stiff-en,0,2,2
steppe,stiff-en,stiff-en,0,2,2
bluesy,stiff-en,stiff-en,0,2,2
slog,stiff-en,stiff-en,0,2,2
defection,stiff-en,stiff-en,0,2,2
spokeswoman,stiff-en,stiff-en,0,2,2
vacation,stiff-en,stiff-en,0,2,2
invalidity,stiff-en,stiff-en,0,2,2
cytochrome,stiff-en,stiff-en,0,2,2
fuzz,stiff-en,stiff-en,0,2,2
yearbook,stiff-en,stiff-en,0,2,2
footballing,stiff-en,stiff-en,0,2,2
fortify,stiff-en,stiff-en,0,2,2
mallet,stiff-en,stiff-en,0,2,2
castration,stiff-en,stiff-en,0,2,2
awfulness,stiff-en,stiff-en,0,2,2
upstage,stiff-en,stiff-en,0,2,2
flowery,stiff-en,stiff-en,0,2,2
helix,stiff-en,stiff-en,0,2,2
module,stiff-en,stiff-en,0,2,2
extra,stiff-en,stiff-en,0,2,2
blip,stiff-en,stiff-en,0,2,2
enthuse,stiff-en,stiff-en,0,2,2
punster,stiff-en,stiff-en,0,2,2
biz,stiff-en,stiff-en,0,2,2
relativistic,stiff-en,stiff-en,0,2,2
conjuring,stiff-en,stiff-en,0,2,2
quisling,stiff-en,stiff-en,0,2,2
bawl,stiff-en,stiff-en,0,2,2
monotheism,stiff-en,stiff-en,0,2,2
pittance,stiff-en,stiff-en,0,2,2
neatly,stiff-en,stiff-en,0,2,2
appraiser,stiff-en,stiff-en,0,2,2
financial,stiff-en,stiff-en,0,2,2
conciliator,stiff-en,stiff-en,0,2,2
reseller,stiff-en,stiff-en,0,2,2
goatee,stiff-en,stiff-en,0,2,2
pert,stiff-en,stiff-en,0,2,2
impropriety,stiff-en,stiff-en,0,2,2
experiential,stiff-en,stiff-en,0,2,2
lifestyle,stiff-en,stiff-en,0,2,2
rejoice,stiff-en,stiff-en,0,2,2
insectivorous,stiff-en,stiff-en,0,2,2
songbird,stiff-en,stiff-en,0,2,2
keyed,stiff-en,stiff-en,0,2,2
joyfully,stiff-en,stiff-en,0,2,2
opponent,stiff-en,stiff-en,0,2,2
clan,stiff-en,stiff-en,0,2,2
ficus,stiff-en,stiff-en,0,2,2
jobless,stiff-en,stiff-en,0,2,2
housewife,stiff-en,stiff-en,0,2,2
annular,stiff-en,stiff-en,0,2,2
lay,stiff-en,stiff-en,0,2,2
fresh,stiff-en,stiff-en,0,2,2
skyscraper,stiff-en,stiff-en,0,2,2
brow,stiff-en,stiff-en,0,2,2
demography,stiff-en,stiff-en,0,2,2
deter,stiff-en,stiff-en,0,2,2
stratospheric,stiff-en,stiff-en,0,2,2
indecency,stiff-en,stiff-en,0,2,2
sentimentalism,stiff-en,stiff-en,0,2,2
gratification,stiff-en,stiff-en,0,2,2
commandant,stiff-en,stiff-en,0,2,2
malign,stiff-en,stiff-en,0,2,2
cliff,stiff-en,stiff-en,0,2,2
commencement,stiff-en,stiff-en,0,2,2
monochromatic,stiff-en,stiff-en,0,2,2
popcorn,stiff-en,stiff-en,0,2,2
hydrocarbon,stiff-en,stiff-en,0,2,2
recollection,stiff-en,stiff-en,0,2,2
twig,stiff-en,stiff-en,0,2,2
devastatingly,stiff-en,stiff-en,0,2,2
novice,stiff-en,stiff-en,0,2,2
saturnine,stiff-en,stiff-en,0,2,2
restate,stiff-en,stiff-en,0,2,2
booming,stiff-en,stiff-en,0,2,2
ribosome,stiff-en,stiff-en,0,2,2
raindrop,stiff-en,stiff-en,0,2,2
violate,stiff-en,stiff-en,0,2,2
underside,stiff-en,stiff-en,0,2,2
finished,stiff-en,stiff-en,0,2,2
savagery,stiff-en,stiff-en,0,2,2
putrescent,stiff-en,stiff-en,0,2,2
welt,stiff-en,stiff-en,0,2,2
flour,stiff-en,stiff-en,0,2,2
fetishism,stiff-en,stiff-en,0,2,2
nourishment,stiff-en,stiff-en,0,2,2
sketch,stiff-en,stiff-en,0,2,2
polypeptide,stiff-en,stiff-en,0,2,2
atoll,stiff-en,stiff-en,0,2,2
lychee,stiff-en,stiff-en,0,2,2
mitosis,stiff-en,stiff-en,0,2,2
panache,stiff-en,stiff-en,0,2,2
burble,stiff-en,stiff-en,0,2,2
patchwork,stiff-en,stiff-en,0,2,2
occasion,stiff-en,stiff-en,0,2,2
sadden,stiff-en,stiff-en,0,2,2
distributor,stiff-en,stiff-en,0,2,2
seafaring,stiff-en,stiff-en,0,2,2
midwifery,stiff-en,stiff-en,0,2,2
humiliate,stiff-en,stiff-en,0,2,2
roughage,stiff-en,stiff-en,0,2,2
unless,stiff-en,stiff-en,0,2,2
nationalist,stiff-en,stiff-en,0,2,2
towel,stiff-en,stiff-en,0,2,2
spanner,stiff-en,stiff-en,0,2,2
proliferation,stiff-en,stiff-en,0,2,2
flamboyance,stiff-en,stiff-en,0,2,2
wisely,stiff-en,stiff-en,0,2,2
trickle,stiff-en,stiff-en,0,2,2
homeowner,stiff-en,stiff-en,0,2,2
neptunium,stiff-en,stiff-en,0,2,2
entitle,stiff-en,stiff-en,0,2,2
doorknob,stiff-en,stiff-en,0,2,2
uplifted,stiff-en,stiff-en,0,2,2
tablet,stiff-en,stiff-en,0,2,2
sufferer,stiff-en,stiff-en,0,2,2
protrude,stiff-en,stiff-en,0,2,2
frown,stiff-en,stiff-en,0,2,2
rightist,stiff-en,stiff-en,0,2,2
supercritical,stiff-en,stiff-en,0,2,2
onshore,stiff-en,stiff-en,0,2,2
cognitively,stiff-en,stiff-en,0,2,2
romper,stiff-en,stiff-en,0,2,2
interpreter,stiff-en,stiff-en,0,2,2
etch,stiff-en,stiff-en,0,2,2
desolation,stiff-en,stiff-en,0,2,2
bacterial,stiff-en,stiff-en,0,2,2
thudding,stiff-en,stiff-en,0,2,2
rational,stiff-en,stiff-en,0,2,2
ingress,stiff-en,stiff-en,0,2,2
pill,stiff-en,stiff-en,0,2,2
subsystem,stiff-en,stiff-en,0,2,2
subsurface,stiff-en,stiff-en,0,2,2
dethrone,stiff-en,stiff-en,0,2,2
consecutively,stiff-en,stiff-en,0,2,2
unsuspecting,stiff-en,stiff-en,0,2,2
syllogism,stiff-en,stiff-en,0,2,2
full,stiff-en,stiff-en,0,2,2
wry,stiff-en,stiff-en,0,2,2
cardiology,stiff-en,stiff-en,0,2,2
tabulate,stiff-en,stiff-en,0,2,2
disregard,stiff-en,stiff-en,0,2,2
chrome,stiff-en,stiff-en,0,2,2
toady,stiff-en,stiff-en,0,2,2
presentational,stiff-en,stiff-en,0,2,2
indication,stiff-en,stiff-en,0,2,2
waterlogged,stiff-en,stiff-en,0,2,2
undereducated,stiff-en,stiff-en,0,2,2
trolley,stiff-en,stiff-en,0,2,2
namesake,stiff-en,stiff-en,0,2,2
traps,stiff-en,stiff-en,0,2,2
intended,stiff-en,stiff-en,0,2,2
crackdown,stiff-en,stiff-en,0,2,2
earwig,stiff-en,stiff-en,0,2,2
you,stiff-en,stiff-en,0,2,2
spill,stiff-en,stiff-en,0,2,2
unenviable,stiff-en,stiff-en,0,2,2
paving,stiff-en,stiff-en,0,2,2
embolism,stiff-en,stiff-en,0,2,2
lateness,stiff-en,stiff-en,0,2,2
satinwood,stiff-en,stiff-en,0,2,2
preserve,stiff-en,stiff-en,0,2,2
lumen,stiff-en,stiff-en,0,2,2
unendurable,stiff-en,stiff-en,0,2,2
cumulatively,stiff-en,stiff-en,0,2,2
tentatively,stiff-en,stiff-en,0,2,2
succulent,stiff-en,stiff-en,0,2,2
polecat,stiff-en,stiff-en,0,2,2
etched,stiff-en,stiff-en,0,2,2
knock,stiff-en,stiff-en,0,2,2
corrupt,stiff-en,stiff-en,0,2,2
distinguishing,stiff-en,stiff-en,0,2,2
altogether,stiff-en,stiff-en,0,2,2
independence,stiff-en,stiff-en,0,2,2
convertible,stiff-en,stiff-en,0,2,2
slogan,stiff-en,stiff-en,0,2,2
tremolo,stiff-en,stiff-en,0,2,2
indirectly,stiff-en,stiff-en,0,2,2
less,stiff-en,stiff-en,0,2,2
forearm,stiff-en,stiff-en,0,2,2
unidentified,stiff-en,stiff-en,0,2,2
shabby,stiff-en,stiff-en,0,2,2
uppercut,stiff-en,stiff-en,0,2,2
sustainable,stiff-en,stiff-en,0,2,2
kink,stiff-en,stiff-en,0,2,2
mummify,stiff-en,stiff-en,0,2,2
contact,stiff-en,stiff-en,0,2,2
semifinal,stiff-en,stiff-en,0,2,2
catholic,stiff-en,stiff-en,0,2,2
blackberry,stiff-en,stiff-en,0,2,2
eleventh,stiff-en,stiff-en,0,2,2
prank,stiff-en,stiff-en,0,2,2
interoperability,stiff-en,stiff-en,0,2,2
bombardment,stiff-en,stiff-en,0,2,2
smoothly,stiff-en,stiff-en,0,2,2
frippery,stiff-en,stiff-en,0,2,2
tetroxide,stiff-en,stiff-en,0,2,2
ophthalmic,stiff-en,stiff-en,0,2,2
deuce,stiff-en,stiff-en,0,2,2
unstructured,stiff-en,stiff-en,0,2,2
voiced,stiff-en,stiff-en,0,2,2
embank,stiff-en,stiff-en,0,2,2
uppercase,stiff-en,stiff-en,0,2,2
psycho,stiff-en,stiff-en,0,2,2
propitious,stiff-en,stiff-en,0,2,2
dissatisfied,stiff-en,stiff-en,0,2,2
justify,stiff-en,stiff-en,0,2,2
questing,stiff-en,stiff-en,0,2,2
indescribable,stiff-en,stiff-en,0,2,2
milker,stiff-en,stiff-en,0,2,2
invisibly,stiff-en,stiff-en,0,2,2
individually,stiff-en,stiff-en,0,2,2
carport,stiff-en,stiff-en,0,2,2
riddle,stiff-en,stiff-en,0,2,2
rapier,stiff-en,stiff-en,0,2,2
duress,stiff-en,stiff-en,0,2,2
seawater,stiff-en,stiff-en,0,2,2
insensitivity,stiff-en,stiff-en,0,2,2
racer,stiff-en,stiff-en,0,2,2
consult,stiff-en,stiff-en,0,2,2
blackened,stiff-en,stiff-en,0,2,2
padded,stiff-en,stiff-en,0,2,2
plenipotentiary,stiff-en,stiff-en,0,2,2
ethnographic,stiff-en,stiff-en,0,2,2
unsuitable,stiff-en,stiff-en,0,2,2
gouge,stiff-en,stiff-en,0,2,2
restrained,stiff-en,stiff-en,0,2,2
flame,stiff-en,stiff-en,0,2,2
push,stiff-en,stiff-en,0,2,2
address,stiff-en,stiff-en,0,2,2
mastoid,stiff-en,stiff-en,0,2,2
furtive,stiff-en,stiff-en,0,2,2
tail,stiff-en,stiff-en,0,2,2
charitable,stiff-en,stiff-en,0,2,2
litmus,stiff-en,stiff-en,0,2,2
blustery,stiff-en,stiff-en,0,2,2
workbench,stiff-en,stiff-en,0,2,2
oxymoron,stiff-en,stiff-en,0,2,2
notably,stiff-en,stiff-en,0,2,2
vagabond,stiff-en,stiff-en,0,2,2
projector,stiff-en,stiff-en,0,2,2
paternalistic,stiff-en,stiff-en,0,2,2
opinion,stiff-en,stiff-en,0,2,2
superscript,stiff-en,stiff-en,0,2,2
headed,stiff-en,stiff-en,0,2,2
ruefully,stiff-en,stiff-en,0,2,2
ligament,stiff-en,stiff-en,0,2,2
trembler,stiff-en,stiff-en,0,2,2
punctate,stiff-en,stiff-en,0,2,2
basis,stiff-en,stiff-en,0,2,2
ergodic,stiff-en,stiff-en,0,2,2
humidity,stiff-en,stiff-en,0,2,2
dreamer,stiff-en,stiff-en,0,2,2
fist,stiff-en,stiff-en,0,2,2
dentition,stiff-en,stiff-en,0,2,2
babyish,stiff-en,stiff-en,0,2,2
indulgence,stiff-en,stiff-en,0,2,2
mechanic,stiff-en,stiff-en,0,2,2
wigwam,stiff-en,stiff-en,0,2,2
catalyst,stiff-en,stiff-en,0,2,2
loyal,stiff-en,stiff-en,0,2,2
differentiation,stiff-en,stiff-en,0,2,2
gored,stiff-en,stiff-en,0,2,2
eatable,stiff-en,stiff-en,0,2,2
able,stiff-en,stiff-en,0,2,2
incorporated,stiff-en,stiff-en,0,2,2
subjunctive,stiff-en,stiff-en,0,2,2
yielding,stiff-en,stiff-en,0,2,2
guacamole,stiff-en,stiff-en,0,2,2
initiator,stiff-en,stiff-en,0,2,2
espionage,stiff-en,stiff-en,0,2,2
competitively,stiff-en,stiff-en,0,2,2
gasworks,stiff-en,stiff-en,0,2,2
dirty,stiff-en,stiff-en,0,2,2
foreseeable,stiff-en,stiff-en,0,2,2
predetermine,stiff-en,stiff-en,0,2,2
impassable,stiff-en,stiff-en,0,2,2
gradually,stiff-en,stiff-en,0,2,2
crap,stiff-en,stiff-en,0,2,2
unburdened,stiff-en,stiff-en,0,2,2
workhouse,stiff-en,stiff-en,0,2,2
gleam,stiff-en,stiff-en,0,2,2
sunbath,stiff-en,stiff-en,0,2,2
flanker,stiff-en,stiff-en,0,2,2
fop,stiff-en,stiff-en,0,2,2
dapper,stiff-en,stiff-en,0,2,2
elementary,stiff-en,stiff-en,0,2,2
comer,stiff-en,stiff-en,0,2,2
minion,stiff-en,stiff-en,0,2,2
disputable,stiff-en,stiff-en,0,2,2
jailbird,stiff-en,stiff-en,0,2,2
shandy,stiff-en,stiff-en,0,2,2
fungous,stiff-en,stiff-en,0,2,2
daunt,stiff-en,stiff-en,0,2,2
pestilential,stiff-en,stiff-en,0,2,2
courtroom,stiff-en,stiff-en,0,2,2
waterfront,stiff-en,stiff-en,0,2,2
deviance,stiff-en,stiff-en,0,2,2
celeb,stiff-en,stiff-en,0,2,2
buffet,stiff-en,stiff-en,0,2,2
throaty,stiff-en,stiff-en,0,2,2
hoarded,stiff-en,stiff-en,0,2,2
repatriation,stiff-en,stiff-en,0,2,2
indefensible,stiff-en,stiff-en,0,2,2
rankle,stiff-en,stiff-en,0,2,2
distribution,stiff-en,stiff-en,0,2,2
bookcase,stiff-en,stiff-en,0,2,2
damnify,stiff-en,stiff-en,0,2,2
diner,stiff-en,stiff-en,0,2,2
tectonics,stiff-en,stiff-en,0,2,2
configure,stiff-en,stiff-en,0,2,2
piecemeal,stiff-en,stiff-en,0,2,2
priceless,stiff-en,stiff-en,0,2,2
syllabus,stiff-en,stiff-en,0,2,2
classicism,stiff-en,stiff-en,0,2,2
hostile,stiff-en,stiff-en,0,2,2
disgorge,stiff-en,stiff-en,0,2,2
workload,stiff-en,stiff-en,0,2,2
continuance,stiff-en,stiff-en,0,2,2
pussy,stiff-en,stiff-en,0,2,2
fabric,stiff-en,stiff-en,0,2,2
nag,stiff-en,stiff-en,0,2,2
practitioner,stiff-en,stiff-en,0,2,2
reliable,stiff-en,stiff-en,0,2,2
renumber,stiff-en,stiff-en,0,2,2
pollinator,stiff-en,stiff-en,0,2,2
other,stiff-en,stiff-en,0,2,2
swingeing,stiff-en,stiff-en,0,2,2
nightcap,stiff-en,stiff-en,0,2,2
seep,stiff-en,stiff-en,0,2,2
cucumber,stiff-en,stiff-en,0,2,2
turbocharger,stiff-en,stiff-en,0,2,2
gherkin,stiff-en,stiff-en,0,2,2
morbid,stiff-en,stiff-en,0,2,2
discredit,stiff-en,stiff-en,0,2,2
messiah,stiff-en,stiff-en,0,2,2
scarcity,stiff-en,stiff-en,0,2,2
spiritualism,stiff-en,stiff-en,0,2,2
meteoric,stiff-en,stiff-en,0,2,2
rope,stiff-en,stiff-en,0,2,2
aspersion,stiff-en,stiff-en,0,2,2
humiliating,stiff-en,stiff-en,0,2,2
workmate,stiff-en,stiff-en,0,2,2
wreak,stiff-en,stiff-en,0,2,2
madman,stiff-en,stiff-en,0,2,2
cluck,stiff-en,stiff-en,0,2,2
liner,stiff-en,stiff-en,0,2,2
venue,stiff-en,stiff-en,0,2,2
elision,stiff-en,stiff-en,0,2,2
insufficiency,stiff-en,stiff-en,0,2,2
widower,stiff-en,stiff-en,0,2,2
finely,stiff-en,stiff-en,0,2,2
unromantic,stiff-en,stiff-en,0,2,2
lepton,stiff-en,stiff-en,0,2,2
underarm,stiff-en,stiff-en,0,2,2
script,stiff-en,stiff-en,0,2,2
stirrup,stiff-en,stiff-en,0,2,2
barge,stiff-en,stiff-en,0,2,2
tunny,stiff-en,stiff-en,0,2,2
unsatisfied,stiff-en,stiff-en,0,2,2
spirant,stiff-en,stiff-en,0,2,2
reverberation,stiff-en,stiff-en,0,2,2
rushed,stiff-en,stiff-en,0,2,2
indicant,stiff-en,stiff-en,0,2,2
beater,stiff-en,stiff-en,0,2,2
fiduciary,stiff-en,stiff-en,0,2,2
unstated,stiff-en,stiff-en,0,2,2
cornered,stiff-en,stiff-en,0,2,2
pentathlete,stiff-en,stiff-en,0,2,2
wrongdoing,stiff-en,stiff-en,0,2,2
key,stiff-en,stiff-en,0,2,2
untranslatable,stiff-en,stiff-en,0,2,2
whereto,stiff-en,stiff-en,0,2,2
sell,stiff-en,stiff-en,0,2,2
disoriented,stiff-en,stiff-en,0,2,2
deniable,stiff-en,stiff-en,0,2,2
etiquette,stiff-en,stiff-en,0,2,2
divinely,stiff-en,stiff-en,0,2,2
turquoise,stiff-en,stiff-en,0,2,2
irrationality,stiff-en,stiff-en,0,2,2
snowball,stiff-en,stiff-en,0,2,2
vial,stiff-en,stiff-en,0,2,2
lustrous,stiff-en,stiff-en,0,2,2
traceable,stiff-en,stiff-en,0,2,2
washing,stiff-en,stiff-en,0,2,2
dip,stiff-en,stiff-en,0,2,2
hairstyling,stiff-en,stiff-en,0,2,2
connive,stiff-en,stiff-en,0,2,2
threefold,stiff-en,stiff-en,0,2,2
pruritus,stiff-en,stiff-en,0,2,2
sorely,stiff-en,stiff-en,0,2,2
shield,stiff-en,stiff-en,0,2,2
irregular,stiff-en,stiff-en,0,2,2
verisimilitude,stiff-en,stiff-en,0,2,2
charge,stiff-en,stiff-en,0,2,2
controllable,stiff-en,stiff-en,0,2,2
tumbledown,stiff-en,stiff-en,0,2,2
miserliness,stiff-en,stiff-en,0,2,2
rabble,stiff-en,stiff-en,0,2,2
tibia,stiff-en,stiff-en,0,2,2
fathomless,stiff-en,stiff-en,0,2,2
decorum,stiff-en,stiff-en,0,2,2
toggle,stiff-en,stiff-en,0,2,2
gaiety,stiff-en,stiff-en,0,2,2
kiln,stiff-en,stiff-en,0,2,2
yank,stiff-en,stiff-en,0,2,2
helplessness,stiff-en,stiff-en,0,2,2
climbing,stiff-en,stiff-en,0,2,2
engagement,stiff-en,stiff-en,0,2,2
hint,stiff-en,stiff-en,0,2,2
interchangeably,stiff-en,stiff-en,0,2,2
invariant,stiff-en,stiff-en,0,2,2
decamp,stiff-en,stiff-en,0,2,2
tropopause,stiff-en,stiff-en,0,2,2
hyperinflation,stiff-en,stiff-en,0,2,2
hijacking,stiff-en,stiff-en,0,2,2
redemption,stiff-en,stiff-en,0,2,2
indite,stiff-en,stiff-en,0,2,2
reassume,stiff-en,stiff-en,0,2,2
winner,stiff-en,stiff-en,0,2,2
outrank,stiff-en,stiff-en,0,2,2
grab,stiff-en,stiff-en,0,2,2
milled,stiff-en,stiff-en,0,2,2
eminently,stiff-en,stiff-en,0,2,2
headstock,stiff-en,stiff-en,0,2,2
unbeaten,stiff-en,stiff-en,0,2,2
unmonitored,stiff-en,stiff-en,0,2,2
unending,stiff-en,stiff-en,0,2,2
imperfectly,stiff-en,stiff-en,0,2,2
pentathlon,stiff-en,stiff-en,0,2,2
strum,stiff-en,stiff-en,0,2,2
buy,stiff-en,stiff-en,0,2,2
monotonous,stiff-en,stiff-en,0,2,2
murky,stiff-en,stiff-en,0,2,2
recidivist,stiff-en,stiff-en,0,2,2
blocking,stiff-en,stiff-en,0,2,2
atlas,stiff-en,stiff-en,0,2,2
