given_word,real_syllabification,attempted_syllabification,lev_dist,true_syl_count,attempted_syl_count
bimodal,stiff-en,s-tiff-en,1,2,3
encroach,stiff-en,s-tiff-en,1,2,3
invincibility,stiff-en,s-tiff-en,1,2,3
raid,stiff-en,s-tiff-en,1,2,3
racism,stiff-en,s-tiff-en,1,2,3
polytechnic,stiff-en,s-tiff-en,1,2,3
transmission,stiff-en,s-tiff-en,1,2,3
stoutly,stiff-en,s-tiff-en,1,2,3
invalid,stiff-en,s-tiff-en,1,2,3
curare,stiff-en,s-tiff-en,1,2,3
beauteous,stiff-en,s-tiff-en,1,2,3
infiltration,stiff-en,s-tiff-en,1,2,3
distasteful,stiff-en,s-tiff-en,1,2,3
machination,stiff-en,s-tiff-en,1,2,3
collimator,stiff-en,s-tiff-en,1,2,3
exuberance,stiff-en,s-tiff-en,1,2,3
arrow,stiff-en,s-tiff-en,1,2,3
giver,stiff-en,s-tiff-en,1,2,3
epistemological,stiff-en,s-tiff-en,1,2,3
indissoluble,stiff-en,s-tiff-en,1,2,3
steppe,stiff-en,s-tiff-en,1,2,3
bluesy,stiff-en,s-tiff-en,1,2,3
slog,stiff-en,s-tiff-en,1,2,3
defection,stiff-en,s-tiff-en,1,2,3
spokeswoman,stiff-en,s-tiff-en,1,2,3
vacation,stiff-en,s-tiff-en,1,2,3
invalidity,stiff-en,s-tiff-en,1,2,3
cytochrome,stiff-en,s-tiff-en,1,2,3
fuzz,stiff-en,s-tiff-en,1,2,3
yearbook,stiff-en,s-tiff-en,1,2,3
footballing,stiff-en,s-tiff-en,1,2,3
fortify,stiff-en,s-tiff-en,1,2,3
mallet,stiff-en,s-tiff-en,1,2,3
castration,stiff-en,s-tiff-en,1,2,3
awfulness,stiff-en,s-tiff-en,1,2,3
upstage,stiff-en,s-tiff-en,1,2,3
flowery,stiff-en,s-tiff-en,1,2,3
helix,stiff-en,s-tiff-en,1,2,3
module,stiff-en,s-tiff-en,1,2,3
extra,stiff-en,s-tiff-en,1,2,3
blip,stiff-en,s-tiff-en,1,2,3
enthuse,stiff-en,s-tiff-en,1,2,3
punster,stiff-en,s-tiff-en,1,2,3
biz,stiff-en,s-tiff-en,1,2,3
relativistic,stiff-en,s-tiff-en,1,2,3
conjuring,stiff-en,s-tiff-en,1,2,3
quisling,stiff-en,s-tiff-en,1,2,3
bawl,stiff-en,s-tiff-en,1,2,3
monotheism,stiff-en,s-tiff-en,1,2,3
pittance,stiff-en,s-tiff-en,1,2,3
neatly,stiff-en,s-tiff-en,1,2,3
appraiser,stiff-en,s-tiff-en,1,2,3
financial,stiff-en,s-tiff-en,1,2,3
conciliator,stiff-en,s-tiff-en,1,2,3
reseller,stiff-en,s-tiff-en,1,2,3
goatee,stiff-en,s-tiff-en,1,2,3
pert,stiff-en,s-tiff-en,1,2,3
impropriety,stiff-en,s-tiff-en,1,2,3
experiential,stiff-en,s-tiff-en,1,2,3
lifestyle,stiff-en,s-tiff-en,1,2,3
rejoice,stiff-en,s-tiff-en,1,2,3
insectivorous,stiff-en,s-tiff-en,1,2,3
songbird,stiff-en,s-tiff-en,1,2,3
keyed,stiff-en,s-tiff-en,1,2,3
joyfully,stiff-en,s-tiff-en,1,2,3
opponent,stiff-en,s-tiff-en,1,2,3
clan,stiff-en,s-tiff-en,1,2,3
ficus,stiff-en,s-tiff-en,1,2,3
jobless,stiff-en,s-tiff-en,1,2,3
housewife,stiff-en,s-tiff-en,1,2,3
annular,stiff-en,s-tiff-en,1,2,3
lay,stiff-en,s-tiff-en,1,2,3
fresh,stiff-en,s-tiff-en,1,2,3
skyscraper,stiff-en,s-tiff-en,1,2,3
brow,stiff-en,s-tiff-en,1,2,3
demography,stiff-en,s-tiff-en,1,2,3
deter,stiff-en,s-tiff-en,1,2,3
stratospheric,stiff-en,s-tiff-en,1,2,3
indecency,stiff-en,s-tiff-en,1,2,3
sentimentalism,stiff-en,s-tiff-en,1,2,3
gratification,stiff-en,s-tiff-en,1,2,3
commandant,stiff-en,s-tiff-en,1,2,3
malign,stiff-en,s-tiff-en,1,2,3
cliff,stiff-en,s-tiff-en,1,2,3
commencement,stiff-en,s-tiff-en,1,2,3
monochromatic,stiff-en,s-tiff-en,1,2,3
popcorn,stiff-en,s-tiff-en,1,2,3
hydrocarbon,stiff-en,s-tiff-en,1,2,3
recollection,stiff-en,s-tiff-en,1,2,3
twig,stiff-en,s-tiff-en,1,2,3
devastatingly,stiff-en,s-tiff-en,1,2,3
novice,stiff-en,s-tiff-en,1,2,3
saturnine,stiff-en,s-tiff-en,1,2,3
restate,stiff-en,s-tiff-en,1,2,3
booming,stiff-en,s-tiff-en,1,2,3
ribosome,stiff-en,s-tiff-en,1,2,3
raindrop,stiff-en,s-tiff-en,1,2,3
violate,stiff-en,s-tiff-en,1,2,3
underside,stiff-en,s-tiff-en,1,2,3
finished,stiff-en,s-tiff-en,1,2,3
savagery,stiff-en,s-tiff-en,1,2,3
putrescent,stiff-en,s-tiff-en,1,2,3
welt,stiff-en,s-tiff-en,1,2,3
flour,stiff-en,s-tiff-en,1,2,3
fetishism,stiff-en,s-tiff-en,1,2,3
nourishment,stiff-en,s-tiff-en,1,2,3
sketch,stiff-en,s-tiff-en,1,2,3
polypeptide,stiff-en,s-tiff-en,1,2,3
atoll,stiff-en,s-tiff-en,1,2,3
lychee,stiff-en,s-tiff-en,1,2,3
mitosis,stiff-en,s-tiff-en,1,2,3
panache,stiff-en,s-tiff-en,1,2,3
burble,stiff-en,s-tiff-en,1,2,3
patchwork,stiff-en,s-tiff-en,1,2,3
occasion,stiff-en,s-tiff-en,1,2,3
sadden,stiff-en,s-tiff-en,1,2,3
distributor,stiff-en,s-tiff-en,1,2,3
seafaring,stiff-en,s-tiff-en,1,2,3
midwifery,stiff-en,s-tiff-en,1,2,3
humiliate,stiff-en,s-tiff-en,1,2,3
roughage,stiff-en,s-tiff-en,1,2,3
unless,stiff-en,s-tiff-en,1,2,3
nationalist,stiff-en,s-tiff-en,1,2,3
towel,stiff-en,s-tiff-en,1,2,3
spanner,stiff-en,s-tiff-en,1,2,3
proliferation,stiff-en,s-tiff-en,1,2,3
flamboyance,stiff-en,s-tiff-en,1,2,3
wisely,stiff-en,s-tiff-en,1,2,3
trickle,stiff-en,s-tiff-en,1,2,3
homeowner,stiff-en,s-tiff-en,1,2,3
neptunium,stiff-en,s-tiff-en,1,2,3
entitle,stiff-en,s-tiff-en,1,2,3
doorknob,stiff-en,s-tiff-en,1,2,3
uplifted,stiff-en,s-tiff-en,1,2,3
tablet,stiff-en,s-tiff-en,1,2,3
sufferer,stiff-en,s-tiff-en,1,2,3
protrude,stiff-en,s-tiff-en,1,2,3
frown,stiff-en,s-tiff-en,1,2,3
rightist,stiff-en,s-tiff-en,1,2,3
supercritical,stiff-en,s-tiff-en,1,2,3
onshore,stiff-en,s-tiff-en,1,2,3
cognitively,stiff-en,s-tiff-en,1,2,3
romper,stiff-en,s-tiff-en,1,2,3
interpreter,stiff-en,s-tiff-en,1,2,3
etch,stiff-en,s-tiff-en,1,2,3
desolation,stiff-en,s-tiff-en,1,2,3
bacterial,stiff-en,s-tiff-en,1,2,3
thudding,stiff-en,s-tiff-en,1,2,3
rational,stiff-en,s-tiff-en,1,2,3
ingress,stiff-en,s-tiff-en,1,2,3
pill,stiff-en,s-tiff-en,1,2,3
subsystem,stiff-en,s-tiff-en,1,2,3
subsurface,stiff-en,s-tiff-en,1,2,3
dethrone,stiff-en,s-tiff-en,1,2,3
consecutively,stiff-en,s-tiff-en,1,2,3
unsuspecting,stiff-en,s-tiff-en,1,2,3
syllogism,stiff-en,s-tiff-en,1,2,3
full,stiff-en,s-tiff-en,1,2,3
wry,stiff-en,s-tiff-en,1,2,3
cardiology,stiff-en,s-tiff-en,1,2,3
tabulate,stiff-en,s-tiff-en,1,2,3
disregard,stiff-en,s-tiff-en,1,2,3
chrome,stiff-en,s-tiff-en,1,2,3
toady,stiff-en,s-tiff-en,1,2,3
presentational,stiff-en,s-tiff-en,1,2,3
indication,stiff-en,s-tiff-en,1,2,3
waterlogged,stiff-en,s-tiff-en,1,2,3
undereducated,stiff-en,s-tiff-en,1,2,3
trolley,stiff-en,s-tiff-en,1,2,3
namesake,stiff-en,s-tiff-en,1,2,3
traps,stiff-en,s-tiff-en,1,2,3
intended,stiff-en,s-tiff-en,1,2,3
crackdown,stiff-en,s-tiff-en,1,2,3
earwig,stiff-en,s-tiff-en,1,2,3
you,stiff-en,s-tiff-en,1,2,3
spill,stiff-en,s-tiff-en,1,2,3
unenviable,stiff-en,s-tiff-en,1,2,3
paving,stiff-en,s-tiff-en,1,2,3
embolism,stiff-en,s-tiff-en,1,2,3
lateness,stiff-en,s-tiff-en,1,2,3
satinwood,stiff-en,s-tiff-en,1,2,3
preserve,stiff-en,s-tiff-en,1,2,3
lumen,stiff-en,s-tiff-en,1,2,3
unendurable,stiff-en,s-tiff-en,1,2,3
cumulatively,stiff-en,s-tiff-en,1,2,3
tentatively,stiff-en,s-tiff-en,1,2,3
succulent,stiff-en,s-tiff-en,1,2,3
polecat,stiff-en,s-tiff-en,1,2,3
etched,stiff-en,s-tiff-en,1,2,3
knock,stiff-en,s-tiff-en,1,2,3
corrupt,stiff-en,s-tiff-en,1,2,3
distinguishing,stiff-en,s-tiff-en,1,2,3
altogether,stiff-en,s-tiff-en,1,2,3
independence,stiff-en,s-tiff-en,1,2,3
convertible,stiff-en,s-tiff-en,1,2,3
slogan,stiff-en,s-tiff-en,1,2,3
tremolo,stiff-en,s-tiff-en,1,2,3
indirectly,stiff-en,s-tiff-en,1,2,3
less,stiff-en,s-tiff-en,1,2,3
forearm,stiff-en,s-tiff-en,1,2,3
unidentified,stiff-en,s-tiff-en,1,2,3
shabby,stiff-en,s-tiff-en,1,2,3
uppercut,stiff-en,s-tiff-en,1,2,3
sustainable,stiff-en,s-tiff-en,1,2,3
kink,stiff-en,s-tiff-en,1,2,3
mummify,stiff-en,s-tiff-en,1,2,3
contact,stiff-en,s-tiff-en,1,2,3
semifinal,stiff-en,s-tiff-en,1,2,3
catholic,stiff-en,s-tiff-en,1,2,3
blackberry,stiff-en,s-tiff-en,1,2,3
eleventh,stiff-en,s-tiff-en,1,2,3
prank,stiff-en,s-tiff-en,1,2,3
interoperability,stiff-en,s-tiff-en,1,2,3
bombardment,stiff-en,s-tiff-en,1,2,3
smoothly,stiff-en,s-tiff-en,1,2,3
frippery,stiff-en,s-tiff-en,1,2,3
tetroxide,stiff-en,s-tiff-en,1,2,3
ophthalmic,stiff-en,s-tiff-en,1,2,3
deuce,stiff-en,s-tiff-en,1,2,3
unstructured,stiff-en,s-tiff-en,1,2,3
voiced,stiff-en,s-tiff-en,1,2,3
embank,stiff-en,s-tiff-en,1,2,3
uppercase,stiff-en,s-tiff-en,1,2,3
psycho,stiff-en,s-tiff-en,1,2,3
propitious,stiff-en,s-tiff-en,1,2,3
dissatisfied,stiff-en,s-tiff-en,1,2,3
justify,stiff-en,s-tiff-en,1,2,3
questing,stiff-en,s-tiff-en,1,2,3
indescribable,stiff-en,s-tiff-en,1,2,3
milker,stiff-en,s-tiff-en,1,2,3
invisibly,stiff-en,s-tiff-en,1,2,3
individually,stiff-en,s-tiff-en,1,2,3
carport,stiff-en,s-tiff-en,1,2,3
riddle,stiff-en,s-tiff-en,1,2,3
rapier,stiff-en,s-tiff-en,1,2,3
duress,stiff-en,s-tiff-en,1,2,3
seawater,stiff-en,s-tiff-en,1,2,3
insensitivity,stiff-en,s-tiff-en,1,2,3
racer,stiff-en,s-tiff-en,1,2,3
consult,stiff-en,s-tiff-en,1,2,3
blackened,stiff-en,s-tiff-en,1,2,3
padded,stiff-en,s-tiff-en,1,2,3
plenipotentiary,stiff-en,s-tiff-en,1,2,3
ethnographic,stiff-en,s-tiff-en,1,2,3
unsuitable,stiff-en,s-tiff-en,1,2,3
gouge,stiff-en,s-tiff-en,1,2,3
restrained,stiff-en,s-tiff-en,1,2,3
flame,stiff-en,s-tiff-en,1,2,3
push,stiff-en,s-tiff-en,1,2,3
address,stiff-en,s-tiff-en,1,2,3
mastoid,stiff-en,s-tiff-en,1,2,3
furtive,stiff-en,s-tiff-en,1,2,3
tail,stiff-en,s-tiff-en,1,2,3
charitable,stiff-en,s-tiff-en,1,2,3
litmus,stiff-en,s-tiff-en,1,2,3
blustery,stiff-en,s-tiff-en,1,2,3
workbench,stiff-en,s-tiff-en,1,2,3
oxymoron,stiff-en,s-tiff-en,1,2,3
notably,stiff-en,s-tiff-en,1,2,3
vagabond,stiff-en,s-tiff-en,1,2,3
projector,stiff-en,s-tiff-en,1,2,3
paternalistic,stiff-en,s-tiff-en,1,2,3
opinion,stiff-en,s-tiff-en,1,2,3
superscript,stiff-en,s-tiff-en,1,2,3
headed,stiff-en,s-tiff-en,1,2,3
ruefully,stiff-en,s-tiff-en,1,2,3
ligament,stiff-en,s-tiff-en,1,2,3
trembler,stiff-en,s-tiff-en,1,2,3
punctate,stiff-en,s-tiff-en,1,2,3
basis,stiff-en,s-tiff-en,1,2,3
ergodic,stiff-en,s-tiff-en,1,2,3
humidity,stiff-en,s-tiff-en,1,2,3
dreamer,stiff-en,s-tiff-en,1,2,3
fist,stiff-en,s-tiff-en,1,2,3
dentition,stiff-en,s-tiff-en,1,2,3
babyish,stiff-en,s-tiff-en,1,2,3
indulgence,stiff-en,s-tiff-en,1,2,3
mechanic,stiff-en,s-tiff-en,1,2,3
wigwam,stiff-en,s-tiff-en,1,2,3
catalyst,stiff-en,s-tiff-en,1,2,3
loyal,stiff-en,s-tiff-en,1,2,3
differentiation,stiff-en,s-tiff-en,1,2,3
gored,stiff-en,s-tiff-en,1,2,3
eatable,stiff-en,s-tiff-en,1,2,3
able,stiff-en,s-tiff-en,1,2,3
incorporated,stiff-en,s-tiff-en,1,2,3
subjunctive,stiff-en,s-tiff-en,1,2,3
yielding,stiff-en,s-tiff-en,1,2,3
guacamole,stiff-en,s-tiff-en,1,2,3
initiator,stiff-en,s-tiff-en,1,2,3
espionage,stiff-en,s-tiff-en,1,2,3
competitively,stiff-en,s-tiff-en,1,2,3
gasworks,stiff-en,s-tiff-en,1,2,3
dirty,stiff-en,s-tiff-en,1,2,3
foreseeable,stiff-en,s-tiff-en,1,2,3
predetermine,stiff-en,s-tiff-en,1,2,3
impassable,stiff-en,s-tiff-en,1,2,3
gradually,stiff-en,s-tiff-en,1,2,3
crap,stiff-en,s-tiff-en,1,2,3
unburdened,stiff-en,s-tiff-en,1,2,3
workhouse,stiff-en,s-tiff-en,1,2,3
gleam,stiff-en,s-tiff-en,1,2,3
sunbath,stiff-en,s-tiff-en,1,2,3
flanker,stiff-en,s-tiff-en,1,2,3
fop,stiff-en,s-tiff-en,1,2,3
dapper,stiff-en,s-tiff-en,1,2,3
elementary,stiff-en,s-tiff-en,1,2,3
comer,stiff-en,s-tiff-en,1,2,3
minion,stiff-en,s-tiff-en,1,2,3
disputable,stiff-en,s-tiff-en,1,2,3
jailbird,stiff-en,s-tiff-en,1,2,3
shandy,stiff-en,s-tiff-en,1,2,3
fungous,stiff-en,s-tiff-en,1,2,3
daunt,stiff-en,s-tiff-en,1,2,3
pestilential,stiff-en,s-tiff-en,1,2,3
courtroom,stiff-en,s-tiff-en,1,2,3
waterfront,stiff-en,s-tiff-en,1,2,3
deviance,stiff-en,s-tiff-en,1,2,3
celeb,stiff-en,s-tiff-en,1,2,3
buffet,stiff-en,s-tiff-en,1,2,3
throaty,stiff-en,s-tiff-en,1,2,3
hoarded,stiff-en,s-tiff-en,1,2,3
repatriation,stiff-en,s-tiff-en,1,2,3
indefensible,stiff-en,s-tiff-en,1,2,3
rankle,stiff-en,s-tiff-en,1,2,3
distribution,stiff-en,s-tiff-en,1,2,3
bookcase,stiff-en,s-tiff-en,1,2,3
damnify,stiff-en,s-tiff-en,1,2,3
diner,stiff-en,s-tiff-en,1,2,3
tectonics,stiff-en,s-tiff-en,1,2,3
configure,stiff-en,s-tiff-en,1,2,3
piecemeal,stiff-en,s-tiff-en,1,2,3
priceless,stiff-en,s-tiff-en,1,2,3
syllabus,stiff-en,s-tiff-en,1,2,3
classicism,stiff-en,s-tiff-en,1,2,3
hostile,stiff-en,s-tiff-en,1,2,3
disgorge,stiff-en,s-tiff-en,1,2,3
workload,stiff-en,s-tiff-en,1,2,3
continuance,stiff-en,s-tiff-en,1,2,3
pussy,stiff-en,s-tiff-en,1,2,3
fabric,stiff-en,s-tiff-en,1,2,3
nag,stiff-en,s-tiff-en,1,2,3
practitioner,stiff-en,s-tiff-en,1,2,3
reliable,stiff-en,s-tiff-en,1,2,3
renumber,stiff-en,s-tiff-en,1,2,3
pollinator,stiff-en,s-tiff-en,1,2,3
other,stiff-en,s-tiff-en,1,2,3
swingeing,stiff-en,s-tiff-en,1,2,3
nightcap,stiff-en,s-tiff-en,1,2,3
seep,stiff-en,s-tiff-en,1,2,3
cucumber,stiff-en,s-tiff-en,1,2,3
turbocharger,stiff-en,s-tiff-en,1,2,3
gherkin,stiff-en,s-tiff-en,1,2,3
morbid,stiff-en,s-tiff-en,1,2,3
discredit,stiff-en,s-tiff-en,1,2,3
messiah,stiff-en,s-tiff-en,1,2,3
scarcity,stiff-en,s-tiff-en,1,2,3
spiritualism,stiff-en,s-tiff-en,1,2,3
meteoric,stiff-en,s-tiff-en,1,2,3
rope,stiff-en,s-tiff-en,1,2,3
aspersion,stiff-en,s-tiff-en,1,2,3
humiliating,stiff-en,s-tiff-en,1,2,3
workmate,stiff-en,s-tiff-en,1,2,3
wreak,stiff-en,s-tiff-en,1,2,3
madman,stiff-en,s-tiff-en,1,2,3
cluck,stiff-en,s-tiff-en,1,2,3
liner,stiff-en,s-tiff-en,1,2,3
venue,stiff-en,s-tiff-en,1,2,3
elision,stiff-en,s-tiff-en,1,2,3
insufficiency,stiff-en,s-tiff-en,1,2,3
widower,stiff-en,s-tiff-en,1,2,3
finely,stiff-en,s-tiff-en,1,2,3
unromantic,stiff-en,s-tiff-en,1,2,3
lepton,stiff-en,s-tiff-en,1,2,3
underarm,stiff-en,s-tiff-en,1,2,3
script,stiff-en,s-tiff-en,1,2,3
stirrup,stiff-en,s-tiff-en,1,2,3
barge,stiff-en,s-tiff-en,1,2,3
tunny,stiff-en,s-tiff-en,1,2,3
unsatisfied,stiff-en,s-tiff-en,1,2,3
spirant,stiff-en,s-tiff-en,1,2,3
reverberation,stiff-en,s-tiff-en,1,2,3
rushed,stiff-en,s-tiff-en,1,2,3
indicant,stiff-en,s-tiff-en,1,2,3
beater,stiff-en,s-tiff-en,1,2,3
fiduciary,stiff-en,s-tiff-en,1,2,3
unstated,stiff-en,s-tiff-en,1,2,3
cornered,stiff-en,s-tiff-en,1,2,3
pentathlete,stiff-en,s-tiff-en,1,2,3
wrongdoing,stiff-en,s-tiff-en,1,2,3
key,stiff-en,s-tiff-en,1,2,3
untranslatable,stiff-en,s-tiff-en,1,2,3
whereto,stiff-en,s-tiff-en,1,2,3
sell,stiff-en,s-tiff-en,1,2,3
disoriented,stiff-en,s-tiff-en,1,2,3
deniable,stiff-en,s-tiff-en,1,2,3
etiquette,stiff-en,s-tiff-en,1,2,3
divinely,stiff-en,s-tiff-en,1,2,3
turquoise,stiff-en,s-tiff-en,1,2,3
irrationality,stiff-en,s-tiff-en,1,2,3
snowball,stiff-en,s-tiff-en,1,2,3
vial,stiff-en,s-tiff-en,1,2,3
lustrous,stiff-en,s-tiff-en,1,2,3
traceable,stiff-en,s-tiff-en,1,2,3
washing,stiff-en,s-tiff-en,1,2,3
