given_word,real_syllabification,attempted_syllabification,lev_dist,true_syl_count,attempted_syl_count
incinerate,pig,pig,0,1,1
possible,pig,pig,0,1,1
overlie,pig,pig,0,1,1
bruiser,pig,pig,0,1,1
extreme,pig,pig,0,1,1
raconteur,pig,pig,0,1,1
repair,pig,pig,0,1,1
conducive,pig,pig,0,1,1
direct,pig,pig,0,1,1
crazy,pig,pig,0,1,1
comrade,pig,pig,0,1,1
nuclear,pig,pig,0,1,1
eagerly,pig,pig,0,1,1
foolishness,pig,pig,0,1,1
cartridge,pig,pig,0,1,1
foreigner,pig,pig,0,1,1
disproof,pig,pig,0,1,1
ordination,pig,pig,0,1,1
superhuman,pig,pig,0,1,1
goodish,pig,pig,0,1,1
residue,pig,pig,0,1,1
energetics,pig,pig,0,1,1
basal,pig,pig,0,1,1
tribalism,pig,pig,0,1,1
aorist,pig,pig,0,1,1
founder,pig,pig,0,1,1
tomboy,pig,pig,0,1,1
cleverly,pig,pig,0,1,1
marcher,pig,pig,0,1,1
octopus,pig,pig,0,1,1
spoiler,pig,pig,0,1,1
sportingly,pig,pig,0,1,1
polytheistic,pig,pig,0,1,1
relationship,pig,pig,0,1,1
cavernous,pig,pig,0,1,1
gage,pig,pig,0,1,1
platinum,pig,pig,0,1,1
windward,pig,pig,0,1,1
bemoan,pig,pig,0,1,1
trove,pig,pig,0,1,1
mincemeat,pig,pig,0,1,1
crudity,pig,pig,0,1,1
commercially,pig,pig,0,1,1
tweeter,pig,pig,0,1,1
fillet,pig,pig,0,1,1
flagged,pig,pig,0,1,1
snapshot,pig,pig,0,1,1
oversexed,pig,pig,0,1,1
triplex,pig,pig,0,1,1
chauffeur,pig,pig,0,1,1
merchantman,pig,pig,0,1,1
filth,pig,pig,0,1,1
chug,pig,pig,0,1,1
governorship,pig,pig,0,1,1
camera,pig,pig,0,1,1
desperation,pig,pig,0,1,1
spell,pig,pig,0,1,1
refinance,pig,pig,0,1,1
disabled,pig,pig,0,1,1
idler,pig,pig,0,1,1
polytechnic,pig,pig,0,1,1
hereinafter,pig,pig,0,1,1
nourish,pig,pig,0,1,1
frieze,pig,pig,0,1,1
width,pig,pig,0,1,1
sacrifice,pig,pig,0,1,1
exist,pig,pig,0,1,1
tactual,pig,pig,0,1,1
unrest,pig,pig,0,1,1
sleazy,pig,pig,0,1,1
cerebellum,pig,pig,0,1,1
demon,pig,pig,0,1,1
softwood,pig,pig,0,1,1
loot,pig,pig,0,1,1
triffid,pig,pig,0,1,1
impingement,pig,pig,0,1,1
oppressed,pig,pig,0,1,1
verification,pig,pig,0,1,1
shamefaced,pig,pig,0,1,1
hysterically,pig,pig,0,1,1
wrangle,pig,pig,0,1,1
transitional,pig,pig,0,1,1
ha,pig,pig,0,1,1
unfocused,pig,pig,0,1,1
cabinetmaker,pig,pig,0,1,1
cuckold,pig,pig,0,1,1
therein,pig,pig,0,1,1
demotion,pig,pig,0,1,1
catechist,pig,pig,0,1,1
play,pig,pig,0,1,1
chest,pig,pig,0,1,1
electrical,pig,pig,0,1,1
triumvirate,pig,pig,0,1,1
fireguard,pig,pig,0,1,1
infringe,pig,pig,0,1,1
moleskin,pig,pig,0,1,1
breather,pig,pig,0,1,1
droopy,pig,pig,0,1,1
pedantic,pig,pig,0,1,1
showcase,pig,pig,0,1,1
babel,pig,pig,0,1,1
corvette,pig,pig,0,1,1
anoint,pig,pig,0,1,1
slave,pig,pig,0,1,1
saxony,pig,pig,0,1,1
extradition,pig,pig,0,1,1
ponder,pig,pig,0,1,1
dye,pig,pig,0,1,1
molybdenum,pig,pig,0,1,1
herringbone,pig,pig,0,1,1
noxious,pig,pig,0,1,1
praline,pig,pig,0,1,1
uninviting,pig,pig,0,1,1
insanely,pig,pig,0,1,1
dough,pig,pig,0,1,1
pirouette,pig,pig,0,1,1
beef,pig,pig,0,1,1
erratically,pig,pig,0,1,1
unloving,pig,pig,0,1,1
guileless,pig,pig,0,1,1
abandoned,pig,pig,0,1,1
supercilious,pig,pig,0,1,1
lacing,pig,pig,0,1,1
defection,pig,pig,0,1,1
incontinent,pig,pig,0,1,1
peel,pig,pig,0,1,1
faced,pig,pig,0,1,1
concealment,pig,pig,0,1,1
sync,pig,pig,0,1,1
optimistically,pig,pig,0,1,1
tram,pig,pig,0,1,1
irk,pig,pig,0,1,1
vivacious,pig,pig,0,1,1
hairstyle,pig,pig,0,1,1
mahogany,pig,pig,0,1,1
glass,pig,pig,0,1,1
dome,pig,pig,0,1,1
enfranchisement,pig,pig,0,1,1
lassie,pig,pig,0,1,1
horrify,pig,pig,0,1,1
ingratiating,pig,pig,0,1,1
earthenware,pig,pig,0,1,1
indigenous,pig,pig,0,1,1
frivolity,pig,pig,0,1,1
vent,pig,pig,0,1,1
backrest,pig,pig,0,1,1
naiad,pig,pig,0,1,1
workbook,pig,pig,0,1,1
carp,pig,pig,0,1,1
thanks,pig,pig,0,1,1
dukedom,pig,pig,0,1,1
understate,pig,pig,0,1,1
icy,pig,pig,0,1,1
crazed,pig,pig,0,1,1
las,pig,pig,0,1,1
deftly,pig,pig,0,1,1
disaggregate,pig,pig,0,1,1
funding,pig,pig,0,1,1
lob,pig,pig,0,1,1
gall,pig,pig,0,1,1
blockhead,pig,pig,0,1,1
triumphalism,pig,pig,0,1,1
unregenerate,pig,pig,0,1,1
supremacist,pig,pig,0,1,1
journalistic,pig,pig,0,1,1
everyone,pig,pig,0,1,1
detonation,pig,pig,0,1,1
sorcery,pig,pig,0,1,1
flatly,pig,pig,0,1,1
enslavement,pig,pig,0,1,1
isotropic,pig,pig,0,1,1
unbeknown,pig,pig,0,1,1
kosher,pig,pig,0,1,1
virtual,pig,pig,0,1,1
generative,pig,pig,0,1,1
birdwatcher,pig,pig,0,1,1
tick,pig,pig,0,1,1
unbar,pig,pig,0,1,1
although,pig,pig,0,1,1
indisposed,pig,pig,0,1,1
smugness,pig,pig,0,1,1
privet,pig,pig,0,1,1
oblige,pig,pig,0,1,1
chancel,pig,pig,0,1,1
disavowal,pig,pig,0,1,1
sexed,pig,pig,0,1,1
stricture,pig,pig,0,1,1
redwood,pig,pig,0,1,1
heartwood,pig,pig,0,1,1
lynx,pig,pig,0,1,1
hungry,pig,pig,0,1,1
rejuvenate,pig,pig,0,1,1
ramrod,pig,pig,0,1,1
tonality,pig,pig,0,1,1
allow,pig,pig,0,1,1
sightless,pig,pig,0,1,1
kicker,pig,pig,0,1,1
deflate,pig,pig,0,1,1
discomfort,pig,pig,0,1,1
vertically,pig,pig,0,1,1
workmanship,pig,pig,0,1,1
verifiable,pig,pig,0,1,1
operative,pig,pig,0,1,1
gate,pig,pig,0,1,1
trencher,pig,pig,0,1,1
muscle,pig,pig,0,1,1
leprous,pig,pig,0,1,1
graveyard,pig,pig,0,1,1
magician,pig,pig,0,1,1
misapply,pig,pig,0,1,1
concoct,pig,pig,0,1,1
training,pig,pig,0,1,1
thinly,pig,pig,0,1,1
hereof,pig,pig,0,1,1
crest,pig,pig,0,1,1
flippancy,pig,pig,0,1,1
mend,pig,pig,0,1,1
satiate,pig,pig,0,1,1
enchantment,pig,pig,0,1,1
barnacle,pig,pig,0,1,1
soil,pig,pig,0,1,1
valuation,pig,pig,0,1,1
gentleness,pig,pig,0,1,1
cough,pig,pig,0,1,1
authority,pig,pig,0,1,1
portly,pig,pig,0,1,1
technician,pig,pig,0,1,1
downstage,pig,pig,0,1,1
chaplain,pig,pig,0,1,1
pomp,pig,pig,0,1,1
role,pig,pig,0,1,1
centripetal,pig,pig,0,1,1
distance,pig,pig,0,1,1
snowstorm,pig,pig,0,1,1
bacteriology,pig,pig,0,1,1
biologist,pig,pig,0,1,1
handcar,pig,pig,0,1,1
inkling,pig,pig,0,1,1
calmly,pig,pig,0,1,1
gadget,pig,pig,0,1,1
vamp,pig,pig,0,1,1
polish,pig,pig,0,1,1
grill,pig,pig,0,1,1
loafer,pig,pig,0,1,1
ursine,pig,pig,0,1,1
enchanting,pig,pig,0,1,1
volt,pig,pig,0,1,1
etiquette,pig,pig,0,1,1
newsworthy,pig,pig,0,1,1
inordinately,pig,pig,0,1,1
sonic,pig,pig,0,1,1
gobble,pig,pig,0,1,1
confession,pig,pig,0,1,1
its,pig,pig,0,1,1
springbok,pig,pig,0,1,1
mystique,pig,pig,0,1,1
duplicity,pig,pig,0,1,1
remedy,pig,pig,0,1,1
silk,pig,pig,0,1,1
cosseted,pig,pig,0,1,1
tempest,pig,pig,0,1,1
subcommittee,pig,pig,0,1,1
blouse,pig,pig,0,1,1
deism,pig,pig,0,1,1
skirting,pig,pig,0,1,1
chant,pig,pig,0,1,1
chancery,pig,pig,0,1,1
hyperbolic,pig,pig,0,1,1
sixpence,pig,pig,0,1,1
kindergarten,pig,pig,0,1,1
infant,pig,pig,0,1,1
fixture,pig,pig,0,1,1
lacking,pig,pig,0,1,1
institutional,pig,pig,0,1,1
nightmarish,pig,pig,0,1,1
unrealistically,pig,pig,0,1,1
enhancer,pig,pig,0,1,1
convince,pig,pig,0,1,1
lancer,pig,pig,0,1,1
noticeably,pig,pig,0,1,1
reminisce,pig,pig,0,1,1
yap,pig,pig,0,1,1
tracking,pig,pig,0,1,1
dealer,pig,pig,0,1,1
punishable,pig,pig,0,1,1
bailiwick,pig,pig,0,1,1
winner,pig,pig,0,1,1
circumspect,pig,pig,0,1,1
caped,pig,pig,0,1,1
masher,pig,pig,0,1,1
prostaglandin,pig,pig,0,1,1
unwell,pig,pig,0,1,1
bacteriological,pig,pig,0,1,1
whey,pig,pig,0,1,1
cheaply,pig,pig,0,1,1
stet,pig,pig,0,1,1
unknowable,pig,pig,0,1,1
maintenance,pig,pig,0,1,1
upstage,pig,pig,0,1,1
synergistic,pig,pig,0,1,1
ply,pig,pig,0,1,1
repress,pig,pig,0,1,1
summa,pig,pig,0,1,1
meniscus,pig,pig,0,1,1
contingent,pig,pig,0,1,1
balloon,pig,pig,0,1,1
disgruntled,pig,pig,0,1,1
rush,pig,pig,0,1,1
coffee,pig,pig,0,1,1
unaffordable,pig,pig,0,1,1
meaning,pig,pig,0,1,1
colonialist,pig,pig,0,1,1
elicit,pig,pig,0,1,1
girlish,pig,pig,0,1,1
lira,pig,pig,0,1,1
torment,pig,pig,0,1,1
conjunct,pig,pig,0,1,1
prototype,pig,pig,0,1,1
exulting,pig,pig,0,1,1
donate,pig,pig,0,1,1
runway,pig,pig,0,1,1
improvisational,pig,pig,0,1,1
ignore,pig,pig,0,1,1
misname,pig,pig,0,1,1
retransmit,pig,pig,0,1,1
ticketed,pig,pig,0,1,1
gunpowder,pig,pig,0,1,1
untiring,pig,pig,0,1,1
vainly,pig,pig,0,1,1
jiujitsu,pig,pig,0,1,1
packaging,pig,pig,0,1,1
terminology,pig,pig,0,1,1
batman,pig,pig,0,1,1
drainage,pig,pig,0,1,1
unlisted,pig,pig,0,1,1
repugnant,pig,pig,0,1,1
tyranny,pig,pig,0,1,1
effortlessly,pig,pig,0,1,1
dapple,pig,pig,0,1,1
pharmaceutical,pig,pig,0,1,1
getaway,pig,pig,0,1,1
tinfoil,pig,pig,0,1,1
pounding,pig,pig,0,1,1
hotel,pig,pig,0,1,1
fruity,pig,pig,0,1,1
dispenser,pig,pig,0,1,1
pekan,pig,pig,0,1,1
skittle,pig,pig,0,1,1
suchlike,pig,pig,0,1,1
nationally,pig,pig,0,1,1
substance,pig,pig,0,1,1
unburned,pig,pig,0,1,1
approximation,pig,pig,0,1,1
virginal,pig,pig,0,1,1
frillier,pig,pig,0,1,1
downwind,pig,pig,0,1,1
edict,pig,pig,0,1,1
insight,pig,pig,0,1,1
pursuant,pig,pig,0,1,1
whipped,pig,pig,0,1,1
curse,pig,pig,0,1,1
agent,pig,pig,0,1,1
down,pig,pig,0,1,1
keyword,pig,pig,0,1,1
apish,pig,pig,0,1,1
befit,pig,pig,0,1,1
informer,pig,pig,0,1,1
charity,pig,pig,0,1,1
kilowatt,pig,pig,0,1,1
policewoman,pig,pig,0,1,1
forcing,pig,pig,0,1,1
papacy,pig,pig,0,1,1
depositary,pig,pig,0,1,1
leaking,pig,pig,0,1,1
capybara,pig,pig,0,1,1
sided,pig,pig,0,1,1
liberality,pig,pig,0,1,1
belligerent,pig,pig,0,1,1
purser,pig,pig,0,1,1
tempting,pig,pig,0,1,1
effluent,pig,pig,0,1,1
meditate,pig,pig,0,1,1
feudalism,pig,pig,0,1,1
parfait,pig,pig,0,1,1
reticulum,pig,pig,0,1,1
generosity,pig,pig,0,1,1
containment,pig,pig,0,1,1
sensitivity,pig,pig,0,1,1
iceman,pig,pig,0,1,1
babysitting,pig,pig,0,1,1
metamorphosed,pig,pig,0,1,1
maul,pig,pig,0,1,1
bleed,pig,pig,0,1,1
tentacle,pig,pig,0,1,1
mimicker,pig,pig,0,1,1
caster,pig,pig,0,1,1
noisy,pig,pig,0,1,1
slipway,pig,pig,0,1,1
mildness,pig,pig,0,1,1
calamity,pig,pig,0,1,1
regular,pig,pig,0,1,1
coherent,pig,pig,0,1,1
hominid,pig,pig,0,1,1
scoutmaster,pig,pig,0,1,1
incipient,pig,pig,0,1,1
bonfire,pig,pig,0,1,1
disquieting,pig,pig,0,1,1
meditative,pig,pig,0,1,1
legislative,pig,pig,0,1,1
shorts,pig,pig,0,1,1
imperil,pig,pig,0,1,1
repay,pig,pig,0,1,1
mastiff,pig,pig,0,1,1
scorpion,pig,pig,0,1,1
uncomfortable,pig,pig,0,1,1
priapic,pig,pig,0,1,1
foothill,pig,pig,0,1,1
avowed,pig,pig,0,1,1
bassist,pig,pig,0,1,1
plebeian,pig,pig,0,1,1
cleaver,pig,pig,0,1,1
compensate,pig,pig,0,1,1
carpenter,pig,pig,0,1,1
gutless,pig,pig,0,1,1
unpopular,pig,pig,0,1,1
rancorous,pig,pig,0,1,1
blindly,pig,pig,0,1,1
swallower,pig,pig,0,1,1
abandonment,pig,pig,0,1,1
throwaway,pig,pig,0,1,1
concentrate,pig,pig,0,1,1
oboe,pig,pig,0,1,1
hackney,pig,pig,0,1,1
threading,pig,pig,0,1,1
actual,pig,pig,0,1,1
figurative,pig,pig,0,1,1
pronominal,pig,pig,0,1,1
tin,pig,pig,0,1,1
worn,pig,pig,0,1,1
repulsive,pig,pig,0,1,1
weathervane,pig,pig,0,1,1
tsunami,pig,pig,0,1,1
wearable,pig,pig,0,1,1
downbeat,pig,pig,0,1,1
sop,pig,pig,0,1,1
inhaler,pig,pig,0,1,1
sufferer,pig,pig,0,1,1
prude,pig,pig,0,1,1
cabman,pig,pig,0,1,1
evaluator,pig,pig,0,1,1
unemployed,pig,pig,0,1,1
nobility,pig,pig,0,1,1
aversion,pig,pig,0,1,1
confidence,pig,pig,0,1,1
cowardice,pig,pig,0,1,1
rail,pig,pig,0,1,1
scherzo,pig,pig,0,1,1
permutation,pig,pig,0,1,1
monies,pig,pig,0,1,1
laceration,pig,pig,0,1,1
meddling,pig,pig,0,1,1
grow,pig,pig,0,1,1
receivable,pig,pig,0,1,1
credible,pig,pig,0,1,1
enormity,pig,pig,0,1,1
crone,pig,pig,0,1,1
overdramatic,pig,pig,0,1,1
untrustworthy,pig,pig,0,1,1
lackey,pig,pig,0,1,1
peter,pig,pig,0,1,1
seeded,pig,pig,0,1,1
slanting,pig,pig,0,1,1
upstream,pig,pig,0,1,1
nohow,pig,pig,0,1,1
blankly,pig,pig,0,1,1
glade,pig,pig,0,1,1
kinetic,pig,pig,0,1,1
urinary,pig,pig,0,1,1
bareback,pig,pig,0,1,1
disorient,pig,pig,0,1,1
pageboy,pig,pig,0,1,1
layer,pig,pig,0,1,1
brotherly,pig,pig,0,1,1
millstone,pig,pig,0,1,1
meek,pig,pig,0,1,1
bleeding,pig,pig,0,1,1
hepatic,pig,pig,0,1,1
declination,pig,pig,0,1,1
mid-,pig,pig,0,1,1
kinship,pig,pig,0,1,1
lively,pig,pig,0,1,1
scuffle,pig,pig,0,1,1
wheelchair,pig,pig,0,1,1
sarong,pig,pig,0,1,1
wainscot,pig,pig,0,1,1
insouciance,pig,pig,0,1,1
distract,pig,pig,0,1,1
mislay,pig,pig,0,1,1
assailant,pig,pig,0,1,1
outfall,pig,pig,0,1,1
unenlightening,pig,pig,0,1,1
illogic,pig,pig,0,1,1
viscosity,pig,pig,0,1,1
topple,pig,pig,0,1,1
disparaging,pig,pig,0,1,1
dormouse,pig,pig,0,1,1
virulent,pig,pig,0,1,1
dynamo,pig,pig,0,1,1
rift,pig,pig,0,1,1
coo,pig,pig,0,1,1
sonority,pig,pig,0,1,1
oceanic,pig,pig,0,1,1
impassable,pig,pig,0,1,1
traditionalism,pig,pig,0,1,1
cockpit,pig,pig,0,1,1
lexical,pig,pig,0,1,1
savagely,pig,pig,0,1,1
assured,pig,pig,0,1,1
notorious,pig,pig,0,1,1
veritable,pig,pig,0,1,1
versatile,pig,pig,0,1,1
deportment,pig,pig,0,1,1
resuscitate,pig,pig,0,1,1
flog,pig,pig,0,1,1
reawaken,pig,pig,0,1,1
antigen,pig,pig,0,1,1
cowgirl,pig,pig,0,1,1
magenta,pig,pig,0,1,1
ozone,pig,pig,0,1,1
rabid,pig,pig,0,1,1
platen,pig,pig,0,1,1
topical,pig,pig,0,1,1
onset,pig,pig,0,1,1
constricted,pig,pig,0,1,1
superficiality,pig,pig,0,1,1
disadvantaged,pig,pig,0,1,1
urticaria,pig,pig,0,1,1
reading,pig,pig,0,1,1
lawman,pig,pig,0,1,1
screwy,pig,pig,0,1,1
jerky,pig,pig,0,1,1
reappoint,pig,pig,0,1,1
equation,pig,pig,0,1,1
tachyon,pig,pig,0,1,1
rootless,pig,pig,0,1,1
contemporary,pig,pig,0,1,1
lap,pig,pig,0,1,1
unsystematic,pig,pig,0,1,1
concourse,pig,pig,0,1,1
vegetative,pig,pig,0,1,1
mall,pig,pig,0,1,1
wicket,pig,pig,0,1,1
unfairness,pig,pig,0,1,1
throwback,pig,pig,0,1,1
herm,pig,pig,0,1,1
debility,pig,pig,0,1,1
possess,pig,pig,0,1,1
miserly,pig,pig,0,1,1
somnolent,pig,pig,0,1,1
meat,pig,pig,0,1,1
hose,pig,pig,0,1,1
torn,pig,pig,0,1,1
consulting,pig,pig,0,1,1
bewildered,pig,pig,0,1,1
interracial,pig,pig,0,1,1
inhabit,pig,pig,0,1,1
sulk,pig,pig,0,1,1
outgrowth,pig,pig,0,1,1
maggot,pig,pig,0,1,1
sanity,pig,pig,0,1,1
punishing,pig,pig,0,1,1
thickset,pig,pig,0,1,1
transmute,pig,pig,0,1,1
unrelenting,pig,pig,0,1,1
nightly,pig,pig,0,1,1
continue,pig,pig,0,1,1
considerate,pig,pig,0,1,1
inestimable,pig,pig,0,1,1
candlelit,pig,pig,0,1,1
unorthodoxy,pig,pig,0,1,1
traumatic,pig,pig,0,1,1
bolstered,pig,pig,0,1,1
highwayman,pig,pig,0,1,1
orgy,pig,pig,0,1,1
instance,pig,pig,0,1,1
untenable,pig,pig,0,1,1
orthodontist,pig,pig,0,1,1
rhetoric,pig,pig,0,1,1
sprinting,pig,pig,0,1,1
rented,pig,pig,0,1,1
glyph,pig,pig,0,1,1
bedfellow,pig,pig,0,1,1
evangelist,pig,pig,0,1,1
scandalous,pig,pig,0,1,1
anticipate,pig,pig,0,1,1
docile,pig,pig,0,1,1
structural,pig,pig,0,1,1
ominously,pig,pig,0,1,1
slyly,pig,pig,0,1,1
spline,pig,pig,0,1,1
bristling,pig,pig,0,1,1
lecher,pig,pig,0,1,1
flounced,pig,pig,0,1,1
troupe,pig,pig,0,1,1
awry,pig,pig,0,1,1
antecedent,pig,pig,0,1,1
skip,pig,pig,0,1,1
imprisoned,pig,pig,0,1,1
motley,pig,pig,0,1,1
ladle,pig,pig,0,1,1
valueless,pig,pig,0,1,1
regrow,pig,pig,0,1,1
circumlocution,pig,pig,0,1,1
lazuli,pig,pig,0,1,1
telescopic,pig,pig,0,1,1
stumbling,pig,pig,0,1,1
fandango,pig,pig,0,1,1
oration,pig,pig,0,1,1
menfolk,pig,pig,0,1,1
ovate,pig,pig,0,1,1
cigar,pig,pig,0,1,1
caterer,pig,pig,0,1,1
outride,pig,pig,0,1,1
preoccupy,pig,pig,0,1,1
redden,pig,pig,0,1,1
nurse,pig,pig,0,1,1
outpouring,pig,pig,0,1,1
unstirred,pig,pig,0,1,1
mirth,pig,pig,0,1,1
fever,pig,pig,0,1,1
trinity,pig,pig,0,1,1
upland,pig,pig,0,1,1
smallholder,pig,pig,0,1,1
kiln,pig,pig,0,1,1
morsel,pig,pig,0,1,1
start,pig,pig,0,1,1
lawless,pig,pig,0,1,1
smartly,pig,pig,0,1,1
expansionary,pig,pig,0,1,1
envision,pig,pig,0,1,1
saccharin,pig,pig,0,1,1
misdirection,pig,pig,0,1,1
prefabricated,pig,pig,0,1,1
humidity,pig,pig,0,1,1
plumbing,pig,pig,0,1,1
unprepared,pig,pig,0,1,1
slobber,pig,pig,0,1,1
gloriously,pig,pig,0,1,1
impurity,pig,pig,0,1,1
whirlwind,pig,pig,0,1,1
reclaim,pig,pig,0,1,1
coerce,pig,pig,0,1,1
sopping,pig,pig,0,1,1
ornamentation,pig,pig,0,1,1
text,pig,pig,0,1,1
fallen,pig,pig,0,1,1
tech,pig,pig,0,1,1
unhuman,pig,pig,0,1,1
puppeteer,pig,pig,0,1,1
emotive,pig,pig,0,1,1
episodic,pig,pig,0,1,1
unease,pig,pig,0,1,1
strike,pig,pig,0,1,1
neurosis,pig,pig,0,1,1
temptress,pig,pig,0,1,1
bounder,pig,pig,0,1,1
temptation,pig,pig,0,1,1
pious,pig,pig,0,1,1
currency,pig,pig,0,1,1
pinstripe,pig,pig,0,1,1
insignificance,pig,pig,0,1,1
unexpurgated,pig,pig,0,1,1
seem,pig,pig,0,1,1
paschal,pig,pig,0,1,1
supervision,pig,pig,0,1,1
rewrite,pig,pig,0,1,1
arsonist,pig,pig,0,1,1
relearn,pig,pig,0,1,1
disassemble,pig,pig,0,1,1
cheater,pig,pig,0,1,1
unexpressed,pig,pig,0,1,1
backchat,pig,pig,0,1,1
pinpoint,pig,pig,0,1,1
scripture,pig,pig,0,1,1
mummy,pig,pig,0,1,1
endlessly,pig,pig,0,1,1
ween,pig,pig,0,1,1
jarring,pig,pig,0,1,1
surly,pig,pig,0,1,1
farthing,pig,pig,0,1,1
lifeless,pig,pig,0,1,1
reformation,pig,pig,0,1,1
redefine,pig,pig,0,1,1
systematically,pig,pig,0,1,1
dappled,pig,pig,0,1,1
reasoned,pig,pig,0,1,1
undiplomatic,pig,pig,0,1,1
flush,pig,pig,0,1,1
parsimonious,pig,pig,0,1,1
disjoint,pig,pig,0,1,1
escarpment,pig,pig,0,1,1
chairman,pig,pig,0,1,1
eyelash,pig,pig,0,1,1
blast,pig,pig,0,1,1
collude,pig,pig,0,1,1
subway,pig,pig,0,1,1
catchword,pig,pig,0,1,1
phlebotomy,pig,pig,0,1,1
realpolitik,pig,pig,0,1,1
shipshape,pig,pig,0,1,1
chutzpah,pig,pig,0,1,1
dispersant,pig,pig,0,1,1
if,pig,pig,0,1,1
gunman,pig,pig,0,1,1
apropos,pig,pig,0,1,1
haste,pig,pig,0,1,1
crewman,pig,pig,0,1,1
polyethylene,pig,pig,0,1,1
curator,pig,pig,0,1,1
trireme,pig,pig,0,1,1
ventricle,pig,pig,0,1,1
parameter,pig,pig,0,1,1
navel,pig,pig,0,1,1
lauded,pig,pig,0,1,1
ocular,pig,pig,0,1,1
fearless,pig,pig,0,1,1
dormitory,pig,pig,0,1,1
seepage,pig,pig,0,1,1
milkman,pig,pig,0,1,1
panache,pig,pig,0,1,1
ascender,pig,pig,0,1,1
cruciform,pig,pig,0,1,1
pessimism,pig,pig,0,1,1
incarnation,pig,pig,0,1,1
moonlight,pig,pig,0,1,1
primate,pig,pig,0,1,1
whetstone,pig,pig,0,1,1
rivalry,pig,pig,0,1,1
scheme,pig,pig,0,1,1
minus,pig,pig,0,1,1
moderately,pig,pig,0,1,1
doorpost,pig,pig,0,1,1
bakehouse,pig,pig,0,1,1
flip,pig,pig,0,1,1
desktop,pig,pig,0,1,1
mandolin,pig,pig,0,1,1
businesslike,pig,pig,0,1,1
faultless,pig,pig,0,1,1
moderation,pig,pig,0,1,1
xerography,pig,pig,0,1,1
springy,pig,pig,0,1,1
linnet,pig,pig,0,1,1
doleful,pig,pig,0,1,1
tapioca,pig,pig,0,1,1
chronicle,pig,pig,0,1,1
dictum,pig,pig,0,1,1
voluptuous,pig,pig,0,1,1
conger,pig,pig,0,1,1
dilate,pig,pig,0,1,1
nympholepsy,pig,pig,0,1,1
unpredictability,pig,pig,0,1,1
apple,pig,pig,0,1,1
radionuclide,pig,pig,0,1,1
finished,pig,pig,0,1,1
lasso,pig,pig,0,1,1
ninefold,pig,pig,0,1,1
flying,pig,pig,0,1,1
bleached,pig,pig,0,1,1
bate,pig,pig,0,1,1
serrated,pig,pig,0,1,1
deck,pig,pig,0,1,1
implausible,pig,pig,0,1,1
watchtower,pig,pig,0,1,1
noted,pig,pig,0,1,1
gridlock,pig,pig,0,1,1
glut,pig,pig,0,1,1
informed,pig,pig,0,1,1
recording,pig,pig,0,1,1
