given_word,real_syllabification,attempted_syllabification,lev_dist,true_syl_count,attempted_syl_count
snipe,toil,toil,0,1,1
possibility,toil,toil,0,1,1
upmost,toil,toil,0,1,1
bombastic,toil,toil,0,1,1
hose,toil,toil,0,1,1
doe,toil,toil,0,1,1
saccharine,toil,toil,0,1,1
vociferously,toil,toil,0,1,1
sheepskin,toil,toil,0,1,1
frontier,toil,toil,0,1,1
stubbornness,toil,toil,0,1,1
impressive,toil,toil,0,1,1
midriff,toil,toil,0,1,1
hawthorn,toil,toil,0,1,1
barber,toil,toil,0,1,1
equestrian,toil,toil,0,1,1
rocketing,toil,toil,0,1,1
dulcet,toil,toil,0,1,1
hosepipe,toil,toil,0,1,1
shareholding,toil,toil,0,1,1
perambulate,toil,toil,0,1,1
answer,toil,toil,0,1,1
broker,toil,toil,0,1,1
patter,toil,toil,0,1,1
sucrose,toil,toil,0,1,1
nerd,toil,toil,0,1,1
interpolatable,toil,toil,0,1,1
starlight,toil,toil,0,1,1
mutable,toil,toil,0,1,1
cordless,toil,toil,0,1,1
irreligious,toil,toil,0,1,1
chiding,toil,toil,0,1,1
under,toil,toil,0,1,1
purpose,toil,toil,0,1,1
reoccur,toil,toil,0,1,1
exhausted,toil,toil,0,1,1
necrophilia,toil,toil,0,1,1
relatively,toil,toil,0,1,1
midfield,toil,toil,0,1,1
malnutrition,toil,toil,0,1,1
copier,toil,toil,0,1,1
enchanting,toil,toil,0,1,1
commandant,toil,toil,0,1,1
pyrotechnics,toil,toil,0,1,1
raisin,toil,toil,0,1,1
gnu,toil,toil,0,1,1
inflexibility,toil,toil,0,1,1
massively,toil,toil,0,1,1
copyright,toil,toil,0,1,1
camshaft,toil,toil,0,1,1
scrub,toil,toil,0,1,1
unwisely,toil,toil,0,1,1
harmful,toil,toil,0,1,1
unquestionable,toil,toil,0,1,1
cobbled,toil,toil,0,1,1
karakul,toil,toil,0,1,1
facile,toil,toil,0,1,1
link,toil,toil,0,1,1
jade,toil,toil,0,1,1
tightly,toil,toil,0,1,1
brooch,toil,toil,0,1,1
unbeatable,toil,toil,0,1,1
eaves,toil,toil,0,1,1
par,toil,toil,0,1,1
sampling,toil,toil,0,1,1
inca,toil,toil,0,1,1
dux,toil,toil,0,1,1
workman,toil,toil,0,1,1
pastiche,toil,toil,0,1,1
sheep,toil,toil,0,1,1
subroutine,toil,toil,0,1,1
matriarchy,toil,toil,0,1,1
herald,toil,toil,0,1,1
fittingly,toil,toil,0,1,1
preliminarily,toil,toil,0,1,1
bevy,toil,toil,0,1,1
barred,toil,toil,0,1,1
incongruously,toil,toil,0,1,1
deathbed,toil,toil,0,1,1
neglect,toil,toil,0,1,1
wreak,toil,toil,0,1,1
percussion,toil,toil,0,1,1
consent,toil,toil,0,1,1
debility,toil,toil,0,1,1
beryllium,toil,toil,0,1,1
obscurantist,toil,toil,0,1,1
desecration,toil,toil,0,1,1
solicitation,toil,toil,0,1,1
ethnographic,toil,toil,0,1,1
cilium,toil,toil,0,1,1
valley,toil,toil,0,1,1
lampshade,toil,toil,0,1,1
assist,toil,toil,0,1,1
twinning,toil,toil,0,1,1
decease,toil,toil,0,1,1
pliers,toil,toil,0,1,1
irreducible,toil,toil,0,1,1
rajah,toil,toil,0,1,1
slighting,toil,toil,0,1,1
encyclopedic,toil,toil,0,1,1
wader,toil,toil,0,1,1
ethology,toil,toil,0,1,1
comical,toil,toil,0,1,1
thallium,toil,toil,0,1,1
meshed,toil,toil,0,1,1
cramp,toil,toil,0,1,1
yen,toil,toil,0,1,1
tenacious,toil,toil,0,1,1
temporary,toil,toil,0,1,1
creationist,toil,toil,0,1,1
cassowary,toil,toil,0,1,1
turnabout,toil,toil,0,1,1
jaundice,toil,toil,0,1,1
farsighted,toil,toil,0,1,1
inclusion,toil,toil,0,1,1
slovenly,toil,toil,0,1,1
spinning,toil,toil,0,1,1
frizzle,toil,toil,0,1,1
buzzer,toil,toil,0,1,1
backdrop,toil,toil,0,1,1
commend,toil,toil,0,1,1
inquiry,toil,toil,0,1,1
construe,toil,toil,0,1,1
milepost,toil,toil,0,1,1
demography,toil,toil,0,1,1
retribution,toil,toil,0,1,1
passivity,toil,toil,0,1,1
keynote,toil,toil,0,1,1
holistically,toil,toil,0,1,1
tent,toil,toil,0,1,1
multinational,toil,toil,0,1,1
culprit,toil,toil,0,1,1
nearsighted,toil,toil,0,1,1
demonstrably,toil,toil,0,1,1
bill,toil,toil,0,1,1
ria,toil,toil,0,1,1
rutted,toil,toil,0,1,1
cataract,toil,toil,0,1,1
stoic,toil,toil,0,1,1
footloose,toil,toil,0,1,1
pa,toil,toil,0,1,1
diuresis,toil,toil,0,1,1
cone,toil,toil,0,1,1
beached,toil,toil,0,1,1
subsystem,toil,toil,0,1,1
meekness,toil,toil,0,1,1
misinformation,toil,toil,0,1,1
piffle,toil,toil,0,1,1
sorcery,toil,toil,0,1,1
silence,toil,toil,0,1,1
pneumatics,toil,toil,0,1,1
prostaglandin,toil,toil,0,1,1
fatally,toil,toil,0,1,1
locker,toil,toil,0,1,1
incipient,toil,toil,0,1,1
colonist,toil,toil,0,1,1
grope,toil,toil,0,1,1
scoop,toil,toil,0,1,1
setting,toil,toil,0,1,1
racy,toil,toil,0,1,1
infirm,toil,toil,0,1,1
bedpost,toil,toil,0,1,1
dropout,toil,toil,0,1,1
unilateralist,toil,toil,0,1,1
convince,toil,toil,0,1,1
handful,toil,toil,0,1,1
rousing,toil,toil,0,1,1
denude,toil,toil,0,1,1
mimetic,toil,toil,0,1,1
neonatal,toil,toil,0,1,1
chore,toil,toil,0,1,1
anxiously,toil,toil,0,1,1
everyone,toil,toil,0,1,1
constraint,toil,toil,0,1,1
repercussion,toil,toil,0,1,1
lawlessness,toil,toil,0,1,1
humanism,toil,toil,0,1,1
spiritual,toil,toil,0,1,1
lander,toil,toil,0,1,1
practicable,toil,toil,0,1,1
dome,toil,toil,0,1,1
living,toil,toil,0,1,1
capitulate,toil,toil,0,1,1
crone,toil,toil,0,1,1
elongate,toil,toil,0,1,1
doggerel,toil,toil,0,1,1
culled,toil,toil,0,1,1
unobserved,toil,toil,0,1,1
impi,toil,toil,0,1,1
rambler,toil,toil,0,1,1
certify,toil,toil,0,1,1
braggart,toil,toil,0,1,1
dot,toil,toil,0,1,1
fiddly,toil,toil,0,1,1
footrest,toil,toil,0,1,1
smug,toil,toil,0,1,1
implied,toil,toil,0,1,1
tremendously,toil,toil,0,1,1
frisson,toil,toil,0,1,1
diurnal,toil,toil,0,1,1
phylogeny,toil,toil,0,1,1
symbiotic,toil,toil,0,1,1
ramble,toil,toil,0,1,1
chunky,toil,toil,0,1,1
irreconcilable,toil,toil,0,1,1
transverse,toil,toil,0,1,1
solace,toil,toil,0,1,1
sinecure,toil,toil,0,1,1
dehydration,toil,toil,0,1,1
measure,toil,toil,0,1,1
topology,toil,toil,0,1,1
tenet,toil,toil,0,1,1
encrypt,toil,toil,0,1,1
overpayment,toil,toil,0,1,1
caldera,toil,toil,0,1,1
proficiency,toil,toil,0,1,1
ho,toil,toil,0,1,1
foreknowledge,toil,toil,0,1,1
occlusion,toil,toil,0,1,1
herself,toil,toil,0,1,1
unbolted,toil,toil,0,1,1
domestic,toil,toil,0,1,1
internuclear,toil,toil,0,1,1
scorecard,toil,toil,0,1,1
guy,toil,toil,0,1,1
entente,toil,toil,0,1,1
indoors,toil,toil,0,1,1
uneaten,toil,toil,0,1,1
prisoner,toil,toil,0,1,1
churchyard,toil,toil,0,1,1
deprecatory,toil,toil,0,1,1
diocesan,toil,toil,0,1,1
fancier,toil,toil,0,1,1
connection,toil,toil,0,1,1
cuttle,toil,toil,0,1,1
smudgy,toil,toil,0,1,1
prowess,toil,toil,0,1,1
diocese,toil,toil,0,1,1
womankind,toil,toil,0,1,1
surplus,toil,toil,0,1,1
workbench,toil,toil,0,1,1
rescale,toil,toil,0,1,1
prudish,toil,toil,0,1,1
habit,toil,toil,0,1,1
federate,toil,toil,0,1,1
woodworm,toil,toil,0,1,1
abandonment,toil,toil,0,1,1
snag,toil,toil,0,1,1
proliferate,toil,toil,0,1,1
unhygienic,toil,toil,0,1,1
wheel,toil,toil,0,1,1
intractable,toil,toil,0,1,1
venison,toil,toil,0,1,1
isolated,toil,toil,0,1,1
whippet,toil,toil,0,1,1
juggernaut,toil,toil,0,1,1
bumbling,toil,toil,0,1,1
insecurity,toil,toil,0,1,1
auditory,toil,toil,0,1,1
soy,toil,toil,0,1,1
exemplar,toil,toil,0,1,1
comparison,toil,toil,0,1,1
rotary,toil,toil,0,1,1
couturier,toil,toil,0,1,1
refreshed,toil,toil,0,1,1
counterpoint,toil,toil,0,1,1
spadework,toil,toil,0,1,1
missive,toil,toil,0,1,1
autumnal,toil,toil,0,1,1
mentor,toil,toil,0,1,1
indicate,toil,toil,0,1,1
gimcrack,toil,toil,0,1,1
barcode,toil,toil,0,1,1
clap,toil,toil,0,1,1
whine,toil,toil,0,1,1
unexpired,toil,toil,0,1,1
gimlet,toil,toil,0,1,1
reincarnate,toil,toil,0,1,1
silversmith,toil,toil,0,1,1
number,toil,toil,0,1,1
thrash,toil,toil,0,1,1
paradise,toil,toil,0,1,1
klaxon,toil,toil,0,1,1
probation,toil,toil,0,1,1
bookmark,toil,toil,0,1,1
defines,toil,toil,0,1,1
unimpeded,toil,toil,0,1,1
compulsively,toil,toil,0,1,1
severe,toil,toil,0,1,1
frankincense,toil,toil,0,1,1
aloud,toil,toil,0,1,1
exciting,toil,toil,0,1,1
brothel,toil,toil,0,1,1
worsted,toil,toil,0,1,1
iniquity,toil,toil,0,1,1
motocross,toil,toil,0,1,1
resentful,toil,toil,0,1,1
worn,toil,toil,0,1,1
heed,toil,toil,0,1,1
hindquarters,toil,toil,0,1,1
flogger,toil,toil,0,1,1
seamy,toil,toil,0,1,1
coding,toil,toil,0,1,1
unscientific,toil,toil,0,1,1
thrush,toil,toil,0,1,1
spigot,toil,toil,0,1,1
tournament,toil,toil,0,1,1
recombine,toil,toil,0,1,1
destined,toil,toil,0,1,1
disorientation,toil,toil,0,1,1
prize,toil,toil,0,1,1
conclude,toil,toil,0,1,1
limerick,toil,toil,0,1,1
sienna,toil,toil,0,1,1
diminuendo,toil,toil,0,1,1
softness,toil,toil,0,1,1
disillusion,toil,toil,0,1,1
informer,toil,toil,0,1,1
flip,toil,toil,0,1,1
coped,toil,toil,0,1,1
veterinary,toil,toil,0,1,1
evangelist,toil,toil,0,1,1
lacing,toil,toil,0,1,1
virginal,toil,toil,0,1,1
nauseate,toil,toil,0,1,1
nightgown,toil,toil,0,1,1
male,toil,toil,0,1,1
hallucination,toil,toil,0,1,1
salutary,toil,toil,0,1,1
apogee,toil,toil,0,1,1
rosy,toil,toil,0,1,1
calculable,toil,toil,0,1,1
papa,toil,toil,0,1,1
frictional,toil,toil,0,1,1
pad,toil,toil,0,1,1
quilting,toil,toil,0,1,1
emit,toil,toil,0,1,1
synagogue,toil,toil,0,1,1
electoral,toil,toil,0,1,1
honed,toil,toil,0,1,1
enrichment,toil,toil,0,1,1
lamprey,toil,toil,0,1,1
attest,toil,toil,0,1,1
sextuplet,toil,toil,0,1,1
exclude,toil,toil,0,1,1
intercom,toil,toil,0,1,1
ex,toil,toil,0,1,1
mainstay,toil,toil,0,1,1
nuptial,toil,toil,0,1,1
outplay,toil,toil,0,1,1
complicit,toil,toil,0,1,1
arise,toil,toil,0,1,1
knuckleduster,toil,toil,0,1,1
goodbye,toil,toil,0,1,1
megalomaniac,toil,toil,0,1,1
placate,toil,toil,0,1,1
working,toil,toil,0,1,1
improvise,toil,toil,0,1,1
towpath,toil,toil,0,1,1
winery,toil,toil,0,1,1
ravish,toil,toil,0,1,1
dreadlocks,toil,toil,0,1,1
notepad,toil,toil,0,1,1
burger,toil,toil,0,1,1
hawk,toil,toil,0,1,1
redden,toil,toil,0,1,1
vermin,toil,toil,0,1,1
forgery,toil,toil,0,1,1
objectively,toil,toil,0,1,1
prodigious,toil,toil,0,1,1
breastfeeding,toil,toil,0,1,1
penny,toil,toil,0,1,1
indecision,toil,toil,0,1,1
protrude,toil,toil,0,1,1
sexed,toil,toil,0,1,1
ineffectiveness,toil,toil,0,1,1
possession,toil,toil,0,1,1
interoperable,toil,toil,0,1,1
seal,toil,toil,0,1,1
dioxide,toil,toil,0,1,1
dairy,toil,toil,0,1,1
circumcise,toil,toil,0,1,1
unquenchable,toil,toil,0,1,1
account,toil,toil,0,1,1
inexpressible,toil,toil,0,1,1
adequate,toil,toil,0,1,1
deco,toil,toil,0,1,1
masked,toil,toil,0,1,1
drowse,toil,toil,0,1,1
repair,toil,toil,0,1,1
insidiously,toil,toil,0,1,1
clock,toil,toil,0,1,1
sextant,toil,toil,0,1,1
baleen,toil,toil,0,1,1
meadowland,toil,toil,0,1,1
refugee,toil,toil,0,1,1
insist,toil,toil,0,1,1
cinematographer,toil,toil,0,1,1
cocky,toil,toil,0,1,1
numerically,toil,toil,0,1,1
unscathed,toil,toil,0,1,1
downtrodden,toil,toil,0,1,1
fortnightly,toil,toil,0,1,1
attend,toil,toil,0,1,1
safeguard,toil,toil,0,1,1
joker,toil,toil,0,1,1
latter,toil,toil,0,1,1
invent,toil,toil,0,1,1
fisher,toil,toil,0,1,1
lattice,toil,toil,0,1,1
boyhood,toil,toil,0,1,1
unenthusiastic,toil,toil,0,1,1
taffeta,toil,toil,0,1,1
thrice,toil,toil,0,1,1
salsa,toil,toil,0,1,1
reassuring,toil,toil,0,1,1
heartily,toil,toil,0,1,1
dimer,toil,toil,0,1,1
yodel,toil,toil,0,1,1
getter,toil,toil,0,1,1
botanist,toil,toil,0,1,1
lumber,toil,toil,0,1,1
instantly,toil,toil,0,1,1
tanner,toil,toil,0,1,1
secure,toil,toil,0,1,1
eraser,toil,toil,0,1,1
rhythmically,toil,toil,0,1,1
skull,toil,toil,0,1,1
scullery,toil,toil,0,1,1
oversupply,toil,toil,0,1,1
disagree,toil,toil,0,1,1
spindle,toil,toil,0,1,1
harrow,toil,toil,0,1,1
jerk,toil,toil,0,1,1
plug,toil,toil,0,1,1
hole,toil,toil,0,1,1
sag,toil,toil,0,1,1
overqualified,toil,toil,0,1,1
turn,toil,toil,0,1,1
tractor,toil,toil,0,1,1
furrow,toil,toil,0,1,1
fireplace,toil,toil,0,1,1
allied,toil,toil,0,1,1
whatnot,toil,toil,0,1,1
wholehearted,toil,toil,0,1,1
extricate,toil,toil,0,1,1
till,toil,toil,0,1,1
export,toil,toil,0,1,1
lighter,toil,toil,0,1,1
around,toil,toil,0,1,1
sinewy,toil,toil,0,1,1
subsidence,toil,toil,0,1,1
pillion,toil,toil,0,1,1
cumulatively,toil,toil,0,1,1
broadband,toil,toil,0,1,1
transform,toil,toil,0,1,1
extent,toil,toil,0,1,1
sensual,toil,toil,0,1,1
hearse,toil,toil,0,1,1
band,toil,toil,0,1,1
political,toil,toil,0,1,1
outrank,toil,toil,0,1,1
popular,toil,toil,0,1,1
royalty,toil,toil,0,1,1
unease,toil,toil,0,1,1
untangle,toil,toil,0,1,1
mouthed,toil,toil,0,1,1
spice,toil,toil,0,1,1
deceit,toil,toil,0,1,1
hangdog,toil,toil,0,1,1
piazza,toil,toil,0,1,1
naivete,toil,toil,0,1,1
equidistant,toil,toil,0,1,1
erstwhile,toil,toil,0,1,1
stemmed,toil,toil,0,1,1
hag,toil,toil,0,1,1
collaborator,toil,toil,0,1,1
interject,toil,toil,0,1,1
thrifty,toil,toil,0,1,1
pebble,toil,toil,0,1,1
bargepole,toil,toil,0,1,1
jingo,toil,toil,0,1,1
idea,toil,toil,0,1,1
extended,toil,toil,0,1,1
metaphysics,toil,toil,0,1,1
reassembly,toil,toil,0,1,1
worthiness,toil,toil,0,1,1
uninformed,toil,toil,0,1,1
obstinacy,toil,toil,0,1,1
palpitation,toil,toil,0,1,1
inkstand,toil,toil,0,1,1
isomer,toil,toil,0,1,1
overproduction,toil,toil,0,1,1
casework,toil,toil,0,1,1
bowman,toil,toil,0,1,1
unguarded,toil,toil,0,1,1
privet,toil,toil,0,1,1
immorality,toil,toil,0,1,1
severity,toil,toil,0,1,1
cordate,toil,toil,0,1,1
magnum,toil,toil,0,1,1
buckminsterfullerene,toil,toil,0,1,1
dodgy,toil,toil,0,1,1
death,toil,toil,0,1,1
wrap,toil,toil,0,1,1
unmanned,toil,toil,0,1,1
conserve,toil,toil,0,1,1
granite,toil,toil,0,1,1
disturbing,toil,toil,0,1,1
bungling,toil,toil,0,1,1
polyethylene,toil,toil,0,1,1
hitchhike,toil,toil,0,1,1
pygmy,toil,toil,0,1,1
beechnut,toil,toil,0,1,1
ringed,toil,toil,0,1,1
mane,toil,toil,0,1,1
ethical,toil,toil,0,1,1
cheerless,toil,toil,0,1,1
lichen,toil,toil,0,1,1
visitation,toil,toil,0,1,1
solidly,toil,toil,0,1,1
loan,toil,toil,0,1,1
schismatic,toil,toil,0,1,1
swindle,toil,toil,0,1,1
pi,toil,toil,0,1,1
unprecedented,toil,toil,0,1,1
social,toil,toil,0,1,1
seismology,toil,toil,0,1,1
lesson,toil,toil,0,1,1
liturgical,toil,toil,0,1,1
magistrate,toil,toil,0,1,1
blockage,toil,toil,0,1,1
snuggle,toil,toil,0,1,1
aircraft,toil,toil,0,1,1
willingly,toil,toil,0,1,1
fag,toil,toil,0,1,1
buttonhole,toil,toil,0,1,1
lurch,toil,toil,0,1,1
intransigent,toil,toil,0,1,1
site,toil,toil,0,1,1
damned,toil,toil,0,1,1
sponsored,toil,toil,0,1,1
waxen,toil,toil,0,1,1
forgettable,toil,toil,0,1,1
probationary,toil,toil,0,1,1
appreciably,toil,toil,0,1,1
zombie,toil,toil,0,1,1
aspirational,toil,toil,0,1,1
browse,toil,toil,0,1,1
poky,toil,toil,0,1,1
fixing,toil,toil,0,1,1
pinched,toil,toil,0,1,1
glacier,toil,toil,0,1,1
reprise,toil,toil,0,1,1
militaristic,toil,toil,0,1,1
workmate,toil,toil,0,1,1
academic,toil,toil,0,1,1
existence,toil,toil,0,1,1
institute,toil,toil,0,1,1
triple,toil,toil,0,1,1
rage,toil,toil,0,1,1
crochet,toil,toil,0,1,1
kaleidoscopic,toil,toil,0,1,1
buttress,toil,toil,0,1,1
hermitage,toil,toil,0,1,1
milady,toil,toil,0,1,1
breathtaking,toil,toil,0,1,1
continental,toil,toil,0,1,1
contrite,toil,toil,0,1,1
gather,toil,toil,0,1,1
rulebook,toil,toil,0,1,1
grievously,toil,toil,0,1,1
lipase,toil,toil,0,1,1
typesetter,toil,toil,0,1,1
geochemistry,toil,toil,0,1,1
dalliance,toil,toil,0,1,1
crumb,toil,toil,0,1,1
bungalow,toil,toil,0,1,1
creditworthy,toil,toil,0,1,1
overlong,toil,toil,0,1,1
widen,toil,toil,0,1,1
printing,toil,toil,0,1,1
ditty,toil,toil,0,1,1
willed,toil,toil,0,1,1
umbrage,toil,toil,0,1,1
promulgate,toil,toil,0,1,1
ebullient,toil,toil,0,1,1
sidetrack,toil,toil,0,1,1
wow,toil,toil,0,1,1
bus,toil,toil,0,1,1
melatonin,toil,toil,0,1,1
tapestry,toil,toil,0,1,1
discontent,toil,toil,0,1,1
fervently,toil,toil,0,1,1
combination,toil,toil,0,1,1
crib,toil,toil,0,1,1
holiday,toil,toil,0,1,1
container,toil,toil,0,1,1
disloyalty,toil,toil,0,1,1
godforsaken,toil,toil,0,1,1
undercover,toil,toil,0,1,1
withdraw,toil,toil,0,1,1
dwarfed,toil,toil,0,1,1
zebra,toil,toil,0,1,1
reverberation,toil,toil,0,1,1
arsonist,toil,toil,0,1,1
frantically,toil,toil,0,1,1
lubber,toil,toil,0,1,1
intoxication,toil,toil,0,1,1
useful,toil,toil,0,1,1
waspish,toil,toil,0,1,1
pesticide,toil,toil,0,1,1
intrauterine,toil,toil,0,1,1
inert,toil,toil,0,1,1
cumulative,toil,toil,0,1,1
posthumous,toil,toil,0,1,1
salesmanship,toil,toil,0,1,1
hamster,toil,toil,0,1,1
progeny,toil,toil,0,1,1
monitor,toil,toil,0,1,1
legume,toil,toil,0,1,1
loudly,toil,toil,0,1,1
unmolested,toil,toil,0,1,1
prig,toil,toil,0,1,1
unfairly,toil,toil,0,1,1
ursine,toil,toil,0,1,1
undesired,toil,toil,0,1,1
seafarer,toil,toil,0,1,1
excerpt,toil,toil,0,1,1
unburdened,toil,toil,0,1,1
uniqueness,toil,toil,0,1,1
fluently,toil,toil,0,1,1
genitalia,toil,toil,0,1,1
magnate,toil,toil,0,1,1
plainly,toil,toil,0,1,1
bred,toil,toil,0,1,1
petulant,toil,toil,0,1,1
miscalculation,toil,toil,0,1,1
kerchief,toil,toil,0,1,1
telescope,toil,toil,0,1,1
termite,toil,toil,0,1,1
felonious,toil,toil,0,1,1
metempsychosis,toil,toil,0,1,1
popularity,toil,toil,0,1,1
relaxed,toil,toil,0,1,1
irony,toil,toil,0,1,1
palatal,toil,toil,0,1,1
livid,toil,toil,0,1,1
example,toil,toil,0,1,1
rotational,toil,toil,0,1,1
potter,toil,toil,0,1,1
sunset,toil,toil,0,1,1
sham,toil,toil,0,1,1
salivary,toil,toil,0,1,1
nanotechnology,toil,toil,0,1,1
warring,toil,toil,0,1,1
waterman,toil,toil,0,1,1
enshrine,toil,toil,0,1,1
eutectic,toil,toil,0,1,1
gangplank,toil,toil,0,1,1
scrape,toil,toil,0,1,1
evict,toil,toil,0,1,1
clerk,toil,toil,0,1,1
clank,toil,toil,0,1,1
sultry,toil,toil,0,1,1
consecrate,toil,toil,0,1,1
encampment,toil,toil,0,1,1
nave,toil,toil,0,1,1
stare,toil,toil,0,1,1
debug,toil,toil,0,1,1
unfamiliarity,toil,toil,0,1,1
freshman,toil,toil,0,1,1
jetsam,toil,toil,0,1,1
pocketbook,toil,toil,0,1,1
underfloor,toil,toil,0,1,1
ostentatious,toil,toil,0,1,1
decider,toil,toil,0,1,1
hypothetically,toil,toil,0,1,1
procedure,toil,toil,0,1,1
dropsy,toil,toil,0,1,1
induction,toil,toil,0,1,1
crunchy,toil,toil,0,1,1
sitter,toil,toil,0,1,1
posterior,toil,toil,0,1,1
enfeeble,toil,toil,0,1,1
subway,toil,toil,0,1,1
necromantic,toil,toil,0,1,1
arrangement,toil,toil,0,1,1
perverted,toil,toil,0,1,1
croquet,toil,toil,0,1,1
ostensibly,toil,toil,0,1,1
immigration,toil,toil,0,1,1
col,toil,toil,0,1,1
steamroller,toil,toil,0,1,1
escalation,toil,toil,0,1,1
tinware,toil,toil,0,1,1
cooperation,toil,toil,0,1,1
bishopric,toil,toil,0,1,1
stripe,toil,toil,0,1,1
pseudo,toil,toil,0,1,1
darter,toil,toil,0,1,1
sigmoid,toil,toil,0,1,1
flared,toil,toil,0,1,1
cowardice,toil,toil,0,1,1
dormitory,toil,toil,0,1,1
sell,toil,toil,0,1,1
indulgent,toil,toil,0,1,1
brutalism,toil,toil,0,1,1
linearly,toil,toil,0,1,1
sabra,toil,toil,0,1,1
hyperbole,toil,toil,0,1,1
