given_word,real_syllabification,attempted_syllabification,lev_dist,true_syl_count,attempted_syl_count
put,ex-cerpt,ex-cerpt,0,2,2
woodwork,ex-cerpt,ex-cerpt,0,2,2
apology,ex-cerpt,ex-cerpt,0,2,2
fixation,ex-cerpt,ex-cerpt,0,2,2
sushi,ex-cerpt,ex-cerpt,0,2,2
scrawl,ex-cerpt,ex-cerpt,0,2,2
morbidity,ex-cerpt,ex-cerpt,0,2,2
observer,ex-cerpt,ex-cerpt,0,2,2
guppy,ex-cerpt,ex-cerpt,0,2,2
fugal,ex-cerpt,ex-cerpt,0,2,2
yarn,ex-cerpt,ex-cerpt,0,2,2
condenser,ex-cerpt,ex-cerpt,0,2,2
applicability,ex-cerpt,ex-cerpt,0,2,2
quadruply,ex-cerpt,ex-cerpt,0,2,2
bigot,ex-cerpt,ex-cerpt,0,2,2
eraser,ex-cerpt,ex-cerpt,0,2,2
elf,ex-cerpt,ex-cerpt,0,2,2
teaching,ex-cerpt,ex-cerpt,0,2,2
outlive,ex-cerpt,ex-cerpt,0,2,2
underprivileged,ex-cerpt,ex-cerpt,0,2,2
bride,ex-cerpt,ex-cerpt,0,2,2
segmentation,ex-cerpt,ex-cerpt,0,2,2
contouring,ex-cerpt,ex-cerpt,0,2,2
kitchenware,ex-cerpt,ex-cerpt,0,2,2
duty,ex-cerpt,ex-cerpt,0,2,2
cumbersome,ex-cerpt,ex-cerpt,0,2,2
hyperactive,ex-cerpt,ex-cerpt,0,2,2
heinous,ex-cerpt,ex-cerpt,0,2,2
bulldog,ex-cerpt,ex-cerpt,0,2,2
boiled,ex-cerpt,ex-cerpt,0,2,2
warlock,ex-cerpt,ex-cerpt,0,2,2
creep,ex-cerpt,ex-cerpt,0,2,2
unbend,ex-cerpt,ex-cerpt,0,2,2
awestruck,ex-cerpt,ex-cerpt,0,2,2
col,ex-cerpt,ex-cerpt,0,2,2
superposed,ex-cerpt,ex-cerpt,0,2,2
enhancement,ex-cerpt,ex-cerpt,0,2,2
hedgerow,ex-cerpt,ex-cerpt,0,2,2
steadfastly,ex-cerpt,ex-cerpt,0,2,2
immunocompromised,ex-cerpt,ex-cerpt,0,2,2
monocle,ex-cerpt,ex-cerpt,0,2,2
illegality,ex-cerpt,ex-cerpt,0,2,2
seeing,ex-cerpt,ex-cerpt,0,2,2
twain,ex-cerpt,ex-cerpt,0,2,2
prostration,ex-cerpt,ex-cerpt,0,2,2
cheerio,ex-cerpt,ex-cerpt,0,2,2
opiate,ex-cerpt,ex-cerpt,0,2,2
forebear,ex-cerpt,ex-cerpt,0,2,2
disgraceful,ex-cerpt,ex-cerpt,0,2,2
workspace,ex-cerpt,ex-cerpt,0,2,2
unadjusted,ex-cerpt,ex-cerpt,0,2,2
bonded,ex-cerpt,ex-cerpt,0,2,2
carriageway,ex-cerpt,ex-cerpt,0,2,2
defines,ex-cerpt,ex-cerpt,0,2,2
prejudge,ex-cerpt,ex-cerpt,0,2,2
postmistress,ex-cerpt,ex-cerpt,0,2,2
striking,ex-cerpt,ex-cerpt,0,2,2
intercom,ex-cerpt,ex-cerpt,0,2,2
inviolate,ex-cerpt,ex-cerpt,0,2,2
weatherproof,ex-cerpt,ex-cerpt,0,2,2
meantime,ex-cerpt,ex-cerpt,0,2,2
fairly,ex-cerpt,ex-cerpt,0,2,2
linking,ex-cerpt,ex-cerpt,0,2,2
passionless,ex-cerpt,ex-cerpt,0,2,2
unpopulated,ex-cerpt,ex-cerpt,0,2,2
hidden,ex-cerpt,ex-cerpt,0,2,2
hireling,ex-cerpt,ex-cerpt,0,2,2
confectionery,ex-cerpt,ex-cerpt,0,2,2
notify,ex-cerpt,ex-cerpt,0,2,2
articulation,ex-cerpt,ex-cerpt,0,2,2
unhand,ex-cerpt,ex-cerpt,0,2,2
bankable,ex-cerpt,ex-cerpt,0,2,2
select,ex-cerpt,ex-cerpt,0,2,2
delimited,ex-cerpt,ex-cerpt,0,2,2
opportunism,ex-cerpt,ex-cerpt,0,2,2
otherwise,ex-cerpt,ex-cerpt,0,2,2
islander,ex-cerpt,ex-cerpt,0,2,2
failing,ex-cerpt,ex-cerpt,0,2,2
gyroscope,ex-cerpt,ex-cerpt,0,2,2
munificent,ex-cerpt,ex-cerpt,0,2,2
gateway,ex-cerpt,ex-cerpt,0,2,2
muddle,ex-cerpt,ex-cerpt,0,2,2
remount,ex-cerpt,ex-cerpt,0,2,2
copra,ex-cerpt,ex-cerpt,0,2,2
heatwave,ex-cerpt,ex-cerpt,0,2,2
trews,ex-cerpt,ex-cerpt,0,2,2
apartness,ex-cerpt,ex-cerpt,0,2,2
stall,ex-cerpt,ex-cerpt,0,2,2
radioactivity,ex-cerpt,ex-cerpt,0,2,2
squealer,ex-cerpt,ex-cerpt,0,2,2
astray,ex-cerpt,ex-cerpt,0,2,2
entertaining,ex-cerpt,ex-cerpt,0,2,2
portly,ex-cerpt,ex-cerpt,0,2,2
topographic,ex-cerpt,ex-cerpt,0,2,2
excessive,ex-cerpt,ex-cerpt,0,2,2
married,ex-cerpt,ex-cerpt,0,2,2
busy,ex-cerpt,ex-cerpt,0,2,2
perinatal,ex-cerpt,ex-cerpt,0,2,2
indistinct,ex-cerpt,ex-cerpt,0,2,2
assorted,ex-cerpt,ex-cerpt,0,2,2
lukewarm,ex-cerpt,ex-cerpt,0,2,2
parch,ex-cerpt,ex-cerpt,0,2,2
venue,ex-cerpt,ex-cerpt,0,2,2
surgery,ex-cerpt,ex-cerpt,0,2,2
carbon,ex-cerpt,ex-cerpt,0,2,2
throaty,ex-cerpt,ex-cerpt,0,2,2
petticoat,ex-cerpt,ex-cerpt,0,2,2
lucrative,ex-cerpt,ex-cerpt,0,2,2
windmill,ex-cerpt,ex-cerpt,0,2,2
menu,ex-cerpt,ex-cerpt,0,2,2
dialect,ex-cerpt,ex-cerpt,0,2,2
unprivileged,ex-cerpt,ex-cerpt,0,2,2
lacking,ex-cerpt,ex-cerpt,0,2,2
bemuse,ex-cerpt,ex-cerpt,0,2,2
interpret,ex-cerpt,ex-cerpt,0,2,2
fathom,ex-cerpt,ex-cerpt,0,2,2
pogrom,ex-cerpt,ex-cerpt,0,2,2
stretch,ex-cerpt,ex-cerpt,0,2,2
reassure,ex-cerpt,ex-cerpt,0,2,2
industrialism,ex-cerpt,ex-cerpt,0,2,2
unbutton,ex-cerpt,ex-cerpt,0,2,2
shrine,ex-cerpt,ex-cerpt,0,2,2
plurality,ex-cerpt,ex-cerpt,0,2,2
unexploded,ex-cerpt,ex-cerpt,0,2,2
marquess,ex-cerpt,ex-cerpt,0,2,2
disconcerting,ex-cerpt,ex-cerpt,0,2,2
earwax,ex-cerpt,ex-cerpt,0,2,2
doer,ex-cerpt,ex-cerpt,0,2,2
superstore,ex-cerpt,ex-cerpt,0,2,2
ministerial,ex-cerpt,ex-cerpt,0,2,2
deception,ex-cerpt,ex-cerpt,0,2,2
advanced,ex-cerpt,ex-cerpt,0,2,2
vibrator,ex-cerpt,ex-cerpt,0,2,2
replaceable,ex-cerpt,ex-cerpt,0,2,2
fast,ex-cerpt,ex-cerpt,0,2,2
hyssop,ex-cerpt,ex-cerpt,0,2,2
arboreal,ex-cerpt,ex-cerpt,0,2,2
kickback,ex-cerpt,ex-cerpt,0,2,2
haberdasher,ex-cerpt,ex-cerpt,0,2,2
celebrant,ex-cerpt,ex-cerpt,0,2,2
marble,ex-cerpt,ex-cerpt,0,2,2
direct,ex-cerpt,ex-cerpt,0,2,2
stringy,ex-cerpt,ex-cerpt,0,2,2
enchanting,ex-cerpt,ex-cerpt,0,2,2
thunderstorm,ex-cerpt,ex-cerpt,0,2,2
libido,ex-cerpt,ex-cerpt,0,2,2
trendy,ex-cerpt,ex-cerpt,0,2,2
portage,ex-cerpt,ex-cerpt,0,2,2
beanbag,ex-cerpt,ex-cerpt,0,2,2
sarcophagus,ex-cerpt,ex-cerpt,0,2,2
gasp,ex-cerpt,ex-cerpt,0,2,2
sandpit,ex-cerpt,ex-cerpt,0,2,2
libretto,ex-cerpt,ex-cerpt,0,2,2
phlogiston,ex-cerpt,ex-cerpt,0,2,2
rummy,ex-cerpt,ex-cerpt,0,2,2
hypocrisy,ex-cerpt,ex-cerpt,0,2,2
title,ex-cerpt,ex-cerpt,0,2,2
vociferous,ex-cerpt,ex-cerpt,0,2,2
undeserving,ex-cerpt,ex-cerpt,0,2,2
crotch,ex-cerpt,ex-cerpt,0,2,2
drat,ex-cerpt,ex-cerpt,0,2,2
billowing,ex-cerpt,ex-cerpt,0,2,2
skimpy,ex-cerpt,ex-cerpt,0,2,2
diocese,ex-cerpt,ex-cerpt,0,2,2
implosion,ex-cerpt,ex-cerpt,0,2,2
statics,ex-cerpt,ex-cerpt,0,2,2
infection,ex-cerpt,ex-cerpt,0,2,2
auger,ex-cerpt,ex-cerpt,0,2,2
superpower,ex-cerpt,ex-cerpt,0,2,2
blackboard,ex-cerpt,ex-cerpt,0,2,2
capital,ex-cerpt,ex-cerpt,0,2,2
lightly,ex-cerpt,ex-cerpt,0,2,2
wainscot,ex-cerpt,ex-cerpt,0,2,2
raffle,ex-cerpt,ex-cerpt,0,2,2
decent,ex-cerpt,ex-cerpt,0,2,2
decaffeinate,ex-cerpt,ex-cerpt,0,2,2
presence,ex-cerpt,ex-cerpt,0,2,2
wickedness,ex-cerpt,ex-cerpt,0,2,2
sanguine,ex-cerpt,ex-cerpt,0,2,2
disembark,ex-cerpt,ex-cerpt,0,2,2
between,ex-cerpt,ex-cerpt,0,2,2
substitution,ex-cerpt,ex-cerpt,0,2,2
orifice,ex-cerpt,ex-cerpt,0,2,2
jog,ex-cerpt,ex-cerpt,0,2,2
providing,ex-cerpt,ex-cerpt,0,2,2
ergot,ex-cerpt,ex-cerpt,0,2,2
inland,ex-cerpt,ex-cerpt,0,2,2
megaton,ex-cerpt,ex-cerpt,0,2,2
inexorably,ex-cerpt,ex-cerpt,0,2,2
flagrantly,ex-cerpt,ex-cerpt,0,2,2
repertoire,ex-cerpt,ex-cerpt,0,2,2
horseback,ex-cerpt,ex-cerpt,0,2,2
occupied,ex-cerpt,ex-cerpt,0,2,2
mainland,ex-cerpt,ex-cerpt,0,2,2
doctoring,ex-cerpt,ex-cerpt,0,2,2
moray,ex-cerpt,ex-cerpt,0,2,2
impetus,ex-cerpt,ex-cerpt,0,2,2
screaming,ex-cerpt,ex-cerpt,0,2,2
synonymy,ex-cerpt,ex-cerpt,0,2,2
disunion,ex-cerpt,ex-cerpt,0,2,2
propylene,ex-cerpt,ex-cerpt,0,2,2
nitrogen,ex-cerpt,ex-cerpt,0,2,2
fingernail,ex-cerpt,ex-cerpt,0,2,2
rump,ex-cerpt,ex-cerpt,0,2,2
wheelie,ex-cerpt,ex-cerpt,0,2,2
gavel,ex-cerpt,ex-cerpt,0,2,2
courtesan,ex-cerpt,ex-cerpt,0,2,2
convalescent,ex-cerpt,ex-cerpt,0,2,2
hookah,ex-cerpt,ex-cerpt,0,2,2
outpost,ex-cerpt,ex-cerpt,0,2,2
isolated,ex-cerpt,ex-cerpt,0,2,2
showy,ex-cerpt,ex-cerpt,0,2,2
chink,ex-cerpt,ex-cerpt,0,2,2
robotics,ex-cerpt,ex-cerpt,0,2,2
keep,ex-cerpt,ex-cerpt,0,2,2
unintelligible,ex-cerpt,ex-cerpt,0,2,2
lumbago,ex-cerpt,ex-cerpt,0,2,2
sweetly,ex-cerpt,ex-cerpt,0,2,2
patriarch,ex-cerpt,ex-cerpt,0,2,2
flapjack,ex-cerpt,ex-cerpt,0,2,2
equate,ex-cerpt,ex-cerpt,0,2,2
swimmingly,ex-cerpt,ex-cerpt,0,2,2
ontological,ex-cerpt,ex-cerpt,0,2,2
hoarded,ex-cerpt,ex-cerpt,0,2,2
stablemate,ex-cerpt,ex-cerpt,0,2,2
ascertain,ex-cerpt,ex-cerpt,0,2,2
networking,ex-cerpt,ex-cerpt,0,2,2
stringed,ex-cerpt,ex-cerpt,0,2,2
despite,ex-cerpt,ex-cerpt,0,2,2
flutist,ex-cerpt,ex-cerpt,0,2,2
articulated,ex-cerpt,ex-cerpt,0,2,2
literary,ex-cerpt,ex-cerpt,0,2,2
tattle,ex-cerpt,ex-cerpt,0,2,2
unofficial,ex-cerpt,ex-cerpt,0,2,2
exhibitioner,ex-cerpt,ex-cerpt,0,2,2
brother,ex-cerpt,ex-cerpt,0,2,2
outrageously,ex-cerpt,ex-cerpt,0,2,2
embarrassed,ex-cerpt,ex-cerpt,0,2,2
sporting,ex-cerpt,ex-cerpt,0,2,2
secretion,ex-cerpt,ex-cerpt,0,2,2
reselect,ex-cerpt,ex-cerpt,0,2,2
disturbingly,ex-cerpt,ex-cerpt,0,2,2
skewer,ex-cerpt,ex-cerpt,0,2,2
parapet,ex-cerpt,ex-cerpt,0,2,2
superposition,ex-cerpt,ex-cerpt,0,2,2
exaggeration,ex-cerpt,ex-cerpt,0,2,2
ephemera,ex-cerpt,ex-cerpt,0,2,2
smokestack,ex-cerpt,ex-cerpt,0,2,2
astir,ex-cerpt,ex-cerpt,0,2,2
malodorous,ex-cerpt,ex-cerpt,0,2,2
socially,ex-cerpt,ex-cerpt,0,2,2
politesse,ex-cerpt,ex-cerpt,0,2,2
reserved,ex-cerpt,ex-cerpt,0,2,2
twee,ex-cerpt,ex-cerpt,0,2,2
auric,ex-cerpt,ex-cerpt,0,2,2
truthfully,ex-cerpt,ex-cerpt,0,2,2
tusker,ex-cerpt,ex-cerpt,0,2,2
matted,ex-cerpt,ex-cerpt,0,2,2
impugn,ex-cerpt,ex-cerpt,0,2,2
cytotoxic,ex-cerpt,ex-cerpt,0,2,2
beneficiary,ex-cerpt,ex-cerpt,0,2,2
forecast,ex-cerpt,ex-cerpt,0,2,2
comprise,ex-cerpt,ex-cerpt,0,2,2
farming,ex-cerpt,ex-cerpt,0,2,2
emigrate,ex-cerpt,ex-cerpt,0,2,2
annunciation,ex-cerpt,ex-cerpt,0,2,2
mightily,ex-cerpt,ex-cerpt,0,2,2
ungodly,ex-cerpt,ex-cerpt,0,2,2
flexibly,ex-cerpt,ex-cerpt,0,2,2
headship,ex-cerpt,ex-cerpt,0,2,2
tempt,ex-cerpt,ex-cerpt,0,2,2
token,ex-cerpt,ex-cerpt,0,2,2
textbook,ex-cerpt,ex-cerpt,0,2,2
seam,ex-cerpt,ex-cerpt,0,2,2
discotheque,ex-cerpt,ex-cerpt,0,2,2
outspoken,ex-cerpt,ex-cerpt,0,2,2
scribbled,ex-cerpt,ex-cerpt,0,2,2
foal,ex-cerpt,ex-cerpt,0,2,2
constitutionality,ex-cerpt,ex-cerpt,0,2,2
bub,ex-cerpt,ex-cerpt,0,2,2
betting,ex-cerpt,ex-cerpt,0,2,2
surfaced,ex-cerpt,ex-cerpt,0,2,2
unjustified,ex-cerpt,ex-cerpt,0,2,2
muffle,ex-cerpt,ex-cerpt,0,2,2
merchantman,ex-cerpt,ex-cerpt,0,2,2
saga,ex-cerpt,ex-cerpt,0,2,2
expostulate,ex-cerpt,ex-cerpt,0,2,2
lag,ex-cerpt,ex-cerpt,0,2,2
mature,ex-cerpt,ex-cerpt,0,2,2
rhinestone,ex-cerpt,ex-cerpt,0,2,2
intersection,ex-cerpt,ex-cerpt,0,2,2
krypton,ex-cerpt,ex-cerpt,0,2,2
tarpaulin,ex-cerpt,ex-cerpt,0,2,2
skittle,ex-cerpt,ex-cerpt,0,2,2
hosepipe,ex-cerpt,ex-cerpt,0,2,2
fetishist,ex-cerpt,ex-cerpt,0,2,2
sycamore,ex-cerpt,ex-cerpt,0,2,2
misjudgment,ex-cerpt,ex-cerpt,0,2,2
braise,ex-cerpt,ex-cerpt,0,2,2
array,ex-cerpt,ex-cerpt,0,2,2
yuck,ex-cerpt,ex-cerpt,0,2,2
geniality,ex-cerpt,ex-cerpt,0,2,2
obey,ex-cerpt,ex-cerpt,0,2,2
hundredth,ex-cerpt,ex-cerpt,0,2,2
refund,ex-cerpt,ex-cerpt,0,2,2
sometime,ex-cerpt,ex-cerpt,0,2,2
brew,ex-cerpt,ex-cerpt,0,2,2
budgetary,ex-cerpt,ex-cerpt,0,2,2
overdraw,ex-cerpt,ex-cerpt,0,2,2
turnip,ex-cerpt,ex-cerpt,0,2,2
vagabond,ex-cerpt,ex-cerpt,0,2,2
avulsion,ex-cerpt,ex-cerpt,0,2,2
hydromechanics,ex-cerpt,ex-cerpt,0,2,2
mistreatment,ex-cerpt,ex-cerpt,0,2,2
fratricidal,ex-cerpt,ex-cerpt,0,2,2
flounder,ex-cerpt,ex-cerpt,0,2,2
atomicity,ex-cerpt,ex-cerpt,0,2,2
knightly,ex-cerpt,ex-cerpt,0,2,2
moonlit,ex-cerpt,ex-cerpt,0,2,2
gastrointestinal,ex-cerpt,ex-cerpt,0,2,2
mnemonic,ex-cerpt,ex-cerpt,0,2,2
tithing,ex-cerpt,ex-cerpt,0,2,2
deliberation,ex-cerpt,ex-cerpt,0,2,2
tree,ex-cerpt,ex-cerpt,0,2,2
sweatshop,ex-cerpt,ex-cerpt,0,2,2
powerhouse,ex-cerpt,ex-cerpt,0,2,2
thresher,ex-cerpt,ex-cerpt,0,2,2
monogram,ex-cerpt,ex-cerpt,0,2,2
demented,ex-cerpt,ex-cerpt,0,2,2
toboggan,ex-cerpt,ex-cerpt,0,2,2
remarkably,ex-cerpt,ex-cerpt,0,2,2
responder,ex-cerpt,ex-cerpt,0,2,2
jive,ex-cerpt,ex-cerpt,0,2,2
incompatibility,ex-cerpt,ex-cerpt,0,2,2
parley,ex-cerpt,ex-cerpt,0,2,2
publicity,ex-cerpt,ex-cerpt,0,2,2
diverse,ex-cerpt,ex-cerpt,0,2,2
late,ex-cerpt,ex-cerpt,0,2,2
inflexibility,ex-cerpt,ex-cerpt,0,2,2
someone,ex-cerpt,ex-cerpt,0,2,2
ultramontane,ex-cerpt,ex-cerpt,0,2,2
oblate,ex-cerpt,ex-cerpt,0,2,2
bequest,ex-cerpt,ex-cerpt,0,2,2
licentious,ex-cerpt,ex-cerpt,0,2,2
gunned,ex-cerpt,ex-cerpt,0,2,2
smasher,ex-cerpt,ex-cerpt,0,2,2
eardrum,ex-cerpt,ex-cerpt,0,2,2
unhygienic,ex-cerpt,ex-cerpt,0,2,2
pairing,ex-cerpt,ex-cerpt,0,2,2
caterer,ex-cerpt,ex-cerpt,0,2,2
truism,ex-cerpt,ex-cerpt,0,2,2
newborn,ex-cerpt,ex-cerpt,0,2,2
collar,ex-cerpt,ex-cerpt,0,2,2
sanitary,ex-cerpt,ex-cerpt,0,2,2
toolbox,ex-cerpt,ex-cerpt,0,2,2
ultrasonics,ex-cerpt,ex-cerpt,0,2,2
taxpayer,ex-cerpt,ex-cerpt,0,2,2
perforce,ex-cerpt,ex-cerpt,0,2,2
fireball,ex-cerpt,ex-cerpt,0,2,2
priest,ex-cerpt,ex-cerpt,0,2,2
movie,ex-cerpt,ex-cerpt,0,2,2
easterly,ex-cerpt,ex-cerpt,0,2,2
ellipsis,ex-cerpt,ex-cerpt,0,2,2
december,ex-cerpt,ex-cerpt,0,2,2
visor,ex-cerpt,ex-cerpt,0,2,2
rap,ex-cerpt,ex-cerpt,0,2,2
canteen,ex-cerpt,ex-cerpt,0,2,2
sally,ex-cerpt,ex-cerpt,0,2,2
unturned,ex-cerpt,ex-cerpt,0,2,2
mantelpiece,ex-cerpt,ex-cerpt,0,2,2
furnished,ex-cerpt,ex-cerpt,0,2,2
beheading,ex-cerpt,ex-cerpt,0,2,2
prescriptive,ex-cerpt,ex-cerpt,0,2,2
unlucky,ex-cerpt,ex-cerpt,0,2,2
confabulate,ex-cerpt,ex-cerpt,0,2,2
meddling,ex-cerpt,ex-cerpt,0,2,2
provably,ex-cerpt,ex-cerpt,0,2,2
hare,ex-cerpt,ex-cerpt,0,2,2
stunningly,ex-cerpt,ex-cerpt,0,2,2
announcement,ex-cerpt,ex-cerpt,0,2,2
infatuate,ex-cerpt,ex-cerpt,0,2,2
bleating,ex-cerpt,ex-cerpt,0,2,2
pickings,ex-cerpt,ex-cerpt,0,2,2
anxiously,ex-cerpt,ex-cerpt,0,2,2
box,ex-cerpt,ex-cerpt,0,2,2
concerto,ex-cerpt,ex-cerpt,0,2,2
molester,ex-cerpt,ex-cerpt,0,2,2
ownership,ex-cerpt,ex-cerpt,0,2,2
quicklime,ex-cerpt,ex-cerpt,0,2,2
telepathic,ex-cerpt,ex-cerpt,0,2,2
nowhere,ex-cerpt,ex-cerpt,0,2,2
decoy,ex-cerpt,ex-cerpt,0,2,2
ostracism,ex-cerpt,ex-cerpt,0,2,2
greasepaint,ex-cerpt,ex-cerpt,0,2,2
footing,ex-cerpt,ex-cerpt,0,2,2
frangipani,ex-cerpt,ex-cerpt,0,2,2
institution,ex-cerpt,ex-cerpt,0,2,2
veterinary,ex-cerpt,ex-cerpt,0,2,2
generalist,ex-cerpt,ex-cerpt,0,2,2
manufacture,ex-cerpt,ex-cerpt,0,2,2
crumb,ex-cerpt,ex-cerpt,0,2,2
reaffirmation,ex-cerpt,ex-cerpt,0,2,2
pottery,ex-cerpt,ex-cerpt,0,2,2
jowl,ex-cerpt,ex-cerpt,0,2,2
syllabary,ex-cerpt,ex-cerpt,0,2,2
inshore,ex-cerpt,ex-cerpt,0,2,2
corpuscle,ex-cerpt,ex-cerpt,0,2,2
midwifery,ex-cerpt,ex-cerpt,0,2,2
westernmost,ex-cerpt,ex-cerpt,0,2,2
insensitive,ex-cerpt,ex-cerpt,0,2,2
daisy,ex-cerpt,ex-cerpt,0,2,2
formulation,ex-cerpt,ex-cerpt,0,2,2
repairable,ex-cerpt,ex-cerpt,0,2,2
howling,ex-cerpt,ex-cerpt,0,2,2
contemplative,ex-cerpt,ex-cerpt,0,2,2
rift,ex-cerpt,ex-cerpt,0,2,2
puzzlement,ex-cerpt,ex-cerpt,0,2,2
amaze,ex-cerpt,ex-cerpt,0,2,2
preparedness,ex-cerpt,ex-cerpt,0,2,2
detach,ex-cerpt,ex-cerpt,0,2,2
intrinsic,ex-cerpt,ex-cerpt,0,2,2
outweigh,ex-cerpt,ex-cerpt,0,2,2
soybean,ex-cerpt,ex-cerpt,0,2,2
bulky,ex-cerpt,ex-cerpt,0,2,2
vernal,ex-cerpt,ex-cerpt,0,2,2
retinal,ex-cerpt,ex-cerpt,0,2,2
button,ex-cerpt,ex-cerpt,0,2,2
dub,ex-cerpt,ex-cerpt,0,2,2
linkage,ex-cerpt,ex-cerpt,0,2,2
overeat,ex-cerpt,ex-cerpt,0,2,2
chromed,ex-cerpt,ex-cerpt,0,2,2
slice,ex-cerpt,ex-cerpt,0,2,2
lubricious,ex-cerpt,ex-cerpt,0,2,2
recant,ex-cerpt,ex-cerpt,0,2,2
homelessness,ex-cerpt,ex-cerpt,0,2,2
opposite,ex-cerpt,ex-cerpt,0,2,2
scanner,ex-cerpt,ex-cerpt,0,2,2
recalculate,ex-cerpt,ex-cerpt,0,2,2
sneaking,ex-cerpt,ex-cerpt,0,2,2
henchman,ex-cerpt,ex-cerpt,0,2,2
thrift,ex-cerpt,ex-cerpt,0,2,2
scalability,ex-cerpt,ex-cerpt,0,2,2
bay,ex-cerpt,ex-cerpt,0,2,2
shakedown,ex-cerpt,ex-cerpt,0,2,2
constitution,ex-cerpt,ex-cerpt,0,2,2
unsaved,ex-cerpt,ex-cerpt,0,2,2
schedule,ex-cerpt,ex-cerpt,0,2,2
disaggregate,ex-cerpt,ex-cerpt,0,2,2
sanctity,ex-cerpt,ex-cerpt,0,2,2
landfall,ex-cerpt,ex-cerpt,0,2,2
cream,ex-cerpt,ex-cerpt,0,2,2
lifeline,ex-cerpt,ex-cerpt,0,2,2
repairman,ex-cerpt,ex-cerpt,0,2,2
constricted,ex-cerpt,ex-cerpt,0,2,2
baker,ex-cerpt,ex-cerpt,0,2,2
epigenetic,ex-cerpt,ex-cerpt,0,2,2
limit,ex-cerpt,ex-cerpt,0,2,2
headstand,ex-cerpt,ex-cerpt,0,2,2
radiography,ex-cerpt,ex-cerpt,0,2,2
gesticulation,ex-cerpt,ex-cerpt,0,2,2
untied,ex-cerpt,ex-cerpt,0,2,2
perversity,ex-cerpt,ex-cerpt,0,2,2
rewrap,ex-cerpt,ex-cerpt,0,2,2
lase,ex-cerpt,ex-cerpt,0,2,2
scoop,ex-cerpt,ex-cerpt,0,2,2
electroencephalogram,ex-cerpt,ex-cerpt,0,2,2
ideally,ex-cerpt,ex-cerpt,0,2,2
transplantation,ex-cerpt,ex-cerpt,0,2,2
however,ex-cerpt,ex-cerpt,0,2,2
softball,ex-cerpt,ex-cerpt,0,2,2
deleterious,ex-cerpt,ex-cerpt,0,2,2
simulated,ex-cerpt,ex-cerpt,0,2,2
hazelnut,ex-cerpt,ex-cerpt,0,2,2
