Attempt	Real
cryo-gen-ic-s	cry-o-gen-ics
sen-tinel	sen-ti-nel
k-lick	klick
breath-able	breath-a-ble
n-in-com-poop	nin-com-poop
signet	sig-net
brun-t	brunt
s-nug-ly	snug-ly
con-ver-gen-t	con-ver-gent
k-itch-enette	kitch-en-ette
door-bel-l	door-bell
un-com-mu-nica-tive	un-com-mu-ni-ca-tive
s-calp	scalp
e-mer-ald	em-er-ald
aver-sive	a-ver-sive
pres-bytery	pres-by-ter-y
s-tran-gles	stran-gles
iron-work-s	i-ron-works
asymp-to-matic	a-symp-to-mat-ic
machi-na-tion	mach-i-na-tion
mir-ror-ing	mirroring
wildlife	wild-life
func-tionary	func-tion-ar-y
s-lay	slay
mildewy	mil-dew-y
as-siduity	as-si-du-i-ty
mi-crodot	mi-cro-dot
cast-away	cast-a-way
e-n-ac-t	en-act
col-le-gial	col-le-gi-al
s-nob-bery	snob-ber-y
brain-stor-m	brain-storm
stroller	stroll-er
thruster	thrust-er
hy-gien-e	hy-giene
op-er-a-tional	op-er-a-tion-al
augite	au-gite
s-core	score
war-ran-t	war-rant
hellish	hell-ish
mar-quetry	mar-que-try
in-cur-able	in-cur-a-ble
raven	ra-ven
geosyn-chronous	ge-o-syn-chro-nous
minaret	min-a-ret
in-hab-it-able	in-hab-it-a-ble
pold-er	pol-der
char-i-o-teer	char-i-ot-eer
gov-er-nance	gov-ern-ance
un-electable	un-e-lect-a-ble
take-away	take-a-way
poly-chrome	pol-y-chrome
gen-uine-ly	gen-u-ine-ly
de-scen-dan-t	de-scend-ant
clam-p	clamp
s-lip-way	slip-way
monoc-u-lar	mo-noc-u-lar
c-it-ric	cit-ric
in-ter-de-pen-den-t	in-ter-de-pend-ent
en-abled	e-na-bled
un-re-solv-able	un-re-solv-a-ble
hy-drazine	hy-dra-zine
coro-nal	cor-o-nal
s-ce-nari-o	sce-nar-i-o
s-trato-spher-ic	strat-o-spher-ic
id-i-olec-t	id-i-o-lect
lega-cy	leg-a-cy
heinous	hei-nous
re-cip-i-en-t	re-cip-i-ent
jus-ti-fi-ably	jus-ti-fi-a-bly
palmy	palm-y
di-uret-ic	di-u-ret-ic
in-her-en-t	in-her-ent
re-pro-ducibil-i-ty	re-pro-duc-i-bil-i-ty
bene-dic-tion	ben-e-dic-tion
stylis-tic	sty-lis-tic
grandios-i-ty	gran-di-os-i-ty
defama-tion	def-a-ma-tion
pyri-dine	pyr-i-dine
sym-bio-sis	sym-bi-o-sis
temer-i-ty	te-mer-i-ty
in-fre-quen-t	in-fre-quent
colos-sal	co-los-sal
balustrade	bal-us-trade
fiz-z	fizz
napoleon	na-po-le-on
genome	ge-nome
jiffy	jif-fy
pe-riphra-sis	pe-riph-ra-sis
seedbed	seed-bed
rea-son-able-ness	rea-son-a-ble-ness
wily	wil-y
s-lack-en	slack-en
jerky	jerk-y
bindweed	bind-weed
ap-petite	ap-pe-tite
lop-per-s	lop-pers
prophe-cy	proph-e-cy
en-force-men-t	en-force-ment
artis-tic	ar-tis-tic
leav-ened	leavened
con-ven-t	con-vent
cor-dial	cor-di-al
con-nect-ing	con-nec-ting
s-mudge	smudge
semi-con-scious	sem-i-con-scious
friendlily	friend-li-ly
s-cuf-f	scuff
tonight	to-night
plenipo-ten-tiary	plen-i-po-ten-ti-ar-y
frisky	frisk-y
c-it-i-zen-ry	cit-i-zen-ry
beloved	be-lov-ed
im-moral	im-mor-al
s-in-cer-i-ty	sin-cer-i-ty
fo-liage	fo-li-age
arc-ing	arcing
se-quen-t	se-quent
ril-l	rill
s-lur	slur
col-lec-tivist	col-lec-tiv-ist
con-tam-i-nan-t	con-tam-i-nant
ghana	ghana
s-trap	strap
ev-ery-where	eve-ry-where
i-n-ac-ces-si-ble	in-ac-ces-si-ble
re-tal-ia-to-ry	re-tal-i-a-to-ry
n-ear-ly	near-ly
man-ager-ess	man-ag-er-ess
archangel	arch-an-gel
kestrel	kes-trel
swelling	swell-ing
be-witch-ing	bewitching
un-fath-omable	un-fath-om-a-ble
d-inghy	din-ghy
jean-s	jeans
trea-sur-er	treas-ur-er
ex-pect-ed	expected
ar-guable	ar-gu-a-ble
cryp-t	crypt
babysit	ba-by-sit
dele-te-ri-ous	del-e-te-ri-ous
lim-iter	lim-it-er
surly	sur-ly
in-tra-venous	in-tra-ve-nous
en-doge-nous	en-dog-e-nous
a-gen-t	a-gent
syn-onym	syn-o-nym
mayfly	may-fly
foible	foi-ble
s-cone	scone
in-tac-t	in-tact
de-ter-minable	de-ter-mi-na-ble
sar-i	sa-ri
mini-cab	min-i-cab
retic-u-lar	re-tic-u-lar
delir-i-um	de-lir-i-um
sub-ter-ranean	sub-ter-ra-ne-an
vil-lainy	vil-lain-y
rec-om-mend-ed	recommended
he-do-nist	he-don-ist
or-ga-nized	or-gan-ized
his-togram	his-to-gram
in-sis-ten-t	in-sist-ent
hy-dro-elec-tric	hy-dro-e-lec-tric
based	based
busy	bus-y
im-pass-able	im-pass-a-ble
ide-al-ist	i-de-al-ist
nephri-tis	ne-phri-tis
mega-phone	meg-a-phone
su-per-natan-t	su-per-na-tant
chore-og-ra-pher	cho-re-og-ra-pher
e-s-pe-cial	es-pe-cial
i-n-ac-cu-rate	in-ac-cu-rate
b-room-stick	broom-stick
mimet-ic	mi-met-ic
in-for-man-t	in-form-ant
clien-t	cli-ent
domi-cil-iary	dom-i-cil-i-ar-y
ren-t	rent
s-pat-ter	spat-ter
re-state-men-t	re-state-ment
triage	tri-age
de-nier	de-ni-er
elec-trode	e-lec-trode
s-neak-i-ly	sneak-i-ly
un-tidy	un-ti-dy
ego	e-go
s-cur-rilous	scur-ril-ous
wa-ter-fron-t	wa-ter-front
fa-ther-ing	fathering
aro-mather-a-py	a-ro-ma-ther-a-py
in-ter-ci-ty	in-ter-cit-y
pre-cooked	precooked
en-counter	en-coun-ter
reroute	re-route
palate	pal-ate
shaky	shak-y
t-hou-sand	thou-sand
s-mite	smite
black-bal-l	black-ball
in-ter-vie-wee	in-ter-view-ee
gal-lan-t	gal-lant
sen-sa-tion-al-is-m	sen-sa-tion-al-ism
hearti-ly	heart-i-ly
e-quidis-tan-t	e-qui-dis-tant
lager	la-ger
mela-tonin	mel-a-to-nin
u-n-apolo-get-ic	un-a-pol-o-get-ic
serendip-i-tous	ser-en-dip-i-tous
mid-wifer-y	mid-wife-ry
hu-mankind	hu-man-kind
holis-ti-cal-ly	ho-lis-ti-cal-ly
repack	re-pack
melee	me-lee
s-toa	sto-a
dreamy	dream-y
un-war-rantable	un-war-rant-a-ble
iso-late	i-so-late
chrono-log-i-cal	chron-o-log-i-cal
rad-i-cal-is-m	rad-i-cal-ism
talon	tal-on
over-sight	o-ver-sight
robin	rob-in
in-fir-m	in-firm
canon-ic	ca-non-ic
the-atri-cal	the-at-ri-cal
reify	re-i-fy
s-ap-per	sap-per
chloro-phyl-l	chlo-ro-phyll
grapevine	grape-vine
more-over	more-o-ver
hy-drome-chan-ic-s	hy-dro-me-chan-ics
im-pressed	impressed
alive	a-live
plexus	plex-us
pes-simistic	pes-si-mis-tic
motile	mo-tile
ini-tial-ly	in-i-tial-ly
e-spres-so	es-pres-so
mimicry	mim-ic-ry
penol-o-gy	pe-nol-o-gy
legal-ly	le-gal-ly
for-syth-ia	for-syth-i-a
parochial-is-m	pa-ro-chi-al-ism
n-im-bly	nim-bly
gal-vanome-ter	gal-va-nom-e-ter
cys-teine	cys-te-ine
de-po-si-tion	dep-o-si-tion
un-in-hab-it-able	un-in-hab-it-a-ble
n-ode	node
hap-py-goluck-y	hap-py-go-luck-y
ox-alate	ox-a-late
welly	wel-ly
un-hesi-tat-ing	un-hes-i-tat-ing
away	a-way
bur-sary	bur-sa-ry
met-ric-s	met-rics
eu-kary-ote	eu-kar-y-ote
suf-fi-cien-t	suf-fi-cient
satir-i-cal	sa-tir-i-cal
asleep	a-sleep
su-perla-tive	su-per-la-tive
bac-teri-um	bac-te-ri-um
som-no-len-t	som-no-lent
chlo-ro-for-m	chlo-ro-form
colo-nial	co-lo-ni-al
ele-phan-t	el-e-phant
corp-s	corps
phy-loge-ny	phy-log-e-ny
dis-abling	disabling
episode	ep-i-sode
chromi-um	chro-mi-um
changeover	change-o-ver
lifebelt	life-belt
s-calar	sca-lar
ma-chin-ery	ma-chin-er-y
s-tat-uesque	stat-u-esque
fermion	fer-mi-on
beanie	bean-ie
breather	breath-er
in-de-ci-pher-able	in-de-ci-pher-a-ble
left-over	left-o-ver
good-s	goods
baloney	ba-lo-ney
e-cono-met-ric-s	e-con-o-met-rics
ax-il-lary	ax-il-lar-y
va-ri-etal	va-ri-e-tal
wiper	wip-er
doc-u-men-tary	doc-u-men-ta-ry
dis-pos-able	dis-pos-a-ble
macroe-co-nom-ic	mac-ro-ec-o-nom-ic
promi-nence	prom-i-nence
in-signi-a	in-sig-ni-a
blowup	blow-up
ra-dius	ra-di-us
s-tair-case	stair-case
s-nipe	snipe
epis-co-pa-cy	e-pis-co-pa-cy
tripoli	trip-o-li
in-ter-locu-tor	in-ter-loc-u-tor
whomev-er	whom-ev-er
bud-get	budg-et
para-m-ag-net-ic	par-a-mag-net-ic
num-b	numb
rat-tlesnake	rat-tle-snake
i-n-un-date	in-un-date
router	rout-er
u-nis-sued	un-is-sued
chamomile	cham-o-mile
ir-rec-on-cil-able	ir-rec-on-cil-a-ble
parental	pa-ren-tal
elec-tron-i-cal-ly	e-lec-tron-i-cal-ly
ge-nealog-i-cal	ge-ne-a-log-i-cal
s-pa	spa
uned-i-fy-ing	un-ed-i-fy-ing
metaphor-i-cal-ly	met-a-phor-i-cal-ly
marcher	march-er
eeri-ly	ee-ri-ly
pen-sion-able	pen-sion-a-ble
ar-chi-tec-tural	ar-chi-tec-tur-al
supreme	su-preme
e-tu-i	e-tui
sharp-en-er	shar-pen-er
wispy	wisp-y
con-sular	con-su-lar
inkwell	ink-well
gym-nas-tic-s	gym-nas-tics
bleat-ing	bleating
dis-abuse	dis-a-buse
any-body	an-y-bod-y
scruffy	scruff-y
mas-sacre	mas-sa-cre
best-selling	best-sell-ing
nifty	nif-ty
retro	ret-ro
blitzkrieg	blitz-krieg
thril-l	thrill
iris	i-ris
symp-to-matic	symp-to-mat-ic
deca-den-t	dec-a-dent
re-con-nec-t	re-con-nect
y-o-del	yo-del
lisp-ing	lis-ping
stin-t	stint
joey	jo-ey
ro-mancer	ro-manc-er
beat-i-tude	be-at-i-tude
bac-te-rio-phage	bac-te-ri-o-phage
in-her-i-ta-ble	in-her-it-a-ble
lodestar	lode-star
so-cialite	so-cial-ite
he-liotrope	he-li-o-trope
im-pon-der-able	im-pon-der-a-ble
de-scend-ing	descending
school-teacher	school-teach-er
privy	priv-y
s-low-ness	slow-ness
afraid	a-fraid
farad	far-ad
gatepost	gate-post
en-cam-p	en-camp
foundry	found-ry
con-temptible	con-tempt-i-ble
undiplo-mat-ic	un-dip-lo-mat-ic
hin-t	hint
carat	car-at
chilblain	chil-blain
re-com-bi-nan-t	re-com-bi-nant
trel-lised	trellised
sycamore	syc-a-more
s-tain	stain
les-bian	les-bi-an
pit-fal-l	pit-fall
as-segai	as-se-gai
stuffy	stuff-y
wiz-ardry	wiz-ard-ry
gramo-phone	gram-o-phone
in-san-i-tary	in-san-i-tar-y
trainee	train-ee
lethal	le-thal
coitus	co-i-tus
ar-ran-t	ar-rant
paean	pae-an
s-low-down	slow-down
both-ered	bothered
pe-tit	pet-it
sub-terfuge	sub-ter-fuge
sep-a-ratism	sep-a-ra-tism
ex-u-ber-an-t	ex-u-ber-ant
in-cisor	in-ci-sor
con-tigu-ous	con-tig-u-ous
im-pair-men-t	im-pair-ment
s-tork	stork
coura-geous	cou-ra-geous
palu-dal	pa-lu-dal
over-fly	o-ver-fly
s-tar-dom	star-dom
e-s-o-ter-i-ca	es-o-ter-i-ca
k-er-nel	ker-nel
fussy	fuss-y
igua-na	i-gua-na
de-jec-t	de-ject
u-nat-tend-ed	un-at-tend-ed
over-wrought	o-ver-wrought
puerile	pu-er-ile
d-is-fig-ure	dis-fig-ure
razzmataz-z	razz-ma-tazz
f-reaky	freak-y
sloven-ly	slov-en-ly
tyran-ni-cide	ty-ran-ni-cide
clam-orous	clam-or-ous
un-con-trol-lably	un-con-trol-la-bly
cyclic	cy-clic
techno-pho-bi-a	tech-no-pho-bia
chock-ablock	chock-a-block
portage	por-tage
by-stander	by-stand-er
tidal	tid-al
mo-lasses	mo-las-ses
cyanide	cy-a-nide
nightwear	night-wear
dis-tiller	dis-till-er
s-nort	snort
obe-di-ence	o-be-di-ence
p-reser-va-tion	pres-er-va-tion
elec-trolyte	e-lec-tro-lyte
vana-di-um	va-na-di-um
detox	de-tox
ven-t	vent
hobo	ho-bo
meta-mor-phose	met-a-mor-phose
stag-ger-ing	staggering
catch-men-t	catch-ment
s-caly	scal-y
laity	la-i-ty
s-naf-fle	snaf-fle
chateau	cha-teau
s-cape	scape
tu-mul-tuous	tu-mul-tu-ous
avenger	a-veng-er
reval-ue	re-val-ue
ser-pen-t	ser-pent
mili-tia-man	mi-li-tia-man
eleventh	e-lev-enth
vac-uole	vac-u-ole
d-if-fu-siv-i-ty	dif-fu-siv-i-ty
staphy-lo-coc-cus	staph-y-lo-coc-cus
s-tate-less	state-less
creak-ing	creaking
stringer	string-er
weaver	weav-er
oblit-er-a-tion	ob-lit-er-a-tion
grandee	gran-dee
specu-lum	spec-u-lum
u-n-at-tached	un-at-tached
siren	si-ren
fire-bom-b	fire-bomb
ex-tin-guish-men-t	ex-tin-guish-ment
di-vider	di-vid-er
decla-ma-tion	dec-la-ma-tion
hi-er-ar-ch	hi-er-arch
rain-stor-m	rain-storm
em-ploy-men-t	em-ploy-ment
s-teeply	steep-ly
por-traitist	por-trait-ist
in-frared	in-fra-red
dauber	daub-er
s-tiff-ness	stiff-ness
sus-pec-t	sus-pect
hit-table	hit-ta-ble
re-sis-tan-t	re-sist-ant
literati	lit-e-ra-ti
benev-o-lence	be-nev-o-lence
mileage	mile-age
k-ilo-hertz	kil-o-hertz
s-panker	spank-er
opi-um	o-pi-um
di-ar-rhea	di-ar-rhe-a
cerise	ce-rise
in-ge-nious	in-gen-ious
slav-ery	slav-er-y
s-plash-down	splash-down
des-tiny	des-ti-ny
donor	do-nor
pul-monary	pul-mo-nar-y
o-ver-seer	o-ver-se-er
fore-fron-t	fore-front
lilac	li-lac
s-tove	stove
p-re-serve	pre-serve
brassiere	bras-siere
quiv-er-ing	quivering
math-e-mat-ic-s	math-e-mat-ics
duo-logue	du-o-logue
oblate	ob-late
cornea	cor-ne-a
thorny	thorn-y
u-nim-paired	un-im-paired
hairy	hair-y
resin	res-in
restora-tion	res-to-ra-tion
s-care-mon-ger-ing	scare-mon-ger-ing
seafron-t	sea-front
spokes-woman	spokes-wom-an
echid-na	e-chid-na
s-peak-er	speak-er
touchy	touch-y
so-ci-etal	so-ci-e-tal
frilly	frill-y
rub-bishy	rub-bish-y
carouse	ca-rouse
shiv-ery	shiv-er-y
an-tifreeze	an-ti-freeze
un-re-li-able	un-re-li-a-ble
dis-heart-en-ing	dis-hear-te-ning
re-seller	re-sell-er
crafty	craft-y
cordage	cord-age
tractable	trac-ta-ble
u-nattain-able	un-at-tain-a-ble
de-ser-ti-fi-ca-tion	de-sert-i-fi-ca-tion
de-pic-t	de-pict
l-itur-gy	lit-ur-gy
in-stan-t	in-stant
top-i-ary	to-pi-ar-y
dis-si-den-t	dis-si-dent
prepo-si-tion	prep-o-si-tion
in-co-her-en-t	in-co-her-ent
easy	eas-y
es-tu-ary	es-tu-ar-y
record-ed	re-cor-ded
c-on-cil-iar	con-cil-i-ar
sub-cu-ta-neous	sub-cu-ta-ne-ous
hy-gien-ic	hy-gi-en-ic
elite	e-lite
pop-ulis-m	pop-u-lism
pi-tu-itary	pi-tu-i-tar-y
im-pinge-men-t	im-pinge-ment
reper-cus-sion	re-per-cus-sion
com-mu-nica-tive	com-mu-ni-ca-tive
aug-men-t	aug-ment
lousy	lous-y
d-u-al-is-tic	du-al-is-tic
pedantry	ped-ant-ry
crater	cra-ter
pe-ri-od-ic-i-ty	pe-ri-o-dic-i-ty
u-nadul-ter-at-ed	un-a-dul-ter-at-ed
dereg-u-la-tion	de-reg-u-lation
un-con-scionable	un-con-scion-a-ble
di-atom	di-a-tom
in-ter-plan-e-tary	in-ter-plan-e-tar-y
tread-mil-l	tread-mill
us-abil-i-ty	us-a-bil-i-ty
in-de-struc-tible	in-de-struct-i-ble
qui-es-cen-t	qui-es-cent
min-i-mal-is-m	min-i-mal-ism
scruf-f	scruff
luke-war-m	luke-warm
alar-m	a-larm
basil-i-ca	ba-sil-i-ca
sym-bol-is-m	sym-bol-ism
stager	stag-er
filthy	filth-y
ro-man-ti-cis-m	ro-man-ti-cism
dimwit	dim-wit
hy-dropho-bi-a	hy-dro-pho-bi-a
peas-an-t	peas-ant
s-tar-board	star-board
lit-toral	lit-to-ral
en-tan-gle-men-t	en-tan-gle-ment
gerund	ger-und
we-b	web
s-cle-ro-sis	scle-ro-sis
colonist	col-o-nist
me-nial	me-ni-al
spongy	spon-gy
cor-ti-cos-teroid	cor-ti-co-ster-oid
en-chant-men-t	en-chant-ment
s-lip-stream	slip-stream
w-hole-sale	whole-sale
dis-band-men-t	dis-band-ment
su-per-fluity	su-per-flu-i-ty
un-re-peat-able	un-re-peat-a-ble
s-pank-ing	spank-ing
spher-oid	sphe-roid
open	o-pen
awhile	a-while
holis-m	ho-lism
vestibule	ves-ti-bule
s-plat-ter	splat-ter
s-traight-for-ward	straight-for-ward
de-pend-able	de-pend-a-ble
e-choic	e-cho-ic
tepid	tep-id
im-pri-matur	im-pri-ma-tur
para-dox	par-a-dox
re-cruiter	re-cruit-er
frag-men-tary	frag-men-tar-y
ru-ina-tion	ru-in-a-tion
dredger	dredg-er
blowfly	blow-fly
flat-tery	flat-ter-y
dahli-a	dahl-ia
pitiable	pit-i-a-ble
hy-drochlo-ride	hy-dro-chlo-ride
ret-inue	ret-i-nue
re-spon-den-t	re-spond-ent
surfer	surf-er
un-shaven	un-shav-en
scrapie	scrap-ie
delu-sive	de-lu-sive
pe-riphrastic	per-i-phras-tic
ex-ult-ing	exulting
flesh-pot-s	flesh-pots
residu-um	re-sid-u-um
s-teel-work-s	steel-works
dis-moun-t	dis-mount
com-paction	com-pac-tion
catalep-sy	cat-a-lep-sy
distaff	dis-taff
au-tum-n	au-tumn
spiky	spik-y
un-sus-tain-able	un-sus-tain-a-ble
con-strain-t	con-straint
omit	o-mit
debone	de-bone
itchy	itch-y
wafer	wa-fer
as-tro-physic-s	as-tro-phys-ics
s-trafe	strafe
theoc-ra-cy	the-oc-ra-cy
p-resent-ly	pres-ent-ly
brav-ery	brav-er-y
any-thing	an-y-thing
del-i-catessen	del-i-ca-tes-sen
her-s	hers
duet	du-et
con-ti-nen-t	con-ti-nent
pout-ing	pouting
as-tro-physi-cist	as-tro-phys-i-cist
en-cycli-cal	en-cyc-li-cal
arch-dio-cese	arch-di-o-cese
pyrite	py-rite
un-pleas-an-t	un-pleas-ant
sus-tain-abil-i-ty	sus-tain-a-bil-i-ty
unsweet-ened	un-sweet-ened
in-deli-bly	in-del-i-bly
doyen	doy-en
aloud	a-loud
mushy	mush-y
post-pone-men-t	post-pone-ment
io-dine	i-o-dine
lun-cheon	lunch-eon
her-bi-cide	herb-i-cide
vol-cano	vol-ca-no
per-fec-t	per-fect
re-volver	re-volv-er
s-neak	sneak
s-lay-er	slay-er
schoolmistress	school-mis-tress
fuzzy	fuzz-y
mo-lester	mo-lest-er
s-tarlight	star-light
fore-ar-m	fore-arm
plumy	plum-y
u-nattrac-tive	un-at-trac-tive
s-tud-ied	stud-ied
elic-it	e-lic-it
con-ver-san-t	con-ver-sant
pati-na-tion	pat-i-na-tion
s-teril-i-ty	ste-ril-i-ty
p-re-sentable	pre-sent-a-ble
pop-ulist	pop-u-list
flow-ery	flow-er-y
lethar-gic	le-thar-gic
le-gal-is-m	le-gal-ism
or-ga-nize	or-gan-ize
ta-per-ing	ta-pe-ring
s-paghet-ti	spa-ghet-ti
sign-er-s	sign-ers
foot-light-s	foot-lights
sub-trop-ic-s	sub-trop-ics
un-car-ed	un-cared
be-trothal	be-troth-al
as-trin-gen-t	as-trin-gent
stripy	strip-y
t-in-pot	tin-pot
u-nion-i-sa-tion	un-ion-i-sa-tion
telepa-thy	te-lep-a-thy
tacho-graph	tach-o-graph
healthy	health-y
s-paced	spaced
s-toope-d	stooped
regress	re-gress
mul-ti-plica-tive	mul-ti-pli-ca-tive
ef-fec-t	ef-fect
plea-sur-able	pleas-ur-a-ble
limpid	lim-pid
neo-plas-m	ne-o-plasm
k-ilt	kilt
s-lipped	slipped
hayloft	hay-loft
mu-cosa	mu-co-sa
man-i-cured	ma-ni-cured
mis-s	miss
con-cep-t	con-cept
seafood	sea-food
owlet	owl-et
op-por-tunist	op-por-tun-ist
fetid	fet-id
cy-clotron	cy-clo-tron
to-bac-conist	to-bac-co-nist
puree	pu-ree
saver	sav-er
s-carab	scar-ab
s-lob	slob
patel-la	pa-tel-la
jan-u-ary	jan-u-ar-y
spinal	spi-nal
un-der-stand-ably	un-der-stand-a-bly
s-toked	stoked
clemen-t	clem-ent
s-tor-age	stor-age
helper	help-er
warthog	wart-hog
howdy	how-dy
reser-voir	res-er-voir
synapse	syn-apse
usurp	u-surp
un-kep-t	un-kept
meta-physic-s	met-a-phys-ics
viaduc-t	vi-a-duct
imag-i-na-tion	im-ag-i-na-tion
rewind	re-wind
basil	bas-il
over-rate	o-ver-rate
ban-dage	band-age
pota-to	po-ta-to
pa-pyrus	pa-py-rus
un-de-ni-ably	un-de-ni-a-bly
en-gi-neered	engineered
s-core-board	score-board
o-belisk	ob-e-lisk
over-ful-l	o-ver-full
open-ness	o-pen-ness
crazi-ly	cra-zi-ly
s-nip-pet	snip-pet
ovu-la-tion	ov-u-la-tion
s-mash-er	smash-er
exe-un-t	ex-e-unt
pre-dictable	pre-dict-a-ble
brevi-ty	brev-i-ty
giblet-s	gib-lets
pineap-ple	pine-ap-ple
hero-ine	her-o-ine
l-it-i-gan-t	lit-i-gant
ban-knote	bank-note
ar-senide	ar-se-nide
maple	ma-ple
polem-i-cal	po-lem-i-cal
pira-cy	pi-ra-cy
schis-m	schism
ap-par-en-t	ap-par-ent
nomen-cla-ture	no-men-cla-ture
chi-ropody	chi-rop-o-dy
monomolec-u-lar	mon-o-mo-lec-u-lar
al-l	all
con-flu-en-t	con-flu-ent
shal-l	shall
mu-tan-t	mu-tant
poly-mor-phous	pol-y-mor-phous
nib-s	nibs
s-louch-ing	slouching
man-dolin	man-do-lin
dan-de-lion	dan-de-li-on
