Attempt	Real
em-broi-dery	em-broi-der-y
ten-an-t	ten-ant
i-nessen-tial	in-es-sen-tial
spencer	spen-cer
halo-gen	hal-o-gen
pep-pered	peppered
for-mal-is-m	for-mal-ism
dero-ga-tion	der-o-ga-tion
dis-tur-b	dis-turb
sec-tar-i-an-is-m	sec-tar-i-an-ism
bian-nu-al	bi-an-nu-al
skil-l	skill
dis-may-ing	dismaying
e-spres-so	es-pres-so
co-conut	co-co-nut
avarice	av-a-rice
calami-tous	ca-lam-i-tous
geo-met-ric	ge-o-met-ric
in-nard-s	in-nards
u-nion-ist	un-ion-ist
per-fec-tion-is-m	per-fec-tion-ism
sibi-lan-t	sib-i-lant
co-eval	co-e-val
l-itotes	li-to-tes
over-feed	o-ver-feed
alar-m	a-larm
in-fin-ite-ly	in-fi-nite-ly
ret-ro-spec-t	ret-ro-spect
dis-turbing-ly	dis-turb-ing-ly
in-ter-minable	in-ter-mi-na-ble
teenag-er	teen-ag-er
bel-l	bell
bene-fac-tress	ben-e-fac-tress
witch-ery	witch-er-y
hearty	heart-y
a-part-men-t	a-part-ment
pun-y	pu-ny
p-re-sen-ter	pre-sent-er
ful-mi-nan-t	ful-mi-nant
s-culp-t	sculpt
di-aphrag-mat-ic	di-a-phrag-mat-ic
naked	na-ked
unglam-orous	un-glam-or-ous
bistro	bis-tro
over-fil-l	o-ver-fill
meta-mor-phis-m	met-a-mor-phism
uri-nary	u-ri-nar-y
de-tectable	de-tect-a-ble
mag-ne-sium	mag-ne-si-um
gen-t	gent
wafer	wa-fer
atavis-tic	at-a-vis-tic
con-stituen-t	con-stit-u-ent
in-cite-men-t	in-cite-ment
un-de-vel-ope-d	un-de-vel-oped
gale-na	ga-le-na
in-tra-venous-ly	in-tra-ve-nous-ly
cream-ery	cream-er-y
de-signed-ly	de-sign-ed-ly
cabaret	cab-a-ret
tachy-on	tach-y-on
de-port-men-t	de-port-ment
hemi-sphere	hem-i-sphere
method	meth-od
click-ing	clicking
spel-l	spell
in-com-bustible	in-com-bus-ti-ble
catchy	catch-y
idio-syn-cratic	id-i-o-syn-crat-ic
epis-to-lary	e-pis-to-lar-y
apol-o-gist	a-pol-o-gist
lan-guorous	lan-guor-ous
mis-di-rec-t	mis-di-rect
wis-p	wisp
laven-der	lav-en-der
filet	fi-let
san-i-tary	san-i-tar-y
erad-i-ca-tion	e-rad-i-ca-tion
civil-ian	ci-vil-ian
im-preg-nable	im-preg-na-ble
unabridged	un-a-bridged
elec-tion	e-lec-tion
ini-tia-tive	in-i-ti-a-tive
im-pair-men-t	im-pair-ment
legal-ly	le-gal-ly
pe-cu-liar-i-ty	pe-cu-li-ar-i-ty
mag-ne-to-hy-dro-dy-nam-ic-s	mag-ne-to-hy-dro-dy-nam-ics
e-u-phoric	eu-phor-ic
pon-tif-f	pon-tiff
ped-i-men-t	ped-i-ment
sala-cious	sa-la-cious
neo-prene	ne-o-prene
sax-ony	sax-o-ny
irid-i-um	i-rid-i-um
singer	sing-er
graphol-o-gy	graph-ol-o-gy
darter	dart-er
s-tu-pe-fy	stu-pe-fy
scrumhalf	scrum-half
ex-per-i-menter	ex-per-i-ment-er
foible	foi-ble
mil-ligram	mil-li-gram
per-i-he-lion	per-i-he-li-on
megas-tar	meg-a-star
beaver	bea-ver
s-nip	snip
lessen	less-en
earth-wor-m	earth-worm
plain-t	plaint
c-it-i-zen-ry	cit-i-zen-ry
co-pro-ces-sor	co-proc-es-sor
res-onator	res-o-na-tor
defam-a-to-ry	de-fam-a-to-ry
roughage	rough-age
at-tribu-tive	at-trib-u-tive
cordage	cord-age
s-woon	swoon
pe-ri-as-tron	per-i-as-tron
de-ser-ti-fi-ca-tion	de-sert-i-fi-ca-tion
per-jury	per-ju-ry
s-trap-ping	strap-ping
non-even-t	non-e-vent
anorex-i-c	an-o-rex-ic
u-nas-so-ci-at-ed	un-as-so-ci-at-ed
an-thro-pogenic	an-thro-po-gen-ic
re-gret-tably	re-gret-ta-bly
reap-praisal	re-ap-prais-al
bury	bur-y
fer-n	fern
con-sulate	con-su-late
sol-ven-t	sol-vent
prece-dence	prec-e-dence
colo-nial	co-lo-ni-al
un-know-able	un-know-a-ble
mono-gram	mon-o-gram
sur-viv-able	sur-viv-a-ble
im-mov-able	im-mov-a-ble
chas-m	chasm
machi-na-tion	mach-i-na-tion
in-ter-molec-u-lar	in-ter-mo-lec-u-lar
axle	ax-le
damni-fy	dam-ni-fy
cabri-o-let	cab-ri-o-let
con-nec-t	con-nect
em-place-men-t	em-place-ment
pedantry	ped-ant-ry
free-lancer	free-lanc-er
there-upon	there-up-on
plaza	pla-za
ra-tio-nal-ist	ra-tion-al-ist
i-n-ap-pli-ca-ble	in-ap-pli-ca-ble
bacil-lus	ba-cil-lus
ero-sion	e-ro-sion
mi-crocode	mi-cro-code
hubris-tic	hu-bris-tic
or-bital	or-bit-al
un-em-ploy-men-t	un-em-ploy-ment
hater	hat-er
mantrap	man-trap
s-toked	stoked
deuteron	deu-ter-on
tailplane	tail-plane
ax-e	axe
e-bul-lien-t	e-bul-lient
wa-ter-work-s	wa-ter-works
face-tious	fa-ce-tious
wolfhound	wolf-hound
tra-cheoto-my	tra-che-ot-o-my
doubtless-ly	doubt-less-ly
fore-fron-t	fore-front
e-lo-cu-tion	el-o-cu-tion
per-mit-ting	permitting
bru-tal-is-m	bru-tal-ism
tur-bocharg-er	tur-bo-charg-er
copi-er	cop-i-er
gory	gor-y
gigo-lo	gig-o-lo
over-done	o-ver-done
sor-cery	sor-cer-y
sitar	si-tar
s-cythe	scythe
cham-pi-onship	cham-pi-on-ship
s-panker	spank-er
s-cen-t	scent
tear-away	tear-a-way
carotene	car-o-tene
pho-to-chem-istry	pho-to-chem-is-try
mogul	mo-gul
pewter	pew-ter
ole-an-der	o-le-an-der
puer-per-al	pu-er-per-al
dis-cour-age-men-t	dis-cour-age-ment
ref-er-en-t	ref-er-ent
kinder-garten	kin-der-gar-ten
co-gen-t	co-gent
trea-sur-er	treas-ur-er
e-s-pe-cial-ly	es-pe-cial-ly
ex-i-gen-t	ex-i-gent
un-mis-tak-ably	un-mis-tak-a-bly
fibu-la	fib-u-la
dunghill	dung-hill
gra-tu-itous	gra-tu-i-tous
in-vestor	in-ves-tor
com-men-t	com-ment
dipole	di-pole
or-ga-ni-za-tion	or-gan-i-za-tion
jour-nal-is-m	jour-nal-ism
s-cald-ing	scald-ing
dimin-u-en-do	di-min-u-en-do
s-low-ness	slow-ness
ir-ra-tional-i-ty	ir-ra-tion-al-i-ty
omi-nous-ly	om-i-nous-ly
sur-viv-abil-i-ty	sur-viv-a-bil-i-ty
beanie	bean-ie
ex-huma-tion	ex-hu-ma-tion
regime	re-gime
o-r-a-to-ry	or-a-to-ry
hon-esty	hon-es-ty
as-tro-physi-cist	as-tro-phys-i-cist
wind-surfer	wind-surf-er
par-a-bola	pa-rab-o-la
gas-troin-testi-nal	gas-tro-in-tes-ti-nal
lamen-t	la-ment
philol-o-gy	phi-lol-o-gy
milord	mi-lord
monomer	mon-o-mer
carat	car-at
chamomile	cham-o-mile
rosy	ros-y
platy-pus	plat-y-pus
re-liance	re-li-ance
river-ine	riv-er-ine
ar-cana	ar-ca-na
un-cre-ative	un-cre-a-tive
ni-hilis-tic	ni-hil-is-tic
mighty	might-y
sero-tonin	ser-o-to-nin
s-teril-i-ty	ste-ril-i-ty
mu-cosa	mu-co-sa
pick-ax-e	pick-axe
cannabis	can-na-bis
provo-ca-tion	prov-o-ca-tion
spec-tropho-tome-ter	spec-tro-pho-tom-e-ter
hi-jack-ing	hi-jac-king
e-ti-quette	et-i-quette
cat-a-clysmic	cat-a-clys-mic
in-sis-ten-t	in-sist-ent
de-liv-ery	de-liv-er-y
con-comi-tan-t	con-com-i-tant
ex-trav-a-gan-t	ex-trav-a-gant
unglazed	un-glazed
siren	si-ren
de-fend-ing	defending
tor-toise-shel-l	tor-toise-shell
s-norkel	snor-kel
t-wo	two
e-d-u-cate	ed-u-cate
pa-tri-lin-eal	pat-ri-lin-e-al
un-no-tice-able	un-no-tice-a-ble
meta-mor-phose	met-a-mor-phose
e-u-nuch	eu-nuch
s-tone	stone
u-n-ap-peal-ing	un-ap-peal-ing
s-tut-ter	stut-ter
caviar	cav-i-ar
in-erad-i-ca-ble	in-e-rad-i-ca-ble
dat-able	dat-a-ble
stripling	strip-ling
en-fee-bled	enfeebled
per-sis-tent-ly	per-sist-ent-ly
s-tave	stave
dactyl	dac-tyl
mono-lith	mon-o-lith
limpet	lim-pet
my-opi-a	my-o-pi-a
penal-ty	pen-al-ty
heraldic	he-ral-dic
s-tair	stair
labi-a	la-bi-a
pseudony-mous	pseu-don-y-mous
s-tar-tled	star-tled
leath-ery	leath-er-y
bumper	bump-er
killing	kill-ing
car-cino-gen	car-cin-o-gen
i-nat-ten-tive	in-at-ten-tive
pun-ish-able	pun-ish-a-ble
achieve	a-chieve
in-elas-tic	in-e-las-tic
de-con-struc-tive	deconstructive
lin-eage	lin-e-age
vis-coun-t	vis-count
antonym	an-to-nym
ev-ery-one	eve-ry-one
climber	climb-er
dis-si-den-t	dis-si-dent
iron-mon-ger	i-ron-mon-ger
dis-obey	dis-o-bey
ema-ci-at-ed	e-ma-ci-at-ed
s-low-down	slow-down
un-treat-able	un-treat-a-ble
syn-onym	syn-o-nym
patchy	patch-y
re-vam-p	re-vamp
avoid-ance	a-void-ance
in-scrutable	in-scru-ta-ble
prof-itably	prof-it-a-bly
s-tupid-ly	stu-pid-ly
brunette	bru-nette
fever-ish-ly	fe-ver-ish-ly
amoun-t	a-mount
rein-tro-duc-tion	re-in-tro-duc-tion
s-e-lec-tion	se-lec-tion
gravedig-ger	grave-dig-ger
re-pen-tance	re-pent-ance
macrophage	mac-ro-phage
vol-cano	vol-ca-no
hu-morist	hu-mor-ist
craven	cra-ven
en-teri-tis	en-ter-i-tis
pelvic	pel-vic
s-care-mon-ger	scare-mon-ger
timid-ly	tim-id-ly
t-int-ed	tinted
ir-re-press-ible	ir-re-press-i-ble
cor-dial	cor-di-al
cu-rios-i-ty	cu-ri-os-i-ty
yel-l	yell
l-o-gof-f	log-off
ethno-graph-ic	eth-no-graph-ic
mil-lenar-i-an	mil-le-nar-i-an
re-pay-men-t	re-pay-ment
valen-tine	val-en-tine
de-brief-in-g	debriefing
trouser-s	trou-sers
un-sea-son-ably	un-sea-son-a-bly
dis-junc-t	dis-junct
macroe-co-nom-ic	mac-ro-ec-o-nom-ic
ship-men-t	ship-ment
s-ling-shot	sling-shot
y-oungish	young-ish
schoolmistress	school-mis-tress
in-fantry	in-fan-try
lectern	lec-tern
think-able	think-a-ble
spinal	spi-nal
u-nadul-ter-at-ed	un-a-dul-ter-at-ed
k-itsch	kitsch
coun-t	count
spooky	spook-y
hip-popota-mus	hip-po-pot-a-mus
pre-dic-t	pre-dict
comi-ty	com-i-ty
de-viance	de-vi-ance
d-if-fer-ence	dif-fer-ence
e-u-phemisti-cal-ly	eu-phe-mis-ti-cal-ly
wreck-ing	wrecking
in-ef-fi-cien-t	in-ef-fi-cient
salien-t	sa-li-ent
loopy	loop-y
iron	i-ron
turnout	turn-out
over-lord	o-ver-lord
en-dow-men-t	en-dow-ment
aware	a-ware
de-r-ate	de-rate
babysit-ting	babysitting
morale	mo-rale
awak-en	a-wak-en
piety	pi-e-ty
in-hibito-ry	in-hib-i-to-ry
in-ter-dic-t	in-ter-dict
in-dis-tinc-t	in-dis-tinct
dispir-it-ing	dis-pir-it-ing
toasty	toast-y
melody	mel-o-dy
colonel	colo-nel
timescale	time-scale
mal-odor-ous	mal-o-dor-ous
macaw	ma-caw
leg-isla-tive	leg-is-la-tive
b-lis-s	bliss
smithereen-s	smith-er-eens
obli-ga-tion	ob-li-ga-tion
ri-ot-ing	ri-o-ting
facet	fac-et
in-ho-mo-ge-neous	in-ho-mo-ge-ne-ous
rege-late	re-ge-late
grandiose	gran-di-ose
un-bridge-able	un-bridge-a-ble
bullfinch	bull-finch
colum-nar	co-lum-nar
b-otany	bot-a-ny
he-do-nist	he-don-ist
wind-surf-in-g	wind-surf-ing
d-weller	dwell-er
floater	float-er
playfel-low	play-fel-low
le-gal-is-m	le-gal-ism
bowsprit	bow-sprit
bene-fac-tor	ben-e-fac-tor
costar	co-star
tablet	tab-let
per-me-abil-i-ty	per-me-a-bil-i-ty
e-mer-ald	em-er-ald
mel-liflu-ous	mel-lif-lu-ous
wiring	wir-ing
man-i-festo	man-i-fes-to
cen-trifuge	cen-tri-fuge
re-gali-a	re-ga-li-a
blush-ing	blushing
f-reaky	freak-y
de-co	dec-o
un-stop-pable	un-stop-pa-ble
in-stru-men-t	in-stru-ment
glassy	glass-y
decor	de-cor
brava-do	bra-va-do
rodeo	ro-de-o
di-uret-ic	di-u-ret-ic
wari-ness	war-i-ness
pro-ject-ed	projected
maser	ma-ser
arachno-pho-bi-a	a-rach-no-pho-bi-a
pro-ce-du-ral-ly	pro-ce-dur-al-ly
quotable	quot-a-ble
s-trapped	strapped
handrail	hand-rail
hero-ine	her-o-ine
s-nore	snore
imag-i-na-tion	im-ag-i-na-tion
oviduc-t	o-vi-duct
pan-creas	pan-cre-as
garage	ga-rage
medic	med-ic
cradling	cra-dling
dis-in-fec-t	dis-in-fect
telepa-thy	te-lep-a-thy
nascen-t	nas-cent
joyrid-ing	joy-rid-ing
col-lec-tivis-m	col-lec-tiv-ism
wicked-ly	wick-ed-ly
duress	du-ress
cam-panile	cam-pa-ni-le
jester	jest-er
ashore	a-shore
hal-lelu-jah	hal-le-lu-jah
hand-bel-l	hand-bell
revenan-t	rev-e-nant
across	a-cross
s-tam-mer-ing	stammering
repli-ca-ble	rep-li-ca-ble
co-ex-is-ten-t	co-ex-ist-ent
s-neaky	sneak-y
motet	mo-tet
con-tigu-ous	con-tig-u-ous
im-pri-matur	im-pri-ma-tur
tubu-lar	tu-bu-lar
me-te-o-rol-o-gy	me-te-or-ol-o-gy
mar-i-onette	mar-i-on-ette
chau-vin-is-m	chau-vin-ism
s-car-f	scarf
homi-cide	hom-i-cide
sharp-en-er	shar-pen-er
mean-s	means
over-load-ed	overloaded
con-sid-er-ably	con-sid-er-a-bly
con-junc-t	con-junct
moral-i-ty	mo-ral-i-ty
stinger	sting-er
aven-s	av-ens
delin-quen-t	de-lin-quent
read-abil-i-ty	read-a-bil-i-ty
privy	priv-y
epi-ge-net-ic	ep-i-ge-net-ic
nephew	neph-ew
as-besto-sis	as-bes-to-sis
corky	cork-y
surly	sur-ly
elic-it	e-lic-it
fur-rowed	furrowed
fig-u-ra-tive-ly	fig-ur-a-tive-ly
eva-sion	e-va-sion
print-able	print-a-ble
tiger-ish	ti-ger-ish
gamut	gam-ut
para-sol	par-a-sol
deu-teri-um	deu-te-ri-um
quan-tifi-ca-tion	quan-ti-fi-ca-tion
bot-tled	bottled
s-pay	spay
gur-gling	gurgling
ragout	ra-gout
toluene	tol-u-ene
reawak-en	re-a-wak-en
spiny	spin-y
leucine	leu-cine
over-spill	o-ver-spill
ad-d	add
deco-rous	dec-o-rous
surfer	surf-er
in-ex-cus-able	in-ex-cus-a-ble
ketchup	ketch-up
hy-per-boloid	hy-per-bo-loid
emet-ic	e-met-ic
postage	post-age
ba-ro-nial	ba-ro-ni-al
s-tatu-to-ry	stat-u-to-ry
d-ab-bing	dab-bing
blud-geon	bludg-eon
gen-uine	gen-u-ine
gallery	gal-ler-y
hooky	hook-y
restora-tive	re-stor-a-tive
quiet-ness	qui-et-ness
vene-re-al	ve-ne-re-al
leafy	leaf-y
solem-n	sol-emn
ethnog-ra-phy	eth-nog-ra-phy
de-lin-eate	de-lin-e-ate
tanker	tank-er
shaver	shav-er
con-tac-t	con-tact
ma-tri-lin-eal	mat-ri-lin-e-al
in-ex-orable	in-ex-o-ra-ble
timer	tim-er
lyri-cis-m	lyr-i-cism
s-tar-let	star-let
colos-sus	co-los-sus
c-etacean	ce-ta-cean
blood-wor-m	blood-worm
so-h	soh
untest-ed	un-test-ed
breast-feed-ing	breastfeeding
catch-men-t	catch-ment
in-salu-bri-ous	in-sa-lu-bri-ous
mono-phon-ic	mon-o-phon-ic
i-n-ad-mis-si-ble	in-ad-mis-si-ble
squally	squal-ly
sober	so-ber
drama-tist	dram-a-tist
qui-eten	qui-et-en
pro-po-nen-t	pro-po-nent
prof-itable	prof-it-a-ble
chee-ri-o	cheer-i-o
re-strain-ing	restraining
deli	del-i
spiky	spik-y
spicy	spic-y
debu-tante	deb-u-tante
of-f	off
rheuma-tol-o-gy	rheu-ma-tol-o-gy
over-crowd-ed	o-ver-crow-ded
serene-ly	se-rene-ly
lar-ynx-es	la-rynx-es
im-port-ed	imported
unloved	un-loved
bank-able	bank-a-ble
del-i-ques-cen-t	del-i-ques-cent
restive	res-tive
repli-cate	rep-li-cate
un-be-liev-able	un-be-liev-a-ble
do-lerite	dol-er-ite
pirou-ette	pir-ou-ette
un-quan-tifi-able	un-quan-ti-fi-a-ble
join-ery	join-er-y
sun-tanned	suntanned
bio-di-ver-si-ty	bi-o-di-ver-si-ty
ra-tio-nale	ra-tion-ale
beget	be-get
s-pa-cious	spa-cious
car-borun-dum	car-bo-run-dum
por-traitist	por-trait-ist
u-n-awares	un-a-wares
golfer	golf-er
par-lia-men-tary	par-lia-men-ta-ry
pro-gressed	progressed
mer-ri-men-t	mer-ri-ment
seabed	sea-bed
monarch	mon-arch
busi-ly	bus-i-ly
tele-gram	tel-e-gram
e-cono-met-ric-s	e-con-o-met-rics
re-place-men-t	re-place-ment
in-ex-tin-guish-able	in-ex-tin-guish-a-ble
i-ambic	i-am-bic
apoc-a-lypse	a-poc-a-lypse
geron-toc-ra-cy	ger-on-toc-ra-cy
he-li-cal	hel-i-cal
mazy	ma-zy
post-mod-ernist	post-mod-ern-ist
mono-chrome	mon-o-chrome
w-ere-wolf	were-wolf
cos-set-ed	cosseted
methanol	meth-a-nol
suc-cinc-t	suc-cinct
cor-pu-len-t	cor-pu-lent
ide-al-ly	i-de-al-ly
corset	cor-set
ex-cep-tion-able	ex-cep-tion-a-ble
scrip-t	script
s-po-radic	spo-rad-ic
s-tac-ca-to	stac-ca-to
mo-lester	mo-lest-er
con-flu-en-t	con-flu-ent
tirade	ti-rade
mon-u-men-t	mon-u-ment
ravine	ra-vine
valid	val-id
edgy	edg-y
il-l	ill
over-take	o-ver-take
piper	pip-er
in-equal-i-ty	in-e-qual-i-ty
d-well	dwell
con-fi-den-tial-i-ty	con-fi-den-ti-al-i-ty
un-con-tain-able	un-con-tain-a-ble
g-lu-ta-mate	glu-ta-mate
geopo-lit-i-cal	ge-o-po-lit-i-cal
telekine-sis	tel-e-ki-ne-sis
y-on	yon
fu-tur-is-m	fu-tur-ism
in-fini-tude	in-fin-i-tude
tol-er-an-t	tol-er-ant
necro-mancer	nec-ro-man-cer
im-mutable	im-mu-ta-ble
s-tench	stench
s-meg-ma	smeg-ma
rangy	rang-y
coun-ter-ac-t	coun-ter-act
u-n-af-fil-i-at-ed	un-af-fil-i-at-ed
aster	as-ter
spillage	spill-age
em-bel-lish-men-t	em-bel-lish-ment
bereft	be-reft
as-cen-der	as-cend-er
s-api-en-t	sa-pi-ent
s-lough	slough
febrile	fe-brile
chi-ropody	chi-rop-o-dy
dili-gent-ly	dil-i-gent-ly
papil-la	pa-pil-la
fetishist	fet-ish-ist
rata-touille	ra-ta-touille
ap-praisal	ap-prais-al
driv-able	driv-a-ble
ra-tio-nal-ly	ra-tion-al-ly
il-lu-mi-nan-t	il-lu-mi-nant
u-n-ad-just-ed	un-ad-just-ed
aquar-i-um	a-quar-i-um
asymp-tote	as-ymp-tote
adop-t	a-dopt
as-pirin	as-pi-rin
pedan-t	ped-ant
dis-playable	displayable
mis-chievous	mis-chie-vous
over-ween-ing	o-ver-ween-ing
un-in-hab-it-able	un-in-hab-it-a-ble
papule	pap-ule
melan-cho-li-a	mel-an-cho-li-a
dis-en-fran-chise-men-t	dis-en-fran-chise-ment
com-mu-nica-tive	com-mu-ni-ca-tive
s-lim-line	slim-line
meio-sis	mei-o-sis
over-ca-pac-i-ty	o-ver-ca-pac-i-ty
an-cien-t	an-cient
un-easi-ly	un-eas-i-ly
me-galith-ic	meg-a-lith-ic
bunker	bun-ker
temptress	tempt-ress
chrysalis	chrys-a-lis
con-cussed	concussed
couloir	cou-loir
con-fine-men-t	con-fine-ment
minute	mi-nute
copy	cop-y
un-speak-able	un-speak-a-ble
in-fini-tive	in-fin-i-tive
mut-ter-ing	muttering
cross-over	cross-o-ver
in-fir-mary	in-fir-ma-ry
bas-ketry	bas-ket-ry
as-pec-t	as-pect
jus-ti-fi-able	jus-ti-fi-a-ble
turnip	tur-nip
s-cour	scour
s-pawn	spawn
rhap-sody	rhap-so-dy
s-pas-m	spasm
s-cal-able	scal-a-ble
com-mod-e	com-mode
in-tel-lec-tu-al-is-m	in-tel-lec-tu-al-ism
pol-lu-tan-t	pol-lu-tant
squalid	squal-id
s-mut-ty	smut-ty
colonic	co-lon-ic
s-nack	snack
flab-ber-gast-ed	flabbergasted
s-ing	sing
w-hole	whole
cob-we-b	cob-web
car-diopul-monary	car-di-o-pul-mo-nar-y
ter-tiary	ter-ti-ar-y
stingray	sting-ray
ep-ithe-li-um	ep-i-the-li-um
porcine	por-cine
ju-nior	jun-ior
chem-istry	chem-is-try
di-rec-t	di-rect
gi-antism	gi-ant-ism
ca-nary	ca-nar-y
e-s-prit	es-prit
bowlder	bowl-der
s-tar-dom	star-dom
beret	be-ret
read-mit	re-ad-mit
s-nick	snick
handy	hand-y
p-reser-va-tion	pres-er-va-tion
ge-nom-ic	ge-no-mic
swasti-ka	swas-ti-ka
suf-frag-ist	suf-fra-gist
be-muse-men-t	be-muse-ment
elec-tro-stat-ic-s	e-lec-tro-stat-ics
moral-ist	mor-al-ist
un-ruly	un-ru-ly
s-ten-tor	sten-tor
cursed	curs-ed
u-n-ac-knowl-edged	un-ac-knowl-edged
pumice	pum-ice
post-mod-ernism	post-mod-ern-ism
herbal	herb-al
in-con-tro-vert-ible	in-con-tro-vert-i-ble
fi-nale	fi-na-le
in-fla-tion-ary	in-fla-tion-ar-y
sed-i-men-t	sed-i-ment
welder	weld-er
s-trate-gic	stra-te-gic
u-n-aware	un-a-ware
un-en-vi-able	un-en-vi-a-ble
bear-able	bear-a-ble
sewage	sew-age
re-cip-i-en-t	re-cip-i-ent
per-former	per-form-er
vestibule	ves-ti-bule
fly-away	fly-a-way
min-der	mind-er
de-cay-ing	decaying
id-iot	id-i-ot
om-nibus	om-ni-bus
com-mis-sari-at	com-mis-sar-i-at
rea-son-ably	rea-son-a-bly
canon-ry	can-on-ry
d-if-fu-sive	dif-fu-sive
s-to-icis-m	sto-i-cism
avail-abil-i-ty	a-vail-a-bil-i-ty
g-lyph	glyph
d-enizen	den-i-zen
nightwear	night-wear
earnest-ly	ear-nest-ly
pago-da	pa-go-da
s-portive	spor-tive
ap-pa-ra-tus	ap-pa-rat-us
o-r-ange	or-ange
s-tol-id	stol-id
iso-stat-ic	i-so-stat-ic
trans-fer-able	trans-fer-a-ble
speechi-fy-ing	speechifying
helper	help-er
satirist	sat-i-rist
ratepay-er	rate-pay-er
saunter	saun-ter
aslan-t	a-slant
sado-masochis-tic	sa-do-mas-o-chis-tic
valet	val-et
un-count-able	un-count-a-ble
wel-com-ing	wel-co-ming
grit-s	grits
shopfron-t	shop-front
s-lay	slay
im-pe-ri-al-is-m	im-pe-ri-al-ism
diploid	dip-loid
be-fud-dled	befuddled
tuxe-do	tux-e-do
as-cen-dan-cy	as-cend-an-cy
sub-ur-bia	sub-ur-bi-a
ap-palling-ly	ap-pall-ing-ly
un-sur-pass-able	un-sur-pass-a-ble
im-per-son-ator	im-per-son-a-tor
lizard	liz-ard
en-slave-men-t	en-slave-ment
ver-dan-t	ver-dant
lo-quac-ity	lo-quac-i-ty
re-for-esta-tion	re-for-est-a-tion
footwear	foot-wear
com-pan-ion-able	com-pan-ion-a-ble
vis-ual-ly	vis-u-al-ly
s-mooth-ness	smooth-ness
bathrobe	bath-robe
