Attempt	Real
thruster	thrust-er
op-er-a-tional	op-er-a-tion-al
augite	au-gite
mar-quetry	mar-que-try
in-cur-able	in-cur-a-ble
raven	ra-ven
geo-syn-chro-nous	ge-o-syn-chro-nous
minaret	min-a-ret
in-hab-it-able	in-hab-it-a-ble
guru	gu-ru
pold-er	pol-der
char-i-o-teer	char-i-ot-eer
gov-er-nance	gov-ern-ance
un-e-lec-table	un-e-lect-a-ble
take-away	take-a-way
poly-chrome	pol-y-chrome
elab-o-ra-tion	e-lab-o-ra-tion
gen-uine-ly	gen-u-ine-ly
de-scen-dant	de-scend-ant
monoc-u-lar	mo-noc-u-lar
in-ter-de-pen-dent	in-ter-de-pend-ent
en-abled	e-na-bled
un-re-solv-able	un-re-solv-a-ble
hy-drazine	hy-dra-zine
coro-nal	cor-o-nal
sce-nario	sce-nar-i-o
stratos-pher-ic	strat-o-spher-ic
id-i-olect	id-i-o-lect
lega-cy	leg-a-cy
heinous	hei-nous
jus-ti-fi-ably	jus-ti-fi-a-bly
palmy	palm-y
di-uret-ic	di-u-ret-ic
re-pro-ducibil-i-ty	re-pro-duc-i-bil-i-ty
bene-dic-tion	ben-e-dic-tion
styl-is-tic	sty-lis-tic
grandios-i-ty	gran-di-os-i-ty
defama-tion	def-a-ma-tion
pyri-dine	pyr-i-dine
sym-bio-sis	sym-bi-o-sis
temer-i-ty	te-mer-i-ty
colos-sal	co-los-sal
balustrade	bal-us-trade
napoleon	na-po-le-on
genome	ge-nome
jiffy	jif-fy
pe-riphra-sis	pe-riph-ra-sis
seedbed	seed-bed
rea-son-able-ness	rea-son-a-ble-ness
wily	wil-y
jerky	jerk-y
bindweed	bind-weed
ap-petite	ap-pe-tite
prophe-cy	proph-e-cy
artis-tic	ar-tis-tic
leav-ened	leavened
uni-fy	u-ni-fy
cor-dial	cor-di-al
con-nect-ing	con-nec-ting
semi-con-scious	sem-i-con-scious
friendlily	friend-li-ly
tonight	to-night
plenipo-ten-tiary	plen-i-po-ten-ti-ar-y
teacher	teach-er
frisky	frisk-y
beloved	be-lov-ed
im-moral	im-mor-al
fo-liage	fo-li-age
arc-ing	arcing
col-lec-tivist	col-lec-tiv-ist
con-t-a-m-i-nant	con-tam-i-nant
ghana	ghana
every-where	eve-ry-where
re-tal-ia-to-ry	re-tal-i-a-to-ry
man-ager-ess	man-ag-er-ess
archangel	arch-an-gel
kestrel	kes-trel
swelling	swell-ing
be-witch-ing	bewitching
un-fath-omable	un-fath-om-a-ble
dinghy	din-ghy
trea-sur-er	treas-ur-er
ex-pect-ed	expected
ar-guable	ar-gu-a-ble
iden-ti-cal-ly	i-den-ti-cal-ly
babysit	ba-by-sit
dele-te-ri-ous	del-e-te-ri-ous
lim-iter	lim-it-er
surly	sur-ly
in-tra-venous	in-tra-ve-nous
en-doge-nous	en-dog-e-nous
agent	a-gent
syn-onym	syn-o-nym
mayfly	may-fly
foible	foi-ble
de-ter-minable	de-ter-mi-na-ble
sari	sa-ri
mini-cab	min-i-cab
retic-u-lar	re-tic-u-lar
delir-i-um	de-lir-i-um
sub-ter-ranean	sub-ter-ra-ne-an
vil-lainy	vil-lain-y
rec-om-mend-ed	recommended
he-do-nist	he-don-ist
or-ga-nized	or-gan-ized
his-togram	his-to-gram
in-sis-tent	in-sist-ent
hy-dro-elec-tric	hy-dro-e-lec-tric
based	based
busy	bus-y
iso-met-ric	i-so-met-ric
im-pass-able	im-pass-a-ble
ide-al-ist	i-de-al-ist
nephri-tis	ne-phri-tis
mega-phone	meg-a-phone
su-per-natant	su-per-na-tant
chore-o-g-ra-ph-er	cho-re-og-ra-pher
mimet-ic	mi-met-ic
teller	tell-er
in-for-mant	in-form-ant
client	cli-ent
operand	op-er-and
domi-cil-iary	dom-i-cil-i-ar-y
triage	tri-age
de-nier	de-ni-er
elec-trode	e-lec-trode
un-tidy	un-ti-dy
ego	e-go
scur-rilous	scur-ril-ous
fa-ther-ing	fathering
aro-mather-a-py	a-ro-ma-ther-a-py
in-ter-ci-ty	in-ter-cit-y
pre-cooked	precooked
en-counter	en-coun-ter
reroute	re-route
palate	pal-ate
shaky	shak-y
in-ter-vie-wee	in-ter-view-ee
hearti-ly	heart-i-ly
equidis-tant	e-qui-dis-tant
lager	la-ger
mela-tonin	mel-a-to-nin
un-apolo-getic	un-a-pol-o-get-ic
serendip-i-tous	ser-en-dip-i-tous
mid-wifery	mid-wife-ry
hu-mankind	hu-man-kind
holis-ti-cal-ly	ho-lis-ti-cal-ly
repack	re-pack
melee	me-lee
stoa	sto-a
dreamy	dream-y
un-war-rantable	un-war-rant-a-ble
iso-late	i-so-late
chrono-log-i-cal	chron-o-log-i-cal
talon	tal-on
over-sight	o-ver-sight
robin	rob-in
canon-ic	ca-non-ic
the-atri-cal	the-at-ri-cal
reify	re-i-fy
chloro-phyll	chlo-ro-phyll
grapevine	grape-vine
more-over	more-o-ver
im-pressed	impressed
alive	a-live
plexus	plex-us
pes-simistic	pes-si-mis-tic
motile	mo-tile
ini-tial-ly	in-i-tial-ly
espres-so	es-pres-so
penol-o-gy	pe-nol-o-gy
legal-ly	le-gal-ly
for-syth-ia	for-syth-i-a
parochial-ism	pa-ro-chi-al-ism
gal-vanome-ter	gal-va-nom-e-ter
cys-teine	cys-te-ine
de-po-si-tion	dep-o-si-tion
un-in-hab-it-able	un-in-hab-it-a-ble
hap-py-golucky	hap-py-go-luck-y
ox-alate	ox-a-late
welly	wel-ly
un-hesi-tat-ing	un-hes-i-tat-ing
away	a-way
bur-sary	bur-sa-ry
eu-kary-ote	eu-kar-y-ote
satir-i-cal	sa-tir-i-cal
asleep	a-sleep
su-perla-tive	su-per-la-tive
bac-teri-um	bac-te-ri-um
colo-nial	co-lo-ni-al
ele-phant	el-e-phant
phy-loge-ny	phy-log-e-ny
dis-abling	disabling
episode	ep-i-sode
chromi-um	chro-mi-um
changeover	change-o-ver
lifebelt	life-belt
scalar	sca-lar
ma-chin-ery	ma-chin-er-y
stat-uesque	stat-u-esque
fermi-on	fer-mi-on
beanie	bean-ie
breather	breath-er
in-de-ci-pher-able	in-de-ci-pher-a-ble
left-over	left-o-ver
baloney	ba-lo-ney
econo-met-rics	e-con-o-met-rics
ax-il-lary	ax-il-lar-y
va-ri-etal	va-ri-e-tal
wiper	wip-er
doc-u-men-tary	doc-u-men-ta-ry
dis-pos-able	dis-pos-a-ble
macro-eco-nom-ic	mac-ro-ec-o-nom-ic
promi-nence	prom-i-nence
in-signia	in-sig-ni-a
blowup	blow-up
ego-tis-ti-cal	e-go-tis-ti-cal
con-t-a-m-i-nate	con-tam-i-nate
ra-dius	ra-di-us
mica	mi-ca
epis-co-pa-cy	e-pis-co-pa-cy
tripoli	trip-o-li
in-ter-locu-tor	in-ter-loc-u-tor
whomev-er	whom-ev-er
bud-get	budg-et
para-mag-net-ic	par-a-mag-net-ic
rat-tlesnake	rat-tle-snake
router	rout-er
unis-sued	un-is-sued
chamomile	cham-o-mile
ir-rec-on-cil-able	ir-rec-on-cil-a-ble
parental	pa-ren-tal
elec-tron-i-cal-ly	e-lec-tron-i-cal-ly
ge-nealog-i-cal	ge-ne-a-log-i-cal
uned-i-fy-ing	un-ed-i-fy-ing
metaphor-i-cal-ly	met-a-phor-i-cal-ly
marcher	march-er
eeri-ly	ee-ri-ly
pen-sion-able	pen-sion-a-ble
supreme	su-preme
etui	e-tui
sharp-en-er	shar-pen-er
ex-tra-mur-al	ex-tra-mu-ral
wispy	wisp-y
con-sular	con-su-lar
inkwell	ink-well
bleat-ing	bleating
dis-abuse	dis-a-buse
any-body	an-y-bod-y
scruffy	scruff-y
mas-sacre	mas-sa-cre
best-selling	best-sell-ing
nifty	nif-ty
retro	ret-ro
blitzkrieg	blitz-krieg
iris	i-ris
symp-to-matic	symp-to-mat-ic
ebul-lience	e-bul-lience
deca-dent	dec-a-dent
lisp-ing	lis-ping
joey	jo-ey
ro-mancer	ro-manc-er
beat-i-tude	be-at-i-tude
bac-te-rio-phage	bac-te-ri-o-phage
in-her-i-ta-ble	in-her-it-a-ble
lodestar	lode-star
so-cialite	so-cial-ite
he-liotrope	he-li-o-trope
im-pon-der-able	im-pon-der-a-ble
de-scend-ing	descending
school-teacher	school-teach-er
privy	priv-y
soma	so-ma
afraid	a-fraid
farad	far-ad
gatepost	gate-post
foundry	found-ry
con-temptible	con-tempt-i-ble
undiplo-mat-ic	un-dip-lo-mat-ic
carat	car-at
chilblain	chil-blain
trel-lised	trellised
sycamore	syc-a-more
equiv-o-ca-tion	e-quiv-o-ca-tion
les-bian	les-bi-an
as-segai	as-se-gai
stuffy	stuff-y
wiz-ardry	wiz-ard-ry
gramo-phone	gram-o-phone
in-san-i-tary	in-san-i-tar-y
trainee	train-ee
lethal	le-thal
coitus	co-i-tus
paean	pae-an
both-ered	bothered
pe-tit	pet-it
sub-terfuge	sub-ter-fuge
sep-a-ratism	sep-a-ra-tism
apos-tate	a-pos-tate
in-cisor	in-ci-sor
con-tigu-ous	con-tig-u-ous
coura-geous	cou-ra-geous
palu-dal	pa-lu-dal
over-fly	o-ver-fly
fussy	fuss-y
igua-na	i-gua-na
over-wrought	o-ver-wrought
puerile	pu-er-ile
razzmatazz	razz-ma-tazz
freaky	freak-y
sloven-ly	slov-en-ly
tyran-ni-cide	ty-ran-ni-cide
clam-orous	clam-or-ous
un-con-trol-lably	un-con-trol-la-bly
cyclic	cy-clic
techno-pho-bia	tech-no-pho-bia
chock-ablock	chock-a-block
portage	por-tage
by-stander	by-stand-er
tidal	tid-al
mo-lasses	mo-las-ses
cyanide	cy-a-nide
dis-tiller	dis-till-er
obe-di-ence	o-be-di-ence
preser-va-tion	pres-er-va-tion
elec-trolyte	e-lec-tro-lyte
vana-di-um	va-na-di-um
detox	de-tox
hobo	ho-bo
meta-mor-phose	met-a-mor-phose
stag-ger-ing	staggering
com-bi-na-to-r-i-al	com-bi-na-to-ri-al
scaly	scal-y
laity	la-i-ty
chateau	cha-teau
rewire	re-wire
tu-mul-tuous	tu-mul-tu-ous
avenger	a-veng-er
reval-ue	re-val-ue
mili-tia-man	mi-li-tia-man
eleventh	e-lev-enth
vac-uole	vac-u-ole
song-writer	song-writ-er
staphy-lo-coc-cus	staph-y-lo-coc-cus
creak-ing	creaking
stringer	string-er
weaver	weav-er
oblit-er-a-tion	ob-lit-er-a-tion
grandee	gran-dee
specu-lum	spec-u-lum
elas-ti-cat-ed	e-las-ti-cat-ed
siren	si-ren
di-vider	di-vid-er
decla-ma-tion	dec-la-ma-tion
hi-er-ar-ch	hi-er-arch
screen-writer	screen-writ-er
steeply	steep-ly
por-traitist	por-trait-ist
in-frared	in-fra-red
dauber	daub-er
hit-table	hit-ta-ble
re-sis-tant	re-sist-ant
literati	lit-e-ra-ti
benev-o-lence	be-nev-o-lence
mileage	mile-age
kilo-hertz	kil-o-hertz
spanker	spank-er
opi-um	o-pi-um
di-ar-rhea	di-ar-rhe-a
cerise	ce-rise
in-ge-nious	in-gen-ious
slav-ery	slav-er-y
evolve	e-volve
des-tiny	des-ti-ny
donor	do-nor
elon-gate	e-lon-gate
pul-monary	pul-mo-nar-y
over-seer	o-ver-se-er
lilac	li-lac
brassiere	bras-siere
quiv-er-ing	quivering
duo-logue	du-o-logue
oblate	ob-late
cornea	cor-ne-a
thorny	thorn-y
unim-paired	un-im-paired
hairy	hair-y
resin	res-in
restora-tion	res-to-ra-tion
seafront	sea-front
spokes-woman	spokes-wom-an
echid-na	e-chid-na
touchy	touch-y
so-ci-etal	so-ci-e-tal
frilly	frill-y
rub-bishy	rub-bish-y
carouse	ca-rouse
shiv-ery	shiv-er-y
an-tifreeze	an-ti-freeze
un-re-li-able	un-re-li-a-ble
dis-heart-en-ing	dis-hear-te-ning
re-seller	re-sell-er
crafty	craft-y
cordage	cord-age
tractable	trac-ta-ble
un-at-tain-able	un-at-tain-a-ble
de-ser-ti-fi-ca-tion	de-sert-i-fi-ca-tion
litur-gy	lit-ur-gy
de-f-i-n-i-tion	def-i-ni-tion
top-i-ary	to-pi-ar-y
prepo-si-tion	prep-o-si-tion
easy	eas-y
es-tu-ary	es-tu-ar-y
record-ed	re-cor-ded
con-cil-iar	con-cil-i-ar
sub-cu-ta-neous	sub-cu-ta-ne-ous
hy-gien-ic	hy-gi-en-ic
elite	e-lite
pop-ulism	pop-u-lism
pi-tu-itary	pi-tu-i-tar-y
reper-cus-sion	re-per-cus-sion
com-mu-nica-tive	com-mu-ni-ca-tive
lousy	lous-y
pedantry	ped-ant-ry
crater	cra-ter
pe-ri-od-ic-i-ty	pe-ri-o-dic-i-ty
unadul-ter-at-ed	un-a-dul-ter-at-ed
dereg-u-la-tion	de-reg-u-lation
un-con-scionable	un-con-scion-a-ble
halo	ha-lo
di-atom	di-a-tom
in-ter-plan-e-tary	in-ter-plan-e-tar-y
us-abil-i-ty	us-a-bil-i-ty
in-de-struc-tible	in-de-struct-i-ble
alarm	a-larm
basil-i-ca	ba-sil-i-ca
stager	stag-er
filthy	filth-y
dimwit	dim-wit
hy-dropho-bia	hy-dro-pho-bi-a
lit-toral	lit-to-ral
gerund	ger-und
colonist	col-o-nist
me-nial	me-ni-al
spongy	spon-gy
cor-ti-cos-teroid	cor-ti-co-ster-oid
su-per-fluity	su-per-flu-i-ty
ever-more	ev-er-more
un-re-peat-able	un-re-peat-a-ble
spher-oid	sphe-roid
open	o-pen
awhile	a-while
holism	ho-lism
vestibule	ves-ti-bule
de-pend-able	de-pend-a-ble
echoic	e-cho-ic
tepid	tep-id
im-pri-matur	im-pri-ma-tur
para-dox	par-a-dox
re-cruiter	re-cruit-er
frag-men-tary	frag-men-tar-y
ru-ina-tion	ru-in-a-tion
dredger	dredg-er
blowfly	blow-fly
flat-tery	flat-ter-y
dahlia	dahl-ia
pitiable	pit-i-a-ble
hy-drochlo-ride	hy-dro-chlo-ride
ret-inue	ret-i-nue
re-spon-dent	re-spond-ent
surfer	surf-er
un-shaven	un-shav-en
scrapie	scrap-ie
delu-sive	de-lu-sive
pe-riphrastic	per-i-phras-tic
ex-ult-ing	exulting
residu-um	re-sid-u-um
com-paction	com-pac-tion
auto	au-to
catalep-sy	cat-a-lep-sy
distaff	dis-taff
spiky	spik-y
un-sus-tain-able	un-sus-tain-a-ble
omit	o-mit
debone	de-bone
itchy	itch-y
wafer	wa-fer
as-tro-physics	as-tro-phys-ics
theoc-ra-cy	the-oc-ra-cy
present-ly	pres-ent-ly
orate	o-rate
brav-ery	brav-er-y
any-thing	an-y-thing
del-i-catessen	del-i-ca-tes-sen
duet	du-et
re-dis-tri-b-u-tion	re-dis-tri-bu-tion
pout-ing	pouting
as-tro-physi-cist	as-tro-phys-i-cist
en-cycli-cal	en-cyc-li-cal
arch-dio-cese	arch-di-o-cese
pyrite	py-rite
sus-tain-abil-i-ty	sus-tain-a-bil-i-ty
unsweet-ened	un-sweet-ened
in-deli-bly	in-del-i-bly
doyen	doy-en
aloud	a-loud
mushy	mush-y
io-dine	i-o-dine
lun-cheon	lunch-eon
her-bi-cide	herb-i-cide
vol-cano	vol-ca-no
re-volver	re-volv-er
schoolmistress	school-mis-tress
fuzzy	fuzz-y
mo-les-ter	mo-lest-er
starlight	star-light
plumy	plum-y
elic-it	e-lic-it
pati-na-tion	pat-i-na-tion
steril-i-ty	ste-ril-i-ty
pre-sentable	pre-sent-a-ble
pop-ulist	pop-u-list
flow-ery	flow-er-y
in-staller	in-stall-er
lethar-gic	le-thar-gic
or-ga-nize	or-gan-ize
ta-per-ing	ta-pe-ring
spaghet-ti	spa-ghet-ti
un-car-ed	un-cared
be-trothal	be-troth-al
stripy	strip-y
union-i-sa-tion	un-ion-i-sa-tion
telepa-thy	te-lep-a-thy
tacho-graph	tach-o-graph
healthy	health-y
regress	re-gress
mul-ti-plica-tive	mul-ti-pli-ca-tive
plea-sur-able	pleas-ur-a-ble
limpid	lim-pid
neo-plasm	ne-o-plasm
hayloft	hay-loft
mu-cosa	mu-co-sa
man-i-cured	ma-ni-cured
seafood	sea-food
owlet	owl-et
op-por-tunist	op-por-tun-ist
fetid	fet-id
cy-clotron	cy-clo-tron
to-bac-conist	to-bac-co-nist
puree	pu-ree
saver	sav-er
scarab	scar-ab
patel-la	pa-tel-la
jan-u-ary	jan-u-ar-y
spinal	spi-nal
un-der-stand-ably	un-der-stand-a-bly
clement	clem-ent
helper	help-er
warthog	wart-hog
howdy	how-dy
reser-voir	res-er-voir
synapse	syn-apse
usurp	u-surp
meta-physics	met-a-phys-ics
viaduct	vi-a-duct
imag-i-na-tion	im-ag-i-na-tion
rewind	re-wind
basil	bas-il
over-rate	o-ver-rate
ban-dage	band-age
pota-to	po-ta-to
pa-pyrus	pa-py-rus
un-de-ni-ably	un-de-ni-a-bly
notwith-stand-ing	not-with-stand-ing
en-gi-neered	engineered
obelisk	ob-e-lisk
over-full	o-ver-full
open-ness	o-pen-ness
crazi-ly	cra-zi-ly
ovu-la-tion	ov-u-la-tion
exe-unt	ex-e-unt
pre-dictable	pre-dict-a-ble
brevi-ty	brev-i-ty
giblets	gib-lets
pineap-ple	pine-ap-ple
hero-ine	her-o-ine
ban-knote	bank-note
ar-senide	ar-se-nide
maple	ma-ple
polem-i-cal	po-lem-i-cal
pira-cy	pi-ra-cy
nomen-cla-ture	no-men-cla-ture
chi-ropody	chi-rop-o-dy
monomol-e-c-u-lar	mon-o-mo-lec-u-lar
poly-mor-phous	pol-y-mor-phous
slouch-ing	slouching
man-dolin	man-do-lin
dan-de-lion	dan-de-li-on
aviary	a-vi-ar-y
vig-i-lante	vig-i-lan-te
ar-cana	ar-ca-na
in-hab-i-tant	in-hab-it-ant
iota	i-o-ta
pe-rusal	pe-rus-al
re-spectable	re-spect-a-ble
footage	foot-age
bene-fac-tress	ben-e-fac-tress
chanteuse	chan-teuse
roundup	round-up
founder	found-er
com-plainant	com-plain-ant
caliph	ca-liph
un-equiv-o-cal-ly	un-e-quiv-o-cal-ly
ra-tio-nal-ly	ra-tion-al-ly
seago-ing	sea-go-ing
un-re-cov-er-able	un-re-cov-er-a-ble
the-atri-cal-ly	the-at-ri-cal-ly
de-scen-der	de-scend-er
turkey	tur-key
roofer	roof-er
diplo-mat-i-cal-ly	dip-lo-mat-i-cal-ly
positron	pos-i-tron
hearsay	hear-say
sabra	sa-bra
apoc-ryphal	a-poc-ry-phal
dodgy	dodg-y
gen-i-talia	gen-i-ta-li-a
noisy	nois-y
peanut	pea-nut
junker	jun-ker
per-jury	per-ju-ry
canyon	can-yon
lament-ed	la-ment-ed
poly-math	pol-y-math
preter-nat-ur-al	pre-ter-nat-u-ral
vari-ance	var-i-ance
video-tape	vid-e-o-tape
drea-ry	drear-y
crawler	crawl-er
milky	milk-y
elo-cu-tion	el-o-cu-tion
twofold	two-fold
over-come	o-ver-come
totemic	to-tem-ic
ex-pec-tant-ly	ex-pect-ant-ly
ri-fled	rifled
plaza	pla-za
wreck-ing	wrecking
steamship	steam-ship
lyri-cism	lyr-i-cism
apish	ap-ish
mono-chro-mat-ic	mon-o-chro-mat-ic
anti-gen	an-ti-gen
scrawny	scrawn-y
gera-ni-um	ge-ra-ni-um
moody	mood-y
weary-ing	wea-ry-ing
mantrap	man-trap
leader	lead-er
unas-sail-able	un-as-sail-a-ble
de-tectable	de-tect-a-ble
caiman	cai-man
semi-fi-nal	sem-i-fi-nal
baleen	ba-leen
civic	civ-ic
in-quisi-to-r-i-al	in-quis-i-to-ri-al
macabre	ma-ca-bre
oblig-a-tion	ob-li-ga-tion
nar-ra-tol-ogy	nar-ra-tol-o-gy
de-caf-feinate	de-caf-fein-ate
dodo	do-do
ram-shackle	ram-shack-le
sedi-tious	se-di-tious
query	que-ry
limo	lim-o
weasel	wea-sel
hooli-gan-ism	hoo-li-gan-ism
chasti-ty	chas-ti-ty
mauler	maul-er
deluxe	de-luxe
cranky	crank-y
en-tre-pre-neur-ial	en-tre-pre-neur-i-al
flutist	flut-ist
crevasse	cre-vasse
neu-ronal	neu-ron-al
tourism	tour-ism
detox-i-fi-ca-tion	de-tox-i-fi-ca-tion
maxi	max-i
haven	ha-ven
every	eve-ry
the-atri-cal-i-ty	the-at-ri-cal-i-ty
cordillera	cor-dil-le-ra
flower	flow-er
un-pro-nounce-able	un-pro-nounce-a-ble
ter-ri-to-r-i-al	ter-ri-to-ri-al
oral-ly	o-ral-ly
elec-tron	e-lec-tron
crum-bling	crumbling
uni-lat-er-al-ist	u-ni-lat-er-al-ist
resur-gent	re-sur-gent
loathing	loath-ing
leak-ing	leaking
ra-tio-nal-ism	ra-tion-al-ism
askew	a-skew
felo-nious	fe-lo-ni-ous
un-change-able	un-change-a-ble
swimwear	swim-wear
recharge-able	re-charge-a-ble
puni-tive	pu-ni-tive
boater	boat-er
iron-ing	i-ron-ing
pen-tathlon	pen-tath-lon
su-per-in-ten-dence	su-per-in-tend-ence
area	ar-e-a
filet	fi-let
cos-set-ed	cosseted
anon	a-non
corol-lary	cor-ol-lar-y
over-pro-duced	overproduced
eval-u-a-tion	e-val-u-a-tion
pekan	pek-an
tureen	tu-reen
hilly	hill-y
melo-di-ous	me-lo-di-ous
poly-phon-ic	pol-y-phon-ic
re-cov-ery	re-cov-er-y
doubter	doubt-er
ide-o-logue	i-de-o-logue
flood-ing	flooding
mil-lenar-i-an	mil-le-nar-i-an
fisticuffs	fist-i-cuffs
facile	fac-ile
chalet	cha-let
in-fante	in-fan-te
hadron	had-ron
elec-tro	e-lec-tro
corky	cork-y
punch-line	punchline
un-e-d-u-cat-ed	un-ed-u-cat-ed
co-eval	co-e-val
elec-toral	e-lec-tor-al
chamois	cham-ois
ruler	rul-er
ra-di-og-ra-ph-er	ra-di-og-ra-pher
tun-able	tun-a-ble
salver	sal-ver
iden-ti-fi-er	i-den-ti-fi-er
anony-mous-ly	a-non-y-mous-ly
pros-e-cu-to-r-i-al	pros-e-cu-to-ri-al
awake	a-wake
equine	e-quine
mono-lay-er	mon-o-lay-er
wastage	wast-age
primeval	pri-me-val
linkup	link-up
mantra	man-tra
over-sim-pli-fi-ca-tion	o-ver-sim-pli-fi-ca-tion
in-scrutable	in-scru-ta-ble
lin-eage	lin-e-age
demise	de-mise
un-re-served-ly	un-re-serv-ed-ly
asep-tic	a-sep-tic
kilo-ton	kil-o-ton
mac-a-roni	mac-a-ro-ni
em-bo-som	em-bos-om
lyrist	lyr-ist
coro-na-tion	cor-o-na-tion
pion	pi-on
choline	cho-line
labur-num	la-bur-num
liftoff	lift-off
pre-s-e-lect	pre-se-lect
bailout	bail-out
dis-rep-utable	dis-rep-u-ta-ble
moun-taineer	moun-tain-eer
an-thracite	an-thra-cite
re-process	re-proc-ess
ditch-ing	ditching
pover-ty	pov-er-ty
