Attempt	Real
sy-nod-ic	syn-od-ic
spi-rit-u-al-ist	spir-it-u-al-ist
gir-der	gird-er
hy-draul-ic	hy-drau-lic
in-te-rim	in-ter-im
un-ique-ly	u-nique-ly
domi-neer	dom-i-neer
pe-ril	per-il
run-n-er	run-ner
haph-a-zard	hap-haz-ard
twinning	twin-ning
out-lier	out-li-er
pe-rine-um	per-i-ne-um
ci-trate	cit-rate
mem-ora-ble	mem-o-ra-ble
res-tate-ment	re-state-ment
sup-por-tive	sup-port-ive
me-te-o-rite	me-te-or-ite
e-ver-last-ing	ev-er-last-ing
pa-ren-ter-al	par-en-ter-al
ban-krupt-cy	bank-rupt-cy
ar-chene-my	arch-en-e-my
clash-ing	clashing
sine-wy	sin-ew-y
tran-s-lu-cen-cy	trans-lu-cen-cy
flow-ering	flow-er-ing
mole-cule	mol-e-cule
vig-orous-ly	vig-or-ous-ly
me-gal-o-ma-ni-a	meg-a-lo-ma-ni-a
prefer	pre-fer
con-scien-tious-ness	con-sci-en-tious-ness
cafe	ca-fe
quav-er	qua-ver
chi-val-ry	chiv-al-ry
grasshop-per	grass-hop-per
shat-tering	shat-ter-ing
en-riched	enriched
dis-em-bodied	dis-em-bod-ied
re-mar-ri-age	re-mar-riage
spid-er	spi-der
pre-da-to-ry	pred-a-to-ry
im-mo-ral	im-mor-al
oper-a-tive	op-er-a-tive
il-li-quid	il-liq-uid
coupling	cou-pling
pun-y	pu-ny
po-l-yga-mous	po-lyg-a-mous
e-di-fi-ca-tion	ed-i-fi-ca-tion
gig-gling	giggling
space-su-it	space-suit
black-ened	blackened
de-luge	del-uge
re-ad-i-ly	read-i-ly
ty-pist	typ-ist
roun-dup	round-up
ap-pal-ling-ly	ap-pall-ing-ly
ir-o-ny	i-ro-ny
bootleg	boot-leg
mousy	mous-y
logoff	log-off
seren-dip-i-ty	ser-en-dip-i-ty
was-trel	wast-rel
shar-pe-ner	shar-pen-er
re-fugee	ref-u-gee
flesh-ing	fleshing
i-co-no-clasm	i-con-o-clasm
realign	re-a-lign
dorm-er	dor-mer
con-sis-ten-cy	con-sist-en-cy
firma-ment	fir-ma-ment
car-cino-gen	car-cin-o-gen
spa-ni-el	span-iel
de-ri-va-tive	de-riv-a-tive
hails-torm	hail-storm
sof-tie	soft-ie
re-t-roac-tive-ly	ret-ro-ac-tive-ly
mar-gi-nal-i-a	mar-gi-na-li-a
ti-a-ra	ti-ar-a
pi-l-as-ter	pi-las-ter
mel-liflu-ous	mel-lif-lu-ous
bal-loon-ist	balloonist
lec-tu-re-ship	lec-ture-ship
hed-on-ist	he-don-ist
dis-courag-ing	dis-cour-ag-ing
ro-sin	ros-in
ca-me-o	cam-e-o
tra-chea	tra-che-a
gra-ter	grat-er
dis-pirit-ing	dis-pir-it-ing
re-routes	re-routes
dul-lard	dull-ard
om-ni-po-tence	om-nip-o-tence
un-cor-robo-rat-ed	un-cor-rob-o-rat-ed
hy-per-bole	hy-per-bo-le
re-so-na-tor	res-o-na-tor
i-mag-er-y	im-age-ry
fri-gate	frig-ate
sac-risty	sac-ris-ty
a-pro-pos	ap-ro-pos
im-palp-a-ble	im-pal-pa-ble
re-cid-iv-ist	re-cid-i-vist
ca-val-ry	cav-al-ry
la-cy	lac-y
te-n-an-try	ten-ant-ry
crink-ly	crin-kly
de-sul-to-ry	des-ul-to-ry
testy	tes-ty
ve-ris-i-mil-i-tude	ver-i-si-mil-i-tude
par-li-a-ment	par-lia-ment
di-a-co-nal	di-ac-o-nal
dis-fi-gure-ment	dis-fig-ure-ment
pregnan-cy	preg-nan-cy
diverge	di-verge
glut-to-n-ous	glut-ton-ous
ta-blet	tab-let
o-ver-crowding	o-ver-crow-ding
a-s-cribe	as-cribe
bal-a-laika	bal-a-lai-ka
in-cluded	in-clud-ed
bailiff	bail-iff
mag-netism	mag-net-ism
stoi-cism	sto-i-cism
cyan	cy-an
pre-dic-t-a-bil-i-ty	pre-dict-a-bil-i-ty
un-fa-shion-a-ble	un-fash-ion-a-ble
in-ge-ni-ous-ly	in-gen-ious-ly
re-as-sur-ing	reassuring
re-son-ance	res-o-nance
as-pi-rant	as-pir-ant
pas-sa-bly	pass-a-bly
shib-boleth	shib-bo-leth
vi-de-o	vid-e-o
tig-er-ish	ti-ger-ish
e-pis-tem-o-log-i-cal	e-pis-te-mo-log-i-cal
silv-er	sil-ver
cutler	cut-ler
so-l-icit	so-lic-it
au-topi-lot	au-to-pi-lot
mol-ybde-num	mo-lyb-de-num
un-bek-nown	un-be-known
new-sreel	news-reel
lam-b-da	lamb-da
how-it-zer	how-itz-er
pre-lude	prel-ude
ground-wa-t-er	ground-wa-ter
lurk-ing	lurking
flat-tering	flat-ter-ing
pa-tro-ness	pa-tron-ess
mis-spell-ings	mis-spel-lings
duik-er	dui-ker
blasphe-my	blas-phe-my
treas-u-ry	treas-ur-y
dra-gon-fly	drag-on-fly
as-tride	a-stride
wrestler	wres-tler
glor-i-fy	glo-ri-fy
trea-so-nous	trea-son-ous
chee-s-y	chees-y
mi-dair	mid-air
her-bi-cide	herb-i-cide
non-ex-is-tence	non-ex-ist-ence
de-nim	den-im
ir-repar-a-ble	ir-rep-a-ra-ble
edgy	edg-y
le-mon	lem-on
vide-o-taped	videotaped
scien-tist	sci-en-tist
con-ti-nue	con-tin-ue
both-ered	bothered
prem-a-ture	pre-ma-ture
flyov-er	fly-o-ver
con-su-mer-ism	con-sum-er-ism
ra-c-ist	rac-ist
ju-nip-er	ju-ni-per
po-ly-a-tom-ic	pol-y-a-tom-ic
fing-er	fin-ger
ele-venth	e-lev-enth
ni-co-tine	nic-o-tine
dro-pout	drop-out
o-do-rous	o-dor-ous
feasi-ble	fea-si-ble
neu-ro-nes	neu-rones
marked-ly	mark-ed-ly
shun-ter	shunt-er
an-tic-li-max	an-ti-cli-max
main-stre-am	main-stream
de-cay-ing	decaying
sole-cism	sol-e-cism
erase	e-rase
un-pre-ju-diced	un-prej-u-diced
mar-ke-teer	mar-ket-eer
smug-gling	smuggling
la-no-lin	lan-o-lin
ou-ter-most	out-er-most
u-ne-quiv-o-cal-ly	un-e-quiv-o-cal-ly
in-ter-ro-ga-to-ry	in-ter-rog-a-to-ry
create	cre-ate
out-going	out-go-ing
pu-rist	pur-ist
sterling	ster-ling
fal-len	fall-en
te-nant	ten-ant
blood-stre-am	blood-stream
mi-ra-cle	mir-a-cle
co-ron-er	cor-o-ner
un-plea-sant	un-pleas-ant
tran-sa-tlan-tic	trans-at-lan-tic
ety-mol-o-gy	et-y-mol-o-gy
mo-nomo-lec-u-lar	mon-o-mo-lec-u-lar
tri-bune	trib-une
church-war-d-en	church-ward-en
fer-al	fe-ral
jin-gois-tic	jin-go-is-tic
su-pre-m-a-cist	su-prem-a-cist
minke	min-ke
e-goism	e-go-ism
eth-y-lene	eth-yl-ene
in-choate	in-cho-ate
loc-o-mo-tion	lo-co-mo-tion
plea-sur-a-ble	pleas-ur-a-ble
se-v-en-ty	sev-en-ty
de-c-a-dence	dec-a-dence
de-ma-gogue	dem-a-gogue
lifes-tyle	life-style
pro-li-f-er-ate	pro-lif-er-ate
drunken-ly	drunk-en-ly
go-v-ern	gov-ern
shar-ply	sharp-ly
en-chant-ed	enchanted
cup-rous	cu-prous
read-just	re-ad-just
gopher	go-pher
phony	pho-ny
ma-rin-er	mar-i-ner
di-arr-hea	di-ar-rhe-a
ma-dam	mad-am
a-w-ash	a-wash
com-par-a-bly	com-pa-ra-bly
stabling	sta-bling
pa-pule	pap-ule
in-trepid	in-trep-id
ne-ther-most	neth-er-most
ci-vil-i-an	ci-vil-ian
talent-ed	tal-ent-ed
a-ny-bod-y	an-y-bod-y
smelt-ing	smelting
moth-er-stobe	mo-ther-stobe
mea-sure-less	meas-ure-less
clas-sroom	class-room
dis-po-sal	dis-pos-al
cus-to-ma-ry	cus-tom-ar-y
foghorn	fog-horn
en-gineer	en-gi-neer
fig-u-ra-tive	fig-ur-a-tive
fore-ver	for-ev-er
re-cog-nize	rec-og-nize
bil-lionaire	bil-lion-aire
oilc-loth	oil-cloth
dum-found-ing	dumf-ound-ing
springy	spring-y
pro-voking	pro-vok-ing
pre-suma-bly	pre-sum-a-bly
bota-nist	bot-a-nist
whiz-kids	whizkids
py-ram-id	pyr-a-mid
prole-tar-i-an	pro-le-tar-i-an
iso-top-ic	i-so-top-ic
wi-dow	wid-ow
cli-to-ral	clit-o-ral
in-dented	in-dent-ed
re-tri-ev-al	re-triev-al
jaz-zy	jazz-y
in-ge-ni-ous	in-gen-ious
dis-so-n-ant	dis-so-nant
dogged	dog-ged
depict	de-pict
hung-er	hun-ger
tho-rough-fare	thor-ough-fare
crispy	crisp-y
com-pa-nion-a-ble	com-pan-ion-a-ble
up-stre-am	up-stream
en-gineer-ing	en-gi-neer-ing
de-ca-pod	dec-a-pod
green-groc-er	green-gro-cer
dis-ap-pro-val	dis-ap-prov-al
col-la-b-o-ra-tive	col-lab-o-ra-tive
de-sir-a-bil-i-a	de-si-ra-bi-li-a
prolonged	pro-longed
hi-e-rat-ic	hi-er-at-ic
ho-me-ow-ner	home-own-er
zool-o-gist	zo-ol-o-gist
ava-lanche	av-a-lanche
ta-chy-on	tach-y-on
sal-ty	salt-y
dra-gon	drag-on
mush-room-ing	mushrooming
stag-e-coach	stage-coach
pa-p-ist	pa-pist
xer-og-ra-phy	xe-rog-ra-phy
cadet	ca-det
dam-pen	damp-en
sprinkling	sprin-kling
journa-lese	jour-nal-ese
her-ita-bil-i-ty	her-it-a-bil-i-ty
pseu-dopod	pseu-do-pod
feas-i-bil-i-ty	fea-si-bil-i-ty
cur-v-y	curv-y
pa-ge-ant	pag-eant
se-m-an-tic	se-man-tic
drubbing	drub-bing
burn-ings	bur-nings
seg-ment-ed	seg-men-ted
rain-fo-rest	rain-for-est
el-ven	elv-en
sturd-y	stur-dy
changeling	change-ling
twil-it	twi-lit
plenty	plen-ty
va-c-u-um	vac-u-um
pro-v-o-ca-tive-ly	pro-voc-a-tive-ly
feudist	feud-ist
mas-ca-ra	mas-car-a
nor-ther-ner	north-ern-er
ca-thol-ic	cath-o-lic
con-sor-tium	con-sor-ti-um
di-a-bol-ism	di-ab-o-lism
re-for-ma-tion	ref-or-ma-tion
solicit-ing	soliciting
le-ga-tee	leg-a-tee
me-tho-do-log-i-cal	meth-od-o-log-i-cal
bu-si-ly	bus-i-ly
crum-by	crumb-y
febrile	fe-brile
un-der-stu-dy	un-der-stud-y
de-boned	deboned
lob-byist	lob-by-ist
lemur	le-mur
aw-ry	a-wry
per-i-lous-ly	per-il-ous-ly
grasping	grasp-ing
chan-geov-er	change-o-ver
pe-remp-to-ry	per-emp-to-ry
ex-a-cer-bate	ex-ac-er-bate
cau-sal-ly	caus-al-ly
o-pe-ner	o-pen-er
doing	do-ing
toothy	tooth-y
trust-ed	trusted
ar-mis-tice	ar-mi-stice
phe-no-men-o-log-i-cal	phe-nom-e-no-log-i-cal
six-tieth	six-ti-eth
con-sider-a-bly	con-sid-er-a-bly
co-ral	cor-al
o-ni-on	on-ion
nic-e-ty	ni-ce-ty
re-la-tivis-tic	rel-a-tiv-is-tic
e-pis-cop-a-cy	e-pis-co-pa-cy
mi-le-stone	mile-stone
pil-grimage	pil-grim-age
mar-ke-ter	mar-ket-er
cyc-lic	cy-clic
lisping	lis-ping
pilf-er	pil-fer
un-ea-s-i-ly	un-eas-i-ly
ca-shi-er	cash-ier
pol-t-roon	pol-troon
un-con-ge-ni-al	un-con-gen-ial
rare-fied	rar-e-fied
pa-ro-chial-ism	pa-ro-chi-al-ism
ve-n-ous	ve-nous
grou-pie	group-ie
nea-t-en	neat-en
te-leph-o-n-ist	te-leph-o-nist
naive	na-ive
un-dim-in-ished	un-di-min-ished
carou-sel	car-ou-sel
sub-stan-dard	sub-stand-ard
pol-y-cry-stal-line	pol-y-crys-tal-line
my-ri-ad	myr-i-ad
cau-sal	caus-al
neph-ri-tis	ne-phri-tis
psy-choth-er-a-py	psy-cho-ther-a-py
gha-na	ghana
du-ode-num	du-o-de-num
cos-tar	co-star
roo-k-er-y	rook-er-y
pro-state	pros-tate
re-gis-tra-ble	reg-is-tra-ble
cor-n-er	cor-ner
cle-men-cy	clem-en-cy
loit-er	loi-ter
tru-cu-lent	truc-u-lent
sys-te-mat-i-cal-ly	sys-tem-at-i-cal-ly
in-sa-ti-a-ble	in-sa-tia-ble
priv-ileged	priv-i-leged
canc-er	can-cer
prison	pris-on
clov-en	clo-ven
tricy-cle	tri-cy-cle
sport-swear	sports-wear
dying	dy-ing
titil-late	tit-il-late
chame-le-on	cha-me-le-on
re-strain-ing	restraining
dis-cerning	dis-cern-ing
lof-t-y	loft-y
es-ca-pist	es-cap-ist
de-pos-i-tary	de-pos-i-tar-y
e-so-ter-ic	es-o-ter-ic
malev-o-lent	ma-lev-o-lent
blender	blend-er
co-ra-cle	cor-a-cle
ther-mos-tat	ther-mo-stat
son-ar	so-nar
rolling	roll-ing
fril-lier	fril-li-er
ti-me-piece	time-piece
bio-morph	bi-o-morph
grassroots	grass-roots
bes-tir	be-stir
prop-o-nent	pro-po-nent
per-sis-tent-ly	per-sist-ent-ly
mo-ral-ism	mor-al-ism
al-arm-ing	a-larm-ing
te-lex	tel-ex
ca-rat	car-at
pal-ata-ble	pal-at-a-ble
con-san-guine-ous	con-san-guin-e-ous
scler-o-sis	scle-ro-sis
el-i-tism	e-lit-ism
com-pa-ra-tive-ly	com-par-a-tive-ly
in-di-ca-tive	in-dic-a-tive
prim-o-gen-i-ture	pri-mo-gen-i-ture
un-so-ci-a-ble	un-so-cia-ble
hearten-ing	heartening
rev-i-val-ism	re-viv-al-ism
a-r-is-to-crat	a-ris-to-crat
tid-i-ness	ti-di-ness
char-is-ma	cha-ris-ma
ka-le-i-do-s-cop-ic	ka-lei-do-scop-ic
e-schew	es-chew
ex-cla-ma-to-ry	ex-clam-a-to-ry
de-reg-u-la-tion	de-reg-u-lation
leg-a-lese	le-gal-ese
re-phrases	re-phra-ses
a-toll	at-oll
per-mit-ting	permitting
pe-dant	ped-ant
serene-ly	se-rene-ly
whole-wheat	wholewheat
ev-ict	e-vict
in-san-i-tary	in-san-i-tar-y
plea-san-try	pleas-ant-ry
re-pre-hensi-ble	rep-re-hen-si-ble
re-tro-spec-tion	ret-ro-spec-tion
lan-y-ard	lan-yard
te-net	ten-et
de-fa-ma-to-ry	de-fam-a-to-ry
quiet-ness	qui-et-ness
foreign	for-eign
ele-ment	el-e-ment
culp-a-ble	cul-pa-ble
do-tage	dot-age
in-cle-ment	in-clem-ent
fin-ance	fi-nance
stra-pless	strap-less
pho-to-co-pi-er	pho-to-cop-i-er
comp-troll-er	comp-trol-ler
hairy	hair-y
trackbed	track-bed
dom-i-cil-i-a-r-y	dom-i-cil-i-ar-y
un-plea-sant-ness	un-pleas-ant-ness
flooz-y	floo-zy
pol-e-cat	pole-cat
nob-o-dy	no-bod-y
glasses	glass-es
ner-vous	nerv-ous
a-tav-ism	at-a-vism
gla-di-a-to-ri-al	glad-i-a-to-ri-al
sophis-ti-ca-tion	so-phis-ti-ca-tion
mis-er-li-ness	mi-ser-li-ness
grumbling	grum-bling
pol-y-prop-y-lene	pol-y-pro-pyl-ene
ple-nar-y	ple-na-ry
forest-ed	forested
covet	cov-et
phi-lo-soph-i-cal-ly	phil-o-soph-i-cal-ly
va-cu-ole	vac-u-ole
gof-er	go-fer
quart-zite	quartz-ite
ma-lad-just-ment	mal-ad-just-ment
pin-e-ap-ple	pine-ap-ple
poignan-cy	poign-an-cy
con-ver-t-er	con-vert-er
cor-po-ra-tist	cor-po-rat-ist
credit	cred-it
grand-fath-er	grand-fa-ther
scan-d-a-lous	scan-dal-ous
un-asham-ed-ly	un-a-sham-ed-ly
pear-ly	pearl-y
re-fo-res-ta-tion	re-for-est-a-tion
slender	slen-der
or-thor-hom-bic	or-tho-rhom-bic
in-du-bita-ble	in-du-bi-ta-ble
in-su-p-er-a-ble	in-su-per-a-ble
steve-dore	ste-ve-dore
ho-min-id	hom-i-nid
sickbed	sick-bed
re-fer-eeing	re-fe-ree-ing
ca-ra-mel	car-a-mel
char-wo-man	char-wom-an
fril-ly	frill-y
thousand	thou-sand
ex-em-p-lar	ex-em-plar
con-si-dering	con-sid-er-ing
whir-lig-ig	whirl-i-gig
sty-l-is-tics	sty-lis-tics
si-des-tep	side-step
leth-al	le-thal
ou-trid-er	out-rid-er
in-ver-ter	in-vert-er
ep-is-tem-ic	ep-i-ste-mic
in-es-ca-p-a-ble	in-es-cap-a-ble
cand-les-tick	can-dle-stick
the-reu-pon	there-up-on
pro-vo-ca-tive	pro-voc-a-tive
re-spec-t-a-bil-i-ty	re-spect-a-bil-i-ty
un-derfed	un-der-fed
ap-pro-val	ap-prov-al
ma-ca-roon	mac-a-roon
cable-way	ca-ble-way
re-col-lec-tion	rec-ol-lec-tion
pe-ram-bu-la-tor	per-am-bu-la-tor
sub-sis-tence	sub-sist-ence
re-t-i-na	ret-i-na
gen-tri-fied	gentrified
bou-gain-vil-lea	bou-gain-vil-le-a
floa-ty	float-y
in-ter-dis-cip-li-nar-y	in-ter-dis-ci-pli-nar-y
darling	dar-ling
lo-des-tar	lode-star
cli-to-ris	clit-o-ris
sapling	sap-ling
ne-cropo-lis	ne-crop-o-lis
cher-u-b-ic	che-ru-bic
har-den	hard-en
val-i-ant-ly	val-iant-ly
modesty	mod-es-ty
ringlead-er	ring-lead-er
prime-val	pri-me-val
down-load-ed	downloaded
me-t-ro	met-ro
scor-pion	scor-pi-on
fo-res-tall	fore-stall
phra-sal	phras-al
dis-pensa-ble	dis-pen-sa-ble
bi-mo-dal	bi-mod-al
fi-n-an-cial	fi-nan-cial
nai-vete	naivete
mi-r-age	mi-rage
casket	cas-ket
skew-ered	skewered
su-bur-ban	sub-ur-ban
prop-a-gand-ist	prop-a-gan-dist
te-nured	tenured
town-speo-ple	towns-peo-ple
mag-ne-sium	mag-ne-si-um
trea-sur-er	treas-ur-er
cunning	cun-ning
re-no-vate	ren-o-vate
gloat-ing	gloating
ca-cao	ca-ca-o
dog-matism	dog-ma-tism
snow-s-torm	snow-storm
une-lect-ed	un-e-lect-ed
tre-mo-lo	trem-o-lo
ep-ine-phrine	ep-i-neph-rine
cal-cium	cal-ci-um
in-her-i-tance	in-her-it-ance
ta-lent-less	tal-ent-less
ex-hila-r-at-ing	ex-hil-a-rat-ing
col-li-ne-ar	col-lin-e-ar
un-feas-i-ble	un-fea-si-ble
bulg-ing	bulging
slander	slan-der
dar-ken	dark-en
story-tell-er	sto-ry-tell-er
stoi-cal	sto-i-cal
ev-er-ything	eve-ry-thing
fri-a-r-y	fri-ar-y
hang-glid-ed	hang-gli-ded
de-lect-a-ble	de-lec-ta-ble
ex-tram-u-ral	ex-tra-mu-ral
cricket-ing	crick-et-ing
de-vas-ta-tion	dev-as-ta-tion
un-an-i-mous	u-nan-i-mous
de-cla-ma-to-ry	de-clam-a-to-ry
nor-thern-most	north-ern-most
un-varnished	un-var-nished
dim-i-nu-tive	di-min-u-tive
i-le-um	il-e-um
uni-den-ti-fied	un-i-den-ti-fied
ma-lad-min-is-tra-tion	mal-ad-min-is-tra-tion
ditch-ing	ditching
e-n-ig-mat-ic	en-ig-mat-ic
o-ver-flow-ing	o-ver-flo-wing
scra-pyard	scrap-yard
re-v-is-it	re-vis-it
re-gis-trar	reg-is-trar
con-duc-tance	con-duct-ance
shepherd-ing	shepherding
re-vel-ry	rev-el-ry
in-ad-ver-tent	in-ad-vert-ent
po-ver-ty	pov-er-ty
mes-o-s-phere	mes-o-sphere
mis-creant	mis-cre-ant
cha-mois	cham-ois
ca-v-ern	cav-ern
dis-gusting	dis-gust-ing
me-tro-nome	met-ro-nome
pro-ject-ing	projecting
mal-ig-nan-cy	ma-lig-nan-cy
fas-tener	fas-ten-er
scare-mon-gering	scare-mon-ger-ing
polyun-sat-u-rat-ed	pol-y-un-sat-u-rat-ed
slip-ping	slipping
at-mosphere	at-mos-phere
dam-ning	damn-ing
courthouse	court-house
in-effa-ble	in-ef-fa-ble
em-bedda-ble	em-bed-da-ble
ex-port-a-bil-i-ty	ex-por-ta-bi-li-ty
pol-y-ga-my	po-lyg-a-my
clergy	cler-gy
le-gend	leg-end
hu-morous-ly	hu-mor-ous-ly
un-im-port-ance	un-im-por-tance
in-sis-tence	in-sist-ence
seas-cape	sea-scape
in-tel-li-gent-sia	in-tel-li-gent-si-a
of-fhand	off-hand
ter-ro-rism	ter-ror-ism
i-m-a-go	i-ma-go
chroni-cler	chron-i-cler
bab-y-sit-ter	ba-by-sit-ter
ceil-idh	cei-lidh
sa-tur-day	sat-ur-day
cra-tered	cratered
bri-ef-case	brief-case
o-pa-les-cent	o-pal-es-cent
trigo-nom-e-try	trig-o-nom-e-try
coax-i-al	co-ax-i-al
be-de-vil	be-dev-il
pho-n-o-log-i-cal	pho-no-log-i-cal
privet	priv-et
un-coordi-nat-ed	un-co-or-di-nat-ed
stoi-cal-ly	sto-i-cal-ly
pro-pell-er	pro-pel-ler
slal-om	sla-lom
dis-credit-ed	discredited
fluf-fy	fluff-y
posting	post-ing
a-ve-nue	av-e-nue
wicketkeep-er	wick-et-keep-er
ca-na-r-y	ca-nar-y
con-flict-ed	conflicted
de-vil	dev-il
gut-sy	guts-y
new-lywed	new-ly-wed
nau-seat-ing	nau-se-at-ing
in-val-id	in-va-lid
in-deco-rous	in-dec-o-rous
pro-tect-ed	protected
hook-ing	hooking
pe-des-tal	ped-es-tal
a-s-crip-tion	as-crip-tion
ir-rel-ev-ance	ir-rel-e-vance
defi-nite-ly	def-i-nite-ly
wear-i-ly	wea-ri-ly
dis-tri-bute	dis-trib-ute
der-anged	de-ranged
with-dra-wal	with-draw-al
pre-mises	prem-is-es
al-toge-ther	al-to-geth-er
te-le-kine-sis	tel-e-ki-ne-sis
per-sev-er-ance	per-se-ver-ance
sailc-loth	sail-cloth
so-cie-tal	so-ci-e-tal
cam-a-ra-de-rie	ca-ma-ra-de-rie
foot-s-tool	foot-stool
ev-er-y-where	eve-ry-where
tog-ether	to-geth-er
or-i-ga-mi	o-ri-ga-mi
foam-ing	foaming
sprinkler	sprin-kler
