Attempt	Real
sa-v-ag-er-y	sav-age-ry
bawl-ing	baw-ling
res-ona-tor	res-o-na-tor
win-n-er	win-ner
red-e-sign	re-de-sign
trestle	tres-tle
pop-ul-ism	pop-u-lism
ti-me-li-ness	time-li-ness
hireling	hire-ling
phen-o-type	phe-no-type
di-sori-en-ta-tion	dis-o-ri-en-ta-tion
sub-si-dence	sub-sid-ence
in-sec-tivor-ous	in-sec-tiv-o-rous
sheph-erd	shep-herd
scrib-bling	scribbling
per-fec-ti-bil-i-ty	per-fect-i-bil-i-ty
a-po-lo-gi-a	ap-o-lo-gi-a
e-lig-i-bil-i-ty	el-i-gi-bil-i-ty
psy-choth-er-a-py	psy-cho-ther-a-py
flu-tist	flut-ist
de-brief-ing	debriefing
co-r-al	cor-al
skys-crap-er	sky-scrap-er
scare-mon-g-er	scare-mon-ger
mi-nar-et	min-a-ret
ve-n-ous	ve-nous
pres-u-m-a-bly	pre-sum-a-bly
bri-ef-case	brief-case
sinu-soid	si-nus-oid
bristling	bris-tling
haph-a-zard	hap-haz-ard
tap-er	ta-per
cur-bing	curb-ing
em-bass-y	em-bas-sy
re-joind-er	re-join-der
friv-ol-ous	friv-o-lous
hoth-ouse	hot-house
ar-rhy-th-mi-a	ar-rhyth-mi-a
spin-nak-er	spin-na-ker
story-line	sto-ry-line
re-furbish	re-fur-bish
care-er-ist	ca-reer-ist
za-n-y	za-ny
li-q-ueur	li-queur
sup-por-tive	sup-port-ive
di-a-th-er-my	di-a-ther-my
e-lig-i-ble	el-i-gi-ble
cred-it-wor-thy	cred-it-worth-y
ge-o-m-ag-net-i-cal-ly	ge-o-mag-ne-ti-cal-ly
stu-d-i-ous	stu-di-ous
pain-t-er	paint-er
gloat-ing	gloating
wal-l-a-by	wal-la-by
mo-t-i-va-tor	mo-ti-va-tor
ramp-age	ram-page
de-mo-graph-ics	dem-o-graph-ics
le-it-mot-if	leit-mo-tif
ta-lon	tal-on
hab-i-ta-ble	hab-it-a-ble
ar-mrest	arm-rest
por-t-end	por-tend
sub-ser-vience	sub-ser-vi-ence
catas-trophe	ca-tas-tro-phe
dino-saur	di-no-saur
un-an-i-mous	u-nan-i-mous
plen-i-po-ten-tiar-y	plen-i-po-ten-ti-ar-y
re-fereeing	re-fe-ree-ing
for-sy-thi-a	for-syth-i-a
theism	the-ism
cro-ch-et	cro-chet
trip-od	tri-pod
un-fet-tered	unfettered
whoev-er	who-ev-er
im-pri-son	im-pris-on
sa-crist-y	sac-ris-ty
zoo-p-lank-ton	zo-o-plank-ton
dold-rums	dol-drums
pe-ril	per-il
the-o-r-em	the-o-rem
gras-shop-per	grass-hop-per
twis-t-er	twist-er
frag-men-ta-ry	frag-men-tar-y
sou-venir	sou-ve-nir
un-da-maged	un-dam-aged
mil-lin-er-y	mil-li-ner-y
u-p-rise	up-rise
con-st-a-ble	con-sta-ble
e-quid-is-t-ant	e-qui-dis-tant
spi-rit-u-al	spir-it-u-al
bour-ge-ois	bour-geois
dish-o-nest	dis-hon-est
pro-mis-cu-i-ty	prom-is-cu-i-ty
nift-y	nif-ty
cor-po-r-al	cor-po-ral
sin-u-soid-al	si-nus-oi-dal
e-s-quire	es-quire
stra-teg-i-cal-ly	stra-te-gi-cal-ly
mea-sure-ment	meas-ure-ment
out-stretched	outstretched
wicked	wick-ed
pikest-aff	pike-staff
e-s-cape	es-cape
av-er	a-ver
hex-ag-on-al	hex-ag-o-nal
im-pli-c-it	im-plic-it
py-ram-id	pyr-a-mid
dis-sen-t-er	dis-sent-er
debo-nair	deb-o-nair
was-trel	wast-rel
feu-d-al-ism	feu-dal-ism
dis-ord-er	dis-or-der
honest-y	hon-es-ty
hungri-ly	hun-gri-ly
pro-p-er-ly	prop-er-ly
bug-gered	buggered
le-thar-gy	leth-ar-gy
ep-is-tem-ic	ep-i-ste-mic
semen	se-men
chim-er-a	chi-me-ra
bud-ger-i-gar	budg-er-i-gar
pro-gressed	progressed
sta-tue	stat-ue
gly-cer-ol	glyc-er-ol
her-me-neu-t-ic	her-me-neu-tic
pol-e-cat	pole-cat
sprinkle	sprin-kle
how-soev-er	how-so-ev-er
trans-cen-den-tal	tran-scen-den-tal
e-s-prit	es-prit
pom-ade	po-made
prem-a-ture-ly	pre-ma-ture-ly
di-su-nion	dis-un-ion
ex-tra-s-o-lar	ex-tra-so-lar
a-q-ue-ous	a-que-ous
py-ro-technics	py-ro-tech-nics
stan-dard	stand-ard
pla-gi-ar-ism	pla-gia-rism
so-cio-l-in-guis-tics	so-ci-o-lin-guis-tics
therein	there-in
pre-sen-ta-tion-al	pres-en-ta-tion-al
bi-od-i-ver-si-ty	bi-o-di-ver-si-ty
un-divid-ed	un-di-vid-ed
streng-th-en	strength-en
im-po-lit-ic	im-pol-i-tic
damning	damn-ing
splin-t-er	splin-ter
re-per-toire	rep-er-toire
or-ga-n-ize	or-gan-ize
dangling	dan-gling
vi-b-ra-to-ry	vi-bra-to-ry
humid	hu-mid
tint-ed	tinted
patri-ot	pa-tri-ot
be-d-lam	bed-lam
sun-ken	sunk-en
flut-ter-ing	fluttering
scho-lar	schol-ar
nove-lis-tic	nov-el-is-tic
un-pre-ju-diced	un-prej-u-diced
plu-my	plum-y
en-gineer-ing	en-gi-neer-ing
sal-a-man-d-er	sal-a-man-der
dis-turbing	dis-turb-ing
se-c-ret-ly	se-cret-ly
mul-ti-pro-ces-sor	mul-ti-proc-es-sor
ex-trag-a-lac-tic	ex-tra-ga-lac-tic
por-t-a-bil-i-ty	port-a-bil-i-ty
posse	pos-se
do-ve-cote	dove-cote
no-s-tal-gia	nos-tal-gia
nu-m-is-mat-ic	nu-mis-mat-ic
bung-ee	bun-gee
ji-u-jit-su	jiu-jit-su
tid-i-ness	ti-di-ness
laag-er	laa-ger
gian-tess	gi-ant-ess
forest-ed	forested
mem-or-a-ble	mem-o-ra-ble
pi-r-an-ha	pi-ra-nha
huf-f-y	huff-y
an-ti-pa-thy	an-tip-a-thy
phi-lo-so-pher	phi-los-o-pher
legged	leg-ged
telling	tell-ing
stoi-cal	sto-i-cal
gig-gling	giggling
pilf-er	pil-fer
prede-ter-mined	predetermined
ca-rol	car-ol
gol-liwog	gol-li-wog
pon-ti-fi-cal	pon-tif-i-cal
be-lit-tling	belittling
re-in-deer	rein-deer
pu-b-li-can	pub-li-can
ta-lent	tal-ent
gram-ma-r-i-an	gram-mar-i-an
hi-jack-ing	hi-jac-king
clash-ing	clashing
frailt-y	frail-ty
ka-rate	ka-ra-te
tu-telar-y	tu-te-lar-y
fru-i-ty	fruit-y
tutel-age	tu-te-lage
vex-ing	vexing
be-de-vil	be-dev-il
tal-k-ie	talk-ie
pre-gnant	preg-nant
dea-f-en	deaf-en
provok-ing	pro-vok-ing
die-lec-tric	di-e-lec-tric
pea-sant	peas-ant
ka-ra-kul	kar-a-kul
a-noth-er	an-oth-er
gras-s-roots	grass-roots
aor-tic	a-or-tic
o-nion	on-ion
sa-b-ra	sa-bra
un-ac-cep-t-a-bly	un-ac-cept-a-bly
le-gend	leg-end
su-gar-ing	sug-ar-ing
mi-l-ieu	mi-lieu
in-frastruc-tur-al	in-fra-struc-tur-al
trea-sure	treas-ure
fril-ly	frill-y
hy-po-th-e-sis	hy-poth-e-sis
sine-w-y	sin-ew-y
corn-flak-es	corn-flakes
en-cy-clo-ped-ic	en-cy-clo-pe-dic
as-tro-nau-t-ics	as-tro-nau-tics
ci-t-rus	cit-rus
ri-ot-ing	ri-o-ting
gang-ly	gan-gly
ta-ber-na-cle	tab-er-nac-le
i-ron-mong-er	i-ron-mon-ger
fath-er-ly	fa-ther-ly
ket-chup	ketch-up
an-ten-a-tal	an-te-na-tal
in-ha-b-it	in-hab-it
cows-lip	cow-slip
rub-be-r-y	rub-ber-y
fidd-ly	fid-dly
un-fru-it-ful	un-fruit-ful
u-ku-lele	u-ku-le-le
un-di-plo-mat-ic	un-dip-lo-mat-ic
li-oness	li-on-ess
e-n-er-get-ic	en-er-get-ic
pedag-o-gy	ped-a-go-gy
stal-ag-mite	sta-lag-mite
o-ver-load-ed	overloaded
slaught-er	slaugh-ter
pro-gramming	pro-gram-ming
pre-bend-a-r-y	preb-en-dar-y
flood-ing	flooding
sym-bo-lism	sym-bol-ism
ma-cro-bi-ot-ic	mac-ro-bi-ot-ic
rare-fac-tion	rar-e-fac-tion
con-cussed	concussed
var-ie-gat-ed	var-i-e-gat-ed
par-sim-o-ny	par-si-mo-ny
boun-teous	boun-te-ous
hoor-ay	hoo-ray
fir-sthand	first-hand
o-ver-writ-ing	overwriting
nec-ro-manc-er	nec-ro-man-cer
on-ag-er	on-a-ger
starf-ish	star-fish
pro-m-o-ter	pro-mot-er
un-prece-dent-ed	un-prec-e-dent-ed
ves-ti-gial	ves-tig-i-al
sa-tur-day	sat-ur-day
liber-tar-i-an	lib-er-tar-i-an
im-per-tur-ba-ble	im-per-turb-a-ble
de-duc-ti-ble	de-duct-i-ble
bet-ween	be-tween
hiber-na-tion	hi-ber-na-tion
sil-houette	sil-hou-ette
un-ea-si-ness	un-eas-i-ness
dearie	dear-ie
vicis-si-tude	vi-cis-si-tude
wes-tern-er	west-ern-er
steeple-jack	stee-ple-jack
may-a	ma-ya
ween-y	wee-ny
astrin-gent	as-trin-gent
snoop-ing	snooping
mot-if	mo-tif
glas-shouse	glass-house
com-par-a-ble	com-pa-ra-ble
lec-t-ern	lec-tern
re-spec-t-a-bil-i-ty	re-spect-a-bil-i-ty
nu-cleus	nu-cle-us
mo-re-ov-er	more-o-ver
hook-ing	hooking
re-tiree	re-tir-ee
twinkle	twin-kle
me-ri-di-an	me-rid-i-an
hothead-ed	hot-head-ed
fath-er-ing	fathering
as-y-lum	a-sy-lum
lo-de-stone	lode-stone
balder-dash	bal-der-dash
re-gret-t-a-ble	re-gret-ta-ble
hearten-ing	heartening
mis-al-ign-ment	mis-a-lign-ment
howit-zer	how-itz-er
weary-ing	wea-ry-ing
dul-lard	dull-ard
trust-ed	trusted
nob-od-y	no-bod-y
per-mit-ting	permitting
pes-sim-ism	pes-si-mism
im-pro-b-a-bly	im-prob-a-bly
syl-la-ba-r-y	syl-la-bar-y
hier-o-glyph	hi-er-o-glyph
bulg-ing	bulging
be-loved	be-lov-ed
takea-way	take-a-way
dyad	dy-ad
pi-an-is-si-mo	pi-a-nis-si-mo
ar-ch-e-t-ype	ar-che-type
de-hu-mi-di-fi-er	de-hu-mid-i-fi-er
e-ver-y-day	eve-ry-day
prosthe-sis	pros-the-sis
volun-ta-r-y	vol-un-tar-y
com-mand-ant	com-man-dant
sim-per-ing	simpering
char-is-ma	cha-ris-ma
coun-ter-in-tel-li-gen-ce	coun-ter-in-tel-li-gence
roast-ed	roasted
o-sten-si-ble	os-ten-si-ble
whomev-er	whom-ev-er
in-ter-mar-ri-age	in-ter-mar-riage
mar-gi-nal-i-a	mar-gi-na-li-a
melee	me-lee
pain-kill-er	pain-kil-ler
pro-tag-on-ist	pro-tag-o-nist
in-fect-ed	in-fec-ted
her-bal-ist	herb-al-ist
guar-di-an	guard-i-an
o-ver-wint-er	o-ver-win-ter
un-scru-pu-l-ous	un-scru-pu-lous
cra-tered	cratered
smoth-ered	smothered
un-ack-nowl-edged	un-ac-knowl-edged
head-pho-nes	head-phones
ty-pog-ra-phers	ty-po-gra-phers
ma-jes-t-y	maj-es-ty
un-varnished	un-var-nished
vir-tu-osi-ty	vir-tu-os-i-ty
mar-ri-age	mar-riage
voo-d-oo	voo-doo
mis-ty	mist-y
dim-i-nu-tive	di-min-u-tive
bail-iw-ick	bail-i-wick
o-eu-vre	oeu-vre
ro-bin	rob-in
desir-a-ble	de-sir-a-ble
ge-noc-i-dal	gen-o-cid-al
smug-gling	smuggling
crum-by	crumb-y
car-n-age	car-nage
re-t-une	re-tune
mag-ni-f-i-cent-ly	mag-nif-i-cent-ly
licen-see	li-cen-see
the-or-ist	the-o-rist
chasten-ing	chastening
step-fa-th-er	step-fa-ther
a-v-a-ri-cious	av-a-ri-cious
cat-as-tro-ph-ic	cat-a-stroph-ic
drun-k-en-ly	drunk-en-ly
travest-y	trav-es-ty
de-mon-strate	dem-on-strate
tan-gy	tang-y
lifes-tyle	life-style
ter-rap-in	ter-ra-pin
dought-y	dough-ty
pin-kie	pink-ie
fe-t-lock	fet-lock
castled	cas-tled
pro-per-ty	prop-er-ty
monop-o-list	mo-nop-o-list
bist-a-ble	bi-sta-ble
re-ser-va-tion	res-er-va-tion
ar-tis-try	art-ist-ry
be-wild-er	be-wil-der
phi-l-an-thro-pist	phi-lan-thro-pist
bu-re-au-crat-ic	bu-reau-crat-ic
lim-i-ter	lim-it-er
face-lift	facelift
sec-ta-r-i-an	sec-tar-i-an
mush-room-ing	mushrooming
in-ge-nious-ly	in-gen-ious-ly
de-bit	deb-it
deranged	de-ranged
han-d-o-ver	hand-o-ver
su-bu-nit	sub-u-nit
las-er	la-ser
fish-mon-g-er	fish-mon-ger
penk-nife	pen-knife
cas-u-al-t-y	cas-u-al-ty
hered-i-tar-y	he-red-i-tar-y
bles-sed-ness	bless-ed-ness
prolonged	pro-longed
la-te-com-er	late-com-er
defi-nite-ly	def-i-nite-ly
til-lage	till-age
pout-ing	pouting
tel-ep-a-thy	te-lep-a-thy
com-pact-ed	compacted
fa-mine	fam-ine
e-pi-sode	ep-i-sode
in-te-state	in-tes-tate
clai-m-ant	claim-ant
im-pro-v-i-sa-tion-al	im-prov-i-sa-tion-al
mine-strone	min-e-stro-ne
psy-cho-th-er-ap-ist	psy-cho-ther-a-pist
sight-seeing	sight-see-ing
sov-ere-ign	sov-er-eign
im-mu-no-com-prom-ised	im-mu-no-com-pro-mised
in-vert-ed	inverted
met-a-lan-gu-age	met-a-lan-guage
ye-ti	yet-i
post-master	post-mas-ter
nestling	nest-ling
o-s-ten-si-bly	os-ten-si-bly
ba-byish	ba-by-ish
eighteenth	eight-eenth
diz-z-y	diz-zy
do-pey	dope-y
eva-n-es-cent	ev-a-nes-cent
note-pa-p-er	note-pa-per
un-regis-tered	un-reg-is-tered
con-serv-a-toire	con-ser-va-toire
in-sep-ar-a-ble	in-sep-a-ra-ble
pro-duct	prod-uct
pred-i-lec-tion	pre-di-lec-tion
i-d-i-ot-ic	id-i-ot-ic
row-d-y	row-dy
op-por-tu-nis-tic	op-por-tun-is-tic
fil-my	film-y
ner-vous	nerv-ous
fat-i-gue	fa-tigue
rene-wal	re-new-al
rain-wa-t-er	rain-wa-ter
cor-n-er	cor-ner
cate-go-ry	cat-e-go-ry
pa-late	pal-ate
quisling	quis-ling
dis-credit	dis-cred-it
o-ver-heat-ed	overheated
glo-bal-ly	glob-al-ly
be-drid-den	bed-rid-den
scrip-tu-r-al	scrip-tur-al
man-i-cured	ma-ni-cured
gaze-bo	ga-ze-bo
nor-th-ern-most	north-ern-most
huss-y	hus-sy
com-panion-a-ble	com-pan-ion-a-ble
joust-ing	jousting
me-teor	me-te-or
breast-feed	breastfeed
pige-on	pi-geon
tear-oom	tea-room
pan-das	pan-das
en-count-er	en-coun-ter
laun-dered	laundered
in-tel-lig-i-bil-i-ty	in-tel-li-gi-bil-i-ty
oak-um	oa-kum
quart-zite	quartz-ite
se-n-ate	sen-ate
eag-er	ea-ger
spheroid	sphe-roid
un-molest-ed	un-mo-lest-ed
e-lec-tro-en-ce-phal-o-gram	e-lec-tro-en-ceph-a-lo-gram
craz-i-ly	cra-zi-ly
ca-re-er	ca-reer
ta-c-it	tac-it
dentist	den-tist
lam-plight	lamp-light
pesk-y	pes-ky
re-con-cile	rec-on-cile
car-bon-a-ceous	car-bo-na-ceous
phal-anx	pha-lanx
con-son-ant	con-so-nant
en-tour-age	en-tou-rage
foothill	foot-hill
honest	hon-est
syringe	sy-ringe
ther-a-p-ist	ther-a-pist
elvish	elv-ish
nom-ad	no-mad
heart-broken	heart-bro-ken
bilt-ong	bil-tong
ve-ris-i-mil-i-tude	ver-i-si-mil-i-tude
ar-chan-gel	arch-an-gel
co-pious-ly	co-pi-ous-ly
lo-ga-r-ith-mic	log-a-rith-mic
com-mis-sioned	commissioned
sto-pov-er	stop-o-ver
dis-es-ta-blish	dis-es-tab-lish
mom-en-tar-i-ly	mo-men-tar-i-ly
a-symp-tote	as-ymp-tote
sal-a-mi	sa-la-mi
mis-repre-sen-ta-tion	mis-rep-re-sen-ta-tion
clan-de-stine	clan-des-tine
y-o-ga	yo-ga
stab-ling	sta-bling
chor-is-t-er	chor-is-ter
equit-a-ble	eq-ui-ta-ble
re-c-a-pit-u-la-tion	re-ca-pit-u-la-tion
story-book	sto-ry-book
roy-al-t-y	roy-al-ty
un-burd-en	un-bur-den
di-ar-y	di-a-ry
care-ss-ing	ca-res-sing
com-pa-r-a-tive-ly	com-par-a-tive-ly
mor-gue	morgue
bur-bling	burbling
cre-a-ture	crea-ture
dis-tracting	dis-tract-ing
at-te-sta-tion	at-tes-ta-tion
un-in-tel-lig-i-ble	un-in-tel-li-gi-ble
seas-cape	sea-scape
con-duct-ed	conducted
sul-ta-na	sul-tan-a
mye-lin	my-e-lin
glo-bal	glob-al
spon-sored	sponsored
ex-pec-tant-ly	ex-pect-ant-ly
bit-u-men	bi-tu-men
un-re-con-ciled	un-rec-on-ciled
ri-o-tous	ri-ot-ous
tur-bo-charged	turbocharged
sus-ten-ance	sus-te-nance
sal-oon	sa-loon
dinghy	din-ghy
brow-nie	brown-ie
tin-d-er	tin-der
cand-le-pow-er	can-dle-pow-er
sea-w-a-t-er	sea-wa-ter
el-i-tism	e-lit-ism
se-cond-ly	sec-ond-ly
ye-ster-d-ay	yes-ter-day
soun-d-er	sound-er
cir-cling	circling
re-sult-ing	resulting
fur-rowed	furrowed
her-al-d-ic	he-ral-dic
par-al-in-guis-tic	par-a-lin-guis-tic
aq-ua-ma-r-ine	aq-ua-ma-rine
so-lic-it-ing	soliciting
ha-cien-da	ha-ci-en-da
saus-age	sau-sage
mi-nu-tiae	mi-nu-ti-ae
dand-y	dan-dy
coloured	co-loured
rep-ro-cess	re-proc-ess
rutted	rut-ted
o-s-ten-ta-tion	os-ten-ta-tion
gu-nite	gun-ite
po-sit	pos-it
fiz-z-y	fizz-y
pro-b-a-bly	prob-a-bly
au-gur-y	au-gu-ry
bo-dy-guard	bod-y-guard
whim-p-er	whim-per
pro-create	pro-cre-ate
pol-y-ure-thane	pol-y-u-re-thane
en-cy-cli-cal	en-cyc-li-cal
bi-nar-y	bi-na-ry
arc-ing	arcing
as-su-age	as-suage
un-mis-sa-ble	un-miss-a-ble
se-den-ta-ry	sed-en-tar-y
hard-y	har-dy
em-ble-mat-ic	em-blem-at-ic
un-burdened	un-bur-dened
an-tec-e-dent	an-te-ced-ent
stoic	sto-ic
dis-pen-ser	dis-pens-er
un-for-get-t-a-ble	un-for-get-ta-ble
vag-ue-ly	vague-ly
predict-ed	predicted
vespers	ves-pers
pre-bend	preb-end
phi-l-an-thro-py	phi-lan-thro-py
e-s-pouse	es-pouse
ge-o-p-o-lit-i-cal	ge-o-po-lit-i-cal
pen-i-ten-ti-ar-y	pen-i-ten-tia-ry
fem-in-ist	fem-i-nist
paean	pae-an
where-wi-thal	where-with-al
i-cosa-he-dron	i-co-sa-he-dron
tes-timo-ny	tes-ti-mo-ny
bur-geon-ing	burgeoning
hed-on-ism	he-don-ism
de-spot-ic	des-pot-ic
po-l-yg-a-my	po-lyg-a-my
im-mo-dest	im-mod-est
bul-le-t-in	bul-le-tin
to-bac-con-ist	to-bac-co-nist
strug-gling	struggling
pe-trol	pet-rol
rel-a-bel	re-la-bel
col-le-gial	col-le-gi-al
ri-pen	rip-en
chev-a-l-i-er	chev-a-lier
i-s-o-la-tion	i-so-la-tion
scand-a-lous	scan-dal-ous
mal-ty	malt-y
ska-t-er	skat-er
ig-u-a-na	i-gua-na
u-n-i-ver-sal-ly	u-ni-ver-sal-ly
duik-er	dui-ker
dis-gust-ed	disgusted
flinch-ing	flin-ching
laur-el	lau-rel
gazet-teer	gaz-et-teer
un-desir-a-ble	un-de-sir-a-ble
tex-t-book	text-book
fuch-si-a	fuch-sia
temp-ter	tempt-er
ex-port-a-bil-i-ty	ex-por-ta-bi-li-ty
sweetheart	sweet-heart
ca-r-ess	ca-ress
dis-tri-bute	dis-trib-ute
blow-f-ly	blow-fly
meg-a-l-ith	meg-a-lith
rugged	rug-ged
kais-er	kai-ser
meth-o-dol-o-gy	meth-od-ol-o-gy
ragged	rag-ged
gam-bling	gam-bling
sal-on	sa-lon
pri-mar-y	pri-ma-ry
unt-wist	un-twist
spoil-s-port	spoil-sport
basalt	ba-salt
skirmish-ing	skirmishing
dis-agree-a-ble	dis-a-gree-a-ble
laud-ed	lauded
cros-sov-er	cross-o-ver
in-choate	in-cho-ate
chee-ri-o	cheer-i-o
te-tra	tet-ra
xyl-o-phone	xy-lo-phone
minded	mind-ed
weas-el	wea-sel
se-mest-er	se-mes-ter
bey-ond	be-yond
tre-m-o-lo	trem-o-lo
el-ven	elv-en
pira-cy	pi-ra-cy
mi-ra-cle	mir-a-cle
dat-a-base	da-ta-base
pu-b-lic	pub-lic
my-ri-ad	myr-i-ad
fer-rom-ag-net-ic	fer-ro-mag-net-ic
for-e-taste	fore-taste
diver-gence	di-ver-gence
but-ter-f-ly	but-ter-fly
ban-ter-ing	bantering
coast-ing	coasting
furnished	fur-nished
pep-pered	peppered
ver-an-da	ve-ran-da
spec-tro-sco-py	spec-tros-co-py
u-sur-er	u-su-rer
skin-n-er	skin-ner
neu-r-al	neu-ral
gin-g-ham	ging-ham
cere-bel-lum	cer-e-bel-lum
un-e-a-t-en	un-eat-en
pa-r-af-fin	par-af-fin
hawt-horn	haw-thorn
aux-il-i-ar-y	aux-il-ia-ry
vola-tile	vol-a-tile
cy-lin-der	cyl-in-der
ribo-some	ri-bo-some
han-di-capped	hand-i-capped
son-or-ous	so-no-rous
sold-er	sol-der
te-n-an-cy	ten-an-cy
mid-wif-er-y	mid-wife-ry
trigger-ing	trig-ger-ing
su-per-posed	superposed
balmy	balm-y
pael-la	pa-el-la
o-be-dient-ly	o-be-di-ent-ly
ar-m-y	ar-my
of-fhand	off-hand
cut-tlef-ish	cut-tle-fish
covet-ed	coveted
pas-to-r-al	pas-to-ral
in-ge-ni-ous	in-gen-ious
kindling	kin-dling
pro-fessed-ly	pro-fess-ed-ly
or-tho-gon-al	or-thog-o-nal
poplar	pop-lar
teas-poon	tea-spoon
forest-er	for-est-er
e-cho	ech-o
thorny	thorn-y
pret-e-rite	pret-er-ite
bach-el-or	bach-e-lor
roun-dup	round-up
ex-tre-mist	ex-trem-ist
