Attempt	Real
su-b-ur-bi-a	sub-ur-bi-a
me-lon	mel-on
riboflav-in	ri-bo-fla-vin
nav-y	na-vy
bleat-ing	bleating
sin-ewy	sin-ew-y
wat-er	wa-ter
ca-bri-o-let	cab-ri-o-let
in-ci-pi-ent	in-cip-i-ent
stra-t-um	stra-tum
em-broid-er-y	em-broi-der-y
col-ogne	co-logne
ap-palling-ly	ap-pall-ing-ly
in-her-i-tance	in-her-it-ance
flick-er-ing	flickering
harv-est	har-vest
e-ty-mo-log-i-cal	et-y-mo-log-i-cal
con-den-s-er	con-dens-er
ge-noci-dal	gen-o-cid-al
minke	min-ke
scat-tered	scattered
grav-y	gra-vy
o-m-en	o-men
rew-rit-a-ble	re-writ-a-ble
quiet-ness	qui-et-ness
coin-cide	co-in-cide
an-ti-the-sis	an-tith-e-sis
de-cre-ment	dec-re-ment
jes-ter	jest-er
stev-e-dore	ste-ve-dore
re-alm	realm
dis-cip-li-nar-y	dis-ci-pli-nar-y
in-ge-ni-ous	in-gen-ious
re-ceiver-ship	re-ceiv-er-ship
dairy-ing	dair-y-ing
squir-e-arch-y	squire-ar-chy
ha-ber-dash-er	hab-er-dash-er
de-fend-ing	defending
junk-er	jun-ker
sto-lid	stol-id
un-spok-en	un-spo-ken
cris-is	cri-sis
an-telope	an-te-lope
dis-son-ance	dis-so-nance
su-per-her-o	su-per-he-ro
hye-na	hy-e-na
stom-a-chache	stom-ach-ache
per-use	pe-ruse
un-in-for-ma-tive	un-in-form-a-tive
news-wor-th-y	news-wor-thy
un-der-wat-er	un-der-wa-ter
flat-tering	flat-ter-ing
ba-gatelle	bag-a-telle
embed	em-bed
at-mo-spher-ics	at-mos-pher-ics
min-d-er	mind-er
per-so-nal-i-ty	per-son-al-i-ty
tre-m-o-lo	trem-o-lo
e-lec-trom-o-tive	e-lec-tro-mo-tive
ante	an-te
fore-ver	for-ev-er
prem-a-ture	pre-ma-ture
darkened	dar-kened
un-restrained	un-re-strained
dimin-ished	di-min-ished
onyx	on-yx
trim-a-ran	tri-ma-ran
def-er	de-fer
min-ce-me-at	mince-meat
chast-en-ing	chastening
quick-silv-er	quick-sil-ver
re-ve-nue	rev-e-nue
u-s-ur-per	u-surp-er
gen-i-tal-i-a	gen-i-ta-li-a
pal-m-ist-ry	palm-is-try
be-t-ray-al	be-tray-al
an-niver-sar-y	an-ni-ver-sa-ry
gob-bled-y-gook	gob-ble-dy-gook
gar-d-en	gar-den
diskette	disk-ette
en-during	en-dur-ing
mol-e-sta-tion	mo-les-ta-tion
deriv-a-tive	de-riv-a-tive
phe-nom-en-o-log-i-cal	phe-nom-e-no-log-i-cal
mam-mali-an	mam-ma-li-an
dau-ber	daub-er
con-duct-ed	conducted
ka-rate	ka-ra-te
chor-al	cho-ral
emis-sar-y	em-is-sar-y
sheriff	sher-iff
ca-cao	ca-ca-o
di-v-i-d-er	di-vid-er
di-a-s-po-ra	di-as-po-ra
sig-ners	sign-ers
hast-en	has-ten
ve-nom	ven-om
del-i-ca-tes-s-en	del-i-ca-tes-sen
gath-ering	gath-er-ing
der-o-ga-to-ry	de-rog-a-to-ry
re-for-ma-tion	ref-or-ma-tion
cre-a-ture	crea-ture
shant-y	shan-ty
gangling	gan-gling
un-bridg-e-a-ble	un-bridge-a-ble
mis-er-ly	mi-ser-ly
trel-lised	trellised
fal-lout	fall-out
treat-y	trea-ty
de-gauss-ing	degaussing
prer-og-a-tive	pre-rog-a-tive
tilde	til-de
su-per-in-ten-dence	su-per-in-tend-ence
in-ter-pol-a-t-a-ble	in-ter-po-la-ta-ble
pi-ca-resque	pic-a-resque
bowl-d-er	bowl-der
yo-k-el	yo-kel
phi-late-ly	phi-lat-e-ly
par-i-ah	pa-ri-ah
zeal-otry	zeal-ot-ry
in-scrut-a-ble	in-scru-ta-ble
sen-i-or-i-ty	sen-ior-i-ty
u-pris-ing	up-ris-ing
proph-y-lac-tic	pro-phy-lac-tic
cove-nant	cov-e-nant
rhi-z-ome	rhi-zome
wea-pon	weap-on
per-i-phra-sis	pe-riph-ra-sis
pre-mises	prem-is-es
guanine	gua-nine
def-a-ma-to-ry	de-fam-a-to-ry
paradigm	par-a-digm
vis-i-ta-tion	vis-it-a-tion
pe-j-or-a-tive	pe-jo-ra-tive
re-p-re-hen-si-ble	rep-re-hen-si-ble
rem-in-is-cent	rem-i-nis-cent
polk-a	pol-ka
ki-lo-volt	kil-o-volt
jaunt-y	jaun-ty
leg-a-l-ism	le-gal-ism
muscled	mus-cled
con-trast-ing	contrasting
oc-tob-er	oc-to-ber
tran-s-verse	trans-verse
un-e-dit-ed	un-ed-it-ed
be-t-imes	be-times
espous-al	es-pous-al
dev-a-state	dev-as-tate
glossar-y	glos-sa-ry
med-dling	meddling
deo-d-or-ant	de-o-dor-ant
pam-phle-teer	pam-phlet-eer
an-ta-go-nism	an-tag-o-nism
dis-ord-er	dis-or-der
claye-y	clay-ey
chorus	cho-rus
gren-a-di-er	gren-a-dier
ren-e-go-ti-ate	re-ne-go-ti-ate
basi-lisk	bas-i-lisk
cowherd	cow-herd
em-broid-ered	em-broi-dered
wa-ter-log-ged	wa-ter-logged
re-freshed	refreshed
han-drail	hand-rail
sur-real	sur-re-al
her-bi-cide	herb-i-cide
pharaoh	phar-aoh
ev-a-cuee	e-vac-u-ee
lemming	lem-ming
six-tieth	six-ti-eth
de-spot-ic	des-pot-ic
ap-pre-cia-bly	ap-pre-ci-a-bly
phooey	phoo-ey
coo-kie	cook-ie
in-ge-n-u-i-ty	in-ge-nu-i-ty
e-va-nes-cent	ev-a-nes-cent
an-tago-nis-tic	an-tag-o-nis-tic
un-becom-ing	un-be-com-ing
pres-u-ma-bly	pre-sum-a-bly
defe-nes-tra-tion	de-fen-es-tra-tion
kam-i-kaze	ka-mi-ka-ze
un-bothered	un-both-ered
head-g-ear	head-gear
in-vo-lun-tar-i-ly	in-vol-un-tar-i-ly
rutted	rut-ted
in-jur-y	in-ju-ry
pad-ded	padded
slow-l-y	slow-ly
crav-en	cra-ven
rare-fac-tion	rar-e-fac-tion
dec-or-a-tive	dec-o-ra-tive
elvish	elv-ish
stunt-ed	stunted
wav-e-guide	wave-guide
tapestry	tap-es-try
ca-gey	cag-ey
con-cussed	concussed
nos-e-dive	nose-dive
manes	ma-nes
deli-ques-cent	del-i-ques-cent
re-ci-pi-ent	re-cip-i-ent
unt-wist	un-twist
re-con-cil-i-a-tion	rec-on-cil-i-a-tion
specif-i-cal-ly	spe-cif-i-cal-ly
trum-per-y	trump-er-y
un-der-pinning	un-der-pin-ning
erased	e-rased
su-prema-cy	su-prem-a-cy
cham-pion-ship	cham-pi-on-ship
spind-ly	spin-dly
re-hear-sal	re-hears-al
ex-hil-ar-at-ing	ex-hil-a-rat-ing
tap-ir	ta-pir
de-vil	dev-il
nur-sery-man	nurs-er-y-man
han-gar	hang-ar
real-ign-ment	re-a-lign-ment
tran-sa-tlan-tic	trans-at-lan-tic
sea-m-an	sea-man
per-ime-ter	pe-rim-e-ter
mis-typ-ings	mis-ty-pings
ta-ber-na-cle	tab-er-nac-le
gla-d-i-o-lus	glad-i-o-lus
haws-er	haw-ser
co-land-er	col-an-der
les-bian	les-bi-an
sobri-e-ty	so-bri-e-ty
wheelwright	wheel-wright
con-fi-gure	con-fig-ure
in-ter-ci-ty	in-ter-cit-y
key-boar-d-ist	key-board-ist
final-ly	fi-nal-ly
un-sub-stan-tiat-ed	un-sub-stan-ti-at-ed
tren-chant	trench-ant
tem-p-ta-tion	temp-ta-tion
who-le-wheat	wholewheat
trapeze	tra-peze
a-po-ca-lyp-tic	a-poc-a-lyp-tic
crem-a-to-ri-um	cre-ma-to-ri-um
tok-en	to-ken
con-for-m-al	con-for-mal
ep-o-chal	ep-och-al
beat-i-tude	be-at-i-tude
cows-lip	cow-slip
a-pi-ece	a-piece
mag-ne-t-o-sphere	mag-ne-to-sphere
ex-a-mine	ex-am-ine
stal-ag-mite	sta-lag-mite
sun-ken	sunk-en
car-ro-ty	car-rot-y
ges-talt	ge-stalt
a-phor-ism	aph-o-rism
me-lan-ch-o-ly	mel-an-chol-y
sus-pend-ed	sus-pen-ded
de-p-re-da-tion	dep-re-da-tion
chant-ry	chan-try
pre-bend	preb-end
thrus-t-er	thrust-er
thorough-bred	thor-ough-bred
a-v-a-r-ice	av-a-rice
flinch-ing	flin-ching
re-cipe	rec-i-pe
a-n-om-a-ly	a-nom-a-ly
co-l-on-nade	col-on-nade
in-fras-truc-ture	in-fra-struc-ture
sparkler	spar-kler
wrin-kled	wrinkled
growl-ing	growling
wed-nes-day	wednes-day
bota-ny	bot-a-ny
fo-rest	for-est
mat-ri-line-al	mat-ri-lin-e-al
aqui-fer	aq-ui-fer
cir-cum-lo-cu-to-ry	cir-cum-loc-u-to-ry
res-pir-a-tor	res-pi-ra-tor
cu-ra-ble	cur-a-ble
suici-dal	su-i-cid-al
dis-si-d-ent	dis-si-dent
sobri-quet	so-bri-quet
coc-o-nut	co-co-nut
be-sotted	be-sot-ted
sup-ple-men-tar-y	sup-ple-men-ta-ry
un-it	u-nit
me-moir	mem-oir
her-biv-or-ous	her-biv-o-rous
vaulting	vault-ing
ig-u-a-na	i-gua-na
chry-sa-lis	chrys-a-lis
re-im-ple-ment-ed	reimplemented
char-is-ma	cha-ris-ma
con-su-mer-ism	con-sum-er-ism
test-ing	testing
re-in-car-nat-ed	reincarnated
sphinct-er	sphinc-ter
reb-u-ry	re-bur-y
mi-nu-tiae	mi-nu-ti-ae
ev-er-y-where	eve-ry-where
noneth-e-less	none-the-less
hor-i-zon	ho-ri-zon
man-i-a-cal	ma-ni-a-cal
el-i-c-it	e-lic-it
deranged	de-ranged
pla-ty-pus	plat-y-pus
mach-in-ist	ma-chin-ist
phle-boto-my	phle-bot-o-my
how-soev-er	how-so-ev-er
scan-ti-ly	scant-i-ly
cate-go-ry	cat-e-go-ry
widow-er	wid-ow-er
un-chartered	un-char-tered
upheav-al	up-heav-al
ap-pre-cia-ble	ap-pre-ci-a-ble
pul-lov-er	pull-o-ver
body-build-ing	bod-y-build-ing
spigot	spig-ot
o-ver-writ-ing	overwriting
blith-ering	blith-er-ing
hand-ov-er	hand-o-ver
mo-noch-ro-mat-ic	mon-o-chro-mat-ic
di-a-conal	di-ac-o-nal
proceed	pro-ceed
un-idi-rec-tion-al	u-ni-di-rec-tion-al
green-groc-er	green-gro-cer
ex-tre-mism	ex-trem-ism
im-per-cep-t-i-bly	im-per-cep-ti-bly
per-sev-er-ance	per-se-ver-ance
smoth-ered	smothered
spheroid	sphe-roid
be-drock	bed-rock
ex-pect-ed	expected
ca-v-i-ar	cav-i-ar
es-capist	es-cap-ist
ent-wine	en-twine
in-ter-dis-cipli-nar-y	in-ter-dis-ci-pli-nar-y
splin-t-er	splin-ter
pamp-er	pam-per
car-ci-no-gene-sis	car-cin-o-gen-e-sis
un-bo-som	un-bos-om
pul-ch-ri-tude	pul-chri-tude
fore-fing-er	fore-fin-ger
cit-i-z-en-ry	cit-i-zen-ry
ru-di-men-tar-y	ru-di-men-ta-ry
li-eute-nant	lieu-ten-ant
waf-er	wa-fer
shand-y	shan-dy
baw-dy	bawd-y
wi-r-y	wir-y
ar-mis-tice	ar-mi-stice
sup-plier	sup-pli-er
spin-al	spi-nal
hourglass	hour-glass
com-ponent	com-po-nent
me-lod-ra-mat-ic	mel-o-dra-mat-ic
gart-er	gar-ter
a-per-ture	ap-er-ture
co-author	co-au-thor
di-l-a-ta-tion	dil-a-ta-tion
in-fant-ry	in-fan-try
un-e-v-en-ly	un-e-ven-ly
wea-s-el	wea-sel
quart-zite	quartz-ite
foun-dry	found-ry
tar-a-ma-sa-la-ta	ta-ra-ma-sa-la-ta
suf-f-er	suf-fer
naive	na-ive
e-nact	en-act
se-quen-c-er	se-quenc-er
a-za-le-a	a-zal-ea
gla-ci-er	gla-cier
cod-i-c-il	cod-i-cil
re-pre-sent	rep-re-sent
de-faul-ter	de-fault-er
co-ver-ing	cov-er-ing
e-goism	e-go-ism
car-ri-age-way	car-riage-way
cheer-ing	cheering
boat-h-ouse	boat-house
re-vival-ism	re-viv-al-ism
chron-icler	chron-i-cler
ca-r-o-t-id	ca-rot-id
un-requit-ed	un-re-quit-ed
cro-co-dile	croc-o-dile
lin-d-en	lin-den
fru-it-ful	fruit-ful
shat-tering	shat-ter-ing
ton-gue	tongue
e-ch-o-ic	e-cho-ic
chi-nois-er-ie	chi-noi-se-rie
prosthe-sis	pros-the-sis
sob-er	so-ber
rip-pling	rippling
biped	bi-ped
vi-ew-find-er	view-find-er
prof-i-t-a-ble	prof-it-a-ble
de-vastat-ing-ly	dev-as-tat-ing-ly
plu-mage	plum-age
ens-narl	en-snarl
in-ter-pret-a-tive	in-ter-pre-ta-tive
ma-d-am	mad-am
rhe-tor-ic	rhet-o-ric
po-li-cy-hold-er	pol-i-cy-hold-er
con-demned	condemned
bo-rough	bor-ough
di-cho-to-mous	di-chot-o-mous
syr-inge	sy-ringe
a-toll	at-oll
per-us-al	pe-rus-al
po-lyp	pol-yp
un-sold-er	un-sol-der
tend-er	ten-der
char-cu-ter-ie	char-cu-te-rie
tra-despeo-ple	trades-peo-ple
tap-er	ta-per
com-plain-ing	complaining
phar-ma-ce-u-ti-cal	phar-ma-ceu-ti-cal
un-leavened	un-leav-ened
nast-y	nas-ty
un-ite	u-nite
prol-e-tar-i-at	pro-le-tar-i-at
un-de-livered	un-de-liv-ered
stor-y-line	sto-ry-line
ba-lance	bal-ance
chamf-er	cham-fer
sa-fari	sa-fa-ri
at-mo-spher-ic	at-mos-pher-ic
col-lin-ear	col-lin-e-ar
co-met	com-et
le-ghorn	leg-horn
pro-tect-ed	protected
kais-er	kai-ser
ma-l-ice	mal-ice
twister	twist-er
for-tuitous	for-tu-i-tous
kit-ch-e-nette	kitch-en-ette
min-istry	min-is-try
sky-di-v-er	sky-div-er
ra-pine	rap-ine
earp-lug	ear-plug
voodoo	voo-doo
re-per-to-ry	rep-er-to-ry
esteemed	e-steemed
spil-lage	spill-age
tu-re-en	tu-reen
be-spec-tacled	be-spec-ta-cled
with-ering	with-er-ing
pla-card	plac-ard
vi-o-l-in-ist	vi-o-lin-ist
car-eer-ist	ca-reer-ist
con-train-di-ca-tion	con-tra-in-di-ca-tion
nob-ly	no-bly
in-fante	in-fan-te
od-ys-sey	odyssey
voy-eur-ism	vo-yeur-ism
friz-z-y	friz-zy
ant-werp	antwerp
tram-li-nes	tram-lines
neg-li-g-i-ble	neg-li-gi-ble
scor-pion	scor-pi-on
sem-ester	se-mes-ter
whim-p-er	whim-per
bur-bling	burbling
for-m-al	for-mal
re-fore-sta-tion	re-for-est-a-tion
bet-wixt	be-twixt
ex-ca-v-a-tor	ex-ca-va-tor
ve-l-o-drome	ve-lo-drome
as-son-ance	as-so-nance
schooldays	school-days
cryp-ta-nal-y-sis	crypt-a-nal-y-sis
reigning	reign-ing
sham-an	sha-man
taper-ing	ta-pe-ring
un-restrict-ed	un-re-strict-ed
bu-si-ness-like	busi-ness-like
de-cile	dec-ile
eager-ly	ea-ger-ly
shoestring	shoe-string
lif-toff	lift-off
sur-rog-a-cy	sur-ro-ga-cy
tawn-y	taw-ny
defe-nes-trate	de-fen-es-trate
mishap	mis-hap
u-sur-y	u-su-ry
author-ing	au-thor-ing
tre-a-tise	trea-tise
in-cap-a-ble	in-ca-pa-ble
e-va-c-u-a-tion	e-vac-u-a-tion
teen-y	tee-ny
mo-ney	mon-ey
re-fer-eeing	re-fe-ree-ing
ma-nage-ment	man-age-ment
in-ter-lock-ing	in-ter-loc-king
free-l-y	free-ly
cle-ment	clem-ent
un-wavering	un-wa-ver-ing
comp-troll-er	comp-trol-ler
em-o-tive	e-mo-tive
crumb-ly	crum-bly
mag-ni-f-i-cence	mag-nif-i-cence
typ-o-graph-i-cal	ty-po-graph-i-cal
me-lo-dra-ma	mel-o-dra-ma
herald	her-ald
a-vid	av-id
e-ver-more	ev-er-more
im-per-tur-ba-ble	im-per-turb-a-ble
e-quid-is-tant	e-qui-dis-tant
ap-pro-val	ap-prov-al
hib-is-cus	hi-bis-cus
physi-other-apist	phys-i-o-ther-a-pist
stapler	sta-pler
eu-ca-l-yp-tus	eu-ca-lyp-tus
hor-se-pow-er	horse-pow-er
manip-u-la-tive	ma-nip-u-la-tive
hom-e-own-er	home-own-er
was-trel	wast-rel
seca-teurs	sec-a-teurs
bi-er	bier
lith-os-phere	lith-o-sphere
frivol	friv-ol
meow	me-ow
whisk-ey	whis-key
si-r-en	si-ren
feas-i-ble	fea-si-ble
out-pouring	out-pour-ing
pir-a-cy	pi-ra-cy
ex-ult-ing	exulting
tech-no-phob-ic	tech-no-pho-bic
psy-choan-a-lyst	psy-cho-an-a-lyst
sa-w-yer	saw-yer
pre-p-ar-er	pre-par-er
tran-sac-tion	trans-ac-tion
de-scend-ing	descending
pol-lard-ed	pollarded
perine-um	per-i-ne-um
ex-pec-tant-ly	ex-pect-ant-ly
cos-set-ed	cosseted
ool-o-gy	o-ol-o-gy
mil-i-tar-ist	mil-i-ta-rist
teac-up	tea-cup
an-od-yne	an-o-dyne
hegemo-ny	he-gem-o-ny
maraud-ing	ma-raud-ing
mul-ti-plier	mul-ti-pli-er
bo-som	bos-om
sy-n-on-y-mous	syn-on-y-mous
col-le-gial	col-le-gi-al
nor-th-ern-er	north-ern-er
thy-r-is-tor	thy-ris-tor
joust-ing	jousting
rib-al-dry	rib-ald-ry
tele-work-ing	teleworking
dishear-t-en-ing	dis-hear-te-ning
coin-ci-dent	co-in-ci-dent
le-gate	leg-ate
ma-t-er	ma-ter
scoff-ing	scoffing
lo-zenge	loz-enge
aun-tie	aunt-ie
part-y	par-ty
carafe	ca-rafe
un-dimin-ished	un-di-min-ished
candle-pow-er	can-dle-pow-er
res-is-tiv-i-ty	re-sis-tiv-i-ty
re-g-is-trar	reg-is-trar
but-tressed	buttressed
glam-o-rous	glam-or-ous
turn-t-a-ble	turn-ta-ble
i-s-om-er	i-so-mer
sand-pap-er	sand-pa-per
en-gineering	en-gi-neer-ing
sav-ager-y	sav-age-ry
clums-y	clum-sy
honey	hon-ey
e-lec-troen-ce-ph-al-o-gram	e-lec-tro-en-ceph-a-lo-gram
un-tying	un-ty-ing
boot-y	boo-ty
together-ness	to-geth-er-ness
sis-al	si-sal
uni-den-ti-fied	un-i-den-ti-fied
mar-ri-age	mar-riage
rel-o-cate	re-lo-cate
mi-suse	mis-use
tard-y	tar-dy
stead-y-ing	steadying
bril-li-ance	bril-liance
cal-cium	cal-ci-um
bur-geon-ing	burgeoning
pi-vot	piv-ot
de-p-ict	de-pict
strate-gist	strat-e-gist
ir-re-versi-ble	ir-re-vers-i-ble
pos-y	po-sy
rheu-mat-ism	rheu-ma-tism
tin-y	ti-ny
en-chant-ed	enchanted
clus-t-er	clus-ter
pas-tor-al	pas-to-ral
per-sis-t-ent-ly	per-sist-ent-ly
standard	stand-ard
fora-men	fo-ra-men
moth-er-stobe	mo-ther-stobe
war-drobe	ward-robe
mu-ni-f-i-cence	mu-nif-i-cence
polyu-re-thane	pol-y-u-re-thane
cyc-lic	cy-clic
ging-er	gin-ger
cre-vice	crev-ice
cer-am-ic	ce-ram-ic
in-val-id	in-va-lid
oy-ster	oys-ter
ba-byish	ba-by-ish
de-co	dec-o
goalk-eep-ing	goal-keep-ing
mo-tor-cycling	mo-tor-cy-cling
fasten-er	fas-ten-er
koo-k-a-b-ur-ra	kook-a-bur-ra
humb-ly	hum-bly
con-sul-t-ant	con-sult-ant
i-soth-er-mal	i-so-ther-mal
bart-er	bar-ter
smith-ere-ens	smith-er-eens
war-rant-y	war-ran-ty
in-ter-lo-cu-tor	in-ter-loc-u-tor
ot-to-m-an	ot-to-man
cap-a-bly	ca-pa-bly
triggering	trig-ger-ing
con-descend	con-de-scend
une-mo-tion-al	un-e-mo-tion-al
ranger	rang-er
piggy-back	pig-gy-back
baby-sit	ba-by-sit
as-tig-ma-tism	a-stig-ma-tism
fet-i-shis-tic	fet-ish-is-tic
mish-ear	mis-hear
reg-istry	reg-is-try
sol-di-er	sol-dier
den-o-ta-tion	de-no-ta-tion
emit	e-mit
cun-ni-l-in-gus	cun-ni-lin-gus
ar-rival	ar-ri-val
sec-re-tive	se-cre-tive
ben-e-fi-ciar-y	ben-e-fi-ci-ar-y
chrono-graph	chron-o-graph
cre-dit	cred-it
ra-c-ism	rac-ism
man-ager-ess	man-ag-er-ess
il-lim-i-ta-ble	il-lim-it-a-ble
pi-ran-ha	pi-ra-nha
post-gra-d-u-ate	post-grad-u-ate
mis-nom-er	mis-no-mer
here-sy	her-e-sy
pre-fab-ri-cat-ed	prefabricated
ex-em-plar-y	ex-em-pla-ry
o-ven	ov-en
pap-a-cy	pa-pa-cy
whin-n-y	whin-ny
en-cy-clo-ped-ic	en-cy-clo-pe-dic
valise	va-lise
ener-get-ic	en-er-get-ic
ex-hil-a-r-ate	ex-hil-a-rate
grou-pie	group-ie
lei-s-ure-wear	lei-sure-wear
verd-ant	ver-dant
om-it	o-mit
hand-ler	han-dler
der-i-sive	de-ri-sive
ex-tras-o-lar	ex-tra-so-lar
re-ju-venate	re-ju-ve-nate
nu-clear	nu-cle-ar
ma-l-ig-nant	ma-lig-nant
em-broid-er	em-broi-der
semi	sem-i
cal-care-ous	cal-car-e-ous
ou-t-ra-geous	out-ra-geous
da-mask	dam-ask
tan-gy	tang-y
ex-pec-to-r-ate	ex-pec-to-rate
in-de-feas-i-ble	in-de-fea-si-ble
i-mage	im-age
e-spouse	es-pouse
han-gov-er	hang-o-ver
im-pish	imp-ish
ar-is-to-crat-ic	a-ris-to-crat-ic
un-bridled	un-bri-dled
an-tiv-i-ral	an-ti-vi-ral
eth-ere-al	e-the-re-al
re-f-er-ee	ref-er-ee
chos-en	cho-sen
idler	i-dler
do-m-i-no	dom-i-no
gos-sam-er	gos-sa-mer
bi-en-nial	bi-en-ni-al
de-ter-min-ed-ly	de-ter-mined-ly
bes-tiar-y	bes-ti-ar-y
un-burdened	un-bur-dened
sac-charin	sac-cha-rin
an-tiair-craft	an-ti-air-craft
re-scue	res-cue
cou-r-age	cour-age
paink-ill-er	pain-kil-ler
e-dit	ed-it
lubri-ca-tion	lu-bri-ca-tion
hou-ser-oom	house-room
cack-ling	cackling
sup-por-tive	sup-port-ive
mag-net-o-hy-dro-dy-nam-ics	mag-ne-to-hy-dro-dy-nam-ics
les-s-en	less-en
pre-c-on-cep-tion	pre-con-cep-tion
crat-er	cra-ter
gendered	gen-dered
medal	med-al
fold-ing	folding
aud-i-ble	au-di-ble
cus-to-mar-i-ly	cus-tom-ar-i-ly
se-lec-tee	se-lect-ee
hi-th-er-to	hith-er-to
rock-et-ing	rocketing
pael-la	pa-el-la
chim-e-r-a	chi-me-ra
me-al-time	meal-time
e-q-ua-nim-i-ty	e-qua-nim-i-ty
doc-u-men-tar-y	doc-u-men-ta-ry
bulg-ing	bulging
dis-ap-pro-val	dis-ap-prov-al
het-er-o-ge-nei-ty	het-er-o-ge-ne-i-ty
dis-estab-lish	dis-es-tab-lish
bount-y	boun-ty
geo-th-er-mal	ge-o-ther-mal
pinc-er	pin-cer
en-tre-at-y	en-treat-y
in-dec-or-ous	in-dec-o-rous
tren-chant-ly	trench-ant-ly
u-priv-er	up-riv-er
mye-lin	my-e-lin
ety-mol-o-gy	et-y-mol-o-gy
u-prise	up-rise
ren-t-er	rent-er
baob-ab	ba-o-bab
lus-ti-ly	lust-i-ly
lux-u-r-y	lux-u-ry
heroin	her-o-in
honest	hon-est
aor-ist	a-o-rist
a-re-a	ar-e-a
bar-ba-r-ous	bar-ba-rous
ma-ta-dor	mat-a-dor
un-edi-fy-ing	un-ed-i-fy-ing
me-t-al	met-al
vit-a-min	vi-ta-min
bi-car-bonate	bi-car-bo-nate
a-po-stol-ic	ap-os-tol-ic
in-sec-tiv-or-ous	in-sec-tiv-o-rous
bur-gun-d-y	bur-gun-dy
over-act-ing	overacting
re-pre-sen-ta-tion	rep-re-sen-ta-tion
pol-y-cry-stal-line	pol-y-crys-tal-line
strongroom	strong-room
un-pal-a-t-a-ble	un-pal-at-a-ble
sat-is-fac-tor-i-ly	sat-is-fac-to-ri-ly
pro-ph-e-t-ess	proph-et-ess
ri-ot-ing	ri-o-ting
de-ci-bel	dec-i-bel
non-con-for-mi-ty	non-con-form-i-ty
in-feas-i-ble	in-fea-si-ble
pro-tec-to-rate	pro-tec-tor-ate
di-a-gon-al	di-ag-o-nal
blith-e-ly	blithe-ly
dem-ol-ish	de-mol-ish
re-la-t-i-vis-tic	rel-a-tiv-is-tic
vel-ve-ty	vel-vet-y
un-dif-fer-en-tiat-ed	un-dif-fer-en-ti-at-ed
sim-plemind-ed	sim-ple-mind-ed
drift-ing	drif-ting
fath-er-hood	fa-ther-hood
halfheart-ed	half-heart-ed
ax-e-man	axe-man
tour-is-ty	tour-ist-y
rearm	re-arm
co-w-ard	cow-ard
ter-nar-y	ter-na-ry
o-ver-heat-ed	overheated
as-pir-in	as-pi-rin
raven-ing	rav-en-ing
e-vild-o-er	e-vil-do-er
re-sin	res-in
read-apt	re-a-dapt
ca-mouflage	cam-ou-flage
courte-san	cour-te-san
malev-o-lent	ma-lev-o-lent
in-com-pres-si-ble	in-com-press-i-ble
te-l-eg-ra-phy	te-leg-ra-phy
dis-con-ti-n-u-i-ty	dis-con-ti-nu-i-ty
bark-ing	barking
can-tilev-er	can-ti-le-ver
prep-a-ra-to-ry	pre-par-a-to-ry
