Attempt	Real
s-ta-tion	sta-tion
im-muno-sup-pres-sion	im-mu-no-sup-pres-sion
hooky	hook-y
par-al-lelepiped	par-al-lel-e-pi-ped
elec-tro-dy-nam-ic-s	e-lec-tro-dy-nam-ics
s-i-nu-soid	si-nus-oid
on-slaugh-t	on-slaught
dis-ori-ent-ed	disoriented
com-pen-dium	com-pen-di-um
draught-s	draughts
metaphor-i-cal	met-a-phor-i-cal
de-liv-ery	de-liv-er-y
necrop-o-lis	ne-crop-o-lis
ra-tio-nale	ra-tion-ale
macro-cos-m	mac-ro-cosm
renum-ber	re-num-ber
pen-i-ten-tiary	pen-i-ten-tia-ry
aven-s	av-ens
pur-veyance	pur-vey-ance
e-choic	e-cho-ic
ex-cus-able	ex-cus-a-ble
novice	nov-ice
punch-line	punchline
au-thoress	au-thor-ess
drama-tist	dram-a-tist
me-galith-ic	meg-a-lith-ic
d-u-al	du-al
quartzite	quartz-ite
dis-ori-en-ta-tion	dis-o-ri-en-ta-tion
re-plan-t	re-plant
mono-gram	mon-o-gram
polypho-ny	po-lyph-o-ny
very	ver-y
e-s-pe-cial	es-pe-cial
dis-burse-men-t	dis-burse-ment
overuse	o-ver-use
hy-drangea	hy-dran-gea
vari-ant	var-i-ant
s-traight-away	straight-a-way
au-dio	au-di-o
s-tiffly	stiff-ly
dis-en-fran-chise-men-t	dis-en-fran-chise-ment
purga-tive	pur-ga-tive
car-boxyl	car-box-yl
baldy	bald-y
con-fine-men-t	con-fine-ment
re-deemer	re-deem-er
s-cis-sors	scis-sors
han-dover	hand-o-ver
trans-former	trans-form-er
bo-som	bos-om
ei-de-t-ic	ei-det-ic
u-nassertive	un-as-ser-tive
s-pace-craft	space-craft
lega-tion	le-ga-tion
ar-rival	ar-ri-val
frizzy	friz-zy
at-ten-dan-t	at-tend-ant
sum-mery	sum-mer-y
mori-bund	mor-i-bund
pep-pered	peppered
un-gentle-man-ly	un-gen-tle-man-ly
silken	silk-en
ban-ish-men-t	ban-ish-ment
liken	lik-en
s-trate-gist	strat-e-gist
fetid	fet-id
hedgerow	hedge-row
transna-tion-al	trans-na-tion-al
messy	mess-y
fore-stal-l	fore-stall
con-tes-tant	con-test-ant
s-tim-u-late	stim-u-late
imag-i-na-tion	im-ag-i-na-tion
promp-t	prompt
gen-i-tali-a	gen-i-ta-li-a
mayfly	may-fly
hermeneu-tic	her-me-neu-tic
om-nipres-ence	om-ni-pres-ence
qui-eten	qui-et-en
s-tub-born-ly	stub-born-ly
nut-s	nuts
toma-to	to-ma-to
lit-er-al-is-m	lit-er-al-ism
re-vam-p	re-vamp
razzmataz-z	razz-ma-tazz
g-naw-ing	gnaw-ing
so-ciopo-lit-i-cal	so-ci-o-po-lit-i-cal
wolfhound	wolf-hound
in-stan-ta-neous	in-stan-ta-ne-ous
des-orp-tion	de-sorp-tion
mau-soleum	mau-so-le-um
re-s-e-lect-ed	re-se-lected
avi-a-tion	a-vi-a-tion
tequi-la	te-qui-la
per-son-a	per-so-na
pit-fal-l	pit-fall
puffy	puf-fy
un-san-i-tary	un-san-i-tar-y
un-men-tion-able	un-men-tion-a-ble
g-lycine	gly-cine
mono-syl-la-ble	mon-o-syl-la-ble
tar-if-f	tar-iff
os-tracis-m	os-tra-cism
sa-tanis-m	sa-tan-ism
grand-par-en-t	grand-par-ent
pullover	pull-o-ver
non-pay-men-t	non-pay-ment
aor-tic	a-or-tic
astrad-dle	a-strad-dle
e-u-pho-nious	eu-pho-ni-ous
pla-gia-ris-m	pla-gia-rism
over-reach	o-ver-reach
u-n-aligned	un-a-ligned
di-eti-tian	di-e-ti-tian
quater-nion	qua-ter-ni-on
eater	eat-er
sonorous	so-no-rous
wastage	wast-age
e-cono-met-ric-s	e-con-o-met-rics
seg-ment-ed	seg-men-ted
sahib	sa-hib
wa-ter-fal-l	wa-ter-fall
shifter	shift-er
stylish-ly	styl-ish-ly
con-demned	condemned
re-coun-t	re-count
lurk-ing	lurking
bio-chem-i-cal	bi-o-chem-i-cal
torus	to-rus
tem-po-rary	tem-po-rar-y
mus-cle-d	mus-cled
fungi-cide	fun-gi-cide
unini-ti-at-ed	un-in-i-ti-at-ed
con-nivance	con-niv-ance
s-parkler	spar-kler
troglodyte	trog-lo-dyte
con-denser	con-dens-er
ma-chete	ma-chet-e
dis-claimer	dis-claim-er
dis-traugh-t	dis-traught
un-print-able	un-print-a-ble
re-versible	re-vers-i-ble
i-a-tro-genic	i-at-ro-gen-ic
s-tormer	storm-er
id-io-cy	id-i-o-cy
sep-a-ratism	sep-a-ra-tism
s-low-ness	slow-ness
s-cat	scat
per-mit-ting	permitting
parochial	pa-ro-chi-al
light-s	lights
drudgery	drudg-er-y
con-queror	con-quer-or
cir-cling	circling
i-n-or-di-nate-ly	in-or-di-nate-ly
as-sis-tan-t	as-sis-tant
in-can-t	in-cant
table-cloth	ta-ble-cloth
e-mis-sary	em-is-sar-y
squalid	squal-id
s-lip-per-i-ness	slip-per-i-ness
fruity	fruit-y
over-re-ac-t	o-ver-re-act
s-tu-pe-fy	stu-pe-fy
pout-ing	pouting
s-noop-ing	snooping
an-te-dilu-vian	an-te-di-lu-vi-an
needle-work	nee-dle-work
hero-ic	he-ro-ic
prospec-tus	pro-spec-tus
mono-plane	mon-o-plane
s-lice	slice
wimpy	wimp-y
s-coop	scoop
resti-tu-tion	res-ti-tu-tion
tou-sled	tousled
i-n-or-gan-ic	in-or-gan-ic
doorstop	door-stop
im-pru-den-t	im-pru-dent
in-com-men-su-rable	in-com-men-su-ra-ble
glaciat-ed	gla-ci-at-ed
ef-ful-gen-t	ef-ful-gent
idly	i-dly
s-naky	snak-y
edi-tion	e-di-tion
procla-ma-tion	proc-la-ma-tion
risky	risk-y
minibus	min-i-bus
re-de-ploy-men-t	re-de-ploy-ment
turfy	turf-y
ovoid	o-void
py-rotech-nic	py-ro-tech-nic
i-n-ap-pro-pri-ate	in-ap-pro-pri-ate
foot-fal-l	foot-fall
catal-y-sis	ca-tal-y-sis
molten	mol-ten
sub-stan-dard	sub-stand-ard
s-lope-d	sloped
redo-len-t	red-o-lent
clema-tis	clem-a-tis
sub-ur-bia	sub-ur-bi-a
im-moral	im-mor-al
de-monolo-gy	de-mon-ol-o-gy
edgy	edg-y
shaman	sha-man
au-tum-n	au-tumn
sleepi-ness	sleep-i-ness
s-trat-e-gy	strat-e-gy
re-tini-tis	ret-i-ni-tis
in-de-ter-minable	in-de-ter-mi-na-ble
s-trag-gly	strag-gly
hero-in	her-o-in
thorny	thorn-y
elec-t	e-lect
napoleon	na-po-le-on
my-ocar-dial	my-o-car-di-al
fe-lic-i-ta-tion-s	fe-lic-i-ta-tions
pub-lished	published
shad-owy	shad-ow-y
s-tock-y	stock-y
u-n-ap-proach-able	un-ap-proach-a-ble
count-able	count-a-ble
feath-ery	feath-er-y
caramel	car-a-mel
u-n-af-fect-ed	un-af-fect-ed
y-acht-ing	yacht-ing
kriegspiel	krieg-spiel
poly-eth-yl-ene	pol-y-eth-yl-ene
busy	bus-y
man-darin	man-da-rin
lin-guis-tic-s	lin-guis-tics
s-tranger	stran-ger
pasty	past-y
u-n-adorned	un-a-dorned
as-cetic	as-cet-ic
puz-zle-men-t	puz-zle-ment
hul-la-baloo	hul-la-ba-loo
ringlet	ring-let
an-thro-pogenic	an-thro-po-gen-ic
mas-sacre	mas-sa-cre
marten	mar-ten
dis-union	dis-un-ion
sign-er-s	sign-ers
col-lapsi-ble	col-laps-i-ble
ob-stet-ric-s	ob-stet-rics
s-lip-per	slip-per
milky	milk-y
be-atif-ic	be-a-tif-ic
aro-ma	a-ro-ma
of-fend-ing	of-fen-ding
s-trange-ness	strange-ness
iron-mon-ger	i-ron-mon-ger
beanstalk	bean-stalk
lieu-tenan-t	lieu-ten-ant
psy-chopath	psy-cho-path
plan-e-tary	plan-e-tar-y
buoy	bu-oy
elec-troneg-a-tive	e-lec-tro-neg-a-tive
viaduc-t	vi-a-duct
on-ag-er	on-a-ger
greasy	greas-y
turn-about	turn-a-bout
pro-tean	pro-te-an
s-nig-ger	snig-ger
sailor	sail-or
banker	bank-er
s-core	score
ir-re-deemable	ir-re-deem-a-ble
e-vanes-cen-t	ev-a-nes-cent
lam-ben-t	lam-bent
re-main-s	re-mains
s-tand-by	stand-by
puffer	puff-er
tonal-i-ty	to-nal-i-ty
teach-able	teach-a-ble
dil-l	dill
fiery	fier-y
s-nuf-fle	snuf-fle
scrapie	scrap-ie
ob-serv-able	ob-serv-a-ble
spi-ran-t	spi-rant
sol-ven-t	sol-vent
premise	prem-ise
s-pear-head	spear-head
curvi-lin-ear	cur-vi-lin-e-ar
over-load	o-ver-load
neonate	ne-o-nate
s-tomp-ing	stomp-ing
thril-l	thrill
coinage	coin-age
ir-re-triev-ably	ir-re-triev-a-bly
mono	mon-o
detox-i-fi-ca-tion	de-tox-i-fi-ca-tion
con-tac-t	con-tact
ren-dered	rendered
es-trange-men-t	es-trange-ment
projec-t	proj-ect
re-in-state-men-t	re-in-state-ment
con-comi-tan-t	con-com-i-tant
struc-tural	struc-tur-al
n-erve-less	nerve-less
politic	pol-i-tic
se-quen-t	se-quent
undi-min-ished	un-di-min-ished
busi-ly	bus-i-ly
bloomer	bloom-er
s-link	slink
hu-manoid	hu-man-oid
over-drive	o-ver-drive
qua-train	quat-rain
nonex-is-tence	non-ex-ist-ence
di-aphanous	di-aph-a-nous
eu-kary-ote	eu-kar-y-ote
leisurewear	lei-sure-wear
timid-ly	tim-id-ly
sedi-tion	se-di-tion
des-tiny	des-ti-ny
loosen	loos-en
so-lace	sol-ace
c-holes-terol	cho-les-ter-ol
over-crowd	o-ver-crowd
lar-ynx-es	la-rynx-es
so-cial-is-m	so-cial-ism
ar-rester	ar-rest-er
e-n-ac-t	en-act
pro-trac-t	pro-tract
over-spill	o-ver-spill
bio-met-ric-s	bi-o-met-rics
opac-i-ty	o-pac-i-ty
u-nas-suaged	un-as-suaged
tourist	tour-ist
mys-tery	mys-ter-y
cys-teine	cys-te-ine
d-elec-ta-tion	de-lec-ta-tion
ra-dia-tive	ra-di-a-tive
b-o-rax	bo-rax
ante	an-te
debonair	deb-o-nair
opales-cen-t	o-pal-es-cent
aquiline	aq-ui-line
raven	ra-ven
gable	ga-ble
habi-ta-tion	hab-i-ta-tion
re-cov-er-able	re-cov-er-a-ble
e-d-uca-tive	ed-u-ca-tive
az-imuth	az-i-muth
her-i-tabil-i-ty	her-it-a-bil-i-ty
poundage	pound-age
un-ob-jec-tion-able	un-ob-jec-tion-a-ble
ac-t	act
dis-avow-al	dis-a-vow-al
ful-l	full
dugout	dug-out
epis-tle	e-pis-tle
s-tock-ist	stock-ist
bleary	blear-y
over-dose	o-ver-dose
an-ti-body	an-ti-bod-y
k-ismet	kis-met
tightrope	tight-rope
geosyn-chronous	ge-o-syn-chro-nous
di-gester	di-gest-er
gantry	gan-try
avid	av-id
pyra-mid	pyr-a-mid
waster	wast-er
catch-men-t	catch-ment
specif-i-cal-ly	spe-cif-i-cal-ly
re-mis-s	re-miss
s-cotch	scotch
brawny	brawn-y
satin	sat-in
en-rol-l	en-roll
mega-volt	meg-a-volt
in-sis-tence	in-sist-ence
s-culp-tress	sculp-tress
un-clas-si-fi-able	un-clas-si-fi-a-ble
canal	ca-nal
craven	cra-ven
blender	blend-er
brasserie	bras-se-rie
de-gauss-ing	degaussing
over-laden	o-ver-lad-en
ro-tary	ro-ta-ry
mul-ti-plica-tive	mul-ti-pli-ca-tive
un-fa-mil-iar-i-ty	un-fa-mil-i-ar-i-ty
limo	lim-o
ra-tio-nal-i-ty	ra-tion-al-i-ty
tiger-ish	ti-ger-ish
s-courge	scourge
cre-ation-ist	cre-a-tion-ist
shiv-er-ing	shivering
query	que-ry
valid-ly	val-id-ly
fire-bal-l	fire-ball
payable	pay-a-ble
prefer-men-t	pre-fer-ment
s-plat	splat
hostel-ry	hos-tel-ry
epi-dem-ic	ep-i-dem-ic
triplet	tri-plet
foolscap	fools-cap
s-port-ing-ly	sport-ing-ly
un-easy	un-eas-y
dis-cov-er-able	dis-cov-er-a-ble
codling	cod-ling
s-ta-tis-ti-cal-ly	sta-tis-ti-cal-ly
repos-i-to-ry	re-pos-i-to-ry
rasper	rasp-er
n-erd	nerd
bougainvil-lea	bou-gain-vil-le-a
n-u-mis-mat-ic-s	nu-mis-mat-ics
twisty	twist-y
cleanser	cleans-er
coleslaw	cole-slaw
bal-cony	bal-co-ny
enor-mous-ly	e-nor-mous-ly
in-so-len-t	in-so-lent
ap-t	apt
skimpy	skimp-y
forego	fore-go
ge-net-ic-s	ge-net-ics
wigeon	wig-eon
lin-t	lint
sim-per-ing	simpering
navel	na-vel
un-lac-ing	un-lacing
granny	gran-ny
in-ter-fer-e	in-ter-fere
bilin-gual-is-m	bi-lin-gual-ism
p-re-sen-ta-tion-al	pres-en-ta-tion-al
birthright	birth-right
pesti-lence	pes-ti-lence
u-nar-guable	un-ar-gu-a-ble
un-em-ploy-men-t	un-em-ploy-ment
charge-able	charge-a-ble
prowler	prowl-er
rose-mary	rose-mar-y
geri-atric-s	ger-i-at-rics
u-nion-ist	un-ion-ist
dyestuff	dye-stuff
far-m	farm
s-tri-at-ed	stri-at-ed
electro-mechan-i-cal	e-lec-tro-me-chan-i-cal
mae-stro	maes-tro
flick-er-ing	flickering
con-nect-ing	con-nec-ting
com-men-tary	com-men-tar-y
in-de-fati-ga-ble	in-de-fat-i-ga-ble
pro-po-nen-t	pro-po-nent
pe-ri-od-ic-i-ty	pe-ri-o-dic-i-ty
en-tourage	en-tou-rage
par-enter-al	par-en-ter-al
mega-lo-ma-ni-a	meg-a-lo-ma-ni-a
habit	hab-it
ren-dezvous	ren-dez-vous
u-ni-for-mi-ty	u-ni-form-i-ty
telling-ly	tell-ing-ly
erup-tive	e-rup-tive
geo-ther-mal	ge-o-ther-mal
in-ter-dic-t	in-ter-dict
schoolmistress	school-mis-tress
ridicu-lous	ri-dic-u-lous
s-ki	ski
ogle	o-gle
sen-sa-tion-al-is-m	sen-sa-tion-al-ism
aun-t	aunt
s-tat-ed	stat-ed
unglam-orous	un-glam-or-ous
rel-e-van-t	rel-e-vant
ex-huma-tion	ex-hu-ma-tion
hectare	hec-tare
re-as-sign-men-t	re-as-sign-ment
blur-b	blurb
atom-ic-i-ty	at-o-mic-i-ty
en-comi-um	en-co-mi-um
er-gonomic-s	er-go-nom-ics
stenog-ra-pher	ste-nog-ra-pher
en-doge-nous	en-dog-e-nous
cougar	cou-gar
g-lyph	glyph
xenon	xe-non
mul-l	mull
pe-cu-liar-i-ty	pe-cu-li-ar-i-ty
ril-l	rill
com-ple-men-t	com-ple-ment
s-lay-er	slay-er
wiring	wir-ing
tri-bunal	tri-bu-nal
s-lip-stream	slip-stream
genre	gen-re
hosan-na	ho-san-na
in-fir-mary	in-fir-ma-ry
trol-l	troll
mul-tira-cial	mul-ti-ra-cial
boater	boat-er
s-cur-rilous	scur-ril-ous
asleep	a-sleep
beach-comber	beach-comb-er
stopover	stop-o-ver
murky	murk-y
i-n-escapably	in-es-cap-a-bly
rudi-men-ta-ry	ru-di-men-ta-ry
d-if-fu-siv-i-ty	dif-fu-siv-i-ty
tru-is-m	tru-ism
ju-ridi-cal	ju-rid-i-cal
mort-gagor	mort-ga-gor
cud-gel	cudg-el
transep-t	tran-sept
vulpine	vul-pine
ex-ploita-tive	ex-ploit-a-tive
enor-mi-ty	e-nor-mi-ty
helpline	help-line
lethal-i-ty	le-thal-i-ty
ex-ul-tan-t	ex-ult-ant
vivi-sec-tion	viv-i-sec-tion
an-tipa-thy	an-tip-a-thy
ave	a-ve
hered-i-ty	he-red-i-ty
found-ing	founding
idio-syn-cratic	id-i-o-syn-crat-ic
num-b	numb
any-how	an-y-how
colonel	colo-nel
macro-scop-ic	mac-ro-scop-ic
balustrade	bal-us-trade
paradig-mat-ic	par-a-dig-mat-ic
re-cum-ben-t	re-cum-bent
clien-t	cli-ent
chro-matog-ra-phy	chro-ma-tog-ra-phy
bevy	bev-y
marshy	marsh-y
s-todgy	stodg-y
in-ves-tiga-tive	in-ves-ti-ga-tive
over-re-act-s	o-ver-re-acts
do-h	doh
su-per-tanker	su-per-tank-er
ar-m	arm
lantern	lan-tern
ex-or-cis-m	ex-or-cism
avail	a-vail
gillie	gil-lie
flutist	flut-ist
lofty	loft-y
tor-toise-shel-l	tor-toise-shell
her-itage	her-it-age
ro-den-t	ro-dent
pushy	push-y
loony	loon-y
soli-tude	sol-i-tude
oint-men-t	oint-ment
labi-um	la-bi-um
urchin	ur-chin
ridicu-lous-ly	ri-dic-u-lous-ly
apo-lit-i-cal	a-po-lit-i-cal
un-re-served-ly	un-re-serv-ed-ly
pre-ventable	pre-vent-a-ble
reach-able	reach-a-ble
unre-deemed	un-re-deemed
dev-il-men-t	dev-il-ment
catas-tro-phe	ca-tas-tro-phe
barter	bar-ter
y-outh	youth
u-nan-nounced	un-an-nounced
velour	ve-lour
tes-ta-men-t	tes-ta-ment
megabyte	meg-a-byte
s-lick	slick
record-ed	re-cor-ded
vagabond	vag-a-bond
in-vert-ed	inverted
facile	fac-ile
o-ver-seer	o-ver-se-er
opaque	o-paque
colos-sal	co-los-sal
tachy-car-dia	tach-y-car-di-a
stony	ston-y
precinc-t	pre-cinct
sub-lu-nary	sub-lu-nar-y
con-tigu-ous	con-tig-u-ous
k-nave	knave
gelig-nite	gel-ig-nite
con-stituen-t	con-stit-u-ent
de-cay-ing	decaying
encage	en-cage
p-saltery	psal-ter-y
buf-f	buff
de-file-men-t	de-file-ment
fo-liage	fo-li-age
no-table	no-ta-ble
over-whelm-ing	o-ver-whelm-ing
un-scrupu-lous	un-scru-pu-lous
an-tibi-ot-ic	an-ti-bi-ot-ic
over-lord	o-ver-lord
ar-gen-t	ar-gent
peachy	peach-y
s-niv-el	sniv-el
pick-ax-e	pick-axe
e-quip-men-t	e-quip-ment
wind-fal-l	wind-fall
de-scen-den-t	de-scend-ent
cafe-te-ri-a	caf-e-te-ri-a
dis-moun-t	dis-mount
anon	a-non
face-tious	fa-ce-tious
enu-mer-a-tor	e-nu-mer-a-tor
monoc-u-lar	mo-noc-u-lar
s-liv-er	sliv-er
u-n-awak-ened	un-a-wak-ened
reprisal	re-pris-al
dis-tan-t	dis-tant
ema-ci-at-ed	e-ma-ci-at-ed
crois-san-t	crois-sant
gun-metal	gun-met-al
bazooka	ba-zoo-ka
her-s	hers
eighty	eight-y
hater	hat-er
touristy	tour-ist-y
boast-ing	boas-ting
domi-cile	dom-i-cile
b-i-fur-ca-tion	bi-fur-ca-tion
ar-bore-tum	ar-bo-re-tum
thumbprint	thumb-print
de-tec-t	de-tect
more-over	more-o-ver
river-side	riv-er-side
chi-ropody	chi-rop-o-dy
pyri-dine	pyr-i-dine
he-li-cal	hel-i-cal
an-tipa-thet-ic	an-ti-pa-thet-ic
cir-cum-spec-t	cir-cum-spect
miniskirt	min-i-skirt
