Attempt	Real
con-sul-t-an-cy	con-sult-an-cy
vel-um	ve-lum
endangered	en-dan-gered
troika	troi-ka
mo-der-nism	mod-ern-ism
lon-e-l-i-ness	lone-li-ness
re-fugee	ref-u-gee
bi-got	big-ot
da-mask	dam-ask
pe-n-in-su-la	pen-in-su-la
lives-tock	live-stock
chaff-inch	chaf-finch
squir-e-ar-chy	squire-ar-chy
or-bi-ter	or-bit-er
sus-h-i	su-shi
cere-mo-ni-ous	cer-e-mo-ni-ous
for-thright	forth-right
sec-on-dar-i-ly	sec-ond-ar-i-ly
hol-ism	ho-lism
res-trict	re-strict
forek-nowl-edge	fore-knowl-edge
taunt-ing	taunting
shell-f-ish	shell-fish
re-stau-ra-teur	res-tau-ra-teur
trackbed	track-bed
season-ing	sea-son-ing
ref-o-cus	re-fo-cus
seaweed	sea-weed
de-vil-ment	dev-il-ment
un-linked	unlinked
prec-og-ni-tion	pre-cog-ni-tion
her-ba-ce-ous	her-ba-ceous
in-trave-nous-ly	in-tra-ve-nous-ly
fus-s-y	fuss-y
tel-e-s-cop-ic	tel-e-scop-ic
se-is-mic	seis-mic
hor-mo-n-al	hor-mo-nal
un-crea-tive	un-cre-a-tive
rank-le	ran-kle
prevue	pre-vue
rew-rit-a-ble	re-writ-a-ble
lan-gu-age	lan-guage
mi-crose-cond	mi-cro-sec-ond
patri-ar-chal	pa-tri-ar-chal
scented	scent-ed
stead-y-ing	steadying
hirel-ing	hire-ling
ar-ach-noid	a-rach-noid
di-m-in-u-en-do	di-min-u-en-do
in-hab-i-t-a-ble	in-hab-it-a-ble
mol-es-ta-tion	mo-les-ta-tion
mush-room-ing	mushrooming
sto-ve-pipe	stove-pipe
poul-t-ice	poul-tice
fescue	fes-cue
shelter	shel-ter
mar-gi-nal	mar-gin-al
ce-li-ba-cy	cel-i-ba-cy
sec-re-tive	se-cre-tive
in-ter-col-le-gi-ate	in-ter-col-le-giate
stripling	strip-ling
ho-m-o-pho-bi-a	ho-mo-pho-bi-a
var-i-e-tal	va-ri-e-tal
at-tack-ing	attacking
u-p-ro-ar-i-ous	up-roar-i-ous
fort-y	for-ty
flier	fli-er
pain-stak-ing-ly	pains-tak-ing-ly
tran-s-lu-cen-cy	trans-lu-cen-cy
de-r-ail-ment	de-rail-ment
phy-loge-ny	phy-log-e-ny
chris-t-en	chris-ten
aor-tic	a-or-tic
ro-c-o-co	ro-co-co
whodu-nit	who-dun-it
no-d-al	nod-al
un-her-oic	un-he-ro-ic
frees-tyle	free-style
rig-o-r-ous	rig-or-ous
fluid-i-ty	flu-id-i-ty
ge-o-gra-pher	ge-og-ra-pher
sun-burned	sunburned
gau-d-y	gaud-y
e-lec-tro-ne-ga-tive	e-lec-tro-neg-a-tive
ob-lig-ing-ly	o-blig-ing-ly
pup-pe-teer	pup-pet-eer
trans-fi-n-ite	trans-fi-nite
rav-en	ra-ven
mai-d-en	maid-en
cere-bel-lum	cer-e-bel-lum
mis-nom-er	mis-no-mer
clank-ing	clan-king
pals-y	pal-sy
pres-byter-y	pres-by-ter-y
me-temp-sy-cho-sis	me-tem-psy-cho-sis
tapes-try	tap-es-try
town-speo-ple	towns-peo-ple
voyeur-is-tic	voy-eur-is-tic
vel-veteen	vel-vet-een
bur-bling	burbling
fireguard	fire-guard
re-s-is-tor	re-sis-tor
han-dy-man	hand-y-man
lun-a-cy	lu-na-cy
ri-fled	rifled
ge-n-er-i-cal-ly	ge-ner-i-cal-ly
holl-er	hol-ler
i-des	ides
twent-y	twen-ty
wige-on	wig-eon
cand-les-tick	can-dle-stick
seam-an-ship	sea-man-ship
coauthor	co-au-thor
med-u-sa	me-du-sa
ven-o-mous	ven-om-ous
ro-oi-bos	roo-i-bos
pond-er	pon-der
wreck-ing	wrecking
proph-y-lac-tic	pro-phy-lac-tic
lany-ard	lan-yard
limp-ing	limping
dus-ter	dust-er
ditch-ing	ditching
pa-pule	pap-ule
in-ex-or-a-bly	in-ex-o-ra-bly
pro-blem	prob-lem
her-i-tage	her-it-age
sifted	sift-ed
her-e-in-af-t-er	here-in-af-ter
melee	me-lee
ele-ment	el-e-ment
li-g-and	li-gand
cudgel	cudg-el
her-bi-vo-r-ous	her-biv-o-rous
ne-verthe-less	nev-er-the-less
wrestling	wres-tling
askew	a-skew
o-le-and-er	o-le-an-der
grav-es-tone	grave-stone
smallish	small-ish
bi-en-nial	bi-en-ni-al
di-a-th-er-my	di-a-ther-my
o-ver-wint-er	o-ver-win-ter
naive-ly	na-ive-ly
for-mu-laic	for-mu-la-ic
co-ver-let	cov-er-let
sing-ly	sin-gly
baleen	ba-leen
bon-o-bo	bo-no-bo
sea-so-nal-i-ty	sea-son-al-i-ty
e-l-i-gi-ble	el-i-gi-ble
gaze-bo	ga-ze-bo
flim-s-y	flim-sy
trom-bonist	trom-bon-ist
re-in	rein
o-ven	ov-en
cir-cu-i-try	cir-cuit-ry
pro-po-si-tion-al	prop-o-si-tion-al
du-ke-dom	duke-dom
tend-er	ten-der
sacred	sa-cred
deba-cle	de-ba-cle
stif-fen-ing	stiff-en-ing
par-lia-m-en-tar-y	par-lia-men-ta-ry
con-des-cen-sion	con-de-scen-sion
gub-er-na-to-ri-al	gu-ber-na-to-ri-al
gud-geon	gudg-eon
teth-er-ing	tethering
ob-so-l-es-cent	ob-so-les-cent
re-newed	renewed
cata-pult	cat-a-pult
coag-u-late	co-ag-u-late
laz-i-ness	la-zi-ness
in-ter-pre-ter	in-ter-pret-er
ha-d-ron	had-ron
tran-s-lu-cent	trans-lu-cent
di-aphrag-mat-ic	di-a-phrag-mat-ic
war-rant-y	war-ran-ty
flan-ne-l-ette	flan-nel-ette
re-di-r-ect	re-di-rect
fo-ray	for-ay
par-ti-s-an-ship	par-ti-san-ship
ev-er-y-where	eve-ry-where
sub-po-e-na	sub-poe-na
par-a-bo-la	pa-rab-o-la
po-l-yur-e-thane	pol-y-u-re-thane
un-an-i-mous	u-nan-i-mous
glut-to-n-ous	glut-ton-ous
pho-to-elec-tric	pho-to-e-lec-tric
cau-d-al	cau-dal
decid-ing	de-cid-ing
mis-s-pend	mis-spend
buck-min-ster-ful-ler-e-n-e	buck-min-ster-ful-ler-ene
leger-de-main	leg-er-de-main
se-ni-or-i-ty	sen-ior-i-ty
poli-ce-wo-man	po-lice-wom-an
nin-e-ty	nine-ty
pro-ced-ur-al-ly	pro-ce-dur-al-ly
gir-der	gird-er
glam-o-rous	glam-or-ous
bir-die	bird-ie
pa-r-i-e-tal	pa-ri-e-tal
read-mis-sion	re-ad-mis-sion
in-du-bi-t-a-ble	in-du-bi-ta-ble
ma-c-ro-ec-o-nom-ic	mac-ro-ec-o-nom-ic
re-cei-ver-ship	re-ceiv-er-ship
mani-a-cal	ma-ni-a-cal
ir-re-con-ci-la-ble	ir-rec-on-cil-a-ble
gar-n-ish	gar-nish
po-ten-tiom-e-ter	po-ten-ti-om-e-ter
pa-p-il-la	pa-pil-la
con-stit-u-tive	con-sti-tu-tive
beav-er	bea-ver
om-ni-po-tence	om-nip-o-tence
evict	e-vict
stin-g-y	stin-gy
ven-geance	venge-ance
behe-moth	be-he-moth
livel-i-ness	live-li-ness
fan-d-an-go	fan-dan-go
te-t-ra	tet-ra
de-bonair	deb-o-nair
vin-yl	vi-nyl
er-ect	e-rect
pol-ys-tyrene	pol-y-sty-rene
car-ess-ing	ca-res-sing
in-ter-dis-cip-li-nar-y	in-ter-dis-ci-pli-nar-y
car-ri-age	car-riage
meth-y-lene	meth-yl-ene
ou-ter-most	out-er-most
banter	ban-ter
un-a-nim-i-ty	u-na-nim-i-ty
de-nim	den-im
cough-ing	coughing
hun-t-er	hunt-er
outs-mart	out-smart
so-ci-a-bil-i-ty	so-cia-bil-i-ty
smith-ereens	smith-er-eens
ce-d-il-la	ce-dil-la
mis-er-ly	mi-ser-ly
tail-or-ing	tai-lor-ing
pa-r-ole	pa-role
spa-n-i-el	span-iel
worth-y	wor-thy
cre-dul-i-ty	cre-du-li-ty
om-bud-s-man	om-buds-man
trus-t-y	trust-y
pa-tois	pat-ois
u-priv-er	up-riv-er
cow-l-ing	cowl-ing
dea-fen-ing	deaf-en-ing
wa-tershed	wa-ter-shed
u-ni-mag-ina-bly	un-im-ag-i-na-bly
tid-i-ness	ti-di-ness
boun-dar-y	bound-a-ry
based	based
eastern-most	east-ern-most
a-zal-e-a	a-zal-ea
wrong-doing	wrong-do-ing
dy-s-pep-tic	dys-pep-tic
western-most	west-ern-most
cere-al	ce-re-al
reader-ship	read-er-ship
ma-r-oon	ma-roon
jeo-pard-y	jeop-ard-y
dis-sonant	dis-so-nant
sa-t-is-fied	sat-is-fied
un-bo-som	un-bos-om
an-throp-ic	an-thro-pic
re-tiree	re-tir-ee
se-v-en-t-y	sev-en-ty
mil-lin-er-y	mil-li-ner-y
obel-isk	ob-e-lisk
be-fud-dling	befuddling
fo-re-arm	fore-arm
tun-ic	tu-nic
cour-troom	court-room
here-af-t-er	here-af-ter
bespeak	be-speak
bay-onet	bay-o-net
boat-s-wain	boat-swain
a-rum	ar-um
vig-i-lante	vig-i-lan-te
sneer-ing	sneering
ini-ti-a-tive	in-i-ti-a-tive
in-choate	in-cho-ate
fu-gue	fugue
co-r-o-na-tion	cor-o-na-tion
mas-ca-ra	mas-car-a
e-there-al	e-the-re-al
lul-la-by	lull-a-by
ar-cha-e-ol-o-gy	ar-chae-ol-o-gy
un-ex-amined	un-ex-am-ined
o-ver-writ-ing	overwriting
an-tiv-i-ral	an-ti-vi-ral
phi-lan-throp-ic	phil-an-throp-ic
mon-o-lin-gu-al	mon-o-lin-gual
grand-fa-th-er	grand-fa-ther
scoff-ing	scoffing
in-adeq-ua-cy	in-ad-e-qua-cy
in-stig-a-tor	in-sti-ga-tor
edgy	edg-y
ox-alate	ox-a-late
las-er	la-ser
bab-y-sit-ter	ba-by-sit-ter
nurser-y	nurs-er-y
bis-hop	bish-op
a-pho-r-ism	aph-o-rism
nur-ser-y-men	nurs-er-y-men
re-lat-i-vis-tic	rel-a-tiv-is-tic
pro-sec-u-to-ri-al	pros-e-cu-to-ri-al
ex-ploi-ta-tive	ex-ploit-a-tive
slumb-er	slum-ber
tes-ta-men-tar-y	tes-ta-men-ta-ry
rivet-ing	riv-et-ing
road-wor-th-y	road-wor-thy
by-pro-duct	by-prod-uct
rep-el	re-pel
ho-ver-craft	hov-er-craft
bount-y	boun-ty
crem-a-to-ri-um	cre-ma-to-ri-um
rave-nous	rav-en-ous
com-man-d-er	com-mand-er
ne-on-ate	ne-o-nate
bir-thright	birth-right
ca-val-ry	cav-al-ry
koa-la	ko-a-la
port-ent	por-tent
flood-ing	flooding
in-ter-ci-ty	in-ter-cit-y
scholar	schol-ar
pan-a-che	pa-nache
zigzag	zig-zag
en-crust-ed	encrusted
rem-it	re-mit
gnom-ic	gno-mic
pa-tro-ness	pa-tron-ess
es-ta-blish-ment	es-tab-lish-ment
op-por-tu-nis-tic	op-por-tun-is-tic
kais-er	kai-ser
de-ter-mi-nism	de-ter-min-ism
fool-hard-y	fool-har-dy
bas-i-cal-ly	ba-si-cal-ly
no-vel-ty	nov-el-ty
rant-ing	ranting
pimp-ing	pimping
rac-e-track	race-track
par-ent-ing	parenting
ma-nor	man-or
fev-er-ish	fe-ver-ish
vi-de-o	vid-e-o
cus-to-mar-i-ly	cus-tom-ar-i-ly
phar-mac-o-log-i-cal	phar-ma-co-log-i-cal
o-bei-s-ance	o-bei-sance
bri-d-al	brid-al
det-ri-tus	de-tri-tus
buzz-ing	buzzing
pro-fli-ga-cy	prof-li-ga-cy
jej-u-num	je-ju-num
pome-lo	pom-e-lo
col-os-sus	co-los-sus
ragged	rag-ged
co-p-y-ist	cop-y-ist
screw-ed	screwed
dim-i-n-u-tive	di-min-u-tive
ex-cru-ciat-ing	ex-cru-ci-at-ing
min-ce-meat	mince-meat
re-s-er-va-tion	res-er-va-tion
grie-vous	griev-ous
poi-so-nous	poi-son-ous
eer-ie	ee-rie
un-i-on-ist	un-ion-ist
gib-ber-ing	gibbering
ran-s-ack	ran-sack
wrink-le	wrin-kle
u-prise	up-rise
un-abridged	un-a-bridged
her-bal	herb-al
damper	damp-er
ide-al	i-de-al
re-im-ple-ment-ed	reimplemented
hib-is-cus	hi-bis-cus
as-su-age	as-suage
bodied	bod-ied
moist-en	mois-ten
poem	po-em
rat-e-pay-er	rate-pay-er
scra-pyard	scrap-yard
fril-ly	frill-y
hau-lier	haul-ier
pid-gin	pidg-in
demol-ish	de-mol-ish
war-drobe	ward-robe
roun-dup	round-up
vig-nette	vi-gnette
un-con-ge-ni-al	un-con-gen-ial
in-te-r-i-or	in-te-ri-or
celeb	ce-leb
an-noun-cer	an-nounc-er
per-is-cope	per-i-scope
hy-p-o-crit-i-cal	hyp-o-crit-i-cal
pul-lo-v-er	pull-o-ver
where-ver	wher-ev-er
i-t-in-er-ar-y	i-tin-er-ar-y
crull-er	crul-ler
sole-noid	so-le-noid
o-dys-sey	odyssey
phy-si-ol-o-gy	phys-i-ol-o-gy
vil-lai-ny	vil-lain-y
re-joind-er	re-join-der
foam-ing	foaming
puff-y	puf-fy
writer	writ-er
ca-n-ard	ca-nard
neu-ro-science	neu-ro-sci-ence
port-er	por-ter
bot-tled	bottled
pe-des-tal	ped-es-tal
in-vo-lun-tar-y	in-vol-un-tar-y
bestow	be-stow
sab-ot-age	sab-o-tage
erad-i-cat-ed	e-rad-i-cat-ed
buc-ca-ne-er	buc-ca-neer
mo-ral	mor-al
dim-pled	dimpled
boar-d-room	board-room
phy-si-og-no-my	phys-i-og-no-my
mi-n-ute-ly	mi-nute-ly
per-i-pher-y	pe-riph-er-y
hai-r-y	hair-y
firsthand	first-hand
in-fant-ry	in-fan-try
un-com-pli-men-tar-y	un-com-pli-men-ta-ry
sa-vage-ly	sav-age-ly
ar-ach-no-pho-bi-a	a-rach-no-pho-bi-a
the-o-c-ra-cy	the-oc-ra-cy
nove-l-ette	nov-el-ette
suic-i-dal	su-i-cid-al
vide-o-phone	vid-e-o-phone
ant-werp	antwerp
rhea	rhe-a
e-lec-tro-d-y-nam-ics	e-lec-tro-dy-nam-ics
poig-nant-ly	poign-ant-ly
deathbed	death-bed
ood-les	oo-dles
ci-ta-del	cit-a-del
ov-er-an-x-ious	o-ver-anx-ious
sen-hor	se-nhor
e-q-ua-tor	e-qua-tor
er-rone-ous-ly	er-ro-ne-ous-ly
tele-work-ing	teleworking
bases	ba-ses
dy-n-as-ty	dy-nas-ty
mas-termind	mas-ter-mind
od-dly	odd-ly
mo-t-el	mo-tel
de-ter-min-ed-ly	de-ter-mined-ly
sof-tie	soft-ie
ir-re-fut-a-ble	ir-ref-u-ta-ble
ex-pen-d-i-ture	ex-pend-i-ture
co-ronet	cor-o-net
leg-a-to	le-ga-to
slip-ping	slipping
offer	of-fer
fi-ef-dom	fief-dom
sa-lad	sal-ad
pro-tracted	pro-tract-ed
ye-o-man	yeo-man
ty-pe-script	type-script
fo-re-ign	for-eign
o-verspend	o-ver-spend
post-moder-nist	post-mod-ern-ist
pa-r-en-ter-al	par-en-ter-al
glas-ses	glass-es
re-ach	reach
ir-rev-oc-a-bly	ir-rev-o-ca-bly
rip-pling	rippling
in-di-ca-tive	in-dic-a-tive
wrink-ly	wrin-kly
mas-thead	mast-head
mishap	mis-hap
ar-om-a-ther-a-py	a-ro-ma-ther-a-py
ger-ry-man-d-er	ger-ry-man-der
be-drock	bed-rock
ideal-ist	i-de-al-ist
straitened	strait-ened
spi-rit-u-al-ly	spir-it-u-al-ly
gend-er	gen-der
ob-lig-ing	o-blig-ing
pap-er	pa-per
crea-tion	cre-a-tion
foothill	foot-hill
bawl-ing	baw-ling
con-tempti-ble	con-tempt-i-ble
dol-o-r-ous	dol-or-ous
squa-lor	squal-or
gent-ly	gen-tly
re-cru-it-er	re-cruit-er
chos-en	cho-sen
second-hand	sec-ond-hand
in-ves-ti-g-a-tive	in-ves-ti-ga-tive
ouster	oust-er
cen-tu-r-y	cen-tu-ry
mi-l-i-eu	mi-lieu
in-her-i-tance	in-her-it-ance
ta-proom	tap-room
sen-ti-n-el	sen-ti-nel
dim-in-ish	di-min-ish
hec-tor-ing	hectoring
ga-mut	gam-ut
sniff-ing	sniffing
prer-og-a-tive	pre-rog-a-tive
pa-r-en-the-sis	pa-ren-the-sis
stu-died	stud-ied
id-ly	i-dly
er-rone-ous	er-ro-ne-ous
bache-lor	bach-e-lor
glor-i-fi-ca-tion	glo-ri-fi-ca-tion
per-i-he-lion	per-i-he-li-on
in-ter-go-vern-men-tal	in-ter-gov-ern-men-tal
al-tog-e-ther	al-to-geth-er
per-sev-er-ance	per-se-ver-ance
an-ti-th-e-sis	an-tith-e-sis
aor-ta	a-or-ta
scato-log-i-cal	scat-o-log-i-cal
bleat-ing	bleating
prov-i-der	pro-vid-er
gra-phol-o-gy	graph-ol-o-gy
be-wildered	bewildered
mar-i-na	ma-ri-na
ha-giog-ra-phy	hag-i-og-ra-phy
un-pronounce-a-ble	un-pro-nounce-a-ble
im-pe-r-i-al-is-tic	im-pe-ri-al-is-tic
pet-ro-le-um	pe-tro-le-um
lo-c-o-mo-tion	lo-co-mo-tion
rep-ro-cess	re-proc-ess
el-vish	elv-ish
ver-bat-im	ver-ba-tim
sad-dlebag	sad-dle-bag
pe-n-um-bra	pe-num-bra
un-focused	un-fo-cused
priss-y	pris-sy
bor-ax	bo-rax
he-l-i-o-cen-tric	he-li-o-cen-tric
im-pressed	impressed
blasphe-mous	blas-phe-mous
bluster	blus-ter
un-com-prom-is-ing	un-com-pro-mis-ing
liber-ty	lib-er-ty
stew-ar-dess	stew-ard-ess
pileup	pile-up
whome-ver	whom-ev-er
un-lad-y-like	un-la-dy-like
qua-ter-nion	qua-ter-ni-on
awaken-ing	a-wak-en-ing
fal-len	fall-en
coastal	coast-al
mi-suse	mis-use
in-e-luc-t-a-ble	in-e-luc-ta-ble
thor-n-y	thorn-y
con-sor-tium	con-sor-ti-um
hot-el	ho-tel
in-vert-ed	inverted
dau-ber	daub-er
wor-th-i-ness	wor-thi-ness
mon-e-tar-ism	mon-e-ta-rism
re-in-vig-o-rate	re-in-vig-or-ate
frizz-y	friz-zy
a-l-oud	a-loud
un-sav-o-ry	un-sa-vor-y
tach-yon	tach-y-on
vehi-cle	ve-hi-cle
oft-en	of-ten
tra-der	trad-er
bon-an-za	bo-nan-za
cun-ei-form	cu-ne-i-form
hem-is-phere	hem-i-sphere
bristling	bris-tling
cys-teine	cys-te-ine
drop-s-y	drop-sy
ver-ita-ble	ver-i-ta-ble
slend-er	slen-der
ba-bes	babes
an-g-er	an-ger
el-e-venth	e-lev-enth
re-al-ign	re-a-lign
si-byl	sib-yl
pin-cushion	pin-cush-ion
e-ver-more	ev-er-more
ca-ta-l-ep-sy	cat-a-lep-sy
prop-el	pro-pel
wa-der	wad-er
ta-pi-o-ca	tap-i-o-ca
he-ron	her-on
in-dex-ing	indexing
conduct-ed	conducted
shand-y	shan-dy
se-is-mo-gram	seis-mo-gram
un-re-con-ciled	un-rec-on-ciled
tange-lo	tan-ge-lo
de-ter-mi-nis-tic	de-ter-min-is-tic
con-descend	con-de-scend
sta-ture	stat-ure
malle-a-ble	mal-le-a-ble
ca-sh-ier	cash-ier
preb-end-ar-y	preb-en-dar-y
lop-sided	lop-sid-ed
i-sosce-les	i-sos-ce-les
legend	leg-end
em-bass-y	em-bas-sy
a-t-a-vis-tic	at-a-vis-tic
gyra-tion	gy-ra-tion
fuse-lage	fu-se-lage
blasphe-my	blas-phe-my
re-sult-ing	resulting
mis-s-pell	mis-spell
sab-er	sa-ber
mam-ma-l-i-an	mam-ma-li-an
erec-tile	e-rec-tile
se-mide-tached	sem-i-de-tached
com-par-a-bil-i-ty	com-pa-ra-bil-i-ty
pro-gressed	progressed
knuck-le-dus-t-er	knuck-le-dust-er
pun-y	pu-ny
em-ployee	em-ploy-ee
trans-pire	tran-spire
lux-u-r-i-ous	lux-u-ri-ous
com-prom-is-ing	com-pro-mis-ing
grie-v-ous-ly	griev-ous-ly
rec-on-fig-u-ra-tion	re-con-fig-u-ra-tion
over-in-flat-ed	o-ver-in-flat-ed
e-phor	eph-or
em-o-tive	e-mo-tive
pivot	piv-ot
tech-no-pho-bi-a	tech-no-pho-bia
in-ge-ni-ous-ly	in-gen-ious-ly
pol-y-and-ry	pol-y-an-dry
ha-track	hat-rack
rapeseed	rape-seed
mol-ester	mo-lest-er
cham-pion-ship	cham-pi-on-ship
where-soev-er	where-so-ev-er
metro-nome	met-ro-nome
rare-fied	rar-e-fied
cya-nide	cy-a-nide
arc-ing	arcing
tran-s-a-tlan-tic	trans-at-lan-tic
va-gue-ness	vague-ness
e-s-o-ter-ic	es-o-ter-ic
bastard	bas-tard
wun-derkind	wun-der-kind
mul-tip-li-ca-tion	mul-ti-pli-ca-tion
clink-ing	clin-king
chamf-er	cham-fer
un-mot-i-vat-ed	un-mo-ti-vat-ed
kwa-ch-a	kwa-cha
sickbed	sick-bed
rubbing	rub-bing
cas-ter	cast-er
un-an-i-mous-ly	u-nan-i-mous-ly
sa-tur-day	sat-ur-day
au-r-ic	au-ric
in-ex-or-a-ble	in-ex-o-ra-ble
bab-y-sit-ting	babysitting
mis-conduct	mis-con-duct
non-ethe-less	none-the-less
con-su-m-er-ism	con-sum-er-ism
fran-gi-pa-ni	fran-gi-pan-i
gran-ar-y	gra-na-ry
scal-ar	sca-lar
but-tressed	buttressed
lieute-nant	lieu-ten-ant
stin-gray	sting-ray
blowf-ly	blow-fly
a-r-ound	a-round
has-s-le	has-sle
dis-yl-lab-ic	di-syl-lab-ic
sta-tute	stat-ute
gen-er-ic	ge-ner-ic
un-fru-it-ful	un-fruit-ful
quick-sil-v-er	quick-sil-ver
dais	da-is
ex-pe-r-i-en-tial	ex-pe-ri-en-tial
sheltered	shel-tered
level-head-ed	lev-el-head-ed
up-hea-val	up-heav-al
erad-i-cate	e-rad-i-cate
un-for-given	un-for-giv-en
pag-a-n-ism	pa-gan-ism
doc-trinaire	doc-tri-naire
con-val-es-cent	con-va-les-cent
u-ku-lele	u-ku-le-le
se-ren-dip-i-ty	ser-en-dip-i-ty
pho-toc-o-py	pho-to-cop-y
pleas-ura-ble	pleas-ur-a-ble
cove-nant	cov-e-nant
letharg-ic	le-thar-gic
pos-thu-mous	post-hu-mous
be-de-vil	be-dev-il
com-mis-sioned	commissioned
cuir-ass	cui-rass
in-ci-pient	in-cip-i-ent
of-fhand	off-hand
chau-vi-nis-tic	chau-vin-is-tic
ex-acting	ex-act-ing
