Attempt	Real
dim-pled	dimpled
dyer	dy-er
di-etet-ic	di-e-tet-ic
ego-tis-ti-cal	e-go-tis-ti-cal
bloomer	bloom-er
lega-tor	le-ga-tor
tri-tium	trit-i-um
humbly	hum-bly
dance-able	dance-a-ble
unadul-ter-at-ed	un-a-dul-ter-at-ed
rock-ery	rock-er-y
mater	ma-ter
totem	to-tem
farewell	fare-well
ob-serv-able	ob-serv-a-ble
gooey	goo-ey
baron-age	bar-on-age
re-cessed	recessed
lousy	lous-y
bevy	bev-y
meta-mor-phosed	metamorphosed
ex-pect-ed	expected
retry	re-try
de-riva-tion	der-i-va-tion
forcible	for-ci-ble
mama	ma-ma
schemat-ic	sche-mat-ic
ex-e-cutable	ex-e-cut-a-ble
bug-gered	buggered
necrophil-ia	nec-ro-phil-i-a
tractable	trac-ta-ble
satchel	satch-el
plebiscite	pleb-i-scite
gatepost	gate-post
aquar-i-um	a-quar-i-um
brasserie	bras-se-rie
apoc-ryphal	a-poc-ry-phal
peremp-to-ry	per-emp-to-ry
monog-a-mous	mo-nog-a-mous
untest-ed	un-test-ed
cel-ery	cel-er-y
stew-ardess	stew-ard-ess
epi-gram	ep-i-gram
ir-rec-on-cil-able	ir-rec-on-cil-a-ble
para-psy-chol-o-gy	par-a-psy-chol-o-gy
coxswain	cox-swain
prece-dence	prec-e-dence
nec-es-sary	nec-es-sar-y
both-ered	bothered
damsel	dam-sel
ex-pand-able	ex-pand-a-ble
pout-ing	pouting
psaltery	psal-ter-y
anony-mous	a-non-y-mous
con-stituent	con-stit-u-ent
cre-ativ-i-ty	cre-a-tiv-i-ty
bracelet	brace-let
min-der	mind-er
pre-his-toric	pre-his-tor-ic
cheery	cheer-y
cam-panol-o-gy	cam-pa-nol-o-gy
con-veyanc-ing	con-vey-anc-ing
tourist	tour-ist
fid-gety	fidg-et-y
swasti-ka	swas-ti-ka
gelatin	gel-a-tin
seabed	sea-bed
un-equiv-o-cal	un-e-quiv-o-cal
de-tainee	de-tain-ee
ever	ev-er
avenge	a-venge
gig-gling	giggling
melan-cholic	mel-an-chol-ic
nympho-ma-nia	nym-pho-ma-ni-a
minu-ti-ae	mi-nu-ti-ae
de-cay-ing	decaying
jus-ti-fi-able	jus-ti-fi-a-ble
elec-tron-ic	e-lec-tron-ic
un-suit-able	un-suit-a-ble
quirky	quirk-y
co-mestible	co-mes-ti-ble
el-e-men-tary	el-e-men-ta-ry
re-deemable	re-deem-a-ble
par-a-sitism	par-a-sit-ism
col-lapsi-ble	col-laps-i-ble
pres-tidig-i-ta-tion	pres-ti-dig-i-ta-tion
ex-tra-or-di-nary	ex-traor-di-nar-y
ap-petite	ap-pe-tite
skater	skat-er
teleprint-er	tel-e-print-er
lap-idary	lap-i-dar-y
viaduct	vi-a-duct
ma-tri-archy	ma-tri-ar-chy
whistler	whis-tler
potas-si-um	po-tas-si-um
salient	sa-li-ent
sergeant	ser-geant
ban-knote	bank-note
con-cil-ia-to-ry	con-cil-i-a-to-ry
envy	en-vy
worsted	wor-sted
tanker	tank-er
avun-cu-lar	a-vun-cu-lar
aque-duct	aq-ue-duct
regress	re-gress
florin	flor-in
gud-geon	gudg-eon
translit-er-ate	trans-lit-er-ate
im-mov-able	im-mov-a-ble
fla-gel-la-tion	flag-el-la-tion
smarten	smart-en
yel-lowed	yellowed
el-dest	eld-est
kina	ki-na
in-nu-mer-able	in-nu-mer-a-ble
frothy	froth-y
detox-i-fy	de-tox-i-fy
stran-gled	strangled
emol-u-ment	e-mol-u-ment
frailty	frail-ty
iras-ci-ble	i-ras-ci-ble
ogre	o-gre
pyra-can-tha	py-ra-can-tha
fur-rowed	furrowed
teller	tell-er
un-beat-able	un-beat-a-ble
beamy	beam-y
unin-su-lat-ed	un-in-su-lat-ed
speci-fici-ty	spec-i-fic-i-ty
blos-som-ing	blossoming
pat-terned	patterned
lyrist	lyr-ist
apos-tate	a-pos-tate
sun-tanned	suntanned
lurid	lu-rid
con-sulate	con-su-late
antacid	ant-ac-id
ex-plic-a-ble	ex-pli-ca-ble
comi-ty	com-i-ty
zany	za-ny
peachy	peach-y
as-phyx-ia	as-phyx-i-a
relict	rel-ict
chameleon	cha-me-le-on
beanstalk	bean-stalk
the-saurus	the-sau-rus
fal-ter-ing	fal-te-ring
hunter	hunt-er
lega-tion	le-ga-tion
be-fud-dling	befuddling
downy	down-y
saline	sa-line
apo-lit-i-cal	a-po-lit-i-cal
fil-i-buster	fil-i-bus-ter
man-telshelf	man-tel-shelf
readi-ness	read-i-ness
melod-ic	me-lod-ic
het-ero-dox	het-er-o-dox
pol-lard-ed	pollarded
rack-e-teer-ing	rack-et-eer-ing
avi-ate	a-vi-ate
es-capade	es-ca-pade
racial	ra-cial
ni-troge-nous	ni-trog-e-nous
provider	pro-vid-er
brandy	bran-dy
premis-es	prem-is-es
mati-nee	mat-i-nee
stag-ger-ing	staggering
semi-de-tached	sem-i-de-tached
her-i-tabil-i-ty	her-it-a-bil-i-ty
unassertive	un-as-ser-tive
lofty	loft-y
in-trauter-ine	in-tra-u-ter-ine
medic	med-ic
xeno-pho-bic	xen-o-pho-bic
di-lata-tion	dil-a-ta-tion
busi-ness-woman	busi-ness-wom-an
rigid-ly	rig-id-ly
arthro-pod	ar-thro-pod
gam-bling	gam-bling
astern	a-stern
acid	ac-id
de-ify	de-i-fy
cheer-leader	cheer-lead-er
lovesick	love-sick
shandy	shan-dy
per-me-abil-i-ty	per-me-a-bil-i-ty
steplad-der	step-lad-der
ide-al	i-de-al
fevered	fe-vered
de-ductible	de-duct-i-ble
tribu-la-tion	trib-u-la-tion
hexa-gon	hex-a-gon
an-tithe-sis	an-tith-e-sis
so-ci-ety	so-ci-e-ty
prov-ably	prov-a-bly
temer-i-ty	te-mer-i-ty
big-otry	big-ot-ry
un-nerv-ing	unnerving
sev-ered	severed
deli	del-i
ed-i-to-r-i-al	ed-i-to-ri-al
limpet	lim-pet
dairy-ing	dair-y-ing
ex-ploita-tive	ex-ploit-a-tive
be-wil-dered	bewildered
ax-iomat-ic	ax-i-o-mat-ic
onto	on-to
exam	ex-am
pan-das	pan-das
pro-mul-gate	prom-ul-gate
poly-graph	pol-y-graph
tiller	till-er
emit	e-mit
brand-ing	branding
par-tici-ple	par-ti-ci-ple
en-joy-ably	en-joy-a-bly
us-abil-i-ty	us-a-bil-i-ty
manes	ma-nes
un-rea-son-ably	un-rea-son-a-bly
timer	tim-er
spec-troscopy	spec-tros-co-py
usu-ri-ous	u-su-ri-ous
ve-nial	ve-ni-al
dredger	dredg-er
in-hab-i-tant	in-hab-it-ant
grasshop-per	grass-hop-per
po-lice-woman	po-lice-wom-an
neu-ro-science	neu-ro-sci-ence
patho-log-i-cal	path-o-log-i-cal
cleavers	cleav-ers
gra-tu-itous	gra-tu-i-tous
un-easi-ly	un-eas-i-ly
cliquey	cli-quey
springy	spring-y
cour-t-house	court-house
pho-to-copi-er	pho-to-cop-i-er
amaz-ing	a-maz-ing
rudi-men-ta-ry	ru-di-men-ta-ry
punch-line	punchline
over-all	o-ver-all
es-pi-onage	es-pi-o-nage
wiper	wip-er
stron-groom	strong-room
un-stop-pable	un-stop-pa-ble
fiery	fier-y
racial-ism	ra-cial-ism
re-for-esta-tion	re-for-est-a-tion
se-quoia	se-quoi-a
rein-sur-ance	re-in-sur-ance
soror-i-ty	so-ror-i-ty
un-change-able	un-change-a-ble
wiz-ardry	wiz-ard-ry
pectin	pec-tin
frosty	frost-y
avow	a-vow
cud-gel	cudg-el
reprise	re-prise
raf-fia	raf-fi-a
chamois	cham-ois
palat-able	pal-at-a-ble
homage	hom-age
crys-talline	crys-tal-line
over-leaf	o-ver-leaf
doyen	doy-en
pot-tery	pot-ter-y
tu-ition	tu-i-tion
no-body	no-bod-y
suit-abil-i-ty	suit-a-bil-i-ty
babysit-ting	babysitting
aqualung	aq-ua-lung
in-tra-venous-ly	in-tra-ve-nous-ly
un-re-pairable	un-re-pair-a-ble
sexy	sex-y
athe-ism	a-the-ism
nether	neth-er
dark-ened	dar-kened
scrolling	scroll-ing
jumper	jump-er
breathy	breath-y
un-en-durable	un-en-dur-a-ble
para-met-ric	par-a-met-ric
motet	mo-tet
un-ac-count-able	un-ac-count-a-ble
drea-ry	drear-y
ra-tio-nal-ly	ra-tion-al-ly
lapel	la-pel
un-ob-tain-able	un-ob-tain-a-ble
hon-esty	hon-es-ty
re-mark-able	re-mark-a-ble
pity	pit-y
podi-um	po-di-um
plea-sur-able	pleas-ur-a-ble
glycine	gly-cine
elec-tro-dy-nam-ics	e-lec-tro-dy-nam-ics
seizure	sei-zure
ap-praisal	ap-prais-al
colo-nial	co-lo-ni-al
drafty	draft-y
macro-eco-nom-ic	mac-ro-ec-o-nom-ic
ovary	o-va-ry
overview	o-ver-view
wacky	wack-y
capri-ole	cap-ri-ole
lun-cheon	lunch-eon
semi-cir-cle	sem-i-cir-cle
suit-ably	suit-a-bly
charge-able	charge-a-ble
hege-mon-ic	heg-e-mon-ic
tes-ta-men-tary	tes-ta-men-ta-ry
ra-dio	ra-di-o
as-bestos	as-bes-tos
bushy	bush-y
mono-syl-lab-ic	mon-o-syl-lab-ic
lender	lend-er
an-ti-sta-t-ic	an-ti-stat-ic
limekiln	lime-kiln
gyro	gy-ro
coac-tion	co-ac-tion
flick-er-ing	flickering
eater	eat-er
deben-ture	de-ben-ture
drudgery	drudg-er-y
over-whelm	o-ver-whelm
kilo-byte	kil-o-byte
ici-cle	i-ci-cle
naughty	naugh-ty
in-dis-pens-able	in-dis-pen-sa-ble
mega-lith	meg-a-lith
satyr	sa-tyr
sandy	sand-y
unique-ly	u-nique-ly
chronome-ter	chro-nom-e-ter
poet	po-et
monog-a-mous-ly	mo-nog-a-mous-ly
psy-chopathol-o-gy	psy-cho-pa-thol-o-gy
fetishis-tic	fet-ish-is-tic
de-c-la-ra-tion	dec-la-ra-tion
over-dose	o-ver-dose
punter	punt-er
phrenol-o-gy	phre-nol-o-gy
trea-so-nous	trea-son-ous
im-pe-cu-nious	im-pe-cu-ni-ous
ca-su-istry	cas-u-ist-ry
un-read-able	un-read-a-ble
bindweed	bind-weed
hec-tor-ing	hectoring
testos-terone	tes-tos-ter-one
alone	a-lone
epi-demi-ol-o-gy	ep-i-de-mi-ol-o-gy
elec-trol-y-sis	e-lec-trol-y-sis
dis-cov-ery	dis-cov-er-y
stroller	stroll-er
evict	e-vict
un-car-ed	un-cared
re-sis-tance	re-sist-ance
adult	a-dult
dis-com-fort-ing	discomforting
wastage	wast-age
en-doge-nous	en-dog-e-nous
greasy	greas-y
undis-turbed	un-dis-turbed
graphite	graph-ite
legume	leg-ume
conifer	co-ni-fer
em-bit-tered	embittered
pre-dictably	pre-dict-a-bly
chee-rio	cheer-i-o
ex-huma-tion	ex-hu-ma-tion
un-palat-able	un-pal-at-a-ble
timetable	time-ta-ble
molyb-de-num	mo-lyb-de-num
de-flower	de-flow-er
polypep-tide	pol-y-pep-tide
emit-ter	e-mit-ter
busk-ing	busking
so-porif-ic	sop-o-rif-ic
fatu-ous	fat-u-ous
spinach	spin-ach
una-nim-i-ty	u-na-nim-i-ty
gourmet	gour-met
overnight	o-ver-night
ureter	u-re-ter
climber	climb-er
ho-minid	hom-i-nid
emas-cu-late	e-mas-cu-late
wingspan	wing-span
tetrox-ide	te-trox-ide
provin-cial-ism	pro-vin-cial-ism
inca	in-ca
castel-lat-ed	cas-tel-lat-ed
par-a-sitic	par-a-sit-ic
sor-cery	sor-cer-y
emer-gence	e-mer-gence
ar-rival	ar-ri-val
every-day	eve-ry-day
in-de-fin-able	in-de-fin-a-ble
scoff-ing	scoffing
wealthy	wealth-y
cack-ling	cackling
crier	cri-er
delu-sive	de-lu-sive
oblo-quy	ob-lo-quy
spir-i-tu-al	spir-it-u-al
detri-men-tal	det-ri-men-tal
re-assess-ment	re-as-sess-ment
hooky	hook-y
loft-ed	lofted
post-mistress	post-mis-tress
warpath	war-path
ridicule	rid-i-cule
tele-ol-o-gy	tel-e-ol-o-gy
sago	sa-go
tom-fool-ery	tom-fool-er-y
uvu-lar	u-vu-lar
fizzy	fizz-y
emo-tive	e-mo-tive
nar-ra-tol-ogy	nar-ra-tol-o-gy
erot-ic	e-rot-ic
katy-did	ka-ty-did
di-ana	di-an-a
phoneme	pho-neme
homonym	hom-o-nym
ob-lig-ate	ob-li-gate
copy-right	cop-y-right
preterite	pret-er-ite
un-pre-dictably	un-pre-dict-a-bly
bio-chem-i-cal	bi-o-chem-i-cal
char-cu-terie	char-cu-te-rie
semi-con-duct-ing	sem-i-con-duct-ing
hawthorn	haw-thorn
iso-topic	i-so-top-ic
lazy-bones	la-zy-bones
proxy	prox-y
sinewy	sin-ew-y
equa-tion	e-qua-tion
im-preg-nable	im-preg-na-ble
sem-i-nary	sem-i-nar-y
ego	e-go
florid	flor-id
emo-tion	e-mo-tion
parish	par-ish
glam-orous	glam-or-ous
as-cen-dant	as-cend-ant
un-wieldy	un-wield-y
cuprous	cu-prous
heresy	her-e-sy
emen-da-tion	e-men-da-tion
incog-ni-to	in-cog-ni-to
bas-ketry	bas-ket-ry
pen-i-ten-tiary	pen-i-ten-tia-ry
ri-ot-ing	ri-o-ting
warhorse	war-horse
avail	a-vail
bizarre	bi-zarre
scruti-ny	scru-ti-ny
spon-ta-neous-ly	spon-ta-ne-ous-ly
ef-fron-tery	ef-fron-ter-y
inkwell	ink-well
atone	a-tone
dis-able	dis-a-ble
bub-blegum	bub-ble-gum
re-versible	re-vers-i-ble
pro-tease	pro-te-ase
de-liv-er-able	de-liv-er-a-ble
equal	e-qual
metro	met-ro
pre-dict-ed	predicted
catal-y-sis	ca-tal-y-sis
in-domitable	in-dom-i-ta-ble
obei-sance	o-bei-sance
in-hos-pitable	in-hos-pi-ta-ble
axis	ax-is
mil-lisec-ond	mil-li-sec-ond
zigzag	zig-zag
trib-u-tary	trib-u-tar-y
vista	vis-ta
un-rea-son-able	un-rea-son-a-ble
enam-el	e-nam-el
para-nor-mal	par-a-nor-mal
in-dec-lin-able	in-de-clin-a-ble
for-syth-ia	for-syth-i-a
ped-a-gogy	ped-a-go-gy
dis-pos-able	dis-pos-a-ble
over-state	o-ver-state
pic-turesque	pic-tur-esque
sier-ra	si-er-ra
drink-able	drink-a-ble
sonorous	so-no-rous
sneaky	sneak-y
siren	si-ren
syn-ony-mous	syn-on-y-mous
scholas-ti-cism	scho-las-ti-cism
dessert	des-sert
the-atri-cal	the-at-ri-cal
io-dine	i-o-dine
un-de-ni-ably	un-de-ni-a-bly
ap-proach-ing	approaching
ma-hogany	ma-hog-a-ny
capy-bara	cap-y-ba-ra
an-tipa-thet-ic	an-ti-pa-thet-ic
avari-cious	av-a-ri-cious
hon-orif-ic	hon-or-if-ic
unso-cia-ble	un-so-cia-ble
bonus	bo-nus
tick-et-ed	ticketed
pom-padour	pom-pa-dour
poster	post-er
ejec-tor	e-jec-tor
teth-er-ing	tethering
re-deemer	re-deem-er
un-sur-pass-able	un-sur-pass-a-ble
ex-plo-ration	ex-plo-ra-tion
tawny	taw-ny
area	ar-e-a
rein-ter-pre-ta-tion	re-in-ter-pre-ta-tion
duster	dust-er
un-shak-able	un-shak-a-ble
evolve	e-volve
arise	a-rise
poly-chrome	pol-y-chrome
be-liev-able	be-liev-a-ble
dy-nasty	dy-nas-ty
ram-shackle	ram-shack-le
lex-i-cog-ra-ph-er	lex-i-cog-ra-pher
voyeurism	vo-yeur-ism
periglacial	per-i-gla-cial
phone-mic	pho-ne-mic
halfway	half-way
saunter	saun-ter
on-tol-ogy	on-tol-o-gy
bion-ic	bi-on-ic
pharaoh	phar-aoh
aqua	aq-ua
herbage	herb-age
apery	ap-er-y
in-sou-ciance	in-sou-ci-ance
sinker	sink-er
grainy	grain-y
over-re-act	o-ver-re-act
se-nior-i-ty	sen-ior-i-ty
eques-tri-an	e-ques-tri-an
archer	arch-er
cop-pery	cop-per-y
venue	ven-ue
bleary	blear-y
polypho-ny	po-lyph-o-ny
up-lift-ed	uplifted
debu-tante	deb-u-tante
turnip	tur-nip
unimag-i-na-tive	un-im-ag-i-na-tive
rene-gade	ren-e-gade
timid-ly	tim-id-ly
im-mutable	im-mu-ta-ble
fri-ary	fri-ar-y
over-flow	o-ver-flow
haz-ardous	haz-ard-ous
reac-cept	re-ac-cept
hys-te-ria	hys-te-ri-a
fo-lio	fo-li-o
sep-a-ratism	sep-a-ra-tism
di-atom	di-a-tom
shaven	shav-en
harshen	harsh-en
clever	clev-er
crum-bling	crumbling
shaman-ic	sha-man-ic
vari-abil-i-ty	var-i-a-bil-i-ty
in-tu-itive-ly	in-tu-i-tive-ly
epiphe-nom-e-non	ep-i-phe-nom-e-non
domi-no	dom-i-no
trea-sure	treas-ure
em-ploy-able	em-ploy-a-ble
ir-ra-tional-i-ty	ir-ra-tion-al-i-ty
over-ac-tive	o-ver-ac-tive
ide-al-i-ty	i-de-al-i-ty
sewage	sew-age
windswept	wind-swept
stovepipe	stove-pipe
ex-tra-galac-tic	ex-tra-ga-lac-tic
arable	ar-a-ble
propen-si-ty	pro-pen-si-ty
glassy	glass-y
pupil	pu-pil
ex-tra-ditable	ex-tra-dit-a-ble
un-treat-able	un-treat-a-ble
baguette	ba-guette
ax-e-man	axe-man
so-cio-bi-ol-o-gy	so-ci-o-bi-ol-o-gy
ashamed	a-shamed
place-bo	pla-ce-bo
nurs-ery-men	nurs-er-y-men
sand-piper	sand-pi-per
apolo-getic	a-pol-o-get-ic
any-thing	an-y-thing
replic-a-ble	rep-li-ca-ble
ar-rester	ar-rest-er
in-frared	in-fra-red
bar-tender	bar-tend-er
re-pro-ducible	re-pro-duc-i-ble
apoplec-tic	ap-o-plec-tic
tetra-he-dron	tet-ra-he-dron
un-shaven	un-shav-en
freely	free-ly
heron-ry	her-on-ry
ques-tion-able	ques-tion-a-ble
saga-cious	sa-ga-cious
redac-tion	re-dac-tion
psalmist	psalm-ist
di-aphanous	di-aph-a-nous
epis-to-lary	e-pis-to-lar-y
goer	go-er
wether	weth-er
para-chutist	par-a-chut-ist
rum-pled	rumpled
chary	char-y
pre-cau-tion-ary	pre-cau-tion-ar-y
mod-ernist	mod-ern-ist
fanci-er	fan-ci-er
laven-der	lav-en-der
liftoff	lift-off
lodestar	lode-star
un-frozen	un-fro-zen
raven-ing	rav-en-ing
reac-qui-si-tion	re-ac-qui-si-tion
un-remit-ting	un-re-mit-ting
salience	sa-li-ence
con-strict-ed	constricted
daf-fodil	daf-fo-dil
clash-ing	clashing
com-modore	com-mo-dore
vi-su-al	vis-u-al
cus-tody	cus-to-dy
patis-serie	pa-tis-se-rie
whizkids	whizkids
basin	ba-sin
ten-able	ten-a-ble
over-sim-pli-fy	o-ver-sim-pli-fy
pe-tit	pet-it
si-nu-soidal	si-nus-oi-dal
despo-tism	des-pot-ism
painter	paint-er
benefice	ben-e-fice
cladding	clad-ding
ep-ithe-li-um	ep-i-the-li-um
melee	me-lee
tarsal	tar-sal
arid	ar-id
sub-stan-dard	sub-stand-ard
napoleon	na-po-le-on
grad-ual	grad-u-al
ra-bid	rab-id
gleam-ing	gleaming
lyri-cist	lyr-i-cist
deny	de-ny
un-pre-dictabil-i-ty	un-pre-dict-a-bil-i-ty
platy-pus	plat-y-pus
over-seer	o-ver-se-er
un-trans-lat-able	un-trans-lat-a-ble
wrestler	wres-tler
de-f-i-n-i-tion	def-i-ni-tion
mar-ketable	mar-ket-a-ble
col-umn	co-lumn
pedol-o-gy	pe-dol-o-gy
stat-u-ary	stat-u-ar-y
bougainvil-lea	bou-gain-vil-le-a
woofer	woof-er
ma-joli-ca	ma-jol-i-ca
dis-agree	dis-a-gree
parochial	pa-ro-chi-al
doubter	doubt-er
con-sul-tant	con-sult-ant
be-fud-dled	befuddled
vir-ginal	vir-gin-al
pre-sentable	pre-sent-a-ble
un-charis-mat-ic	un-char-is-mat-ic
warthog	wart-hog
cur-able	cur-a-ble
heron	her-on
un-avail-abil-i-ty	un-a-vail-a-bil-i-ty
equable	eq-ua-ble
meringue	me-ringue
bud-getary	budg-et-ar-y
respire	re-spire
skua	sku-a
leg-endary	leg-end-ar-y
de-viant	de-vi-ant
re-tini-tis	ret-i-ni-tis
over-bear-ing	o-ver-bear-ing
astride	a-stride
scorcher	scorch-er
polemic	po-lem-ic
ex-porter	ex-port-er
bedrock	bed-rock
phrase-ol-o-gy	phra-se-ol-o-gy
baron	bar-on
colo-nial-ist	co-lo-ni-al-ist
achieve-ment	a-chieve-ment
ob-scu-ran-tism	ob-scu-rant-ism
up-hol-stery	up-hol-ster-y
un-quench-able	un-quench-a-ble
pineal	pin-e-al
oblit-er-a-tion	ob-lit-er-a-tion
erad-i-cat-ed	e-rad-i-cat-ed
phys-io-ther-a-py	phys-i-o-ther-a-py
study	stud-y
usurer	u-su-rer
au-dio	au-di-o
re-spon-dent	re-spond-ent
renown	re-nown
mono-lay-er	mon-o-lay-er
over-crowd	o-ver-crowd
motile	mo-tile
meta-mor-phism	met-a-mor-phism
rhodo-den-dron	rho-do-den-dron
record-ed	re-cor-ded
polo-ni-um	po-lo-ni-um
ionos-phere	i-on-o-sphere
geo-phys-i-cal	ge-o-phys-i-cal
cordage	cord-age
treat-able	treat-a-ble
palmy	palm-y
nowhere	no-where
col-lec-tivist	col-lec-tiv-ist
doorstep	door-step
more-over	more-o-ver
reshow	re-show
re-tain-ing	retaining
bathrobe	bath-robe
trigonom-e-try	trig-o-nom-e-try
gavotte	ga-votte
dimer	di-mer
glad-i-a-to-r-i-al	glad-i-a-to-ri-al
lazy	la-zy
dosage	dos-age
syl-labary	syl-la-bar-y
prompter	prompt-er
skele-ton	skel-e-ton
mari-nade	mar-i-nade
table-cloth	ta-ble-cloth
de-lin-eate	de-lin-e-ate
reroute	re-route
bury	bur-y
rekin-dle	re-kin-dle
rooftop	roof-top
omen	o-men
wicked-ness	wick-ed-ness
wapi-ti	wap-i-ti
over-ca-pac-i-ty	o-ver-ca-pac-i-ty
deca-dence	dec-a-dence
break-able	break-a-ble
spir-i-tu-al-i-ty	spir-it-u-al-i-ty
re-sult-ing	resulting
slinky	slink-y
un-so-licit-ed	un-so-lic-it-ed
de-sir-abil-i-ty	de-sir-a-bil-i-ty
elec-tro-sta-t-ic	e-lec-tro-stat-ic
over-re-ac-tion	o-ver-re-ac-tion
com-mend-able	com-mend-a-ble
foren-sic	fo-ren-sic
cam-era	cam-er-a
heat-wave	heatwave
enor-mi-ty	e-nor-mi-ty
ever-more	ev-er-more
