Attempt	Real
de-ca-pod	dec-a-pod
stratos-phere	strat-o-sphere
unchris-t-ian	un-chris-tian
ap-praisal	ap-prais-al
bio-engi-neer-ing	bi-o-en-gi-neer-ing
unit-ed	u-nit-ed
ditch-ing	ditching
vine-gar	vin-e-gar
syl-labary	syl-la-bar-y
schema	sche-ma
but-tery	but-ter-y
enig-ma	e-nig-ma
sketchy	sketch-y
hy-pox-ia	hy-pox-i-a
con-stituent	con-stit-u-ent
drom-e-dary	drom-e-dar-y
get-away	get-a-way
pizze-ria	piz-ze-ri-a
re-li-able	re-li-a-ble
boron	bo-ron
cleaver	cleav-er
haughty	haugh-ty
sporran	spor-ran
un-record-ed	un-re-cord-ed
alarm	a-larm
glac-i-er	gla-cier
potable	po-ta-ble
pre-sentable	pre-sent-a-ble
jour-nalese	jour-nal-ese
mi-crodot	mi-cro-dot
clank-ing	clan-king
corn-flower	corn-flow-er
salmon	salm-on
aro-mat-ic	ar-o-mat-ic
iso-late	i-so-late
telecom-mut-ing	te-le-com-mu-ting
howdy	how-dy
repa-tri-a-tion	re-pa-tri-a-tion
any-body	an-y-bod-y
specif-i-cal-ly	spe-cif-i-cal-ly
delu-sion-al	de-lu-sion-al
un-elect-ed	un-e-lect-ed
curvy	curv-y
wilder-ness	wil-der-ness
bac-te-r-i-al	bac-te-ri-al
fundrais-er	fund-rais-er
ther-mome-ter	ther-mom-e-ter
graphite	graph-ite
un-re-pairable	un-re-pair-a-ble
roast-ed	roasted
jiffy	jif-fy
con-cor-dant	con-cord-ant
vinyl	vi-nyl
con-sum-able	con-sum-a-ble
weapon	weap-on
in-equity	in-eq-ui-ty
rounders	round-ers
avenge	a-venge
con-ge-nial	con-gen-ial
samu-rai	sam-u-rai
du-op-oly	du-op-o-ly
ne-go-tiable	ne-go-ti-a-ble
pelvic	pel-vic
iso-lat-ed	i-so-lat-ed
au-tonomous-ly	au-ton-o-mous-ly
grid-iron	grid-i-ron
scanty	scant-y
ir-ra-tional	ir-ra-tion-al
cheery	cheer-y
record-ing	re-cord-ing
rose-mary	rose-mar-y
holdup	hold-up
wun-derkind	wun-der-kind
scruti-ny	scru-ti-ny
boa	bo-a
based	based
bar-bar-ian	bar-bar-i-an
per-mafrost	per-ma-frost
killjoy	kill-joy
pe-trel	pet-rel
odor-ous	o-dor-ous
eleven	e-lev-en
avi-a-tor	a-vi-a-tor
tuner	tun-er
rudi-men-ta-ry	ru-di-men-ta-ry
bear-able	bear-a-ble
overqual-i-fied	o-ver-qual-i-fied
tripoli	trip-o-li
kilo	ki-lo
scrupu-lous-ly	scru-pu-lous-ly
sapi-ent	sa-pi-ent
chapel	chap-el
snig-ger-ing	sniggering
quartzite	quartz-ite
beefy	beef-y
di-nosaur	di-no-saur
asyn-chro-nous	a-syn-chro-nous
podgy	podg-y
cam-panile	cam-pa-ni-le
can-dlelit	can-dle-lit
money-len-der	mon-ey-lend-er
mis-shapen	mis-shap-en
un-re-pen-tant	un-re-pent-ant
monau-r-al	mon-au-ral
febrile	fe-brile
hostler	hos-tler
sandy	sand-y
colo-nial-ist	co-lo-ni-al-ist
il-menite	il-men-ite
resur-gent	re-sur-gent
gaga	ga-ga
male-fac-tor	mal-e-fac-tor
ia-tro-genic	i-at-ro-gen-ic
trusty	trust-y
penin-su-lar	pen-in-su-lar
doc-tor-ing	doctoring
over-anx-ious	o-ver-anx-ious
rainy	rain-y
squea-mish	squeam-ish
apex	a-pex
owlet	owl-et
chalet	cha-let
un-govern-able	un-gov-ern-a-ble
apos-ta-sy	a-pos-ta-sy
feath-ery	feath-er-y
cashew	cash-ew
prepo-si-tion-al	prep-o-si-tion-al
with-ered	withered
enig-mat-ic	en-ig-mat-ic
over-print	o-ver-print
phy-loge-ny	phy-log-e-ny
paragon	par-a-gon
gamy	gam-y
firmware	firm-ware
weepy	weep-y
stron-tium	stron-ti-um
largo	lar-go
sub-servient	sub-ser-vi-ent
moth-er-stobe	mo-ther-stobe
swinger	swing-er
ex-oskele-ton	ex-o-skel-e-ton
manome-ter	ma-nom-e-ter
con-san-guineous	con-san-guin-e-ous
mat-te	matte
sa-tanism	sa-tan-ism
unan-i-mous	u-nan-i-mous
every-thing	eve-ry-thing
va-sec-to-my	vas-ec-to-my
icy	i-cy
her-aldry	her-ald-ry
mossy	mos-sy
ner-vous	nerv-ous
mi-cro-surgery	mi-cro-sur-ger-y
im-per-turbable	im-per-turb-a-ble
condi-ment	con-di-ment
goer	go-er
arable	ar-a-ble
dri-ven	driv-en
vulpine	vul-pine
motile	mo-tile
flota-tion	flo-ta-tion
de-ser-ti-fi-ca-tion	de-sert-i-fi-ca-tion
cologne	co-logne
over-tone	o-ver-tone
pinafore	pin-a-fore
cara-cal	car-a-cal
bizarre	bi-zarre
ef-fron-tery	ef-fron-ter-y
san-i-tary	san-i-tar-y
forte	for-te
cun-nilin-gus	cun-ni-lin-gus
ne-ma-tode	nem-a-tode
in-fini-tive	in-fin-i-tive
buffer	buff-er
dandy	dan-dy
over-seer	o-ver-se-er
cli-ma-tol-ogy	cli-ma-tol-o-gy
apogee	ap-o-gee
viper	vi-per
stipend	sti-pend
shaven	shav-en
para-keet	par-a-keet
over-com-pen-sate	o-ver-com-pen-sate
gra-tu-itous	gra-tu-i-tous
elfin	elf-in
epi-graph	ep-i-graph
uni-lat-er-al-ist	u-ni-lat-er-al-ist
detox	de-tox
dis-heart-en-ing	dis-hear-te-ning
privy	priv-y
welling-ton	wel-ling-ton
onto	on-to
growler	growl-er
bene-dic-tion	ben-e-dic-tion
as-trologer	as-trol-o-ger
gra-tu-ity	gra-tu-i-ty
po-ten-tial-i-ty	po-ten-ti-al-i-ty
pre-his-toric	pre-his-tor-ic
ide-ol-o-gy	i-de-ol-o-gy
ema-ci-at-ed	e-ma-ci-at-ed
un-scrupu-lous	un-scru-pu-lous
frozen	fro-zen
steadi-ness	stead-i-ness
oblit-er-a-tion	ob-lit-er-a-tion
saucy	sau-cy
open	o-pen
dumper	dump-er
cyanide	cy-a-nide
recre-ation	rec-re-a-tion
idea	i-de-a
em-bed-d-a-ble	em-bed-da-ble
essence	es-sence
bio-chem-istry	bi-o-chem-is-try
crock-ery	crock-er-y
shiv-er-ing	shivering
in-cisor	in-ci-sor
stinky	stink-y
con-tractible	con-tract-i-ble
cowherd	cow-herd
in-tre-pid	in-trep-id
gen-eros-i-ty	gen-er-os-i-ty
sar-to-r-i-al	sar-to-ri-al
recog-ni-tion	rec-og-ni-tion
foible	foi-ble
atoll	at-oll
prospect	pros-pect
labi-um	la-bi-um
iden-ti-fi-ca-tion	i-den-ti-fi-ca-tion
aque-ous	a-que-ous
prof-itably	prof-it-a-bly
dy-namism	dy-na-mism
miniskirt	min-i-skirt
prover-bial	pro-ver-bi-al
tox-i-c-i-ty	tox-ic-i-ty
manor	man-or
longevi-ty	lon-gev-i-ty
out-landish	out-land-ish
wastage	wast-age
rec-om-mend-ed	recommended
cheeky	cheek-y
mo-les-ter	mo-lest-er
rege-late	re-ge-late
reroutes	re-routes
del-i-catessen	del-i-ca-tes-sen
ephemeris	e-phem-er-is
om-nibus	om-ni-bus
ca-cao	ca-ca-o
orig-i-na-tor	o-rig-i-na-tor
ethanol	eth-a-nol
no-table	no-ta-ble
facet	fac-et
demigod	dem-i-god
unar-tic-u-lat-ed	un-ar-tic-u-lat-ed
fragili-ty	fra-gil-i-ty
drifter	drift-er
moody	mood-y
brigade	bri-gade
in-ge-nious	in-gen-ious
in-con-ve-nient	in-con-ven-ient
melo-dra-mat-ic	mel-o-dra-mat-ic
ri-ot-ing	ri-o-ting
baleen	ba-leen
seda-tive	sed-a-tive
break-away	break-a-way
res-onate	res-o-nate
elec-tro	e-lec-tro
over-throw	o-ver-throw
con-sulate	con-su-late
gatepost	gate-post
there-upon	there-up-on
open-er	o-pen-er
odi-um	o-di-um
melee	me-lee
zebu	ze-bu
coura-geous	cou-ra-geous
lega-tion	le-ga-tion
plaza	pla-za
ir-repara-ble	ir-rep-a-ra-ble
glia	gli-a
maudlin	maud-lin
som-brero	som-bre-ro
jokey	jok-ey
table-ware	ta-ble-ware
replic-a-ble	rep-li-ca-ble
seal-ing	sealing
worsted	wor-sted
type-writer	type-writ-er
un-fet-tered	unfettered
kriegspiel	krieg-spiel
un-quench-able	un-quench-a-ble
trac-ery	trac-er-y
iambic	i-am-bic
ran-corous	ran-cor-ous
trace-able	trace-a-ble
dis-ori-en-ta-tion	dis-o-ri-en-ta-tion
hal-lelu-jah	hal-le-lu-jah
cav-ernous	cav-ern-ous
trans-fer-able	trans-fer-a-ble
ma-joli-ca	ma-jol-i-ca
japon-i-ca	ja-pon-i-ca
epis-temic	ep-i-ste-mic
sacro-sanct	sac-ro-sanct
dyad	dy-ad
euro	eu-ro
ir-re-sistible	ir-re-sist-i-ble
biotech-nol-o-gy	bi-o-tech-nol-o-gy
babysit-ter	ba-by-sit-ter
liqueur	li-queur
ga-lop	gal-op
de-liv-ery	de-liv-er-y
se-quencer	se-quenc-er
imag-in-able	im-ag-i-na-ble
dozen	doz-en
strate-gi-cal-ly	stra-te-gi-cal-ly
un-abat-ed	un-a-bat-ed
poly-ester	pol-y-es-ter
over-hand	o-ver-hand
odor-if-er-ous	o-dor-if-er-ous
cyan	cy-an
sagac-i-ty	sa-gac-i-ty
amused	a-mused
nervy	nerv-y
pub-lished	published
tele-text	tel-e-text
symp-to-matic	symp-to-mat-ic
re-gency	re-gen-cy
com-pendi-um	com-pen-di-um
echoic	e-cho-ic
enu-mer-a-tor	e-nu-mer-a-tor
shipown-er	ship-own-er
my-opic	my-op-ic
res-olute-ly	res-o-lute-ly
elec-tri-cal	e-lec-tri-cal
hi-ero-glyph	hi-er-o-glyph
un-in-for-ma-tive	un-in-form-a-tive
stormer	storm-er
wadi	wa-di
de-con-struc-tive	deconstructive
lan-der	land-er
dila-tor	di-la-tor
faulty	fault-y
car-rion	car-ri-on
canon-ic	ca-non-ic
heifer	heif-er
cine	cin-e
re-splen-dent	re-splend-ent
pyra-mid	pyr-a-mid
castoff	cast-off
tacho-graph	tach-o-graph
docile	doc-ile
syn-ovial	syn-o-vi-al
mit-i-gat-ing	mitigating
meta-physics	met-a-phys-ics
im-paction	im-pac-tion
promis-so-ry	prom-is-so-ry
facile	fac-ile
topog-ra-phy	to-pog-ra-phy
drift-ing	drif-ting
aza-lea	a-zal-ea
hy-drother-mal	hy-dro-ther-mal
ini-tial-ly	in-i-tial-ly
aque-duct	aq-ue-duct
taxis	tax-is
mock-ery	mock-er-y
mort-gagor	mort-ga-gor
hi-ero-glyph-ic	hi-er-o-glyph-ic
de-scen-der	de-scend-er
prepar-a-tive	pre-par-a-tive
calo-rie	cal-o-rie
servile	ser-vile
tribesman	tribes-man
py-rotech-nics	py-ro-tech-nics
solem-ni-ty	so-lem-ni-ty
unglam-orous	un-glam-or-ous
pres-ti-gious	pres-tig-ious
stealthy	stealth-y
deficit	def-i-cit
telecom-mu-ni-ca-tion	tel-e-com-mu-ni-ca-tion
strate-gist	strat-e-gist
thyris-tor	thy-ris-tor
menswear	mens-wear
dis-claimer	dis-claim-er
diva	di-va
ruin	ru-in
sleazy	slea-zy
pre-dict-ed	predicted
restora-tion	res-to-ra-tion
arum	ar-um
phil-an-thropic	phil-an-throp-ic
pony-tail	po-ny-tail
real	re-al
atom-ic-i-ty	at-o-mic-i-ty
stew-ardess	stew-ard-ess
starfish	star-fish
curie	cu-rie
im-ma-te-r-i-al	im-ma-te-ri-al
giblets	gib-lets
in-sipid	in-sip-id
goa-tee	goat-ee
sacral	sa-cral
show-ery	show-er-y
de-spon-den-cy	de-spond-en-cy
asi-nine	as-i-nine
para-med-ical	par-a-med-i-cal
apos-tro-phe	a-pos-tro-phe
hi-jack-ing	hi-jac-king
helper	help-er
un-trace-able	un-trace-a-ble
rea-son-ably	rea-son-a-bly
lyri-cal	lyr-i-cal
pol-lard-ed	pollarded
archer	arch-er
kitchen-ware	kitch-en-ware
ledger	ledg-er
treaty	trea-ty
brew-ery	brew-er-y
hobo	ho-bo
synapse	syn-apse
con-tigu-ous	con-tig-u-ous
penury	pen-u-ry
blus-ter-ing	blustering
hero-ical-ly	he-ro-i-cal-ly
para-mil-i-tary	par-a-mil-i-tar-y
un-fore-see-able	un-fore-see-a-ble
reti-na	ret-i-na
coinage	coin-age
supreme	su-preme
amaz-ing	a-maz-ing
rhetor-i-cal	rhe-tor-i-cal
artery	ar-ter-y
evan-ge-lis-tic	e-van-ge-lis-tic
epi-taph	ep-i-taph
xenon	xe-non
louis	lou-is
homi-cide	hom-i-cide
rheumat-ics	rheu-mat-ics
decor	de-cor
samovar	sam-o-var
callable	call-a-ble
holler	hol-ler
celiba-cy	cel-i-ba-cy
libero	li-be-ro
moldy	mold-y
dis-cre-tionary	dis-cre-tion-ar-y
mar-itime	mar-i-time
sided	sid-ed
snaky	snak-y
un-us-able	un-us-a-ble
poly-cyclic	pol-y-cy-clic
punch-line	punchline
baronet	bar-on-et
ici-cle	i-ci-cle
bereft	be-reft
painstak-ing	pains-tak-ing
cathe-dral	ca-the-dral
per-me-able	per-me-a-ble
con-veyance	con-vey-ance
tele-pho-to	tel-e-pho-to
over-charge	o-ver-charge
about	a-bout
stat-uesque	stat-u-esque
bour-geoisie	bour-geoi-sie
over-ground	o-ver-ground
fetish	fet-ish
lithos-phere	lith-o-sphere
iso-met-ric	i-so-met-ric
sup-ple-men-tary	sup-ple-men-ta-ry
er-bium	er-bi-um
filmic	film-ic
mar-moset	mar-mo-set
im-moral-i-ty	im-mo-ral-i-ty
reaper	reap-er
com-press-ibil-i-ty	com-pres-si-bil-i-ty
in-quisi-to-r-i-al	in-quis-i-to-ri-al
okapi	o-ka-pi
tablet	tab-let
ex-pi-ra-to-ry	ex-pir-a-to-ry
mis-aligned	mis-a-ligned
es-cha-tol-ogy	es-cha-tol-o-gy
sesame	ses-a-me
con-formable	con-form-a-ble
despot-ic	des-pot-ic
po-litesse	pol-i-tesse
planter	plant-er
ahead	a-head
thievish	thiev-ish
ovum	o-vum
atro-cious	a-tro-cious
entab-la-ture	en-tab-la-ture
epi-gram	ep-i-gram
schemer	schem-er
stu-dious	stu-di-ous
plucky	pluck-y
reprisal	re-pris-al
also	al-so
midi	mid-i
su-per-posed	superposed
minute	mi-nute
painful	pain-ful
raf-fia	raf-fi-a
mi-cro-com-put-er	mi-cro-com-pu-ter
builder	build-er
itchy	itch-y
subto-tal	sub-to-tal
break-able	break-a-ble
tiller	till-er
mis-nomer	mis-no-mer
un-invit-ing	un-in-vit-ing
ob-jec-tion-able	ob-jec-tion-a-ble
over-laden	o-ver-lad-en
chrysan-the-mum	chry-san-the-mum
friendlily	friend-li-ly
tiny	ti-ny
methanol	meth-a-nol
ru-inous	ru-in-ous
stony	ston-y
de-tainee	de-tain-ee
prophe-cy	proph-e-cy
cretinous	cre-tin-ous
modal-i-ty	mo-dal-i-ty
equidis-tant	e-qui-dis-tant
hawthorn	haw-thorn
hy-draulic	hy-drau-lic
chaffinch	chaf-finch
tick-et-ed	ticketed
taskmas-ter	task-mas-ter
bio-mass	bi-o-mass
anx-i-ety	anx-i-e-ty
pseudo-pod	pseu-do-pod
un-ob-ser-vant	un-ob-serv-ant
in-no-v-a-tive	in-no-va-tive
op-ti-misti-cal-ly	op-ti-mis-ti-cal-ly
aro-mather-a-py	a-ro-ma-ther-a-py
nonex-is-tence	non-ex-ist-ence
com-pelling	com-pel-ling
rock-etry	rock-et-ry
psalmody	psal-mo-dy
over-flow-ing	o-ver-flo-wing
trace-abil-i-ty	trace-a-bil-i-ty
emen-da-tion	e-men-da-tion
deeply	deep-ly
peri-patet-ic	per-i-pa-tet-ic
army	ar-my
cur-ricu-lum	cur-ric-u-lum
some-body	some-bod-y
astray	a-stray
colobus	col-o-bus
dy-namo	dy-na-mo
pot-tery	pot-ter-y
baron	bar-on
cougar	cou-gar
dis-cotheque	dis-co-theque
lusti-ly	lust-i-ly
apolo-get-i-cal-ly	a-pol-o-get-i-cal-ly
panoram-ic	pan-o-ram-ic
nymp-holep-sy	nym-pho-lep-sy
su-per-fluity	su-per-flu-i-ty
leg-endary	leg-end-ar-y
ge-o-mag-net-i-cal-ly	ge-o-mag-ne-ti-cal-ly
renter	rent-er
omis-sion	o-mis-sion
re-cruiter	re-cruit-er
pussy	pus-sy
tem-porar-i-ly	tem-po-rar-i-ly
over-drive	o-ver-drive
op-er-a-tional-ly	op-er-a-tion-al-ly
dishy	dish-y
re-portage	re-port-age
cin-e-matog-ra-phy	cin-e-ma-tog-ra-phy
trans-porter	trans-port-er
soda	so-da
decade	dec-ade
fortress	for-tress
taxi-der-mist	tax-i-der-mist
any-more	an-y-more
gleam-ing	gleaming
killer	kil-ler
sus-tain-able	sus-tain-a-ble
calorif-ic	cal-o-rif-ic
falset-to	fal-set-to
can-tilevered	cantilevered
asun-der	a-sun-der
re-versed	reversed
mnemon-ics	mne-mon-ics
lever-age	lev-er-age
peri	pe-ri
desul-to-ry	des-ul-to-ry
con-fronta-tion-al	con-fron-ta-tion-al
meanie	mean-ie
crossover	cross-o-ver
over-lay	o-ver-lay
dis-rep-utable	dis-rep-u-ta-ble
cre-ation-ist	cre-a-tion-ist
hy-dropho-bic	hy-dro-pho-bic
gam-bling	gam-bling
mini-cab	min-i-cab
only	on-ly
ap-plica-tive	ap-pli-ca-tive
pecan	pe-can
mayflower	may-flow-er
dis-abuse	dis-a-buse
uni-ver-sal-ist	u-ni-ver-sal-ist
punc-til-ious	punc-til-i-ous
rapid-ly	rap-id-ly
hasti-ly	hast-i-ly
stu-dious-ly	stu-di-ous-ly
slip-ping	slipping
her-i-tabil-i-ty	her-it-a-bil-i-ty
dairy-man	dair-y-man
pinkie	pink-ie
tele-vised	televised
can-nery	can-ner-y
stargaze	star-gaze
in-deli-bly	in-del-i-bly
de-mo-c-ra-t-i-cal-ly	dem-o-crat-i-cal-ly
polyandry	pol-y-an-dry
bat-tery	bat-ter-y
em-ploy-able	em-ploy-a-ble
es-planade	es-pla-nade
eli-sion	e-li-sion
scur-rilous	scur-ril-ous
ho-mo-gene-ity	ho-mo-ge-ne-i-ty
taxi-cab	tax-i-cab
dinghy	din-ghy
pro-tease	pro-te-ase
au-topi-lot	au-to-pi-lot
polo-ni-um	po-lo-ni-um
en-durable	en-dur-a-ble
un-der-study	un-der-stud-y
bothy	both-y
sub-jec-tivism	sub-jec-tiv-ism
crum-bling	crumbling
un-ac-cept-ably	un-ac-cept-a-bly
porky	pork-y
weightlift-ing	weight-lift-ing
un-even-ly	un-e-ven-ly
de-for-mi-ty	de-form-i-ty
di-aphrag-mat-ic	di-a-phrag-mat-ic
pro-boscis	pro-bos-cis
lachry-mal	lach-ry-mal
panties	pant-ies
ship-builder	ship-build-er
dan-de-lion	dan-de-li-on
nurs-ery-man	nurs-er-y-man
dele-tion	de-le-tion
beanie	bean-ie
monogamy	mo-nog-a-my
flagon	flag-on
hindquar-ters	hind-quar-ters
mi-croc-ode	mi-cro-code
con-traindi-ca-tion	con-tra-in-di-ca-tion
respire	re-spire
con-struc-tivist	con-struc-tiv-ist
frisky	frisk-y
harem	har-em
redi-rect	re-di-rect
ir-ri-tabil-i-ty	ir-ri-ta-bil-i-ty
megas-tar	meg-a-star
physi-cist	phys-i-cist
surfer	surf-er
rant-i-ng	ranting
