Attempt	Real
ex-ult-ing	exulting
scary	scar-y
hy-dropho-bic	hy-dro-pho-bic
gaiter	gait-er
rel-a-tivism	rel-a-tiv-ism
lassie	las-sie
paving	pav-ing
fiendish	fiend-ish
emu	e-mu
dual	du-al
chara-banc	char-a-banc
scampi	scam-pi
joey	jo-ey
retro-fit	ret-ro-fit
mis-er-ably	mis-er-a-bly
dis-obe-di-ence	dis-o-be-di-ence
urine	u-rine
hauler	haul-er
parish	par-ish
in-sipid	in-sip-id
weasel	wea-sel
ju-ridi-cal	ju-rid-i-cal
un-ob-tain-able	un-ob-tain-a-ble
en-docrine	en-do-crine
pho-to-elec-tric	pho-to-e-lec-tric
decre-ment	dec-re-ment
tremor	trem-or
vicin-i-ty	vi-cin-i-ty
earnest	ear-nest
au-toma-ton	au-tom-a-ton
psy-cholin-guis-tics	psy-cho-lin-guis-tics
de-mount-able	de-mount-a-ble
so-cialite	so-cial-ite
wolfhound	wolf-hound
calorime-ter	cal-o-rim-e-ter
un-al-ter-able	un-al-ter-a-ble
uni-ver-si-ty	u-ni-ver-si-ty
poignant-ly	poign-ant-ly
emer-gence	e-mer-gence
alive	a-live
de-sir-able	de-sir-a-ble
scrumhalf	scrum-half
in-evitable	in-ev-i-ta-ble
oral-ly	o-ral-ly
lifestyle	life-style
any-way	an-y-way
tantrum	tan-trum
scat-tered	scattered
caprice	ca-price
yogi	yo-gi
ex-citable	ex-cit-a-ble
signet	sig-net
liqueur	li-queur
enu-mer-a-tor	e-nu-mer-a-tor
avion-ics	a-vi-on-ics
con-t-a-m-i-nant	con-tam-i-nant
gun-nery	gun-ner-y
pur-port-ed	purported
cream-ery	cream-er-y
disin-gen-u-ous	dis-in-gen-u-ous
apothe-cary	a-poth-e-car-y
dairy	dair-y
wingspan	wing-span
brew-ery	brew-er-y
proac-tive	pro-ac-tive
qua-drat-ic	quad-rat-ic
polyun-sat-u-rat-ed	pol-y-un-sat-u-rat-ed
coast-ing	coasting
reprise	re-prise
geno-type	gen-o-type
sur-viv-able	sur-viv-a-ble
en-doge-nous	en-dog-e-nous
idio-syn-crat-ic	id-i-o-syn-crat-ic
ra-dio-met-ric	ra-di-o-met-ric
turn-about	turn-a-bout
po-litesse	pol-i-tesse
un-aware	un-a-ware
econ-o-mist	e-con-o-mist
poly-mer	pol-y-mer
tri-maran	tri-ma-ran
uni-lat-er-al-ist	u-ni-lat-er-al-ist
crotch-ety	crotch-et-y
dis-tri-b-u-tion	dis-tri-bu-tion
peanut	pea-nut
un-even-ly	un-e-ven-ly
di-gester	di-gest-er
maser	ma-ser
pre-pared-ness	pre-par-ed-ness
rekin-dle	re-kin-dle
anger	an-ger
avi-a-tor	a-vi-a-tor
pur-veyance	pur-vey-ance
sil-vered	silvered
leisure	lei-sure
flotil-la	flo-til-la
reaf-firm	re-af-firm
distaff	dis-taff
in-ter-de-pen-dent	in-ter-de-pend-ent
amuse	a-muse
fleshy	flesh-y
sav-agery	sav-age-ry
lantern	lan-tern
hayloft	hay-loft
quan-tifi-ca-tion	quan-ti-fi-ca-tion
peri-na-tal	per-i-na-tal
uniden-ti-fi-able	un-i-den-ti-fi-a-ble
dis-avow	dis-a-vow
car-rion	car-ri-on
kalei-do-scop-ic	ka-lei-do-scop-ic
pri-mar-i-ly	pri-ma-ri-ly
flinty	flint-y
polo	po-lo
wrap-around	wrap-a-round
mon-e-tarism	mon-e-ta-rism
dis-ori-ent-ed	disoriented
tetchy	tetch-y
lazi-ly	la-zi-ly
garage	ga-rage
weaver	weav-er
sym-biont	sym-bi-ont
mistle-toe	mis-tle-toe
premise	prem-ise
crispy	crisp-y
curlew	cur-lew
ap-pre-cia-bly	ap-pre-ci-a-bly
sullen	sul-len
islet	is-let
sus-tain-ably	sus-tain-a-bly
monoc-u-lar	mo-noc-u-lar
im-mutable	im-mu-ta-ble
axon	ax-on
con-for-mi-ty	con-form-i-ty
utopia	u-to-pi-a
bas-ketry	bas-ket-ry
moral	mor-al
smoother	smooth-er
chevron	chev-ron
mus-ke-teer	mus-ket-eer
reap-pear	re-ap-pear
touristy	tour-ist-y
gazetteer	gaz-et-teer
bungee	bun-gee
medusa	me-du-sa
apos-tle	a-pos-tle
any-ways	an-y-ways
babysit	ba-by-sit
imag-in-ings	im-ag-in-ings
fla-gel-late	flag-el-late
ap-plic-a-bil-i-ty	ap-pli-ca-bil-i-ty
gam-bling	gam-bling
know-able	know-a-ble
in-ves-tiga-tive	in-ves-ti-ga-tive
re-arrange	re-ar-range
eleventh	e-lev-enth
eter-nal-ly	e-ter-nal-ly
dis-pos-able	dis-pos-a-ble
test-ing	testing
prodi-gious	pro-di-gious
revenant	rev-e-nant
turnover	turn-o-ver
talkie	talk-ie
semi-cir-cu-lar	sem-i-cir-cu-lar
fluffy	fluff-y
ital-ic	i-tal-ic
cus-tomer	cus-tom-er
okapi	o-ka-pi
stratos-phere	strat-o-sphere
waspish	wasp-ish
in-nocu-ous	in-noc-u-ous
gur-gling	gurgling
antler	ant-ler
eu-phemistic	eu-phe-mis-tic
re-alpoli-tik	re-al-po-li-tik
re-ceiv-able	re-ceiv-a-ble
cy-tochrome	cy-to-chrome
dullard	dull-ard
velo-drome	ve-lo-drome
cun-nilin-gus	cun-ni-lin-gus
moun-taineer	moun-tain-eer
racy	rac-y
cen-tipede	cen-ti-pede
se-r-i-al	se-ri-al
mul-tira-cial	mul-ti-ra-cial
bur-glary	bur-gla-ry
topo-graph-i-cal	top-o-graph-i-cal
urol-o-gist	u-rol-o-gist
blowup	blow-up
shandy	shan-dy
diplo-mat	dip-lo-mat
elo-quent	el-o-quent
foot-baller	foot-ball-er
trage-di-an	tra-ge-di-an
sub-unit	sub-u-nit
coro-nal	cor-o-nal
seclu-sion	se-clu-sion
megas-tar	meg-a-star
over-ture	o-ver-ture
translit-er-ate	trans-lit-er-ate
dis-com-fort-ing	discomforting
ga-mete	gam-ete
recom-mence	re-com-mence
un-bear-able	un-bear-a-ble
hand-picked	handpicked
cour-t-house	court-house
brochure	bro-chure
re-versed	reversed
cog-nizant	cog-ni-zant
gaze-bo	ga-ze-bo
brutish	brut-ish
repli-ca-tor	rep-li-ca-tor
deputy	dep-u-ty
kinswoman	kins-wom-an
fisticuffs	fist-i-cuffs
umpteenth	ump-teenth
felony	fel-o-ny
be-lit-tling	belittling
covenant	cov-e-nant
teacup	tea-cup
gaga	ga-ga
les-bian	les-bi-an
de-pend-abil-i-ty	de-pend-a-bil-i-ty
botany	bot-a-ny
per-cu-ta-neous	per-cu-ta-ne-ous
ex-oti-cism	ex-ot-i-cism
per-fectibil-i-ty	per-fect-i-bil-i-ty
over-hand	o-ver-hand
elec-tric-i-ty	e-lec-tric-i-ty
un-re-mark-able	un-re-mark-a-ble
pho-to-genic	pho-to-gen-ic
haiku	hai-ku
coral	cor-al
species	spe-cies
grassy	grass-y
un-beat-able	un-beat-a-ble
sac-risty	sac-ris-ty
re-gency	re-gen-cy
flaky	flak-y
rein-car-nate	re-in-car-nate
berserk	ber-serk
triv-ial	triv-i-al
sphyg-mo-manome-ter	sphyg-mo-ma-nom-e-ter
util-i-ty	u-til-i-ty
newsy	news-y
over-whelm	o-ver-whelm
pep-pered	peppered
amused	a-mused
clever	clev-er
patho-log-i-cal-ly	path-o-log-i-cal-ly
ergo	er-go
econ-o-my	e-con-o-my
ob-scu-ran-tist	ob-scu-rant-ist
elixir	e-lix-ir
pecan	pe-can
habi-ta-tion	hab-i-ta-tion
sym-po-sium	sym-po-si-um
elec-tion	e-lec-tion
eosin	e-o-sin
teleme-try	te-lem-e-try
edict	e-dict
fri-ary	fri-ar-y
scathing	scath-ing
flota-tion	flo-ta-tion
fla-gel-la-tion	flag-el-la-tion
un-trans-lat-able	un-trans-lat-a-ble
halon	hal-on
sticky	stick-y
elec-trol-y-sis	e-lec-trol-y-sis
prof-itabil-i-ty	prof-it-a-bil-i-ty
pub-licly	pub-lic-ly
kerosene	ker-o-sene
lurid	lu-rid
mini-bar	min-i-bar
limpet	lim-pet
ex-tend-ing	extending
puni-tive	pu-ni-tive
ego-tism	e-go-tism
dis-uni-ty	dis-u-ni-ty
usu-al-ly	u-su-al-ly
city	cit-y
un-abashed	un-a-bashed
arch-dio-cese	arch-di-o-cese
bul-letin	bul-le-tin
avian	a-vi-an
con-cil-ia-tor	con-cil-i-a-tor
con-nect-ing	con-nec-ting
le-gionary	le-gion-ar-y
minute	mi-nute
astern	a-stern
per-jury	per-ju-ry
ge-o-mag-net-i-cal-ly	ge-o-mag-ne-ti-cal-ly
un-lucky	un-luck-y
boule-vard	boul-e-vard
rephras-es	re-phra-ses
re-uni-fi-ca-tion	re-u-ni-fi-ca-tion
vine-gar	vin-e-gar
pre-dict-ed	predicted
wrestler	wres-tler
assig-na-tion	as-sig-na-tion
grainy	grain-y
ex-em-plary	ex-em-pla-ry
award	a-ward
glo-be-trot-ting	globe-trot-ting
leather	leath-er
glacia-tion	gla-ci-a-tion
cola	co-la
in-tifa-da	in-ti-fa-da
mono-graph	mon-o-graph
over-charge	o-ver-charge
slaver	slav-er
dioce-san	di-oc-e-san
aplomb	a-plomb
parabo-la	pa-rab-o-la
table-cloth	ta-ble-cloth
cor-ti-cos-teroid	cor-ti-co-ster-oid
un-alike	un-a-like
un-der-e-d-u-cat-ed	un-der-ed-u-cat-ed
mil-i-tarist	mil-i-ta-rist
augite	au-gite
botan-i-cal	bo-tan-i-cal
unim-ped-ed	un-im-ped-ed
bitmap	bit-map
record-ing	re-cord-ing
cordite	cord-ite
chronome-ter	chro-nom-e-ter
pos-i-tivist	pos-i-tiv-ist
idea	i-de-a
geo-met-ric	ge-o-met-ric
ep-ithe-li-um	ep-i-the-li-um
psy-cho-analy-sis	psy-cho-a-nal-y-sis
re-cidi-vism	re-cid-i-vism
baby	ba-by
crazy	cra-zy
dereg-u-late	de-reg-u-late
canon-ic	ca-non-ic
recre-ation-al	rec-re-a-tion-al
iden-ti-cal	i-den-ti-cal
lethal	le-thal
cack-ling	cackling
tablet	tab-let
uten-sil	u-ten-sil
echo	ech-o
mul-ti-level	mul-ti-lev-el
necro-sis	ne-cro-sis
calum-ny	cal-um-ny
break-able	break-a-ble
hip-popota-mus	hip-po-pot-a-mus
fairy	fair-y
im-pe-cu-nious	im-pe-cu-ni-ous
para-ble	par-a-ble
punch-able	punch-a-ble
uned-i-fy-ing	un-ed-i-fy-ing
trade-marked	trademarked
rur-al	ru-ral
hy-drazine	hy-dra-zine
over-dose	o-ver-dose
skew-ered	skewered
in-sou-ciant	in-sou-ci-ant
pesti-lent	pes-ti-lent
vale-dic-tion	val-e-dic-tion
scenery	scen-er-y
saga	sa-ga
emir	e-mir
rial	ri-al
lyri-cal	lyr-i-cal
com-mend-able	com-mend-a-ble
spillage	spill-age
man-darin	man-da-rin
or-biter	or-bit-er
het-ero-sex-u-al-i-ty	het-er-o-sex-u-al-i-ty
doc-tor-ing	doctoring
di-alec-tic	di-a-lec-tic
seden-tary	sed-en-tar-y
gecko	geck-o
both-ered	bothered
ini-tial-ly	in-i-tial-ly
celandine	cel-an-dine
her-aldry	her-ald-ry
tan-nery	tan-ner-y
pold-er	pol-der
gantry	gan-try
mar-riage-able	mar-riage-a-ble
cov-et-ed	coveted
hul-la-baloo	hul-la-ba-loo
bar-racu-da	bar-ra-cu-da
over-shot	o-ver-shot
turgid	tur-gid
purga-tive	pur-ga-tive
are-na	a-re-na
saucepan	sauce-pan
un-charis-mat-ic	un-char-is-mat-ic
syn-chronic-i-ty	syn-chro-nic-i-ty
clumpy	clump-y
rev-o-lu-tion-ary	rev-o-lu-tion-ar-y
sep-a-ratism	sep-a-ra-tism
takeover	take-o-ver
pouter	pout-er
in-eluctable	in-e-luc-ta-ble
breezy	breez-y
philol-o-gy	phi-lol-o-gy
podi-um	po-di-um
eques-tri-an-ism	e-ques-tri-an-ism
tithing	tith-ing
unabridged	un-a-bridged
equiv-o-ca-tion	e-quiv-o-ca-tion
amus-ing	a-mus-ing
sickbed	sick-bed
per-man-ganate	per-man-ga-nate
along-side	a-long-side
semi-fi-nal	sem-i-fi-nal
seascape	sea-scape
open-er	o-pen-er
med-icate	med-i-cate
en-dother-mic	en-do-ther-mic
radar	ra-dar
un-able	un-a-ble
piti-less	pit-i-less
un-equiv-o-cal-ly	un-e-quiv-o-cal-ly
seroneg-a-tive	se-ro-neg-a-tive
pro-ce-du-ral-ly	pro-ce-dur-al-ly
in-ter-me-di-ary	in-ter-me-di-ar-y
jan-u-ary	jan-u-ar-y
over-pro-duced	overproduced
bene-fac-tress	ben-e-fac-tress
equiv-a-lent	e-quiv-a-lent
respire	re-spire
hypochon-dria	hy-po-chon-dri-a
punc-til-ious	punc-til-i-ous
awning	awn-ing
budgeri-gar	budg-er-i-gar
en-cycli-cal	en-cyc-li-cal
duo-logue	du-o-logue
smudgy	smudg-y
preterite	pret-er-ite
meta-mor-phosed	metamorphosed
cat-tery	cat-te-ry
mega-phone	meg-a-phone
prophe-cy	proph-e-cy
ra-tio-nal	ra-tion-al
pseudo-pod	pseu-do-pod
im-pon-der-able	im-pon-der-a-ble
de-monolo-gy	de-mon-ol-o-gy
re-assem-bly	re-as-sem-bly
in-ter-change-ably	in-ter-change-a-bly
ir-re-versible	ir-re-vers-i-ble
nurs-ery-man	nurs-er-y-man
tele-vised	televised
ide-al	i-de-al
odome-ter	o-dom-e-ter
var-ie-gat-ed	var-i-e-gat-ed
re-galia	re-ga-li-a
brand-ing	branding
re-cruiter	re-cruit-er
tem-po-rary	tem-po-rar-y
spaniel	span-iel
vagabond	vag-a-bond
no-ti-fi-able	no-ti-fi-a-ble
furtive-ly	fur-tive-ly
dra-con-ian	dra-co-ni-an
elim-i-nate	e-lim-i-nate
un-ut-ter-able	un-ut-ter-a-ble
over-step	o-ver-step
trouser	trou-ser
fran-chisee	fran-chi-see
nodal	nod-al
machis-mo	ma-chis-mo
awhile	a-while
en-v-i-ron	en-vi-ron
pen-tame-ter	pen-tam-e-ter
cherub	cher-ub
un-in-ter-pretable	un-in-ter-pret-a-ble
penum-bra	pe-num-bra
deco-rum	de-co-rum
apoplexy	ap-o-plex-y
bronchial	bron-chi-al
boyfriend	boy-friend
tenure	ten-ure
busy-body	bus-y-bod-y
mid-wifery	mid-wife-ry
in-her-i-ta-ble	in-her-it-a-ble
gen-i-talia	gen-i-ta-li-a
risot-to	ri-sot-to
tho-racic	tho-rac-ic
friendlily	friend-li-ly
flashy	flash-y
per-sis-tent-ly	per-sist-ent-ly
top-sy-turvy	top-sy-tur-vy
bil-iary	bil-i-ar-y
my-opia	my-o-pi-a
tweedy	tweed-y
undis-ci-plined	un-dis-ci-plined
re-deemable	re-deem-a-ble
re-mov-able	re-mov-a-ble
en-durance	en-dur-ance
fetishist	fet-ish-ist
vivid-ly	viv-id-ly
holis-ti-cal-ly	ho-lis-ti-cal-ly
se-nior-i-ty	sen-ior-i-ty
hys-terec-to-my	hys-ter-ec-to-my
de-posi-tary	de-pos-i-tar-y
mi-cro-farad	mi-cro-far-ad
lounger	loung-er
ex-is-tence	ex-ist-ence
in-ex-tin-guish-able	in-ex-tin-guish-a-ble
ba-ro-nial	ba-ro-ni-al
naked	na-ked
hawthorn	haw-thorn
venue	ven-ue
unadul-ter-at-ed	un-a-dul-ter-at-ed
gable	ga-ble
leisured	lei-sured
relict	rel-ict
il-menite	il-men-ite
nun-nery	nun-ner-y
lik-able	lik-a-ble
daf-fodil	daf-fo-dil
tox-i-c-i-ty	tox-ic-i-ty
en-chant-i-ng	en-chant-ing
an-techam-ber	an-te-cham-ber
mega-lo-ma-ni-ac	meg-a-lo-ma-ni-ac
unre-deemed	un-re-deemed
oboe	o-boe
para-nor-mal	par-a-nor-mal
en-counter	en-coun-ter
parochial-ism	pa-ro-chi-al-ism
undis-crim-i-nat-ing	un-dis-crim-i-nat-ing
so-cioe-co-nom-ic	so-ci-o-ec-o-nom-ic
moral-i-ty	mo-ral-i-ty
metas-ta-sis	me-tas-ta-sis
sedan	se-dan
stinker	stink-er
read-able	read-a-ble
baobab	ba-o-bab
em-bell-ish	em-bel-lish
doubtless-ly	doubt-less-ly
cretinous	cre-tin-ous
aor-tic	a-or-tic
em-ployed	employed
reaper	reap-er
sleazy	slea-zy
sacra-men-tal	sac-ra-men-tal
over-crowd	o-ver-crowd
ir-re-press-ible	ir-re-press-i-ble
mi-cro-elec-tron-ics	mi-cro-e-lec-tron-ics
dereg-u-la-tion	de-reg-u-lation
mer-cu-r-ial	mer-cu-ri-al
litotes	li-to-tes
ho-mo-ge-neous	ho-mo-ge-ne-ous
undis-guised	un-dis-guised
syl-labub	syl-la-bub
masseur	mas-seur
monau-r-al	mon-au-ral
prospec-tus	pro-spec-tus
residu-um	re-sid-u-um
toga	to-ga
lamp-lighter	lamp-light-er
raider	raid-er
pa-pyrus	pa-py-rus
porta-bil-i-ty	port-a-bil-i-ty
in-signif-i-cant	in-sig-nif-i-cant
cater	ca-ter
amaze	a-maze
limp-ing	limping
mar-keter	mar-ket-er
muster	mus-ter
fold-ing	folding
ar-cana	ar-ca-na
polemi-cist	po-lem-i-cist
tenor	ten-or
quadri-lat-er-al	quad-ri-lat-er-al
poi-so-nous	poi-son-ous
mo-lasses	mo-las-ses
ined-i-ble	in-ed-i-ble
onto	on-to
bassist	bass-ist
tirade	ti-rade
ex-cus-able	ex-cus-a-ble
legate	leg-ate
ura-ni-um	u-ra-ni-um
lisp-ing	lis-ping
translu-cent	trans-lu-cent
op-er-a-tional	op-er-a-tion-al
stonework	stone-work
ge-neti-cist	ge-net-i-cist
unglam-orous	un-glam-or-ous
asep-tic	a-sep-tic
eeri-ly	ee-ri-ly
kilo-hertz	kil-o-hertz
civic	civ-ic
pearly	pearl-y
co-gency	co-gen-cy
cur-able	cur-a-ble
coda	co-da
ca-su-istry	cas-u-ist-ry
equip	e-quip
dance-able	dance-a-ble
canon-i-cal	ca-non-i-cal
chameleon	cha-me-le-on
cys-teine	cys-te-ine
payable	pay-a-ble
an-thro-pocen-tric	an-thro-po-cen-tric
golfer	golf-er
satir-ic	sa-tir-ic
killer	kil-ler
avun-cu-lar	a-vun-cu-lar
urchin	ur-chin
damsel	dam-sel
elec-tri-cian	e-lec-tri-cian
tiger-ish	ti-ger-ish
cur-tilage	cur-ti-lage
apos-to-late	a-pos-to-late
power-boat	pow-er-boat
cation	cat-i-on
around	a-round
de-viance	de-vi-ance
per-fidy	per-fi-dy
un-wary	un-war-y
sewage	sew-age
steadi-ness	stead-i-ness
com-pelling	com-pel-ling
telling	tell-ing
over-pow-er	o-ver-pow-er
de-sali-na-tion	de-sal-i-na-tion
re-vival	re-viv-al
over-drive	o-ver-drive
odor-if-er-ous	o-dor-if-er-ous
prostate	pros-tate
whomev-er	whom-ev-er
over-man-tel	o-ver-man-tel
sophist	soph-ist
mono-plane	mon-o-plane
evan-ge-lism	e-van-ge-lism
router	rout-er
ex-cep-tion-able	ex-cep-tion-a-ble
reser-va-tion	res-er-va-tion
sober-ly	so-ber-ly
stormer	storm-er
seedbed	seed-bed
xenon	xe-non
rea-son-ably	rea-son-a-bly
temptress	tempt-ress
ool-o-gy	o-ol-o-gy
lega-tee	leg-a-tee
apoc-ryphal	a-poc-ry-phal
sen-a-to-r-i-al	sen-a-to-ri-al
telethon	tel-e-thon
breast-feed-ing	breastfeeding
irate	i-rate
framer	fram-er
nico-tine	nic-o-tine
brava-do	bra-va-do
fusil-lade	fu-sil-lade
plushy	plush-y
gelati-nous	ge-lat-i-nous
anon	a-non
bowlder	bowl-der
weighty	weight-y
in-clement	in-clem-ent
over-run	o-ver-run
undy-ing	un-dy-ing
ten-antry	ten-ant-ry
steril-i-ty	ste-ril-i-ty
undis-mayed	un-dis-mayed
snif-fer	sniff-er
com-bi-na-to-r-i-al	com-bi-na-to-ri-al
halite	hal-ite
monastery	mon-as-ter-y
bilin-gual	bi-lin-gual
stratig-ra-phy	stra-tig-ra-phy
en-durable	en-dur-a-ble
un-awak-ened	un-a-wak-ened
at-tain-able	at-tain-a-ble
bathos	ba-thos
op-eretta	op-er-et-ta
deca-dence	dec-a-dence
semi-fi-nal-ist	sem-i-fi-nal-ist
baroness	bar-on-ess
su-per-natant	su-per-na-tant
at-trib-ut-able	at-trib-ut-a-ble
un-for-giv-able	un-for-giv-a-ble
hexa-ne	hex-ane
for-syth-ia	for-syth-i-a
satirist	sat-i-rist
poly-syl-lab-ic	pol-y-syl-lab-ic
elec-tive	e-lec-tive
hy-drochlo-ride	hy-dro-chlo-ride
sparkle	spar-kle
het-ero-gene-ity	het-er-o-ge-ne-i-ty
fid-get	fidg-et
thaw-ing	thawing
count-able	count-a-ble
cu-rare	cu-ra-re
rafter	raft-er
ora-tion	o-ra-tion
ra-tio-nale	ra-tion-ale
cut-lery	cut-ler-y
reshow	re-show
re-assess	re-as-sess
rene-go-ti-ate	re-ne-go-ti-ate
seedy	seed-y
boun-teous	boun-te-ous
sexy	sex-y
septet	sep-tet
eighty	eight-y
wear-able	wear-a-ble
dis-tin-guish-able	dis-tin-guish-a-ble
tutu	tu-tu
sur-vivor	sur-vi-vor
fu-ner-ary	fu-ner-ar-y
so-lace	sol-ace
an-throp-ic	an-thro-pic
suit-ably	suit-a-bly
phle-boto-my	phle-bot-o-my
re-ori-en-ta-tion	re-o-ri-en-ta-tion
car-cino-genic	car-cin-o-gen-ic
polon-aise	pol-o-naise
lo-quaci-ty	lo-quac-i-ty
here-upon	here-up-on
crescen-do	cre-scen-do
kamikaze	ka-mi-ka-ze
surgery	sur-ger-y
no-to-ri-ety	no-to-ri-e-ty
ex-pect-ed	expected
unimag-in-able	un-im-ag-i-na-ble
manor	man-or
overindul-gence	o-ver-in-dul-gence
re-tractable	re-tract-a-ble
epi-cure	ep-i-cure
lament-ed	la-ment-ed
banker	bank-er
cere-bel-lum	cer-e-bel-lum
colon	co-lon
phil-an-thropist	phi-lan-thro-pist
eat-able	eat-a-ble
over-ride	o-ver-ride
chrysan-the-mum	chry-san-the-mum
