Attempt	Real
pean-ut	pea-nut
u-n-ev-en-ly	un-e-ven-ly
trans-pire	tran-spire
di-ges-ter	di-gest-er
mas-er	ma-ser
sil-vered	silvered
lon-e-li-ness	lone-li-ness
ex-tre-mist	ex-trem-ist
bril-li-ant-ly	bril-liant-ly
sav-ag-er-y	sav-age-ry
per-ch-lo-rate	per-chlo-rate
u-ni-den-ti-fi-a-ble	un-i-den-ti-fi-a-ble
car-rion	car-ri-on
ka-lei-do-s-cop-ic	ka-lei-do-scop-ic
pri-mar-i-ly	pri-ma-ri-ly
mo-d-ern	mod-ern
flin-ty	flint-y
wrap-around	wrap-a-round
mon-e-tar-ism	mon-e-ta-rism
dis-o-ri-ent-ed	disoriented
se-d-ate	se-date
wherewithal	where-with-al
gar-age	ga-rage
sym-biont	sym-bi-ont
pre-mise	prem-ise
cushioned	cush-ioned
blistering	blis-ter-ing
o-b-long	ob-long
seam-an	sea-man
con-for-mi-ty	con-form-i-ty
bask-et-ry	bas-ket-ry
se-t-up	set-up
mus-keteer	mus-ket-eer
ye-o-man-ry	yeo-man-ry
ga-zet-teer	gaz-et-teer
me-d-u-sa	me-du-sa
re-in-deer	rein-deer
lo-como-tive	lo-co-mo-tive
gam-bling	gam-bling
ele-v-enth	e-lev-enth
wa-ter-me-lon	wa-ter-mel-on
rec-a-pit-u-la-tion	re-ca-pit-u-la-tion
test-ing	testing
pro-dig-ious	pro-di-gious
rev-e-n-ant	rev-e-nant
tur-nov-er	turn-o-ver
silv-er	sil-ver
en-cy-clo-ped-ic	en-cy-clo-pe-dic
fluf-fy	fluff-y
stratosphere	strat-o-sphere
ca-re-er	ca-reer
un-sub-stan-tiat-ed	un-sub-stan-ti-at-ed
was-p-ish	wasp-ish
gur-gling	gurgling
an-tler	ant-ler
re-al-pol-i-tik	re-al-po-li-tik
feathering	feath-er-ing
dul-lard	dull-ard
vel-od-rome	ve-lo-drome
cun-nil-in-gus	cun-ni-lin-gus
ra-cy	rac-y
bur-glar-y	bur-gla-ry
ver-batim	ver-ba-tim
bord-er	bor-der
vin-e-yard	vine-yard
shand-y	shan-dy
su-bu-nit	sub-u-nit
glo-b-al-ly	glob-al-ly
me-g-as-tar	meg-a-star
dis-com-fort-ing	discomforting
nor-thern	north-ern
hand-picked	handpicked
re-versed	reversed
gaze-bo	ga-ze-bo
cudd-ly	cud-dly
kin-swom-an	kins-wom-an
fis-ti-cuffs	fist-i-cuffs
be-lit-tling	belittling
tea-c-up	tea-cup
bota-ny	bot-a-ny
per-fec-ti-bil-i-ty	per-fect-i-bil-i-ty
whoev-er	who-ev-er
co-r-al	cor-al
sa-c-risty	sac-ris-ty
fat-igue	fa-tigue
sphyg-mom-a-nom-e-ter	sphyg-mo-ma-nom-e-ter
blasphe-my	blas-phe-my
in-trig-ue	in-trigue
neg-lig-i-ble	neg-li-gi-ble
drunkard	drunk-ard
pep-pered	peppered
amused	a-mused
phos-phor-escence	phos-pho-res-cence
res-pir-a-to-ry	res-pi-ra-to-ry
halon	hal-on
prof-ita-bil-i-ty	prof-it-a-bil-i-ty
pub-li-cly	pub-lic-ly
triplane	tri-plane
lurid	lu-rid
ex-tend-ing	extending
priv-a-teer	pri-va-teer
egot-ism	e-go-tism
di-s-u-ni-ty	dis-u-ni-ty
us-u-al-ly	u-su-al-ly
ci-ty	cit-y
bul-letin	bul-le-tin
con-nect-ing	con-nec-ting
throug-hout	through-out
as-tern	a-stern
ge-o-mag-net-i-cal-ly	ge-o-mag-ne-ti-cal-ly
bull-dozer	bull-doz-er
bou-le-vard	boul-e-vard
rephrases	re-phra-ses
en-sh-rine	en-shrine
vine-gar	vin-e-gar
pre-dict-ed	predicted
vaing-lo-r-y	vain-glo-ry
ex-em-plar-y	ex-em-pla-ry
con-spi-r-a-tor	con-spir-a-tor
glob-e-trot-ting	globe-trot-ting
va-cil-late	vac-il-late
mou-se-trap	mouse-trap
comf-y	com-fy
di-oce-san	di-oc-e-san
par-a-bo-la	pa-rab-o-la
dis-con-ti-nue	dis-con-tin-ue
table-cloth	ta-ble-cloth
cor-ti-cos-ter-oid	cor-ti-co-ster-oid
lad-y-bug	la-dy-bug
mil-i-tar-ist	mil-i-ta-rist
ca-thode	cath-ode
cor-dite	cord-ite
fos-t-er	fos-ter
for-e-taste	fore-taste
po-si-tiv-ist	pos-i-tiv-ist
psy-cho-an-al-y-sis	psy-cho-a-nal-y-sis
re-cid-iv-ism	re-cid-i-vism
un-feas-i-ble	un-fea-si-ble
re-cre-a-tion-al	rec-re-a-tion-al
cack-ling	cackling
ta-b-let	tab-let
e-cho	ech-o
mul-tilev-el	mul-ti-lev-el
pea-sant	peas-ant
dragon	drag-on
hip-pop-o-ta-mus	hip-po-pot-a-mus
im-pe-cu-nious	im-pe-cu-ni-ous
trade-marked	trademarked
skew-ered	skewered
in-sou-ciant	in-sou-ci-ant
met-er	me-ter
sat-is-fac-tor-i-ly	sat-is-fac-to-ri-ly
prol-e-tar-i-an	pro-le-tar-i-an
spil-lage	spill-age
man-da-r-in	man-da-rin
or-biter	or-bit-er
prop-aga-tor	prop-a-ga-tor
doc-tor-ing	doctoring
se-d-en-tar-y	sed-en-tar-y
both-ered	bothered
ce-lan-dine	cel-an-dine
pold-er	pol-der
gan-t-ry	gan-try
mar-ri-age-a-ble	mar-riage-a-ble
cov-et-ed	coveted
hul-la-ba-l-oo	hul-la-ba-loo
brand-ish	bran-dish
bar-rac-u-da	bar-ra-cu-da
sau-ce-pan	sauce-pan
ra-pine	rap-ine
sep-ar-atism	sep-a-ra-tism
char-it-a-ble	char-i-ta-ble
in-e-luct-a-ble	in-e-luc-ta-ble
bung-ling	bungling
un-a-b-ridged	un-a-bridged
amus-ing	a-mus-ing
neith-er	nei-ther
devel-op-er	de-vel-op-er
se-mif-i-nal	sem-i-fi-nal
ophthal-mol-o-gist	oph-thal-mol-o-gist
sea-s-cape	sea-scape
op-e-n-er	o-pen-er
wor-t-hi-ness	wor-thi-ness
un-e-qui-v-o-cal-ly	un-e-quiv-o-cal-ly
ser-on-e-ga-tive	se-ro-neg-a-tive
go-b-lin	gob-lin
pro-ce-d-ur-al-ly	pro-ce-dur-al-ly
o-ver-pro-duced	overproduced
di-sease	dis-ease
respire	re-spire
va-ried	var-ied
punc-til-ious	punc-til-i-ous
pau-p-er	pau-per
wag-er	wa-ger
budger-i-gar	budg-er-i-gar
monkish	monk-ish
herself	her-self
shredded	shred-ded
preter-ite	pret-er-ite
for-e-thought	fore-thought
met-a-mor-phosed	metamorphosed
cat-ter-y	cat-te-ry
sci-entist	sci-en-tist
dem-o-nol-o-gy	de-mon-ol-o-gy
re-g-is-tra-ble	reg-is-tra-ble
ir-re-versi-ble	ir-re-vers-i-ble
nur-ser-y-man	nurs-er-y-man
dis-con-ti-nued	dis-con-tin-ued
tel-evised	televised
ob-sol-es-cence	ob-so-les-cence
in-cred-u-l-ous	in-cred-u-lous
re-gal-i-a	re-ga-li-a
brand-ing	branding
trous-er	trou-ser
fran-chisee	fran-chi-see
no-d-al	nod-al
in-e-lig-i-ble	in-el-i-gi-ble
aw-hile	a-while
cherub	cher-ub
dec-o-rum	de-co-rum
ap-op-lex-y	ap-o-plex-y
te-nure	ten-ure
bu-sy-bod-y	bus-y-bod-y
mid-wi-fer-y	mid-wife-ry
gen-i-tal-i-a	gen-i-ta-li-a
frien-dli-ly	friend-li-ly
wav-er	wa-ver
en-du-rance	en-dur-ance
di-at-ribe	di-a-tribe
hat-ch-et	hatch-et
se-ni-or-i-ty	sen-ior-i-ty
rem-i-n-is-cent	rem-i-nis-cent
lau-r-el	lau-rel
preamp	pre-amp
naked	na-ked
ve-nue	ven-ue
leisured	lei-sured
re-lict	rel-ict
il-me-nite	il-men-ite
daf-fod-il	daf-fo-dil
me-gal-o-ma-ni-ac	meg-a-lo-ma-ni-ac
un-der-pinn-ing	un-der-pin-ning
en-count-er	en-coun-ter
de-c-i-sive	de-ci-sive
vi-rile	vir-ile
in-er-ti-a	in-er-tia
se-d-an	se-dan
bao-b-ab	ba-o-bab
em-bellish	em-bel-lish
cret-i-nous	cre-tin-ous
aor-tic	a-or-tic
em-ployed	employed
coex-ist	co-ex-ist
sleaz-y	slea-zy
an-tagon-ism	an-tag-o-nism
ir-re-pres-s-i-ble	ir-re-press-i-ble
de-reg-u-la-tion	de-reg-u-lation
homo-gene-ous	ho-mo-ge-ne-ous
phy-s-i-o-log-i-cal	phys-i-o-log-i-cal
sto-lid	stol-id
in-feas-i-ble	in-fea-si-ble
lam-p-light-er	lamp-light-er
un-der-car-ri-age	un-der-car-riage
pap-y-rus	pa-py-rus
por-ta-bil-i-ty	port-a-bil-i-ty
cat-er	ca-ter
limp-ing	limping
fold-ing	folding
re-devel-op	re-de-vel-op
te-nor	ten-or
boar-d-room	board-room
poi-s-on-ous	poi-son-ous
dog-mat-ism	dog-ma-tism
mo-l-as-ses	mo-las-ses
im-pen-etra-ble	im-pen-e-tra-ble
con-duc-t-ress	con-duc-tress
bas-sist	bass-ist
nin-e-ty	nine-ty
le-gate	leg-ate
with-dra-wal	with-draw-al
western-er	west-ern-er
frau-d-u-lent	fraud-u-lent
with-ering	with-er-ing
go-v-ern	gov-ern
eer-i-ly	ee-ri-ly
pear-ly	pearl-y
cu-ra-ble	cur-a-ble
cas-u-is-try	cas-u-ist-ry
hammer-ing	ham-mer-ing
dan-ce-a-ble	dance-a-ble
mod-em	mo-dem
un-de-ter-red	un-de-terred
chame-leon	cha-me-le-on
in-quor-ate	in-quo-rate
cys-teine	cys-te-ine
an-thro-p-o-cen-tric	an-thro-po-cen-tric
su-b-ur-ban	sub-ur-ban
kill-er	kil-ler
bo-died	bod-ied
simul-ta-ne-ous	si-mul-ta-ne-ous
gir-der	gird-er
en-gend-er	en-gen-der
tiger-ish	ti-ger-ish
parser	pars-er
ca-tion	cat-i-on
around	a-round
un-wa-r-y	un-war-y
com-pell-ing	com-pel-ling
ton-gue	tongue
rev-iv-al	re-viv-al
o-do-rif-er-ous	o-dor-if-er-ous
prostate	pros-tate
whom-ever	whom-ev-er
so-ph-ist	soph-ist
e-vange-l-ism	e-van-ge-lism
pas-s-age	pas-sage
sob-er-ly	so-ber-ly
a-s-cribe	as-cribe
cul-tu-r-al-ly	cul-tur-al-ly
temp-tress	tempt-ress
a-pocry-phal	a-poc-ry-phal
ten-d-er	ten-der
tel-ethon	tel-e-thon
sto-re-room	store-room
breast-feed-ing	breastfeeding
fus-il-lade	fu-sil-lade
a-n-on	a-non
leg-al-is-tic	le-gal-is-tic
cramm-ing	cram-ming
co-v-et	cov-et
bowld-er	bowl-der
me-l-on	mel-on
in-cle-ment	in-clem-ent
snif-fer	sniff-er
halite	hal-ite
en-du-r-a-ble	en-dur-a-ble
un-a-wa-kened	un-a-wak-ened
fore-fing-er	fore-fin-ger
de-c-a-dence	dec-a-dence
promp-ting	prompt-ing
se-mifi-nal-ist	sem-i-fi-nal-ist
flow-ering	flow-er-ing
bar-o-ness	bar-on-ess
at-trib-uta-ble	at-trib-ut-a-ble
for-sy-thi-a	for-syth-i-a
esta-blished	es-tab-lished
finance	fi-nance
sa-tir-ist	sat-i-rist
hy-drochlo-ride	hy-dro-chlo-ride
spark-le	spar-kle
het-er-ogene-i-ty	het-er-o-ge-ne-i-ty
fidget	fidg-et
thaw-ing	thawing
cu-rare	cu-ra-re
psy-ch-ic	psy-chic
stun-n-ing-ly	stun-ning-ly
ren-e-go-ti-ate	re-ne-go-ti-ate
boun-teous	boun-te-ous
sur-viv-or	sur-vi-vor
fu-n-er-ar-y	fu-ner-ar-y
pater	pa-ter
so-lace	sol-ace
an-throp-ic	an-thro-pic
phle-boto-my	phle-bot-o-my
car-ci-n-o-gen-ic	car-cin-o-gen-ic
here-u-pon	here-up-on
bu-si-ness-man	busi-ness-man
cres-cen-do	cre-scen-do
kam-i-kaze	ka-mi-ka-ze
ex-pect-ed	expected
u-ni-mag-i-na-ble	un-im-ag-i-na-ble
ma-n-or	man-or
lament-ed	la-ment-ed
cere-bel-lum	cer-e-bel-lum
slend-er	slen-der
prosper	pros-per
as-tray	a-stray
gra-phol-o-gy	graph-ol-o-gy
her-ma-phro-dite	her-maph-ro-dite
leg-a-tor	le-ga-tor
genu-ine-ly	gen-u-ine-ly
pro-p-ri-e-ty	pro-pri-e-ty
fril-ly	frill-y
do-zen	doz-en
flos-s-y	floss-y
mig-ra-to-ry	mi-gra-to-ry
bases	ba-ses
no-vice	nov-ice
wat-er-hole	wa-ter-hole
sui-tor	suit-or
po-si-tiv-ism	pos-i-tiv-ism
startling	star-tling
hamstring	ham-string
cov-a-lent	co-va-lent
heroin	her-o-in
tor-toisesh-ell	tor-toise-shell
im-pish	imp-ish
port-er	por-ter
sus-pend-ed	sus-pen-ded
he-re-in-af-ter	here-in-af-ter
in-hab-i-tant	in-hab-it-ant
mores	mo-res
ic-i-cle	i-ci-cle
pro-mise	prom-ise
un-proven	un-prov-en
in-di-ges-ti-ble	in-di-gest-i-ble
oc-tog-e-nar-i-an	oc-to-ge-nar-i-an
seal-ing	sealing
coch-lea	coch-le-a
char-cu-ter-ie	char-cu-te-rie
tes-ta-men-ta-r-y	tes-ta-men-ta-ry
un-id-i-rec-tion-al	u-ni-di-rec-tion-al
gym-k-ha-na	gym-kha-na
fath-er-land	fa-ther-land
as-pi-rant	as-pir-ant
bride-smaid	brides-maid
la-t-rine	la-trine
se-v-ere-ly	se-vere-ly
met-rop-o-lis	me-trop-o-lis
saus-age	sau-sage
ve-ris-i-mil-i-tude	ver-i-si-mil-i-tude
ap-pa-rent	ap-par-ent
dir-t-y	dirt-y
dis-cip-li-nar-i-an	dis-ci-pli-nar-i-an
dan-d-y	dan-dy
good-night	goodnight
pol-y-ga-mous	po-lyg-a-mous
dam-pen	damp-en
prol-e-tar-i-at	pro-le-tar-i-at
dwind-ling	dwindling
mi-nu-tiae	mi-nu-ti-ae
as-tride	a-stride
melt-ed	melted
defa-ma-tion	def-a-ma-tion
pho-tor-e-cep-tor	pho-to-re-cep-tor
note-pap-er	note-pa-per
sin-ger	sing-er
e-lec-trom-e-chan-i-cal	e-lec-tro-me-chan-i-cal
landhold-ing	land-hold-ing
stor-my	storm-y
pread-oles-cent	pre-ad-o-les-cent
doork-nob	door-knob
in-frastruc-ture	in-fra-struc-ture
re-lig-ion	re-li-gion
grou-pie	group-ie
un-ite	u-nite
ka-raoke	kar-a-o-ke
wrang-ling	wrangling
wail-ing	wailing
trum-per-y	trump-er-y
bu-tl-er	but-ler
sep-ar-atist	sep-a-ra-tist
dis-h-on-est-ly	dis-hon-est-ly
ig-no-min-ious	ig-no-min-i-ous
ti-bi-a	tib-i-a
starl-ing	star-ling
guin-e-a	guin-ea
sche-m-er	schem-er
troubling	trou-bling
bar-rist-er	bar-ris-ter
clus-t-er	clus-ter
pro-mis-cu-i-ty	prom-is-cu-i-ty
mo-d-i-fi-er	mod-i-fi-er
ho-ol-i-gan	hoo-li-gan
cur-ly	curl-y
ex-pen-d-i-ture	ex-pend-i-ture
swim-m-ing-ly	swim-ming-ly
li-ly	lil-y
bullish	bull-ish
di-ag-on-al-ly	di-ag-o-nal-ly
bulg-ing	bulging
ran-gy	rang-y
at-o-nal	a-ton-al
coax-i-al	co-ax-i-al
ex-ec-u-t-a-ble	ex-e-cut-a-ble
mechan-ist	mech-a-nist
du-bious-ly	du-bi-ous-ly
i-b-is	i-bis
het-er-o-gene-ous	het-er-o-ge-ne-ous
pap-er-weight	pa-per-weight
nau-seat-ing	nau-se-at-ing
ne-cro-man-tic	nec-ro-man-tic
cor-mor-ant	cor-mo-rant
un-re-con-ciled	un-rec-on-ciled
li-tig-ious	li-ti-gious
en-thrall-ing	en-thral-ling
stat-is-tics	sta-tis-tics
re-ad-i-ly	read-i-ly
e-pis-tem-o-log-i-cal	e-pis-te-mo-log-i-cal
do-cile	doc-ile
nur-ser-y	nurs-er-y
def-e-n-es-trate	de-fen-es-trate
noti-fi-ca-tion	no-ti-fi-ca-tion
typ-e-cast	type-cast
whim-s-y	whim-sy
pre-sen-ta-tion	pres-en-ta-tion
chur-lish	churl-ish
height-ened	heightened
ar-rhy-th-mi-a	ar-rhyth-mi-a
fig-u-ra-tive	fig-ur-a-tive
trilb-y	tril-by
min-ce-meat	mince-meat
pre-mises	prem-is-es
par-i-ah	pa-ri-ah
ob-lique	o-blique
straitened	strait-ened
shar-e-hold-ing	share-hold-ing
pol-y-he-d-ron	pol-y-he-dron
fin-al-ly	fi-nal-ly
un-in-tel-lig-i-ble	un-in-tel-li-gi-ble
waver-ing	wavering
su-per-intend	su-per-in-tend
ped-ag-o-gy	ped-a-go-gy
chi-rop-od-ist	chi-rop-o-dist
scler-o-sis	scle-ro-sis
diz-z-y	diz-zy
triggering	trig-ger-ing
show-jumpers	show-jum-pers
pro-tea	pro-te-a
ele-ment	el-e-ment
gen-d-er	gen-der
stead-y-ing	steadying
kosh-er	ko-sher
pe-tal	pet-al
tu-n-ic	tu-nic
pres-er-va-tive	pre-serv-a-tive
ro-sin	ros-in
si-destep	side-step
blith-ering	blith-er-ing
lion-ess	li-on-ess
noi-sy	nois-y
phy-si-ol-o-gist	phys-i-ol-o-gist
gus-t-y	gust-y
mai-d-en	maid-en
re-sig-na-tion	res-ig-na-tion
rel-o-cate	re-lo-cate
hor-ser-ad-ish	horse-rad-ish
simile	sim-i-le
phy-s-i-o-ther-a-py	phys-i-o-ther-a-py
bou-gain-vil-lea	bou-gain-vil-le-a
col-lab-or-a-tive	col-lab-o-ra-tive
tel-es-cop-ic	tel-e-scop-ic
glor-i-fied	glo-ri-fied
con-scien-tious-ness	con-sci-en-tious-ness
sa-t-rap	sa-trap
fon-tan-el	fon-ta-nel
cro-co-dile	croc-o-dile
pro-tec-to-r-ate	pro-tec-tor-ate
an-tago-n-is-tic	an-tag-o-nis-tic
dar-k-en	dark-en
un-derling	un-der-ling
pol-ys-tyr-ene	pol-y-sty-rene
cou-sin	cous-in
dis-kette	disk-ette
hi-jack-ing	hi-jac-king
tem-po-r-al-ly	tem-po-ral-ly
be-f-it	be-fit
pos-tal	post-al
flam-in-go	fla-min-go
cal-la-ble	call-a-ble
quiver-ing	quivering
valen-tine	val-en-tine
me-teor	me-te-or
mes-siah	mes-si-ah
be-y-ond	be-yond
prof-f-er	prof-fer
egot-ist	e-go-tist
vin-yl	vi-nyl
pe-d-ant	ped-ant
in-com-bust-i-ble	in-com-bus-ti-ble
o-ver-value	o-ver-val-ue
en-fee-bled	enfeebled
nav-el	na-vel
final-i-ty	fi-nal-i-ty
blu-e-print	blue-print
trou-b-a-dour	trou-ba-dour
pu-e-rile	pu-er-ile
tri-l-in-gual	tri-lin-gual
cloth-es	clothes
ca-r-ol	car-ol
ev-er-y	eve-ry
ev-er-y-where	eve-ry-where
car-ess	ca-ress
res-is-tiv-i-ty	re-sis-tiv-i-ty
mi-l-i-eu	mi-lieu
un-diplo-mat-ic	un-dip-lo-mat-ic
stock-bro-k-er	stock-brok-er
hon-esty	hon-es-ty
con-volut-ed	con-vo-lut-ed
la-cy	lac-y
water-line	wa-ter-line
cop-lanar	co-pla-nar
trink-et	trin-ket
fra-tric-i-dal	frat-ri-cid-al
rea-d-er-ship	read-er-ship
bid-i-rec-tion-al	bi-di-rec-tion-al
ex-hil-ar-at-ing	ex-hil-a-rat-ing
aor-ta	a-or-ta
pout-ing	pouting
bul-gy	bulg-y
re-order	re-or-der
scor-pion	scor-pi-on
cau-sa-tive	caus-a-tive
un-der-priv-ileged	un-der-priv-i-leged
blessed	bless-ed
a-zure	az-ure
shind-ig	shin-dig
fla-gon	flag-on
shelt-er	shel-ter
ho-n-our	ho-nour
fev-er-ish-ly	fe-ver-ish-ly
ob-lige	o-blige
cas-hier	cash-ier
goer	go-er
ban-ter-ing	bantering
gla-di-a-tor	glad-i-a-tor
gen-eros-i-ty	gen-er-os-i-ty
spor-t-y	sport-y
brack-et-ed	bracketed
de-cile	dec-ile
cit-ys-cape	cit-y-scape
mag-ne-si-a	mag-ne-sia
mou-s-y	mous-y
valued	val-ued
plag-ue	plague
cir-cling	circling
rifling	ri-fling
hind-quar-t-ers	hind-quar-ters
bi-o-m-ass	bi-o-mass
count-ry	coun-try
chro-moso-mal	chro-mo-so-mal
stor-y-line	sto-ry-line
wel-com-ing	wel-co-ming
dem-er-it	de-mer-it
gang-ly	gan-gly
bon-o-bo	bo-no-bo
re-sin	res-in
machi-na-tion	mach-i-na-tion
des-cent	de-scent
rap-pro-che-ment	rap-proche-ment
var-i-e-ty	va-ri-e-ty
pro-p-ell-er	pro-pel-ler
ca-d-et	ca-det
fur-rowed	furrowed
fi-du-ciar-y	fi-du-ci-ar-y
pro-p-er-ty	prop-er-ty
spirit-u-al-ist	spir-it-u-al-ist
con-su-mer-ism	con-sum-er-ism
rhea	rhe-a
ge-o-th-er-mal	ge-o-ther-mal
ca-d-av-er	ca-dav-er
bras-serie	bras-se-rie
prosper-i-ty	pros-per-i-ty
lit-er-a-ti	lit-e-ra-ti
promp-ter	prompt-er
smal-lish	small-ish
di-ab-ol-ism	di-ab-o-lism
step-fa-th-er	step-fa-ther
av-er	a-ver
re-r-outes	re-routes
ood-les	oo-dles
e-ver-green	ev-er-green
cas-sowar-y	cas-so-war-y
in-sep-ar-a-ble	in-sep-a-ra-ble
pro-tagon-ist	pro-tag-o-nist
something	some-thing
bril-li-ant	bril-liant
val-en-cy	va-len-cy
cri-s-is	cri-sis
fre-quent-ed	frequented
whom-soev-er	whom-so-ev-er
crooked	crook-ed
cho-r-al	cho-ral
ba-th-er	bath-er
im-pri-son	im-pris-on
dis-o-ri-en-tat-ed	disorientated
un-heal-thy	un-health-y
un-resist-ing	un-re-sist-ing
sord-id	sor-did
cog-no-s-cen-ti	co-gno-scen-ti
a-toll	at-oll
goph-er	go-pher
ca-t-a-pult	cat-a-pult
veg-et-a-ble	veg-e-ta-ble
syr-inge	sy-ringe
o-ver-staffed	overstaffed
e-t-u-i	e-tui
scrubland	scrub-land
