Attempt	Real
trusty	trust-y
e-mer-ald	em-er-ald
alarm-ing	a-larm-ing
steadi-ness	stead-i-ness
broadsword	broad-sword
nightin-gale	night-in-gale
shady	shad-y
prodi-gious	pro-di-gious
naked-ness	na-ked-ness
pesti-lence	pes-ti-lence
perime-ter	pe-rim-e-ter
stereo-typ-i-cal	ster-e-o-typ-i-cal
m-nemon-ic-s	mne-mon-ics
pro-pri-etress	pro-pri-e-tress
s-nip-ing	snip-ing
colour	co-lour
sacro-sanc-t	sac-ro-sanct
t-wofold	two-fold
dogged	dog-ged
tele-pho-to	tel-e-pho-to
har-mo-nious	har-mo-ni-ous
sim-per-ing	simpering
horsey	hors-ey
promi-nence	prom-i-nence
po-et-ic-s	po-et-ics
mean-s	means
s-lalom	sla-lom
parch-men-t	parch-ment
gener-ic	ge-ner-ic
pol-lard-ed	pollarded
veni-son	ven-i-son
tru-cu-len-t	truc-u-lent
co-rian-der	co-ri-an-der
pe-trel	pet-rel
frothy	froth-y
psy-chopathol-o-gy	psy-cho-pa-thol-o-gy
s-tan-dard	stand-ard
awash	a-wash
con-tigu-ous	con-tig-u-ous
willpow-er	will-pow-er
ob-jec-t	ob-ject
apothe-cary	a-poth-e-car-y
moth-bal-l	moth-ball
s-neer	sneer
g-lut-tonous	glut-ton-ous
deco-rous	dec-o-rous
sec-u-lar-is-m	sec-u-lar-ism
boomer	boom-er
delu-sive	de-lu-sive
vine-gar	vin-e-gar
u-nau-dit-ed	un-au-dit-ed
jit-tery	jit-ter-y
over-coat	o-ver-coat
muslin	mus-lin
diver-s	di-vers
alone	a-lone
la-ten-t	la-tent
prospec-tus	pro-spec-tus
but-tery	but-ter-y
briskly	brisk-ly
tou-sled	tousled
worsted	wor-sted
u-n-avoid-ably	un-a-void-a-bly
brassiere	bras-siere
pho-to-volta-ic	pho-to-vol-ta-ic
benef-i-cen-t	be-nef-i-cent
f-reak-ish	freak-ish
s-to-icis-m	sto-i-cism
barefaced	bare-faced
in-duce-men-t	in-duce-ment
in-testi-nal	in-tes-ti-nal
arum	ar-um
ax-iom	ax-i-om
e-mer-gen-t	e-mer-gent
over-sup-ply	o-ver-sup-ply
aqua	aq-ua
usurp-er	u-surp-er
uned-i-fy-ing	un-ed-i-fy-ing
sym-bion-t	sym-bi-ont
copy-ist	cop-y-ist
un-bear-ably	un-bear-a-bly
ap-pre-cia-ble	ap-pre-ci-a-ble
biop-sy	bi-op-sy
de-pen-dence	de-pend-ence
s-lant-ing	slant-ing
ragout	ra-gout
s-luice	sluice
car-dioid	car-di-oid
re-sent-men-t	re-sent-ment
haughty	haugh-ty
brain-stor-m	brain-storm
re-bury	re-bur-y
busy	bus-y
moorhen	moor-hen
harpist	har-pist
dispir-it-ed	dis-pir-it-ed
hec-tor-ing	hectoring
light-s	lights
pathos	pa-thos
g-nat	gnat
mas-culin-i-ty	mas-cu-lin-i-ty
gra-nary	gra-na-ry
over-ex-po-sure	o-ver-ex-po-sure
rein-sur-ance	re-in-sur-ance
propen-si-ty	pro-pen-si-ty
basil	bas-il
odd-s	odds
aso-cial	a-so-cial
colos-sal	co-los-sal
blush-ing	blushing
di-a-bolis-m	di-ab-o-lism
mush-room-ing	mushrooming
es-capist	es-cap-ist
leer-ing	leering
d-u-al-i-ty	du-al-i-ty
cys-t	cyst
par-enter-al	par-en-ter-al
river-side	riv-er-side
ma-tri-lin-eal	mat-ri-lin-e-al
platy-pus	plat-y-pus
dis-heart-en-ing	dis-hear-te-ning
in-ex-ac-t	in-ex-act
fin-ery	fin-er-y
om-nipo-tence	om-nip-o-tence
id-io-cy	id-i-o-cy
katy-did	ka-ty-did
s-pank	spank
com-ple-men-tary	com-ple-men-ta-ry
be-wil-dered	bewildered
pan-the-is-m	pan-the-ism
s-moth-er	smoth-er
wily	wil-y
dis-moun-t	dis-mount
over-reach	o-ver-reach
pharao-h	phar-aoh
un-re-li-able	un-re-li-a-ble
talkie	talk-ie
feu-dal-is-m	feu-dal-ism
over-act-ing	overacting
un-quan-tifi-able	un-quan-ti-fi-a-ble
gazelle	ga-zelle
physic-s	phys-ics
cel-l	cell
im-pro-visato-ry	im-pro-vi-sa-to-ry
d-if-fer-ent-ly	dif-fer-ent-ly
serum	se-rum
sali-vary	sal-i-var-y
s-low-ly	slow-ly
rock-etry	rock-et-ry
colosto-my	co-los-to-my
liquor-ish	liq-uor-ish
in-nu-mer-able	in-nu-mer-a-ble
recita-tion	rec-i-ta-tion
poly-glot	pol-y-glot
prebend	preb-end
reify	re-i-fy
naughty	naugh-ty
share-able	share-a-ble
labi-a	la-bi-a
fold-ing	folding
avert	a-vert
dol-drum-s	dol-drums
s-trait-en	strait-en
squea-mish	squeam-ish
positron	pos-i-tron
body	bod-y
s-corch-ing	scorch-ing
ca-cao	ca-ca-o
coro-nal	cor-o-nal
piti-ful	pit-i-ful
sibyl	sib-yl
prowler	prowl-er
usu-al-ly	u-su-al-ly
coolan-t	cool-ant
transat-lantic	trans-at-lan-tic
eigen-state	ei-gen-state
ped-i-men-t	ped-i-ment
chill-ing	chilling
physique	phy-sique
s-port	sport
holis-m	ho-lism
prece-dence	prec-e-dence
u-nar-tic-u-lat-ed	un-ar-tic-u-lat-ed
in-stal-l	in-stall
ser-van-t	serv-ant
vicarage	vic-ar-age
com-mis-sari-at	com-mis-sar-i-at
cross-road-s	cross-roads
dairy-ing	dair-y-ing
salu-ta-tion	sal-u-ta-tion
hy-pother-mi-a	hy-po-ther-mi-a
propy-lene	pro-pyl-ene
mil-ligram	mil-li-gram
hero-ine	her-o-ine
sug-ary	sug-ar-y
rec-on-cil-able	rec-on-cil-a-ble
backpedal	back-ped-al
basil-i-ca	ba-sil-i-ca
pun-y	pu-ny
pri-mar-i-ly	pri-ma-ri-ly
e-m-anate	em-a-nate
literati	lit-e-ra-ti
t-in-foil	tin-foil
n-im-ble	nim-ble
im-mov-able	im-mov-a-ble
de-tainee	de-tain-ee
s-tatu-to-ry	stat-u-to-ry
tidal	tid-al
s-pa-tial-ly	spa-tial-ly
lodestar	lode-star
clemen-cy	clem-en-cy
based	based
kayak	kay-ak
in-choate	in-cho-ate
solid-ly	sol-id-ly
im-pro-pri-ety	im-pro-pri-e-ty
tyran-ni-cide	ty-ran-ni-cide
soapy	soap-y
con-tour-ing	con-touring
rant-ing	ranting
bubon-ic	bu-bon-ic
in-ter-de-pen-den-t	in-ter-de-pend-ent
liv-able	liv-a-ble
be-fal-l	be-fall
d-war-f	dwarf
comi-ty	com-i-ty
speedome-ter	speed-om-e-ter
glassy	glass-y
s-trange	strange
un-event-ful	un-e-vent-ful
sinew	sin-ew
makeshift	make-shift
nico-tine	nic-o-tine
creamy	cream-y
jour-nalese	jour-nal-ese
mis-t	mist
lib-er-al-is-m	lib-er-al-ism
chival-ry	chiv-al-ry
mega-hertz	meg-a-hertz
car-rion	car-ri-on
qua-train	quat-rain
s-lug-gard	slug-gard
d-weller	dwell-er
s-worn	sworn
habi-ta-tion	hab-i-ta-tion
navvy	nav-vy
eatery	eat-er-y
s-i-nus	si-nus
ravi-o-li	ra-vi-o-li
invit-ing	in-vit-ing
py-rotech-nic	py-ro-tech-nic
rel-a-tivis-m	rel-a-tiv-ism
grenade	gre-nade
trust-ed	trusted
triv-ial	triv-i-al
hab-er-dash-ery	hab-er-dash-er-y
har-mo-nious-ly	har-mo-ni-ous-ly
brasserie	bras-se-rie
rainy	rain-y
ra-dionu-clide	ra-di-o-nu-clide
antwer-p	antwerp
able	a-ble
i-n-ap-pro-pri-ate-ly	in-ap-pro-pri-ate-ly
slav-ery	slav-er-y
e-d-uca-tive	ed-u-ca-tive
recital	re-cit-al
makeweight	make-weight
re-can-t	re-cant
pro-pel-lan-t	pro-pel-lant
herbal-ist	herb-al-ist
distaff	dis-taff
petard	pe-tard
rear-m	re-arm
n-odal	nod-al
screwy	screw-y
con-junc-t	con-junct
tam-bourine	tam-bou-rine
tum-bled	tumbled
power-boat	pow-er-boat
kriegspiel	krieg-spiel
para-mil-i-tary	par-a-mil-i-tar-y
in-dul-gen-t	in-dul-gent
ori-en-tal-is-m	o-ri-en-tal-ism
u-nan-swer-able	un-an-swer-a-ble
kalei-do-scope	ka-lei-do-scope
dis-cred-it-ed	discredited
sundry	sun-dry
rene-go-ti-a-tion	re-ne-go-ti-a-tion
hege-mon-ic	heg-e-mon-ic
pho-to-genic	pho-to-gen-ic
at-tain-men-t	at-tain-ment
cabri-o-let	cab-ri-o-let
ot-toman	ot-to-man
brushy	brush-y
u-n-ac-count-ed	un-ac-count-ed
bovine	bo-vine
s-loop	sloop
coro-nary	cor-o-nar-y
detox	de-tox
premise	prem-ise
febrile	fe-brile
ax-e	axe
s-parkle	spar-kle
serif	ser-if
struc-tural-ly	struc-tur-al-ly
treaty	trea-ty
whomev-er	whom-ev-er
con-juror	con-ju-ror
re-in-state-men-t	re-in-state-ment
d-e-duc-tion	de-duc-tion
re-newed	renewed
fore-fron-t	fore-front
tena-cious	te-na-cious
un-men-tion-able	un-men-tion-a-ble
at-trib-ut-able	at-trib-ut-a-ble
lazi-ness	la-zi-ness
simil-i-tude	si-mil-i-tude
in-ter-sec-t	in-ter-sect
avul-sion	a-vul-sion
in-den-t	in-dent
vari-ate	var-i-ate
sun-burned	sunburned
hypocrisy	hy-poc-ri-sy
meta-mor-phis-m	met-a-mor-phism
aven-s	av-ens
couloir	cou-loir
triplex	tri-plex
prefer-ably	pref-er-a-bly
opal	o-pal
retro	ret-ro
tit-ter-ing	tittering
over-strung	o-ver-strung
mine-strone	min-e-stro-ne
phleg-m	phlegm
de-tectably	de-tect-a-bly
mi-cro-bial	mi-cro-bi-al
whaler	whal-er
hermeneu-tic	her-me-neu-tic
im-pov-er-ish-men-t	im-pov-er-ish-ment
bur-gundy	bur-gun-dy
chevron	chev-ron
blaster	blast-er
co-her-en-t	co-her-ent
legu-mi-nous	le-gu-mi-nous
ar-ti-fi-cial-i-ty	ar-ti-fi-ci-al-i-ty
hemi-sphere	hem-i-sphere
marigold	mar-i-gold
un-re-peat-able	un-re-peat-a-ble
hellish	hell-ish
fi-nis	fin-is
giblet-s	gib-lets
tele-graph-ic	tel-e-graph-ic
im-pinge-men-t	im-pinge-ment
con-traindi-ca-tion	con-tra-in-di-ca-tion
skew-ered	skewered
bat-tery	bat-ter-y
medal-lion	me-dal-lion
ori-en-tal	o-ri-en-tal
stag-ger-s	stag-gers
u-n-af-fil-i-at-ed	un-af-fil-i-at-ed
ro-tary	ro-ta-ry
u-nim-peach-able	un-im-peach-a-ble
cognoscen-ti	co-gno-scen-ti
fir-m	firm
e-bony	eb-on-y
boa	bo-a
in-vi-o-lable	in-vi-o-la-ble
gaudy	gaud-y
timetable	time-ta-ble
s-cam-p	scamp
un-fa-mil-iar-i-ty	un-fa-mil-i-ar-i-ty
en-hance-men-t	en-hance-ment
chronome-ter	chro-nom-e-ter
binoc-u-lar	bin-oc-u-lar
regress	re-gress
s-tut-ter	stut-ter
diehard	die-hard
im-ma-nen-t	im-ma-nent
panacea	pan-a-ce-a
y-oung	young
im-mi-nen-t	im-mi-nent
hunter	hunt-er
be-wil-der-men-t	be-wil-der-ment
spon-sored	sponsored
askew	a-skew
dumb-found-ed	dumbfounded
rol-l	roll
sub-jec-t	sub-ject
preda-to-ry	pred-a-to-ry
teapot	tea-pot
postal	post-al
pro-ject-ed	projected
grapevine	grape-vine
de-trac-t	de-tract
chas-ten-ing	chastening
s-ta-tis-ti-cal-ly	sta-tis-ti-cal-ly
un-beat-able	un-beat-a-ble
chi-canery	chi-can-er-y
gov-ern-men-t	gov-ern-ment
un-equal	un-e-qual
k-i-lo	ki-lo
zoo-plank-ton	zo-o-plank-ton
b-lis-ter	blis-ter
know-able	know-a-ble
o-r-a-tor-i-cal	or-a-tor-i-cal
e-quian-gu-lar	e-qui-an-gu-lar
pecan	pe-can
con-ic-s	con-ics
ar-chaeopteryx	ar-chae-op-ter-yx
un-der-ar-m	un-der-arm
ex-pi-ra-to-ry	ex-pir-a-to-ry
un-hope-d	un-hoped
crick-eter	crick-et-er
e-s-py	es-py
h-m-m	hmm
py-rotech-nic-s	py-ro-tech-nics
gym-nas-tic-s	gym-nas-tics
cres-cen-t	cres-cent
col-le-gial	col-le-gi-al
spir-i-tu-al-i-ty	spir-it-u-al-i-ty
lazy-bones	la-zy-bones
steam-roller	steam-roll-er
plumba-go	plum-ba-go
cousin	cous-in
opin-ion-at-ed	o-pin-ion-at-ed
k-nap-sack	knap-sack
fi-deli-ty	fi-del-i-ty
oblit-er-a-tion	ob-lit-er-a-tion
lofty	loft-y
qui-eten	qui-et-en
mic-turi-tion	mic-tu-ri-tion
yeti	yet-i
chemise	che-mise
mega-phone	meg-a-phone
as-tro-physic-s	as-tro-phys-ics
k-i-na	ki-na
sub-si-dence	sub-sid-ence
over-man-tel	o-ver-man-tel
moody	mood-y
om-nipo-ten-t	om-nip-o-tent
fed-er-al-is-m	fed-er-al-ism
ob-struc-t	ob-struct
perigee	per-i-gee
steady	stead-y
husky	hus-ky
lassie	las-sie
in-hibitor	in-hib-i-tor
en-rich-men-t	en-rich-ment
s-in-cere-ly	sin-cere-ly
ex-pen-di-ture	ex-pend-i-ture
feath-erlight	feath-er-light
beaver	bea-ver
en-comi-um	en-co-mi-um
bacil-lus	ba-cil-lus
s-cam-per	scamp-er
duet	du-et
peachy	peach-y
re-assess	re-as-sess
in-sou-ciance	in-sou-ci-ance
re-sol-ven-t	re-sol-vent
tac-t	tact
den-t	dent
s-tub-bly	stub-bly
s-cal-a-bil-i-ty	scal-a-bil-i-ty
s-tu-dious	stu-di-ous
poignan-cy	poign-an-cy
k-loof	kloof
re-plen-ish-men-t	re-plen-ish-ment
moder-ni-ty	mo-der-ni-ty
im-prov-i-den-t	im-prov-i-dent
re-cov-ery	re-cov-er-y
ap-pari-tion	ap-pa-ri-tion
ex-cite-men-t	ex-cite-ment
cata-ma-ran	cat-a-ma-ran
away	a-way
me-nial	me-ni-al
phono-log-i-cal	pho-no-log-i-cal
valance	val-ance
ren-dezvous	ren-dez-vous
wattage	watt-age
plumage	plum-age
lit-er-al-is-m	lit-er-al-ism
dis-mis-s	dis-miss
fil-l	fill
sun-tanned	suntanned
for-syth-ia	for-syth-i-a
trawler	trawl-er
milliner	mil-li-ner
un-fath-ome-d	un-fath-omed
co-in-ci-den-t	co-in-ci-dent
s-hears	shears
de-fend-ing	defending
draught-s	draughts
costar	co-star
re-strain-ing	restraining
parox-ys-m	par-ox-ysm
pantry	pan-try
corny	corn-y
habit	hab-it
com-press-ibil-i-ty	com-pres-si-bil-i-ty
block-buster	block-bust-er
testis	tes-tis
deis-m	de-ism
de-part-men-t	de-part-ment
draugh-t	draught
spin-naker	spin-na-ker
dis-parag-ing	dis-par-ag-ing
u-ni-tary	u-ni-tar-y
ar-bi-trary	ar-bi-trar-y
or-di-nary	or-di-nar-y
pep-pered	peppered
preach-ing	preaching
untest-ed	un-test-ed
demon-stra-tive	de-mon-stra-tive
sitar	si-tar
cam-era-man	cam-er-a-man
elec-t	e-lect
avail-able	a-vail-a-ble
c-on-cil-ia-tor	con-cil-i-a-tor
itin-er-an-t	i-tin-er-ant
di-atom-ic	di-a-tom-ic
com-ple-men-t	com-ple-ment
dis-sec-t	dis-sect
un-govern-able	un-gov-ern-a-ble
s-mudge	smudge
any-way	an-y-way
erot-i-ca	e-rot-i-ca
aslan-t	a-slant
ouster	oust-er
s-tovepipe	stove-pipe
s-pare	spare
lu-natic	lu-na-tic
ac-cep-t	ac-cept
mar-riage-able	mar-riage-a-ble
motile	mo-tile
baroque	ba-roque
cata-ton-ic	cat-a-ton-ic
elec-toral	e-lec-tor-al
tex-t	text
prairie	prai-rie
so-cio-bi-ol-o-gy	so-ci-o-bi-ol-o-gy
doyen	doy-en
c-it-i-zen-ry	cit-i-zen-ry
s-late	slate
di-alec-t	di-a-lect
puree	pu-ree
net-bal-l	net-ball
s-tar-lit	star-lit
bac-carat	bac-ca-rat
fidu-cia-ry	fi-du-ci-ar-y
pho-net-ic-s	pho-net-ics
voyeuris-tic	voy-eur-is-tic
s-park-ly	spar-kly
s-ingsong	sing-song
moraine	mo-raine
com-paction	com-pac-tion
sinewy	sin-ew-y
mys-ti-cis-m	mys-ti-cism
par-tic-i-pan-t	par-tic-i-pant
spooky	spook-y
elec-tro-mo-tive	e-lec-tro-mo-tive
s-trafe	strafe
mul-ti-lat-er-al-is-m	mul-ti-lat-er-al-ism
wardrobe	ward-robe
beach-comber	beach-comb-er
cyn-i-cis-m	cyn-i-cism
be-liev-able	be-liev-a-ble
liq-uida-tor	liq-ui-da-tor
sub-trac-t	sub-tract
y-ore	yore
va-pid	vap-id
fire-bal-l	fire-ball
re-ac-t	re-act
laugh-ably	laugh-a-bly
medic-i-nal	me-dic-i-nal
mer-ri-men-t	mer-ri-ment
s-nug	snug
colo-nial-is-m	co-lo-ni-al-ism
con-sid-er-ably	con-sid-er-a-bly
chamois	cham-ois
serai	se-ra-i
hooli-gan	hoo-li-gan
elu-ci-date	e-lu-ci-date
wolfish	wolf-ish
penu-ri-ous	pe-nu-ri-ous
quain-t	quaint
paci-fist	pac-i-fist
cir-cum-ven-t	cir-cum-vent
wringer	wring-er
the-atri-cal-s	the-at-ri-cals
hon-our	ho-nour
mag-netism	mag-net-ism
a-ban-don-men-t	a-ban-don-ment
sander	sand-er
s-corch	scorch
brava-do	bra-va-do
show-ery	show-er-y
so-ci-ety	so-ci-e-ty
triathlon	tri-ath-lon
navel	na-vel
patchy	patch-y
heavy-weight	heav-y-weight
flus-tered	flustered
cus-tody	cus-to-dy
u-n-ap-pre-cia-tive	un-ap-pre-ci-a-tive
boron	bo-ron
procla-ma-tion	proc-la-ma-tion
sub-mersible	sub-mers-i-ble
on-ag-er	on-a-ger
pre-fec-t	pre-fect
im-mea-sur-ably	im-meas-ur-a-bly
arabesque	ar-a-besque
jeop-ardy	jeop-ard-y
pro-pri-etary	pro-pri-e-tar-y
the-o-reti-cian	the-o-re-ti-cian
loutish	lout-ish
t-wo	two
s-cathing	scath-ing
reaper	reap-er
penal-ty	pen-al-ty
pen-i-ten-tiary	pen-i-ten-tia-ry
over-due	o-ver-due
lino	li-no
s-trat-a-gem	strat-a-gem
filmic	film-ic
there-upon	there-up-on
in-sis-tence	in-sist-ence
tithing	tith-ing
dis-en-gage-men-t	dis-en-gage-ment
c-itadel	cit-a-del
turn-about	turn-a-bout
drap-ery	dra-per-y
s-ab-bath	sab-bath
k-ilo-hertz	kil-o-hertz
chloro-phyl-l	chlo-ro-phyll
ve-loci-pede	ve-loc-i-pede
gal-vanome-ter	gal-va-nom-e-ter
s-tu-pid-i-ty	stu-pid-i-ty
pread-o-les-cen-t	pre-ad-o-les-cent
plen-teous	plen-te-ous
felo-nious	fe-lo-ni-ous
guardian-ship	guard-i-an-ship
s-now-stor-m	snow-storm
te-dious	te-di-ous
bulky	bulk-y
ten-able	ten-a-ble
im-plan-t	im-plant
l-itur-gi-cal	li-tur-gi-cal
protest	pro-test
chirpy	chirp-y
hereto-fore	here-to-fore
over-lay	o-ver-lay
refu-ta-tion	ref-u-ta-tion
short-s	shorts
pream-pli-fi-er	pre-am-pli-fi-er
ghana	ghana
crys-talline	crys-tal-line
re-li-ably	re-li-a-bly
i-nat-ten-tive	in-at-ten-tive
pome-lo	pom-e-lo
arise	a-rise
trashy	trash-y
nut-shel-l	nut-shell
por-ten-t	por-tent
be-twix-t	be-twixt
vari-ant	var-i-ant
con-nivance	con-niv-ance
man-i-cured	ma-ni-cured
clemen-t	clem-ent
re-stric-t	re-strict
su-per-scrip-t	su-per-script
necrop-o-lis	ne-crop-o-lis
sickbed	sick-bed
su-per-posed	superposed
s-ap-phire	sap-phire
forepaw	fore-paw
scrip-t	script
peanut	pea-nut
umpteenth	ump-teenth
de-cryp-t	de-crypt
thiev-ery	thiev-er-y
lounger	loung-er
in-frared	in-fra-red
steadi-ly	stead-i-ly
mo-men-tary	mo-men-tar-y
legged	leg-ged
pi-caresque	pic-a-resque
dactyl	dac-tyl
s-tock-tak-ing	stock-tak-ing
as-cetic	as-cet-ic
g-narled	gnarled
heater	heat-er
s-tol-id	stol-id
torus	to-rus
ran-corous	ran-cor-ous
hero	he-ro
s-tar-ling	star-ling
her-bi-cide	herb-i-cide
puma	pu-ma
con-demned	condemned
dero-gate	der-o-gate
s-mall-ness	small-ness
unerring	un-err-ing
di-eti-tian	di-e-ti-tian
c-om-men-da-tion	com-men-da-tion
over-staffed	overstaffed
de-r-ate	de-rate
re-ver-ber-an-t	re-ver-ber-ant
painful	pain-ful
remap	re-map
reti-nal	ret-i-nal
jaz-z	jazz
stuff-in-g	stuff-ing
par-alin-guis-tic	par-a-lin-guis-tic
com-pelling	com-pel-ling
genus	ge-nus
t-setse	tset-se
vivi-sec-tion	viv-i-sec-tion
ge-nial	ge-ni-al
bal-cony	bal-co-ny
s-naf-fle	snaf-fle
s-cald	scald
res-o-nan-t	res-o-nant
ap-palling-ly	ap-pall-ing-ly
vam-p	vamp
bi-cep-s	bi-ceps
sec-ondary	sec-ond-ar-y
episode	ep-i-sode
pal-lia-tive	pal-li-a-tive
velo-drome	ve-lo-drome
tur-bocharged	turbocharged
suc-cum-b	suc-cumb
y-achts-man	yachts-man
s-ling-shot	sling-shot
pic-turesque	pic-tur-esque
s-lay-er	slay-er
malaise	ma-laise
s-car-let	scar-let
gig-gling	giggling
knol-l	knoll
crin-kled	crinkled
s-tar-board	star-board
s-pank-ing	spank-ing
hym-n	hymn
par-en-t	par-ent
teacup	tea-cup
gazette	ga-zette
gravy	gra-vy
cyclic	cy-clic
lin-gerie	lin-ge-rie
l-la-ma	lla-ma
elec-tive	e-lec-tive
trigonom-e-try	trig-o-nom-e-try
di-lata-tion	dil-a-ta-tion
join-t	joint
periscope	per-i-scope
suf-fi-cien-t	suf-fi-cient
showjumper-s	show-jum-pers
geyser	gey-ser
s-ca-lene	sca-lene
per-fec-tion-is-m	per-fec-tion-ism
de-tach-men-t	de-tach-ment
macaque	ma-caque
k-nave	knave
s-laugh-ter	slaugh-ter
cryo-stat	cry-o-stat
lemur	le-mur
es-tu-ary	es-tu-ar-y
undy-ing	un-dy-ing
foolscap	fools-cap
fever	fe-ver
celi-bate	cel-i-bate
lifeboat	life-boat
c-etacean	ce-ta-cean
pla-gia-ris-m	pla-gia-rism
dis-re-spec-t	dis-re-spect
ec-to-plas-m	ec-to-plasm
car-dio-vas-cu-lar	car-di-o-vas-cu-lar
ram-p	ramp
copy	cop-y
poky	pok-y
bar-baris-m	bar-ba-rism
sa-van-t	sa-vant
haver-ing	ha-ve-ring
re-vam-p	re-vamp
d-educ-t	de-duct
n-ear-sight-ed	near-sight-ed
trade-marked	trademarked
tri-maran	tri-ma-ran
reval-ue	re-val-ue
case-men-t	case-ment
dishy	dish-y
y-ours	yours
poly-mor-phous	pol-y-mor-phous
y-our-self	your-self
s-par-tan	spar-tan
crispy	crisp-y
de-posi-tary	de-pos-i-tar-y
con-join-t	con-joint
revenan-t	rev-e-nant
tran-scrip-t	tran-script
adop-t	a-dopt
s-coundrel	scoun-drel
g-lyc-erol	glyc-er-ol
bub-blegum	bub-ble-gum
de-tectable	de-tect-a-ble
heraldic	he-ral-dic
in-ter-atom-ic	in-ter-a-tom-ic
en-gage-men-t	en-gage-ment
dandy	dan-dy
streaky	streak-y
un-cre-ative	un-cre-a-tive
s-tu-dio	stu-di-o
mantrap	man-trap
con-scrip-t	con-script
dodgy	dodg-y
va-sec-to-my	vas-ec-to-my
base-bal-l	base-ball
boathouse	boat-house
i-nane	in-ane
di-alec-ti-cal	di-a-lec-ti-cal
u-n-af-fect-ed	un-af-fect-ed
re-new-able	re-new-a-ble
preda-tor	pred-a-tor
cope-d	coped
e-vo-ca-tion	ev-o-ca-tion
footage	foot-age
u-p-lift-ed	uplifted
over-land	o-ver-land
e-jec-t	e-ject
ple-b	pleb
record-ed	re-cor-ded
cedil-la	ce-dil-la
mus-ke-teer	mus-ket-eer
overuse	o-ver-use
high-lander	high-lan-der
over-state-men-t	o-ver-state-ment
treach-ery	treach-er-y
ob-tain-able	ob-tain-a-ble
s-lith-er	slith-er
mit-t	mitt
col-lec-tivis-m	col-lec-tiv-ism
blud-geon	bludg-eon
onus	o-nus
e-vanes-cen-t	ev-a-nes-cent
fre-quent-ed	frequented
mit-i-gat-ing	mitigating
hy-per-boloid	hy-per-bo-loid
in-vari-ant	in-var-i-ant
shrim-p	shrimp
tri-adic	tri-ad-ic
un-re-cov-er-able	un-re-cov-er-a-ble
pesky	pes-ky
over-whelm	o-ver-whelm
hosepipe	hose-pipe
frontal	fron-tal
elite	e-lite
fibu-la	fib-u-la
meaty	meat-y
in-fan-t	in-fant
fatu-ous	fat-u-ous
sim-u-lacrum	sim-u-la-crum
con-form-able	con-form-a-ble
cochlea	coch-le-a
mythol-o-gy	my-thol-o-gy
wari-ness	war-i-ness
de-bauch-ery	de-bauch-er-y
over-al-l	o-ver-all
na-tion-al-is-m	na-tion-al-ism
en-dow-men-t	en-dow-ment
cheva-lier	chev-a-lier
wa-ter-fron-t	wa-ter-front
s-trap-less	strap-less
choco-late	choc-o-late
s-pa-cious	spa-cious
risky	risk-y
crisply	crisp-ly
catchy	catch-y
sub-con-ti-nen-t	sub-con-ti-nent
tele-o-log-i-cal	tel-e-o-log-i-cal
mar-itime	mar-i-time
ex-oskele-ton	ex-o-skel-e-ton
in-hala-tion	in-ha-la-tion
s-to-ic	sto-ic
forest-ed	forested
