Attempt	Real
psy-chopathol-o-gy	psy-cho-pa-thol-o-gy
stan-dard	stand-ard
awash	a-wash
con-tigu-ous	con-tig-u-ous
willpow-er	will-pow-er
apothe-cary	a-poth-e-car-y
glut-to-nous	glut-ton-ous
deco-rous	dec-o-rous
boomer	boom-er
delu-sive	de-lu-sive
vine-gar	vin-e-gar
unau-dit-ed	un-au-dit-ed
jit-tery	jit-ter-y
over-coat	o-ver-coat
evan-ge-lis-tic	e-van-ge-lis-tic
muslin	mus-lin
divers	di-vers
alone	a-lone
agency	a-gen-cy
prospec-tus	pro-spec-tus
but-tery	but-ter-y
briskly	brisk-ly
tou-sled	tousled
worsted	wor-sted
un-avoid-ably	un-a-void-a-bly
brassiere	bras-siere
pho-to-volta-ic	pho-to-vol-ta-ic
benef-i-cent	be-nef-i-cent
fiat	fi-at
sto-icism	sto-i-cism
barefaced	bare-faced
in-testi-nal	in-tes-ti-nal
arum	ar-um
ax-iom	ax-i-om
emer-gent	e-mer-gent
over-sup-ply	o-ver-sup-ply
aqua	aq-ua
usurp-er	u-surp-er
uned-i-fy-ing	un-ed-i-fy-ing
sym-biont	sym-bi-ont
copy-ist	cop-y-ist
un-bear-ably	un-bear-a-bly
ap-pre-cia-ble	ap-pre-ci-a-ble
biop-sy	bi-op-sy
de-pen-dence	de-pend-ence
slant-i-ng	slant-ing
ragout	ra-gout
car-dioid	car-di-oid
haughty	haugh-ty
re-bury	re-bur-y
busy	bus-y
moorhen	moor-hen
harpist	har-pist
dispir-it-ed	dis-pir-it-ed
hec-tor-ing	hectoring
pathos	pa-thos
mas-culin-i-ty	mas-cu-lin-i-ty
sleepy	sleep-y
gra-nary	gra-na-ry
over-ex-po-sure	o-ver-ex-po-sure
rein-sur-ance	re-in-sur-ance
propen-si-ty	pro-pen-si-ty
basil	bas-il
aso-cial	a-so-cial
colos-sal	co-los-sal
blush-ing	blushing
di-a-bolism	di-ab-o-lism
mush-room-ing	mushrooming
es-capist	es-cap-ist
leer-ing	leering
par-enter-al	par-en-ter-al
river-side	riv-er-side
ma-tri-lin-eal	mat-ri-lin-e-al
platy-pus	plat-y-pus
dis-heart-en-ing	dis-hear-te-ning
fin-ery	fin-er-y
om-nipo-tence	om-nip-o-tence
id-io-cy	id-i-o-cy
katy-did	ka-ty-did
com-ple-men-tary	com-ple-men-ta-ry
be-wil-dered	bewildered
wily	wil-y
over-reach	o-ver-reach
pharaoh	phar-aoh
un-re-li-able	un-re-li-a-ble
talkie	talk-ie
over-act-ing	overacting
un-quan-tifi-able	un-quan-ti-fi-a-ble
gazelle	ga-zelle
physics	phys-ics
im-pro-visato-ry	im-pro-vi-sa-to-ry
serum	se-rum
sali-vary	sal-i-var-y
rock-etry	rock-et-ry
colosto-my	co-los-to-my
liquor-ish	liq-uor-ish
in-nu-mer-able	in-nu-mer-a-ble
recita-tion	rec-i-ta-tion
poly-glot	pol-y-glot
prebend	preb-end
reify	re-i-fy
naughty	naugh-ty
share-able	share-a-ble
labia	la-bi-a
fold-ing	folding
avert	a-vert
squea-mish	squeam-ish
positron	pos-i-tron
body	bod-y
ca-cao	ca-ca-o
coro-nal	cor-o-nal
piti-ful	pit-i-ful
sibyl	sib-yl
prowler	prowl-er
usu-al-ly	u-su-al-ly
coolant	cool-ant
transat-lantic	trans-at-lan-tic
eigen-state	ei-gen-state
chill-ing	chilling
physique	phy-sique
holism	ho-lism
prece-dence	prec-e-dence
com-bi-na-to-r-i-al	com-bi-na-to-ri-al
unar-tic-u-lat-ed	un-ar-tic-u-lat-ed
ser-vant	serv-ant
vic-arage	vic-ar-age
com-mis-sari-at	com-mis-sar-i-at
dairy-ing	dair-y-ing
salu-ta-tion	sal-u-ta-tion
hy-pother-mia	hy-po-ther-mi-a
ova-tion	o-va-tion
propy-lene	pro-pyl-ene
mil-ligram	mil-li-gram
hero-ine	her-o-ine
sug-ary	sug-ar-y
rec-on-cil-able	rec-on-cil-a-ble
backpedal	back-ped-al
basil-i-ca	ba-sil-i-ca
equa-to-r-i-al	e-qua-to-ri-al
puny	pu-ny
pri-mar-i-ly	pri-ma-ri-ly
em-anate	em-a-nate
literati	lit-e-ra-ti
im-mov-able	im-mov-a-ble
de-tainee	de-tain-ee
statu-to-ry	stat-u-to-ry
tidal	tid-al
lodestar	lode-star
clemen-cy	clem-en-cy
based	based
kayak	kay-ak
in-choate	in-cho-ate
solid-ly	sol-id-ly
im-pro-pri-ety	im-pro-pri-e-ty
tyran-ni-cide	ty-ran-ni-cide
soapy	soap-y
con-tour-ing	con-touring
rant-i-ng	ranting
bubon-ic	bu-bon-ic
in-ter-de-pen-dent	in-ter-de-pend-ent
liv-able	liv-a-ble
comi-ty	com-i-ty
speedome-ter	speed-om-e-ter
glassy	glass-y
un-event-ful	un-e-vent-ful
sinew	sin-ew
makeshift	make-shift
nico-tine	nic-o-tine
creamy	cream-y
jour-nalese	jour-nal-ese
chival-ry	chiv-al-ry
mega-hertz	meg-a-hertz
car-rion	car-ri-on
qua-train	quat-rain
ela-tion	e-la-tion
dweller	dwell-er
habi-ta-tion	hab-i-ta-tion
navvy	nav-vy
eatery	eat-er-y
ravi-o-li	ra-vi-o-li
invit-ing	in-vit-ing
py-rotech-nic	py-ro-tech-nic
rel-a-tivism	rel-a-tiv-ism
grenade	gre-nade
trust-ed	trusted
triv-ial	triv-i-al
hab-er-dash-ery	hab-er-dash-er-y
har-mo-nious-ly	har-mo-ni-ous-ly
brasserie	bras-se-rie
rainy	rain-y
ra-dionu-clide	ra-di-o-nu-clide
able	a-ble
slav-ery	slav-er-y
ed-uca-tive	ed-u-ca-tive
recital	re-cit-al
makeweight	make-weight
herbal-ist	herb-al-ist
distaff	dis-taff
petard	pe-tard
rearm	re-arm
ally	al-ly
nodal	nod-al
screwy	screw-y
tam-bourine	tam-bou-rine
tum-bled	tumbled
power-boat	pow-er-boat
kriegspiel	krieg-spiel
para-mil-i-tary	par-a-mil-i-tar-y
ori-en-tal-ism	o-ri-en-tal-ism
unan-swer-able	un-an-swer-a-ble
kalei-do-scope	ka-lei-do-scope
dis-cred-it-ed	discredited
sundry	sun-dry
rene-go-ti-a-tion	re-ne-go-ti-a-tion
hege-mon-ic	heg-e-mon-ic
pho-to-genic	pho-to-gen-ic
en-cy-clo-pe-dia	en-cy-clo-pe-di-a
cabri-o-let	cab-ri-o-let
ot-toman	ot-to-man
brushy	brush-y
bovine	bo-vine
coro-nary	cor-o-nar-y
detox	de-tox
premise	prem-ise
febrile	fe-brile
sparkle	spar-kle
serif	ser-if
struc-tural-ly	struc-tur-al-ly
treaty	trea-ty
whomev-er	whom-ev-er
con-juror	con-ju-ror
re-newed	renewed
tena-cious	te-na-cious
un-men-tion-able	un-men-tion-a-ble
at-trib-ut-able	at-trib-ut-a-ble
lazi-ness	la-zi-ness
simil-i-tude	si-mil-i-tude
avul-sion	a-vul-sion
vari-ate	var-i-ate
sun-burned	sunburned
hypocrisy	hy-poc-ri-sy
meta-mor-phism	met-a-mor-phism
avens	av-ens
couloir	cou-loir
cli-ma-tol-ogy	cli-ma-tol-o-gy
triplex	tri-plex
prefer-ably	pref-er-a-bly
opal	o-pal
retro	ret-ro
tit-ter-ing	tittering
lex-i-cog-ra-ph-er	lex-i-cog-ra-pher
over-strung	o-ver-strung
mine-strone	min-e-stro-ne
de-tectably	de-tect-a-bly
mi-cro-bial	mi-cro-bi-al
whaler	whal-er
uni-form-ly	u-ni-form-ly
hermeneu-tic	her-me-neu-tic
wretched	wretch-ed
bur-gundy	bur-gun-dy
ozone	o-zone
chevron	chev-ron
blaster	blast-er
legu-mi-nous	le-gu-mi-nous
ar-ti-fi-cial-i-ty	ar-ti-fi-ci-al-i-ty
hemi-sphere	hem-i-sphere
marigold	mar-i-gold
un-re-peat-able	un-re-peat-a-ble
amuse	a-muse
fi-nis	fin-is
giblets	gib-lets
tele-graph-ic	tel-e-graph-ic
dri-ven	driv-en
con-traindi-ca-tion	con-tra-in-di-ca-tion
skew-ered	skewered
bat-tery	bat-ter-y
medal-lion	me-dal-lion
ori-en-tal	o-ri-en-tal
ro-tary	ro-ta-ry
yogi	yo-gi
unim-peach-able	un-im-peach-a-ble
cognoscen-ti	co-gno-scen-ti
ebony	eb-on-y
boa	bo-a
in-vi-o-lable	in-vi-o-la-ble
gaudy	gaud-y
timetable	time-ta-ble
un-fa-mil-iar-i-ty	un-fa-mil-i-ar-i-ty
chronome-ter	chro-nom-e-ter
mor-phia	mor-phi-a
binoc-u-lar	bin-oc-u-lar
dis-solute	dis-so-lute
regress	re-gress
diehard	die-hard
wadi	wa-di
panacea	pan-a-ce-a
nar-ra-tol-ogy	nar-ra-tol-o-gy
hunter	hunt-er
spon-sored	sponsored
nat-ur-al	nat-u-ral
avid-i-ty	a-vid-i-ty
askew	a-skew
evan-gel-i-cal	e-van-gel-i-cal
dumb-found-ed	dumbfounded
preda-to-ry	pred-a-to-ry
teapot	tea-pot
postal	post-al
pro-ject-ed	projected
grapevine	grape-vine
tutu	tu-tu
chas-ten-ing	chastening
un-beat-able	un-beat-a-ble
chi-canery	chi-can-er-y
un-equal	un-e-qual
halfway	half-way
kilo	ki-lo
zoo-plank-ton	zo-o-plank-ton
know-able	know-a-ble
equian-gu-lar	e-qui-an-gu-lar
pecan	pe-can
ar-chaeopteryx	ar-chae-op-ter-yx
ex-pi-ra-to-ry	ex-pir-a-to-ry
crick-eter	crick-et-er
data	da-ta
espy	es-py
py-rotech-nics	py-ro-tech-nics
col-le-gial	col-le-gi-al
emen-da-tion	e-men-da-tion
spir-i-tu-al-i-ty	spir-it-u-al-i-ty
lazy-bones	la-zy-bones
steam-roller	steam-roll-er
plumba-go	plum-ba-go
cousin	cous-in
opin-ion-at-ed	o-pin-ion-at-ed
fi-deli-ty	fi-del-i-ty
oblit-er-a-tion	ob-lit-er-a-tion
lofty	loft-y
qui-eten	qui-et-en
mic-turi-tion	mic-tu-ri-tion
yeti	yet-i
chemise	che-mise
mega-phone	meg-a-phone
as-tro-physics	as-tro-phys-ics
kina	ki-na
sub-si-dence	sub-sid-ence
over-man-tel	o-ver-man-tel
moody	mood-y
om-nipo-tent	om-nip-o-tent
perigee	per-i-gee
steady	stead-y
husky	hus-ky
lassie	las-sie
in-hibitor	in-hib-i-tor
con-formist	con-form-ist
ex-pen-di-ture	ex-pend-i-ture
mer-cu-r-ial	mer-cu-ri-al
feath-erlight	feath-er-light
beaver	bea-ver
en-comi-um	en-co-mi-um
bacil-lus	ba-cil-lus
scam-per	scamp-er
duet	du-et
ab-solute-ly	ab-so-lute-ly
peachy	peach-y
re-assess	re-as-sess
in-sou-ciance	in-sou-ci-ance
stu-dious	stu-di-ous
poignan-cy	poign-an-cy
moder-ni-ty	mo-der-ni-ty
re-cov-ery	re-cov-er-y
ap-pari-tion	ap-pa-ri-tion
cata-ma-ran	cat-a-ma-ran
away	a-way
me-nial	me-ni-al
phono-log-i-cal	pho-no-log-i-cal
valance	val-ance
ren-dezvous	ren-dez-vous
wattage	watt-age
plumage	plum-age
sun-tanned	suntanned
for-syth-ia	for-syth-i-a
emer-gence	e-mer-gence
trawler	trawl-er
milliner	mil-li-ner
de-fend-ing	defending
costar	co-star
re-strain-ing	restraining
parox-ysm	par-ox-ysm
pantry	pan-try
em-bell-ish	em-bel-lish
corny	corn-y
habit	hab-it
com-press-ibil-i-ty	com-pres-si-bil-i-ty
block-buster	block-bust-er
testis	tes-tis
deism	de-ism
spin-naker	spin-na-ker
dis-parag-ing	dis-par-ag-ing
uni-tary	u-ni-tar-y
ar-bi-trary	ar-bi-trar-y
or-di-nary	or-di-nar-y
pep-pered	peppered
preach-ing	preaching
untest-ed	un-test-ed
demon-stra-tive	de-mon-stra-tive
sitar	si-tar
cam-era-man	cam-er-a-man
elect	e-lect
avail-able	a-vail-a-ble
con-cil-ia-tor	con-cil-i-a-tor
itin-er-ant	i-tin-er-ant
di-atom-ic	di-a-tom-ic
un-govern-able	un-gov-ern-a-ble
any-way	an-y-way
erot-i-ca	e-rot-i-ca
aslant	a-slant
ouster	oust-er
stovepipe	stove-pipe
lu-natic	lu-na-tic
mar-riage-able	mar-riage-a-ble
motile	mo-tile
baroque	ba-roque
cata-ton-ic	cat-a-ton-ic
elec-toral	e-lec-tor-al
java	ja-va
prairie	prai-rie
sun-flower	sun-flow-er
so-cio-bi-ol-o-gy	so-ci-o-bi-ol-o-gy
doyen	doy-en
di-alect	di-a-lect
puree	pu-ree
bac-carat	bac-ca-rat
fidu-cia-ry	fi-du-ci-ar-y
voyeuris-tic	voy-eur-is-tic
spark-ly	spar-kly
singsong	sing-song
moraine	mo-raine
com-paction	com-pac-tion
sinewy	sin-ew-y
spooky	spook-y
elec-tro-mo-tive	e-lec-tro-mo-tive
wardrobe	ward-robe
beach-comber	beach-comb-er
be-liev-able	be-liev-a-ble
liq-uida-tor	liq-ui-da-tor
va-pid	vap-id
ecol-o-gy	e-col-o-gy
laugh-ably	laugh-a-bly
med-i-c-i-nal	me-dic-i-nal
colo-nial-ism	co-lo-ni-al-ism
con-sid-er-ably	con-sid-er-a-bly
chamois	cham-ois
lira	li-ra
serai	se-ra-i
hooli-gan	hoo-li-gan
elu-ci-date	e-lu-ci-date
wolfish	wolf-ish
penu-ri-ous	pe-nu-ri-ous
paci-fist	pac-i-fist
wringer	wring-er
the-atri-cals	the-at-ri-cals
ho-n-our	ho-nour
aban-don-ment	a-ban-don-ment
sander	sand-er
brava-do	bra-va-do
show-ery	show-er-y
so-ci-ety	so-ci-e-ty
triathlon	tri-ath-lon
navel	na-vel
patchy	patch-y
heavy-weight	heav-y-weight
flus-tered	flustered
cus-tody	cus-to-dy
un-ap-pre-cia-tive	un-ap-pre-ci-a-tive
boron	bo-ron
yeasty	yeast-y
procla-ma-tion	proc-la-ma-tion
sub-mersible	sub-mers-i-ble
on-ag-er	on-a-ger
im-mea-sur-ably	im-meas-ur-a-bly
arabesque	ar-a-besque
jeop-ardy	jeop-ard-y
in-ex-plic-a-ble	in-ex-pli-ca-ble
pro-pri-etary	pro-pri-e-tar-y
the-o-reti-cian	the-o-re-ti-cian
loutish	lout-ish
scathing	scath-ing
reaper	reap-er
penal-ty	pen-al-ty
pen-i-ten-tiary	pen-i-ten-tia-ry
over-due	o-ver-due
lino	li-no
filmic	film-ic
there-upon	there-up-on
in-sis-tence	in-sist-ence
tithing	tith-ing
citadel	cit-a-del
turn-about	turn-a-bout
drap-ery	dra-per-y
kilo-hertz	kil-o-hertz
chloro-phyll	chlo-ro-phyll
ve-loci-pede	ve-loc-i-pede
gal-vanome-ter	gal-va-nom-e-ter
pread-o-les-cent	pre-ad-o-les-cent
plen-teous	plen-te-ous
felo-nious	fe-lo-ni-ous
guardian-ship	guard-i-an-ship
te-dious	te-di-ous
bulky	bulk-y
ten-able	ten-a-ble
litur-gi-cal	li-tur-gi-cal
protest	pro-test
chirpy	chirp-y
hereto-fore	here-to-fore
over-lay	o-ver-lay
refu-ta-tion	ref-u-ta-tion
ghana	ghana
crys-talline	crys-tal-line
re-li-ably	re-li-a-bly
inat-ten-tive	in-at-ten-tive
pome-lo	pom-e-lo
arise	a-rise
trashy	trash-y
vari-ant	var-i-ant
con-nivance	con-niv-ance
eigen-val-ue	ei-gen-val-ue
man-i-cured	ma-ni-cured
clement	clem-ent
necrop-o-lis	ne-crop-o-lis
tuna	tu-na
sickbed	sick-bed
su-per-posed	superposed
forepaw	fore-paw
equip	e-quip
peanut	pea-nut
umpteenth	ump-teenth
thiev-ery	thiev-er-y
lounger	loung-er
in-frared	in-fra-red
steadi-ly	stead-i-ly
mo-men-tary	mo-men-tar-y
legged	leg-ged
pi-caresque	pic-a-resque
dactyl	dac-tyl
as-cetic	as-cet-ic
heater	heat-er
plucky	pluck-y
torus	to-rus
ran-corous	ran-cor-ous
hero	he-ro
her-bi-cide	herb-i-cide
puma	pu-ma
con-demned	condemned
de-f-i-n-i-tion	def-i-ni-tion
dero-gate	der-o-gate
di-etit-ian	di-e-ti-tian
over-staffed	overstaffed
de-r-ate	de-rate
painful	pain-ful
remap	re-map
reti-nal	ret-i-nal
par-alin-guis-tic	par-a-lin-guis-tic
com-pelling	com-pel-ling
genus	ge-nus
tsetse	tset-se
vivi-sec-tion	viv-i-sec-tion
equa-tion	e-qua-tion
ge-nial	ge-ni-al
bal-cony	bal-co-ny
ap-palling-ly	ap-pall-ing-ly
sec-ondary	sec-ond-ar-y
episode	ep-i-sode
pal-lia-tive	pal-li-a-tive
velo-drome	ve-lo-drome
tur-bocharged	turbocharged
pic-turesque	pic-tur-esque
malaise	ma-laise
gig-gling	giggling
crin-kled	crinkled
em-bryo	em-bry-o
want-i-ng	want-ing
teacup	tea-cup
gazette	ga-zette
gravy	gra-vy
cyclic	cy-clic
lin-gerie	lin-ge-rie
elec-tive	e-lec-tive
cam-era	cam-er-a
trigonom-e-try	trig-o-nom-e-try
di-lata-tion	dil-a-ta-tion
periscope	per-i-scope
showjumpers	show-jum-pers
geyser	gey-ser
macaque	ma-caque
apos-to-late	a-pos-to-late
cryo-stat	cry-o-stat
lemur	le-mur
es-tu-ary	es-tu-ar-y
undy-ing	un-dy-ing
foolscap	fools-cap
lop-sided	lop-sid-ed
fever	fe-ver
celi-bate	cel-i-bate
lifeboat	life-boat
cetacean	ce-ta-cean
car-dio-vas-cu-lar	car-di-o-vas-cu-lar
copy	cop-y
poky	pok-y
bar-barism	bar-ba-rism
haver-ing	ha-ve-ring
deduct	de-duct
trade-marked	trademarked
tri-maran	tri-ma-ran
reval-ue	re-val-ue
dishy	dish-y
poly-mor-phous	pol-y-mor-phous
zeta	ze-ta
crispy	crisp-y
de-posi-tary	de-pos-i-tar-y
revenant	rev-e-nant
adopt	a-dopt
scoundrel	scoun-drel
glyc-erol	glyc-er-ol
bub-blegum	bub-ble-gum
de-tectable	de-tect-a-ble
heraldic	he-ral-dic
in-ter-atom-ic	in-ter-a-tom-ic
dandy	dan-dy
streaky	streak-y
un-cre-ative	un-cre-a-tive
stu-dio	stu-di-o
mantrap	man-trap
hexa-ne	hex-ane
dodgy	dodg-y
va-sec-to-my	vas-ec-to-my
boathouse	boat-house
inane	in-ane
di-alec-ti-cal	di-a-lec-ti-cal
re-new-able	re-new-a-ble
preda-tor	pred-a-tor
evo-ca-tion	ev-o-ca-tion
amazed	a-mazed
footage	foot-age
up-lift-ed	uplifted
over-land	o-ver-land
eject	e-ject
record-ed	re-cor-ded
cedil-la	ce-dil-la
mus-ke-teer	mus-ket-eer
en-er-getic	en-er-get-ic
overuse	o-ver-use
high-lander	high-lan-der
over-state-ment	o-ver-state-ment
treach-ery	treach-er-y
ob-tain-able	ob-tain-a-ble
col-lec-tivism	col-lec-tiv-ism
blud-geon	bludg-eon
onus	o-nus
evanes-cent	ev-a-nes-cent
fre-quent-ed	frequented
mit-i-gat-ing	mitigating
hy-per-boloid	hy-per-bo-loid
in-vari-ant	in-var-i-ant
tri-adic	tri-ad-ic
un-re-cov-er-able	un-re-cov-er-a-ble
pesky	pes-ky
over-whelm	o-ver-whelm
hosepipe	hose-pipe
frontal	fron-tal
eval-u-a-tion	e-val-u-a-tion
elite	e-lite
fibu-la	fib-u-la
meaty	meat-y
fatu-ous	fat-u-ous
sim-u-lacrum	sim-u-la-crum
con-formable	con-form-a-ble
cochlea	coch-le-a
mythol-o-gy	my-thol-o-gy
wari-ness	war-i-ness
de-bauch-ery	de-bauch-er-y
over-all	o-ver-all
cheva-lier	chev-a-lier
choco-late	choc-o-late
risky	risk-y
crisply	crisp-ly
catchy	catch-y
tele-o-log-i-cal	tel-e-o-log-i-cal
mar-itime	mar-i-time
ex-oskele-ton	ex-o-skel-e-ton
in-hala-tion	in-ha-la-tion
forest-ed	forested
dis-obey	dis-o-bey
reap-pear	re-ap-pear
epi-der-mis	ep-i-der-mis
cloa-ca	clo-a-ca
naked	na-ked
laud-ed	lauded
satirist	sat-i-rist
un-com-fort-able	un-com-fort-a-ble
forty	for-ty
loathing	loath-ing
pic-to-r-i-al	pic-to-ri-al
in-jury	in-ju-ry
both-ered	bothered
newslet-ter	news-let-ter
im-politic	im-pol-i-tic
valise	va-lise
baguette	ba-guette
gan-g-ly	gan-gly
squally	squal-ly
over-am-bi-tious	o-ver-am-bi-tious
paving	pav-ing
hy-dro-sta-t-ics	hy-dro-stat-ics
equidis-tant	e-qui-dis-tant
pipette	pi-pette
un-quench-able	un-quench-a-ble
com-pen-sato-ry	com-pen-sa-to-ry
in-com-bustible	in-com-bus-ti-ble
monog-a-mous	mo-nog-a-mous
aplen-ty	a-plen-ty
raven-ing	rav-en-ing
iso-sta-t-ic	i-so-stat-ic
stipen-di-ary	sti-pen-di-ar-y
hos-pitable	hos-pi-ta-ble
ra-tio-nal	ra-tion-al
spi-dery	spi-der-y
pronom-i-nal	pro-nom-i-nal
takeover	take-o-ver
pro-tec-torate	pro-tec-tor-ate
lever-age	lev-er-age
un-ob-jec-tion-able	un-ob-jec-tion-a-ble
limekiln	lime-kiln
silent	si-lent
crafty	craft-y
necrophil-ia	nec-ro-phil-i-a
aro-mat-ic	ar-o-mat-ic
zenith	ze-nith
com-muter	com-mut-er
col-lapsi-ble	col-laps-i-ble
scraper	scrap-er
scratchy	scratch-y
nifty	nif-ty
nineti-eth	nine-ti-eth
ar-rester	ar-rest-er
au-dio-vi-su-al	au-di-o-vis-u-al
dis-in-fec-tant	dis-in-fect-ant
impi-ety	im-pi-e-ty
tremo-lo	trem-o-lo
de-brief-ing	debriefing
scholas-ti-cism	scho-las-ti-cism
postlude	post-lude
rein-car-na-tion	re-in-car-na-tion
gad-getry	gadg-et-ry
meta-phys-i-cal	met-a-phys-i-cal
hearsay	hear-say
dumpy	dump-y
rosy	ros-y
troglodyte	trog-lo-dyte
scullery	scul-ler-y
pauci-ty	pau-ci-ty
vari-a-tion	var-i-a-tion
para-nor-mal	par-a-nor-mal
etui	e-tui
pig-ment-ed	pig-men-ted
event-ful	e-vent-ful
prowess	prow-ess
serendip-i-tous	ser-en-dip-i-tous
co-conut	co-co-nut
retic-u-lar	re-tic-u-lar
stony	ston-y
zealotry	zeal-ot-ry
para-med-ical	par-a-med-i-cal
psalmody	psal-mo-dy
penknife	pen-knife
monau-r-al	mon-au-ral
mealie	meal-ie
bil-iary	bil-i-ar-y
labyrinth	lab-y-rinth
li-brary	li-brar-y
im-pe-cu-nious	im-pe-cu-ni-ous
in-ter-vie-wee	in-ter-view-ee
uni-lat-er-al	u-ni-lat-er-al
un-re-pen-tant	un-re-pent-ant
turquoise	tur-quoise
ex-tend-able	ex-tend-a-ble
turfy	turf-y
over-tone	o-ver-tone
er-gonom-ic	er-go-nom-ic
rock-ing	rocking
ini-ti-a-tion	in-i-ti-a-tion
man-telshelf	man-tel-shelf
valid	val-id
marcher	march-er
dauphin	dau-phin
mod-ernist	mod-ern-ist
util-i-ty	u-til-i-ty
dy-namo	dy-na-mo
kinder-garten	kin-der-gar-ten
pekan	pek-an
pow-dery	pow-der-y
si-nu-soidal	si-nus-oi-dal
eleven	e-lev-en
mono-chro-mat-ic	mon-o-chro-mat-ic
handy	hand-y
iso-mer	i-so-mer
emu	e-mu
lousy	lous-y
lamb-swool	lambs-wool
con-ser-v-a-tive	con-serv-a-tive
grouper	group-er
syl-labub	syl-la-bub
con-sid-er-able	con-sid-er-a-ble
warpath	war-path
roulette	rou-lette
do-lor-ous	dol-or-ous
preser-v-a-tive	pre-serv-a-tive
elu-sive	e-lu-sive
sweaty	sweat-y
in-audi-ble	in-au-di-ble
rein-sert	re-in-sert
reshow	re-show
min-uet	min-u-et
habi-tat	hab-i-tat
backer	back-er
perquisite	per-qui-site
cesspit	cess-pit
un-der-stand-able	un-der-stand-a-ble
wa-tery	wa-ter-y
caviar	cav-i-ar
ini-tial	in-i-tial
lethar-gy	leth-ar-gy
ob-jec-tion-able	ob-jec-tion-a-ble
ni-hilis-tic	ni-hil-is-tic
key-boardist	key-board-ist
enun-ci-ate	e-nun-ci-ate
over-hand	o-ver-hand
mayflower	may-flow-er
plushy	plush-y
cen-tripetal	cen-trip-e-tal
kinswoman	kins-wom-an
friendlily	friend-li-ly
im-pressed	impressed
in-clement	in-clem-ent
salin-i-ty	sa-lin-i-ty
islet	is-let
stapes	sta-pes
foot-balling	foot-ball-ing
in-deli-ble	in-del-i-ble
over-work	o-ver-work
mer-chantable	mer-chant-a-ble
para-medic	par-a-med-ic
styling	styl-ing
ex-plorato-ry	ex-plor-a-to-ry
orig-i-nal	o-rig-i-nal
tri-umvi-rate	tri-um-vi-rate
pro-tean	pro-te-an
leisure-ly	lei-sure-ly
reci-procity	rec-i-proc-i-ty
over-draw	o-ver-draw
tepid	tep-id
fly-away	fly-a-way
rapid	rap-id
apos-tolic	ap-os-tol-ic
purist	pur-ist
stetho-scope	steth-o-scope
squalor	squal-or
unit-ed	u-nit-ed
mo-nop-oly	mo-nop-o-ly
ovoid	o-void
en-joy-ably	en-joy-a-bly
backgam-mon	back-gam-mon
hideous	hid-e-ous
innkeep-er	inn-keep-er
mar-quetry	mar-que-try
nympho-ma-ni-ac	nym-pho-ma-ni-ac
re-tiree	re-tir-ee
defy	de-fy
glos-sary	glos-sa-ry
ap-proach-able	ap-proach-a-ble
monastery	mon-as-ter-y
syn-ovial	syn-o-vi-al
