Attempt	Real
pi-anola	pi-a-no-la
rooftop	roof-top
ge-o-mag-net-i-cal-ly	ge-o-mag-ne-ti-cal-ly
cedil-la	ce-dil-la
re-mov-able	re-mov-a-ble
celeb	ce-leb
megas-tar	meg-a-star
dredger	dredg-er
ir-recov-er-able	ir-re-cov-er-a-ble
diox-in	di-ox-in
steeply	steep-ly
elec-tri-cal	e-lec-tri-cal
casi-no	ca-si-no
builder	build-er
in-signif-i-cant	in-sig-nif-i-cant
chantry	chan-try
en-chant-i-ng	en-chant-ing
over-head	o-ver-head
smoother	smooth-er
hexa-dec-i-mal	hex-a-dec-i-mal
sooty	soot-y
gala	ga-la
ephemera	e-phem-er-a
bene-fac-tress	ben-e-fac-tress
bolero	bo-le-ro
salu-tary	sal-u-tar-y
inar-tic-u-late	in-ar-tic-u-late
ogle	o-gle
equal-ly	e-qual-ly
rip-pling	rippling
hy-drochlo-ride	hy-dro-chlo-ride
helpline	help-line
fig-u-ra-tive-ly	fig-ur-a-tive-ly
pearly	pearl-y
salient	sa-li-ent
tu-to-r-i-al	tu-to-ri-al
bridal	brid-al
un-avoid-ably	un-a-void-a-bly
perky	perk-y
blun-der-ing	blundering
nasty	nas-ty
tou-sled	tousled
gloomy	gloom-y
lessee	les-see
pec-toral	pec-to-ral
mo-not-o-n-ic	mon-o-ton-ic
at-tribute	at-trib-ute
squirearchy	squire-ar-chy
over-step	o-ver-step
rever-ie	rev-er-ie
omega	o-me-ga
labyrinth	lab-y-rinth
haiku	hai-ku
pedestal	ped-es-tal
over-feed	o-ver-feed
col-le-gial	col-le-gi-al
killer	kil-ler
ha-track	hat-rack
lumpen	lum-pen
un-pro-nounce-able	un-pro-nounce-a-ble
phone-mic	pho-ne-mic
pro-pri-etress	pro-pri-e-tress
ig-no-min-ious	ig-no-min-i-ous
rosette	ro-sette
ini-tial	in-i-tial
seis-mome-ter	seis-mom-e-ter
vic-ar-i-ous	vi-car-i-ous
avail-abil-i-ty	a-vail-a-bil-i-ty
crin-kled	crinkled
sym-po-sium	sym-po-si-um
batik	ba-tik
plumba-go	plum-ba-go
dearie	dear-ie
un-du-lat-ing	un-du-la-ting
fiat	fi-at
chore-o-graph-ic	cho-re-o-graph-ic
un-en-durable	un-en-dur-a-ble
temptress	tempt-ress
mar-que	marque
in-ter-change-able	in-ter-change-a-ble
restive	res-tive
look-ing	looking
rapid	rap-id
high-lander	high-lan-der
gov-ern-ing	governing
elec-tri-fy	e-lec-tri-fy
testy	tes-ty
respire	re-spire
router	rout-er
in-cor-rupt-ible	in-cor-rupt-i-ble
straight-away	straight-a-way
pion	pi-on
erup-tion	e-rup-tion
real	re-al
evanes-cent	ev-a-nes-cent
treaty	trea-ty
de-mo-li-tion	dem-o-li-tion
promi-nent	prom-i-nent
psy-choki-ne-sis	psy-cho-ki-ne-sis
jit-tery	jit-ter-y
sole-cism	sol-e-cism
un-ob-tain-able	un-ob-tain-a-ble
beamy	beam-y
synapse	syn-apse
geno-type	gen-o-type
tem-pera	tem-per-a
mus-ke-teer	mus-ket-eer
punky	punk-y
snorkel	snor-kel
eman-ci-pate	e-man-ci-pate
awestruck	awe-struck
rat-tlesnake	rat-tle-snake
whole-saler	whole-sal-er
iden-ti-fi-ca-tion	i-den-ti-fi-ca-tion
urchin	ur-chin
whaler	whal-er
feb-ru-ary	feb-ru-ar-y
verisimil-i-tude	ver-i-si-mil-i-tude
body	bod-y
facet	fac-et
every-body	eve-ry-bod-y
minesweep-er	mine-sweep-er
bat-ter-ing	battering
salu-bri-ous	sa-lu-bri-ous
un-ser-vice-able	un-ser-vice-a-ble
poky	pok-y
po-ten-tial-i-ty	po-ten-ti-al-i-ty
dis-ori-ent	dis-o-ri-ent
elec-tro-cute	e-lec-tro-cute
bowsprit	bow-sprit
rocky	rock-y
waster	wast-er
curlew	cur-lew
miser-li-ness	mi-ser-li-ness
la-ryn-geal	la-ryn-ge-al
reaf-firm	re-af-firm
un-sa-vory	un-sa-vor-y
tourism	tour-ism
mea-sure	meas-ure
hor-mon-al	hor-mo-nal
bar-bar-ian	bar-bar-i-an
edit-ed	edited
atavis-tic	at-a-vis-tic
howler	howl-er
over-seas	o-ver-seas
umpteenth	ump-teenth
monothe-ism	mon-o-the-ism
agent	a-gent
un-ex-plain-able	un-ex-plain-a-ble
in-valid	in-va-lid
tribu-la-tion	trib-u-la-tion
bur-nished	burnished
enig-mat-ic	en-ig-mat-ic
incog-ni-to	in-cog-ni-to
blud-geon	bludg-eon
de-odor-ant	de-o-dor-ant
tantrum	tan-trum
con-tin-gency	con-tin-gen-cy
chili	chil-i
there-upon	there-up-on
ha-giog-ra-phy	hag-i-og-ra-phy
id-i-olect	id-i-o-lect
di-aphragm	di-a-phragm
asep-tic	a-sep-tic
omi-nous	om-i-nous
book-binder	book-bind-er
palu-dal	pa-lu-dal
pro-ba-tion-ary	pro-ba-tion-ar-y
gas-troin-testi-nal	gas-tro-in-tes-ti-nal
rogu-ish	ro-guish
in-former	in-form-er
duly	du-ly
shep-herd-ing	shepherding
silage	si-lage
unre-deemed	un-re-deemed
diploid	dip-loid
pur-suant	pur-su-ant
baroque	ba-roque
ca-cao	ca-ca-o
cu-rio	cu-ri-o
bank-able	bank-a-ble
trace-able	trace-a-ble
chi-huahua	chi-hua-hua
weighty	weight-y
auburn	au-burn
aquat-ic	a-quat-ic
erect	e-rect
chaos	cha-os
palatal	pal-a-tal
an-niver-sary	an-ni-ver-sa-ry
legate	leg-ate
re-uni-fy	re-u-ni-fy
palm-istry	palm-is-try
un-achiev-able	un-a-chiev-a-ble
pres-bytery	pres-by-ter-y
stopover	stop-o-ver
grouchy	grouch-y
rheo-stat	rhe-o-stat
read-just	re-ad-just
non-con-for-mi-ty	non-con-form-i-ty
dy-nasty	dy-nas-ty
cobalt	co-balt
thriller	thrill-er
whim-per-ing	whimpering
in-fante	in-fan-te
ru-inous	ru-in-ous
para-noid	par-a-noid
polypho-ny	po-lyph-o-ny
gra-tu-itous	gra-tu-i-tous
soda	so-da
rein-tro-duc-tion	re-in-tro-duc-tion
sawyer	saw-yer
crater	cra-ter
un-equiv-o-cal-ly	un-e-quiv-o-cal-ly
over-bear-ing	o-ver-bear-ing
squeaky	squeak-y
ova-tion	o-va-tion
util-i-tar-i-an-ism	u-til-i-tar-i-an-ism
ma-chete	ma-chet-e
ranter	rant-er
com-forter	com-fort-er
causal	caus-al
turgid	tur-gid
vi-t-a-min	vi-ta-min
give-away	give-a-way
pass-able	pass-a-ble
molten	mol-ten
elab-o-rate-ly	e-lab-o-rate-ly
be-liev-able	be-liev-a-ble
opi-oid	o-pi-oid
loca-tive	loc-a-tive
tint-ed	tinted
mono-lin-gual	mon-o-lin-gual
shaven	shav-en
asyn-chro-nous	a-syn-chro-nous
mi-cro-com-put-er	mi-cro-com-pu-ter
sniff-ing	sniffing
homonym	hom-o-nym
catholic	cath-o-lic
overview	o-ver-view
painful-ly	pain-ful-ly
cochlea	coch-le-a
study	stud-y
re-sul-tant	re-sult-ant
lun-cheon	lunch-eon
as-cen-dant	as-cend-ant
neur-al	neu-ral
pletho-ra	pleth-o-ra
hy-per-boloid	hy-per-bo-loid
epi-taxy	ep-i-tax-y
sui-ci-dal	su-i-cid-al
de-ity	de-i-ty
tourni-quet	tour-ni-quet
aright	a-right
stymie	sty-mie
gen-eros-i-ty	gen-er-os-i-ty
para-troops	par-a-troops
sen-tinel	sen-ti-nel
swishy	swish-y
in-dis-putably	in-dis-put-a-bly
de-viance	de-vi-ance
reval-ue	re-val-ue
mono-ma-nia	mon-o-ma-ni-a
sol-diery	sol-dier-y
laud-ed	lauded
modal	mod-al
odor-ous	o-dor-ous
racon-teur	rac-on-teur
turquoise	tur-quoise
pirou-ette	pir-ou-ette
ex-ult-ing	exulting
corset	cor-set
glis-ten-ing	gli-ste-ning
apart	a-part
pe-trel	pet-rel
banger	bang-er
leisure-ly	lei-sure-ly
in-con-ve-nience	in-con-ven-ience
pornog-ra-phy	por-nog-ra-phy
mod-ernist	mod-ern-ist
cheer-leader	cheer-lead-er
bulky	bulk-y
rea-son-able	rea-son-a-ble
machi-na-tion	mach-i-na-tion
ge-ot-her-mal	ge-o-ther-mal
pilchard	pil-chard
telegram	tel-e-gram
undis-guised	un-dis-guised
kiwi	ki-wi
over-see	o-ver-see
in-ge-nious-ly	in-gen-ious-ly
very	ver-y
canon-ic	ca-non-ic
un-heroic	un-he-ro-ic
geri-atrics	ger-i-at-rics
rounders	round-ers
apoplexy	ap-o-plex-y
horo-scope	hor-o-scope
sabo-teur	sab-o-teur
om-nipo-tence	om-nip-o-tence
re-peater	re-peat-er
pa-pyrus	pa-py-rus
conifer	co-ni-fer
padding	pad-ding
pedi-gree	ped-i-gree
em-bossed	embossed
cor-re-spon-dent	cor-re-spond-ent
reroutes	re-routes
com-fort-ably	com-fort-a-bly
carousel	car-ou-sel
medusa	me-du-sa
purga-tive	pur-ga-tive
es-capee	es-cap-ee
dis-cre-tionary	dis-cre-tion-ar-y
cli-toris	clit-o-ris
rigid-i-ty	ri-gid-i-ty
jumper	jump-er
gi-antism	gi-ant-ism
di-elec-tric	di-e-lec-tric
un-demon-stra-tive	un-de-mon-stra-tive
cut-lery	cut-ler-y
beget	be-get
mod-icum	mod-i-cum
pastille	pas-tille
gen-uine-ness	gen-u-ine-ness
think-able	think-a-ble
sys-temic	sys-tem-ic
gospel	gos-pel
foible	foi-ble
im-preg-nable	im-preg-na-ble
syl-labub	syl-la-bub
satyr	sa-tyr
un-ruly	un-ru-ly
sier-ra	si-er-ra
dis-agree-able	dis-a-gree-a-ble
civics	civ-ics
damask	dam-ask
wether	weth-er
min-uet	min-u-et
atyp-i-cal	a-typ-i-cal
su-per-natant	su-per-na-tant
pol-lard-ed	pollarded
ob-se-quious	ob-se-qui-ous
imag-in-able	im-ag-i-na-ble
cog-nizance	cog-ni-zance
vene-re-al	ve-ne-re-al
sub-atom-ic	sub-a-tom-ic
ar-rester	ar-rest-er
con-sular	con-su-lar
wrestling	wres-tling
cougar	cou-gar
schooner	schoon-er
res-olute-ly	res-o-lute-ly
sum-mery	sum-mer-y
bowlder	bowl-der
cation	cat-i-on
ge-nial-i-ty	ge-ni-al-i-ty
re-minder	re-mind-er
elo-quent	el-o-quent
over-fill	o-ver-fill
tailplane	tail-plane
lanky	lank-y
in-con-gruity	in-con-gru-i-ty
palati-nate	pa-lat-i-nate
ele-giac	el-e-gi-ac
read-mis-sion	re-ad-mis-sion
overt-ly	o-vert-ly
relict	rel-ict
derelict	der-e-lict
reap-point	re-ap-point
heron	her-on
reprisal	re-pris-al
idly	i-dly
eigen-val-ue	ei-gen-val-ue
periscope	per-i-scope
porta-bil-i-ty	port-a-bil-i-ty
fisticuffs	fist-i-cuffs
ma-jorette	ma-jor-ette
turntable	turn-ta-ble
crazy	cra-zy
vine-gar	vin-e-gar
amazed	a-mazed
ter-tiary	ter-ti-ar-y
telecom-mut-ing	te-le-com-mu-ting
over-hand	o-ver-hand
elec-tri-cal-ly	e-lec-tri-cal-ly
thrifty	thrift-y
mi-mosa	mi-mo-sa
de-vour-ing	devouring
mega-lith	meg-a-lith
post-mistress	post-mis-tress
evoke	e-voke
pre-sum-ably	pre-sum-a-bly
hy-dro-sta-t-ic	hy-dro-stat-ic
choco-late	choc-o-late
im-munoas-say	im-mu-no-as-say
ukulele	u-ku-le-le
un-usu-al-ly	un-u-su-al-ly
laugh-ably	laugh-a-bly
the-atri-cals	the-at-ri-cals
amused	a-mused
undis-tort-ed	un-dis-tort-ed
para-noia	par-a-noi-a
icon-o-clast	i-con-o-clast
valen-tine	val-en-tine
di-nosaur	di-no-saur
even-ly	e-ven-ly
iso-lat-ed	i-so-lat-ed
im-pre-sario	im-pre-sa-ri-o
speller	spell-er
slater	slat-er
polon-aise	pol-o-naise
smirk-ing	smirking
gov-er-nance	gov-ern-ance
fleshy	flesh-y
li-able	li-a-ble
metaphor-i-cal	met-a-phor-i-cal
api-ary	a-pi-ar-y
wrap-around	wrap-a-round
unin-spired	un-in-spired
con-for-mi-ty	con-form-i-ty
rob-bery	rob-ber-y
non-event	non-e-vent
sev-ered	severed
stipend	sti-pend
ini-ti-a-tion	in-i-ti-a-tion
som-brero	som-bre-ro
con-tractible	con-tract-i-ble
puffy	puf-fy
pipeline	pipe-line
corkscrew	cork-screw
pro-tect-ed	protected
scrupu-lous	scru-pu-lous
dal-liance	dal-li-ance
redo-lent	red-o-lent
bradawl	brad-awl
steadi-ness	stead-i-ness
icosa-he-dron	i-co-sa-he-dron
tanker	tank-er
avian	a-vi-an
shindig	shin-dig
galaxy	gal-ax-y
re-tini-tis	ret-i-ni-tis
cheeky	cheek-y
funky	funk-y
tra-chea	tra-che-a
plea-sur-able	pleas-ur-a-ble
ob-scu-ran-tist	ob-scu-rant-ist
con-vivial	con-viv-i-al
un-elect-ed	un-e-lect-ed
mag-ne-sium	mag-ne-si-um
turnout	turn-out
anus	a-nus
over-sized	o-ver-sized
ratepay-er	rate-pay-er
ple-nary	ple-na-ry
su-per-nu-mer-ary	su-per-nu-mer-ar-y
crick-eter	crick-et-er
paci-fist	pac-i-fist
ede-ma	e-de-ma
repack-age	re-pack-age
limpet	lim-pet
leg-isla-tive	leg-is-la-tive
lido	li-do
detri-ment	det-ri-ment
hero-ism	her-o-ism
deathbed	death-bed
clien-tele	cli-en-tele
raf-fia	raf-fi-a
up-hol-stery	up-hol-ster-y
mealy	meal-y
ini-tial-ly	in-i-tial-ly
emol-u-ment	e-mol-u-ment
zona-tion	zo-na-tion
shilling	shil-ling
snif-fer	sniff-er
piv-otal	piv-ot-al
bio-morph	bi-o-morph
trainee	train-ee
cream-ery	cream-er-y
pro-le-tari-at	pro-le-tar-i-at
tubu-lar	tu-bu-lar
mere-tri-cious	mer-e-tri-cious
diplo-ma	di-plo-ma
illiq-uid	il-liq-uid
cor-morant	cor-mo-rant
adopt	a-dopt
deci-bel	dec-i-bel
over-coat	o-ver-coat
mo-nop-oly	mo-nop-o-ly
con-demned	condemned
in-de-fati-ga-ble	in-de-fat-i-ga-ble
de-cay-ing	decaying
con-stituent	con-stit-u-ent
cryp-tol-ogy	cryp-tol-o-gy
re-pro-ducibly	re-pro-duc-i-bly
lamp-lighter	lamp-light-er
fifty	fif-ty
pira-cy	pi-ra-cy
goatskin	goat-skin
carotid	ca-rot-id
throaty	throat-y
tricky	trick-y
poly-mor-phous	pol-y-mor-phous
rar-efac-tion	rar-e-fac-tion
en-gi-neered	engineered
ally	al-ly
oner-ous	on-er-ous
sunken	sunk-en
ven-omous	ven-om-ous
weepy	weep-y
chem-istry	chem-is-try
re-cessed	recessed
hi-er-ar-ch	hi-er-arch
guardian-ship	guard-i-an-ship
gofer	go-fer
eu-pho-ria	eu-pho-ri-a
lauda-to-ry	laud-a-to-ry
moral-ly	mor-al-ly
tar-ty	tart-y
triple	tri-ple
galac-tic	ga-lac-tic
ob-jec-tion-able	ob-jec-tion-a-ble
cov-et-ed	coveted
ego-tis-ti-cal	e-go-tis-ti-cal
un-holy	un-ho-ly
switchgear	switch-gear
ide-al-is-tic	i-de-al-is-tic
so-bri-ety	so-bri-e-ty
bristly	bris-tly
goa-tee	goat-ee
bac-te-r-i-al	bac-te-ri-al
par-enter-al	par-en-ter-al
sun-burned	sunburned
par-adise	par-a-dise
geo-physics	ge-o-phys-ics
dif-fuser	dif-fus-er
strudel	stru-del
wall-flower	wall-flow-er
watch-able	watch-a-ble
unin-sur-able	un-in-sur-a-ble
ridicu-lous-ly	ri-dic-u-lous-ly
poltroon	pol-troon
un-der-study	un-der-stud-y
in-domitable	in-dom-i-ta-ble
fash-ion-able	fash-ion-a-ble
testis	tes-tis
rosary	ro-sa-ry
deu-teri-um	deu-te-ri-um
in-ter-atom-ic	in-ter-a-tom-ic
satirist	sat-i-rist
there-abouts	there-a-bouts
busy	bus-y
wretched	wretch-ed
reroute	re-route
re-ori-en-ta-tion	re-o-ri-en-ta-tion
kwacha	kwa-cha
costar	co-star
jus-ti-fi-able	jus-ti-fi-a-ble
bound-ary	bound-a-ry
har-mo-nious-ly	har-mo-ni-ous-ly
bio-engi-neer-ing	bi-o-en-gi-neer-ing
tele-path-ic	tel-e-path-ic
vivid	viv-id
tri-bunal	tri-bu-nal
drowsy	drow-sy
sta-tion-ary	sta-tion-ar-y
syn-onym	syn-o-nym
toka-mak	to-ka-mak
rel-a-tivis-tic	rel-a-tiv-is-tic
dig-ni-tary	dig-ni-tar-y
babysit-ter	ba-by-sit-ter
eter-nal-ly	e-ter-nal-ly
tropopause	trop-o-pause
uni-ver-sal-ly	u-ni-ver-sal-ly
tacky	tack-y
camper	camp-er
trigonom-e-try	trig-o-nom-e-try
shaman	sha-man
un-en-force-able	un-en-force-a-ble
over-much	o-ver-much
cre-ative-ly	cre-a-tive-ly
vis-i-ta-tion	vis-it-a-tion
break-able	break-a-ble
depre-da-tion	dep-re-da-tion
un-usu-al	un-u-su-al
feath-ery	feath-er-y
winger	wing-er
trans-mo-gri-fy	trans-mog-ri-fy
ex-cel-sior	ex-cel-si-or
reper-cus-sion	re-per-cus-sion
potable	po-ta-ble
rib-aldry	rib-ald-ry
dis-tiller	dis-till-er
wag-gery	wag-ger-y
au-dio-vi-su-al	au-di-o-vis-u-al
sim-per-ing	simpering
bases	ba-ses
pi-rat-ed	pirated
hy-drazine	hy-dra-zine
is-lander	is-land-er
en-abled	e-na-bled
para-mag-net-ic	par-a-mag-net-ic
turnip	tur-nip
rapid-ly	rap-id-ly
es-cha-tol-ogy	es-cha-tol-o-gy
mono-mi-al	mo-no-mi-al
awhile	a-while
iso-met-ric	i-so-met-ric
dopey	dope-y
kinder-garten	kin-der-gar-ten
elec-tor	e-lec-tor
para-ble	par-a-ble
glasshouse	glass-house
makeshift	make-shift
pinafore	pin-a-fore
methanol	meth-a-nol
presto	pres-to
gamy	gam-y
pen-i-ten-tiary	pen-i-ten-tia-ry
va-sec-to-my	vas-ec-to-my
pam-phle-teer	pam-phlet-eer
dri-ve-way	drive-way
trackbed	track-bed
aorist	a-o-rist
ne-go-tia-tor	ne-go-ti-a-tor
med-ical-ly	med-i-cal-ly
in-sipid	in-sip-id
eater	eat-er
leisured	lei-sured
elas-ti-cat-ed	e-las-ti-cat-ed
plur-al	plu-ral
opaque	o-paque
quencher	quench-er
pe-tit	pet-it
nougat	nou-gat
ar-guably	ar-gu-a-bly
si-nu-soid	si-nus-oid
aux-il-iary	aux-il-ia-ry
prepar-a-tive	pre-par-a-tive
propane	pro-pane
piety	pi-e-ty
epi-logue	ep-i-logue
steeple-chase	stee-ple-chase
re-vival-ism	re-viv-al-ism
in-clement	in-clem-ent
prospect	pros-pect
ital-ic	i-tal-ic
de-fines	def-ines
em-bassy	em-bas-sy
elvish	elv-ish
gen-i-talia	gen-i-ta-li-a
spoilage	spoil-age
prodi-gy	prod-i-gy
spher-oid	sphe-roid
medi-oc-rity	me-di-oc-ri-ty
negate	ne-gate
re-moval	re-mov-al
wastrel	wast-rel
pu-ri-tanism	pu-ri-tan-ism
punch-able	punch-a-ble
drap-ery	dra-per-y
un-frozen	un-fro-zen
un-rea-son-able	un-rea-son-a-ble
uni-lat-er-al-ist	u-ni-lat-er-al-ist
un-for-get-table	un-for-get-ta-ble
beg-gary	beg-gar-y
hermeneu-tics	her-me-neu-tics
duo-logue	du-o-logue
glo-be-trot-ting	globe-trot-ting
sphyg-mo-manome-ter	sphyg-mo-ma-nom-e-ter
cheru-bic	che-ru-bic
mnemon-ic	mne-mon-ic
pointil-lism	poin-til-lism
hexa-m-e-ter	hex-am-e-ter
aside	a-side
laven-der	lav-en-der
hearti-ly	heart-i-ly
stretchy	stretch-y
isosce-les	i-sos-ce-les
painstak-ing-ly	pains-tak-ing-ly
virus	vi-rus
dis-heart-en-ing	dis-hear-te-ning
filthy	filth-y
papil-la	pa-pil-la
deeply	deep-ly
frontage	front-age
beat-i-tude	be-at-i-tude
nether-most	neth-er-most
habit	hab-it
roundel	roun-del
gerund	ger-und
manikin	man-i-kin
sided	sid-ed
or-ga-nize	or-gan-ize
rent-ed	rented
so-ci-olin-guis-tics	so-ci-o-lin-guis-tics
plen-teous	plen-te-ous
detox	de-tox
redo	re-do
dri-ver-less	driv-er-less
athe-is-tic	a-the-is-tic
gad-getry	gadg-et-ry
botanist	bot-a-nist
manor	man-or
linoleum	li-no-le-um
theta	the-ta
rivulet	riv-u-let
ma-chin-ery	ma-chin-er-y
leisure	lei-sure
liv-able	liv-a-ble
morsel	mor-sel
leath-ery	leath-er-y
recharge-able	re-charge-a-ble
sanc-tu-ary	sanc-tu-ar-y
callable	call-a-ble
petard	pe-tard
su-per-posed	superposed
tri-umphal	tri-um-phal
boater	boat-er
rigid	rig-id
wolfish	wolf-ish
ge-neti-cist	ge-net-i-cist
ex-tra-ditable	ex-tra-dit-a-ble
sce-nario	sce-nar-i-o
cin-e-matog-ra-phy	cin-e-ma-tog-ra-phy
os-teopa-thy	os-te-op-a-thy
telekine-sis	tel-e-ki-ne-sis
the-atri-cal	the-at-ri-cal
desert	de-sert
im-muno-log-i-cal	im-mu-no-log-i-cal
gelati-nous	ge-lat-i-nous
chamomile	cham-o-mile
po-litesse	pol-i-tesse
cesspool	cess-pool
pe-cu-liar-i-ty	pe-cu-li-ar-i-ty
tara-masala-ta	ta-ra-ma-sa-la-ta
poros-i-ty	po-ros-i-ty
icon-o-clasm	i-con-o-clasm
choline	cho-line
ephor	eph-or
platelet	plate-let
ne-ma-tode	nem-a-tode
over-pay	o-ver-pay
even-song	e-ven-song
ar-ti-fi-cial-i-ty	ar-ti-fi-ci-al-i-ty
tele-o-log-i-cal	tel-e-o-log-i-cal
ex-porter	ex-port-er
car-bonyl	car-bon-yl
bidi-rec-tion-al	bi-di-rec-tion-al
queasy	quea-sy
muster	mus-ter
en-v-i-ron	en-vi-ron
mud-dling	muddling
poplar	pop-lar
per-centile	per-cen-tile
cy-tochrome	cy-to-chrome
showy	show-y
washout	wash-out
ship-builder	ship-build-er
ex-igu-ous	ex-ig-u-ous
cor-nu-copia	cor-nu-co-pi-a
recre-ation	rec-re-a-tion
phrase-ol-o-gy	phra-se-ol-o-gy
roofer	roof-er
mishap	mis-hap
elas-tic-i-ty	e-las-tic-i-ty
flood-ing	flooding
mazur-ka	ma-zur-ka
bondage	bond-age
epilep-sy	ep-i-lep-sy
scrib-bling	scribbling
protest-ing	protesting
overt	o-vert
lyrist	lyr-ist
backer	back-er
pati-na-tion	pat-i-na-tion
re-freshed	refreshed
nurs-ery-men	nurs-er-y-men
record-ing	re-cord-ing
im-petu-ous	im-pet-u-ous
hemi-sphere	hem-i-sphere
mesos-phere	mes-o-sphere
sub-lu-nary	sub-lu-nar-y
equal	e-qual
undis-closed	un-dis-closed
frosty	frost-y
so-cialite	so-cial-ite
an-te-dilu-vian	an-te-di-lu-vi-an
posthu-mous	post-hu-mous
rook-ery	rook-er-y
forestry	for-est-ry
an-thro-pocen-tric	an-thro-po-cen-tric
ver-bosi-ty	ver-bos-i-ty
as-bestos	as-bes-tos
nurs-ery-man	nurs-er-y-man
topo-graph-i-cal	top-o-graph-i-cal
boron	bo-ron
di-a-betes	di-a-be-tes
snifter	snif-ter
dis-con-ti-nu-ity	dis-con-ti-nu-i-ty
unas-suaged	un-as-suaged
provin-cial-ism	pro-vin-cial-ism
hater	hat-er
tele-phon-ist	te-leph-o-nist
re-ac-tionary	re-ac-tion-ar-y
beady	bead-y
minibus	min-i-bus
xeno-pho-bia	xen-o-pho-bi-a
