Attempt	Real
timel-i-ness	time-li-ness
ly-rist	lyr-ist
ending	end-ing
cove-tous	cov-et-ous
at-tempt-ed	at-temp-ted
com-par-a-bil-i-ty	com-pa-ra-bil-i-ty
re-am	ream
loc-o-mo-tion	lo-co-mo-tion
par-al-lelepiped	par-al-lel-e-pi-ped
dem-ol-ish	de-mol-ish
sin-u-soid	si-nus-oid
disori-ent-ed	disoriented
phos-phoric	phos-phor-ic
churchyard	church-yard
pen-i-ten-tiar-y	pen-i-ten-tia-ry
a-vens	av-ens
e-choic	e-cho-ic
free-l-ance	free-lance
no-vice	nov-ice
punch-line	punchline
autho-ress	au-thor-ess
prol-e-tar-i-an	pro-le-tar-i-an
quart-zite	quartz-ite
pol-y-pho-ny	po-lyph-o-ny
cam-ping	camp-ing
drun-kard	drunk-ard
ri-bald	rib-ald
com-plicit	com-plic-it
coex-ten-sive	co-ex-ten-sive
stif-fly	stiff-ly
hapha-zard-ly	hap-haz-ard-ly
han-do-ver	hand-o-ver
gut-ter-s-nipe	gut-ter-snipe
e-i-det-ic	ei-det-ic
down-s-wing	down-swing
ar-ri-v-al	ar-ri-val
frizz-y	friz-zy
mori-bund	mor-i-bund
un-bothered	un-both-ered
pep-pered	peppered
dis-son-ance	dis-so-nance
liken	lik-en
strate-gist	strat-e-gist
fe-t-id	fet-id
hedger-ow	hedge-row
mes-sy	mess-y
con-testant	con-test-ant
i-mag-i-na-tion	im-ag-i-na-tion
gen-i-tali-a	gen-i-ta-li-a
tum-bledown	tum-ble-down
om-ni-pre-sence	om-ni-pres-ence
qui-e-ten	qui-et-en
can-dles-tick	can-dle-stick
ca-ter-waul	cat-er-waul
so-ciop-o-lit-i-cal	so-ci-o-po-lit-i-cal
toil-et	toi-let
fi-n-al-ly	fi-nal-ly
rese-lect-ed	re-se-lected
tequi-la	te-qui-la
tariff	tar-iff
sa-t-an-ism	sa-tan-ism
grand-pa-rent	grand-par-ent
pul-lov-er	pull-o-ver
as-trad-dle	a-strad-dle
pla-giar-ism	pla-gia-rism
un-aligned	un-a-ligned
son-or-ous	so-no-rous
e-c-on-o-met-rics	e-con-o-met-rics
seg-ment-ed	seg-men-ted
con-demned	condemned
lurk-ing	lurking
im-penet-ra-ble	im-pen-e-tra-ble
u-ni-ni-tiat-ed	un-in-i-ti-at-ed
con-ni-vance	con-niv-ance
con-den-ser	con-dens-er
ma-chete	ma-chet-e
der-ange	de-range
lo-c-om-o-tive	lo-co-mo-tive
re-versi-ble	re-vers-i-ble
i-a-tro-gen-ic	i-at-ro-gen-ic
per-mit-ting	permitting
pa-ro-chial	pa-ro-chi-al
cir-cling	circling
em-is-sa-ry	em-is-sar-y
squalid	squal-id
un-wearied	un-wea-ried
fru-ity	fruit-y
om-nid-i-rec-tion-al	om-ni-di-rec-tion-al
pout-ing	pouting
snoop-ing	snooping
an-tedi-lu-vi-an	an-te-di-lu-vi-an
mus-ic	mu-sic
he-roic	he-ro-ic
wor-sen	wors-en
pro-s-pec-tus	pro-spec-tus
wim-p-y	wimp-y
in-nova-tive	in-no-va-tive
vig-nette	vi-gnette
earring	ear-ring
fri-end-li-ness	friend-li-ness
in-com-men-sur-a-ble	in-com-men-su-ra-ble
e-state	es-tate
fu-g-al	fu-gal
li-o-ness	li-on-ess
gla-ciat-ed	gla-ci-at-ed
id-ly	i-dly
re-c-a-pit-u-late	re-ca-pit-u-late
titled	ti-tled
tur-fy	turf-y
prem-a-ture	pre-ma-ture
pe-ri-ph-er-al	pe-riph-er-al
sub-stan-dard	sub-stand-ard
su-bur-bi-a	sub-ur-bi-a
im-moral	im-mor-al
de-mo-nol-o-gy	de-mon-ol-o-gy
edgy	edg-y
sham-an	sha-man
strate-gy	strat-e-gy
re-tin-i-tis	ret-i-ni-tis
he-roin	her-o-in
gla-mour	glam-our
thorny	thorn-y
bene-fit	ben-e-fit
coursing	cours-ing
pub-lished	published
chau-vi-nist	chau-vin-ist
yachting	yacht-ing
kri-eg-spiel	krieg-spiel
pol-y-e-thy-lene	pol-y-eth-yl-ene
ea-g-er	ea-ger
strang-er	stran-ger
pasty	past-y
dis-tracting	dis-tract-ing
wa-tershed	wa-ter-shed
hul-la-b-a-loo	hul-la-ba-loo
rin-glet	ring-let
an-throp-o-gen-ic	an-thro-po-gen-ic
di-su-nion	dis-un-ion
sig-ners	sign-ers
de-vil-ish	dev-il-ish
col-lap-si-ble	col-laps-i-ble
beat-i-f-ic	be-a-tif-ic
of-fend-ing	of-fen-ding
li-eu-te-nant	lieu-ten-ant
ra-pine	rap-ine
buoy	bu-oy
e-lec-tro-ne-ga-tive	e-lec-tro-neg-a-tive
pro-ble-mat-ic	prob-lem-at-ic
grea-s-y	greas-y
turna-bout	turn-a-bout
pro-tean	pro-te-an
sai-l-or	sail-or
eva-nes-cent	ev-a-nes-cent
feathering	feath-er-ing
con-des-cend	con-de-scend
coa-l-esce	co-a-lesce
pre-mise	prem-ise
ti-bi-a	tib-i-a
cur-vi-li-near	cur-vi-lin-e-ar
stomping	stomp-ing
elder-flow-er	el-der-flow-er
mo-no	mon-o
ren-dered	rendered
cap-a-bil-i-ty	ca-pa-bil-i-ty
pro-ject	proj-ect
ner-ve-less	nerve-less
pol-it-ic	pol-i-tic
clog-ged	clogged
un-dimin-ished	un-di-min-ished
mai-den-ly	maid-en-ly
bu-si-ly	bus-i-ly
berate	be-rate
hu-ma-noid	hu-man-oid
qua-train	quat-rain
di-a-pha-nous	di-aph-a-nous
leisure-wear	lei-sure-wear
com-ba-tive	com-bat-ive
so-lace	sol-ace
choles-ter-ol	cho-les-ter-ol
so-ciol-o-gy	so-ci-ol-o-gy
man-euv-er	ma-neu-ver
lar-ynxes	la-rynx-es
e-nact	en-act
barber	bar-ber
closet	clos-et
cys-teine	cys-te-ine
ante	an-te
furn-ish	fur-nish
de-bo-nair	deb-o-nair
op-a-les-cent	o-pal-es-cent
man-a-ger	man-ag-er
a-q-ui-line	aq-ui-line
rav-en	ra-ven
re-cover-a-ble	re-cov-er-a-ble
a-zi-muth	az-i-muth
her-ita-bil-i-ty	her-it-a-bil-i-ty
du-gout	dug-out
quan-ti-fier	quan-ti-fi-er
tigh-trope	tight-rope
diges-ter	di-gest-er
a-vid	av-id
py-ra-mid	pyr-a-mid
im-per-so-nate	im-per-son-ate
was-ter	wast-er
de-ter-mi-ned-ly	de-ter-mined-ly
brawny	brawn-y
sa-tin	sat-in
can-al	ca-nal
crav-en	cra-ven
calling	call-ing
de-gaussing	degaussing
o-ver-la-den	o-ver-lad-en
ro-tar-y	ro-ta-ry
li-mo	lim-o
tiger-ish	ti-ger-ish
shiv-er-ing	shivering
quer-y	que-ry
eschew	es-chew
sed-i-men-tar-y	sed-i-men-ta-ry
triplet	tri-plet
fool-scap	fools-cap
un-ea-s-y	un-eas-y
ras-per	rasp-er
coor-di-na-tion	co-or-di-na-tion
re-com-men-da-tion	rec-om-men-da-tion
bou-gain-vil-lea	bou-gain-vil-le-a
twisty	twist-y
clean-ser	cleans-er
e-n-or-mous-ly	e-nor-mous-ly
unt-wist	un-twist
wi-ge-on	wig-eon
ar-chet-y-pal	ar-che-typ-al
sim-per-ing	simpering
un-lac-ing	un-lacing
presen-ta-tion-al	pres-en-ta-tion-al
ros-e-mar-y	rose-mar-y
ge-ri-at-rics	ger-i-at-rics
e-lec-trom-e-chan-i-cal	e-lec-tro-me-chan-i-cal
flick-er-ing	flickering
con-nect-ing	con-nec-ting
in-de-fat-iga-ble	in-de-fat-i-ga-ble
prop-o-nent	pro-po-nent
peri-o-dic-i-ty	pe-ri-o-dic-i-ty
en-tour-age	en-tou-rage
meg-al-o-ma-ni-a	meg-a-lo-ma-ni-a
u-ni-for-mi-ty	u-ni-form-i-ty
tel-l-ing-ly	tell-ing-ly
nove-list	nov-el-ist
buc-ca-neering	buc-ca-neer-ing
a-t-o-mic-i-ty	at-o-mic-i-ty
sten-og-ra-pher	ste-nog-ra-pher
en-gineer-ing	en-gi-neer-ing
sa-tur-day	sat-ur-day
tribu-nal	tri-bu-nal
genre	gen-re
in-fir-mar-y	in-fir-ma-ry
scur-ri-l-ous	scur-ril-ous
as-leep	a-sleep
beach-com-ber	beach-comb-er
hor-rend-ous	hor-ren-dous
ru-di-men-tar-y	ru-di-men-ta-ry
owner-ship	own-er-ship
shor-t-y	short-y
tas-te-ful	taste-ful
ex-ploi-ta-tive	ex-ploit-a-tive
e-n-or-mi-ty	e-nor-mi-ty
hel-pline	help-line
ex-ul-tant	ex-ult-ant
feeling	feel-ing
ave	a-ve
the-re-on	there-on
im-prisoned	im-pris-oned
hered-i-ty	he-red-i-ty
found-ing	founding
han-di-cap	hand-i-cap
col-o-nel	colo-nel
macro-scop-ic	mac-ro-scop-ic
mar-shy	marsh-y
o-ver-reacts	o-ver-re-acts
kin-dli-ness	kind-li-ness
flu-tist	flut-ist
lof-ty	loft-y
her-itage	her-it-age
co-v-er-let	cov-er-let
ye-o-man	yeo-man
ap-o-lit-i-cal	a-po-lit-i-cal
sea-worth-y	sea-wor-thy
ar-ches	arch-es
de-vil-ment	dev-il-ment
com-munal	com-mu-nal
cat-as-trophe	ca-tas-tro-phe
paj-a-mas	pa-ja-mas
prin-tout	print-out
u-n-i-ver-sal-ist	u-ni-ver-sal-ist
re-cord-ed	re-cor-ded
in-vert-ed	inverted
fa-cile	fac-ile
o-ver-seer	o-ver-se-er
bowstring	bow-string
co-l-os-sal	co-los-sal
tachy-car-di-a	tach-y-car-di-a
cre-dit-wor-thi-ness	cred-it-wor-thi-ness
rave-nous	rav-en-ous
fath-er-hood	fa-ther-hood
ge-l-ig-nite	gel-ig-nite
par-s-er	pars-er
hor-se-p-ow-er	horse-pow-er
con-sti-tu-ent	con-stit-u-ent
darling	dar-ling
de-cay-ing	decaying
not-a-ble	no-ta-ble
an-ti-b-i-ot-ic	an-ti-bi-ot-ic
snivel	sniv-el
dedi-cat-ed	ded-i-cat-ed
un-it-ed	u-nit-ed
diges-tion	di-ges-tion
cafe-te-ri-a	caf-e-te-ri-a
a-n-on	a-non
face-tious	fa-ce-tious
de-sic-ca-tion	des-ic-ca-tion
un-a-wa-kened	un-a-wak-ened
re-pri-s-al	re-pris-al
e-ma-ciat-ed	e-ma-ci-at-ed
gun-me-tal	gun-met-al
de-teri-o-rate	de-te-ri-o-rate
how-soev-er	how-so-ev-er
tour-isty	tour-ist-y
boast-ing	boas-ting
ar-bore-tum	ar-bo-re-tum
ri-ver-side	riv-er-side
py-ri-dine	pyr-i-dine
min-is-kirt	min-i-skirt
in-viol-a-ble	in-vi-o-la-ble
thorough	thor-ough
ran-ter	rant-er
scho-l-ar-ship	schol-ar-ship
cryp-tan-a-lyst	crypt-an-a-lyst
whiz-kids	whizkids
cut-tlef-ish	cut-tle-fish
leth-al-ly	le-thal-ly
mas-ca-ra	mas-car-a
ser-vant	serv-ant
eastern	east-ern
phy-s-i-o-ther-a-pist	phys-i-o-ther-a-pist
gunite	gun-ite
per-e-s-troika	pe-re-stroi-ka
per-i-ph-er-y	pe-riph-er-y
gut-sy	guts-y
sheltered	shel-tered
re-c-on-vert	re-con-vert
re-dund-an-cy	re-dun-dan-cy
sys-te-mat-i-cal-ly	sys-tem-at-i-cal-ly
man-g-er	man-ger
wea-pon	weap-on
han-di-capped	hand-i-capped
stab-ling	sta-bling
laz-i-ly	la-zi-ly
stan-dard	stand-ard
un-for-given	un-for-giv-en
o-ran-gu-tan	o-rang-u-tan
sculp-tu-ral	sculp-tur-al
un-ta-lent-ed	un-tal-ent-ed
wa-ter-me-lon	wa-ter-mel-on
o-var-y	o-va-ry
hy-gi-ene	hy-giene
diver	div-er
de-duc-t-i-ble	de-duct-i-ble
un-com-prom-is-ing	un-com-pro-mis-ing
wi-dow-er	wid-ow-er
severe-ly	se-vere-ly
finite	fi-nite
cog-nac	co-gnac
pleat-ed	pleated
in-sou-ciant	in-sou-ci-ant
vide-o-con-fer-enc-ing	vid-e-o-con-fer-enc-ing
fluf-f-y	fluff-y
toward	to-ward
as-tray	a-stray
rene-wal	re-new-al
bas-ic	ba-sic
vic-er-oy	vice-roy
de-r-og-a-to-ry	de-rog-a-to-ry
loo-phole	loop-hole
nur-se-r-y	nurs-er-y
hard-y	har-dy
punter	punt-er
a-var-ice	av-a-rice
rivet-ing	riv-et-ing
culpa-ble	cul-pa-ble
craf-ty	craft-y
ciph-er	ci-pher
u-ni-mag-i-na-tive	un-im-ag-i-na-tive
mis-sy	miss-y
con-tume-ly	con-tu-me-ly
dis-cre-pan-cy	dis-crep-an-cy
re-phrases	re-phra-ses
repro-gram	re-pro-gram
laches	lach-es
smith-ereens	smith-er-eens
re-pli-ca-ble	rep-li-ca-ble
do-cile	doc-ile
twen-tieth	twen-ti-eth
voy-eur-ism	vo-yeur-ism
listing	list-ing
gal-lan-try	gal-lant-ry
science	sci-ence
o-nion	on-ion
fath-er-land	fa-ther-land
fa-c-er	fac-er
know-ledge-a-ble	knowl-edge-a-ble
re-tro	ret-ro
in-ter-mar-ri-age	in-ter-mar-riage
e-lo-cu-tion	el-o-cu-tion
e-tha-nol	eth-a-nol
sea-sonal-ly	sea-son-al-ly
li-zard	liz-ard
career-ist	ca-reer-ist
blush-ing	blushing
o-ver-win-t-er	o-ver-win-ter
phea-s-ant	pheas-ant
cris-is	cri-sis
har-bing-er	har-bin-ger
gig-gling	giggling
tal-k-ie	talk-ie
flo-rid	flor-id
reord-er	re-or-der
mel-od-ra-mat-ic	mel-o-dra-mat-ic
em-physe-ma	em-phy-se-ma
pun-y	pu-ny
gosl-ing	gos-ling
e-n-act-ment	en-act-ment
li-ber-tine	lib-er-tine
i-n-ane	in-ane
pha-ra-oh	phar-aoh
startling	star-tling
im-pri-s-on	im-pris-on
mas-on-ry	ma-son-ry
for-mu-laic	for-mu-la-ic
rep-ro-cess	re-proc-ess
me-tal-lur-gy	met-al-lur-gy
rel-o-ca-tion	re-lo-ca-tion
sequestered	se-ques-tered
bender	bend-er
tailor-ing	tai-lor-ing
e-clec-ti-cism	ec-lec-ti-cism
di-a-bo-lism	di-ab-o-lism
syn-o-n-ym	syn-o-nym
maverick	mav-er-ick
bat-tering	battering
di-vot	div-ot
he-re-un-d-er	here-un-der
be-fud-dled	befuddled
hothouse	hot-house
rom-per	romp-er
wick-etkeep-er	wick-et-keep-er
hein-ous	hei-nous
e-goism	e-go-ism
bas-sist	bass-ist
un-ac-customed	un-ac-cus-tomed
ji-u-jit-su	jiu-jit-su
ashamed	a-shamed
guit-ar-ist	gui-tar-ist
re-in-car-nat-ed	reincarnated
com-men-surate	com-men-su-rate
new-s-a-gent	news-a-gent
pear-ly	pearl-y
sau-ce-pan	sauce-pan
mod-em	mo-dem
cap-er	ca-per
fis-ti-cuffs	fist-i-cuffs
profit-less	prof-it-less
dumpling	dump-ling
vil-la-ger	vil-lag-er
whos-oev-er	who-so-ev-er
a-c-id	ac-id
bar-bit-u-rate	bar-bi-tu-rate
ta-blet	tab-let
hon-eydew	hon-ey-dew
re-sur-rec-tion	res-ur-rec-tion
un-der-privileged	un-der-priv-i-leged
se-rai	se-ra-i
tur-nout	turn-out
ju-gu-lar	jug-u-lar
jaundiced	jaun-diced
gar-age	ga-rage
pup-peteer	pup-pet-eer
goer	go-er
regis-ter	reg-is-ter
port-age	por-tage
par-li-a-men-tar-i-an	par-lia-men-tar-i-an
mal-ev-o-lence	ma-lev-o-lence
delu-sive	de-lu-sive
ge-noa	gen-o-a
fra-tric-i-dal	frat-ri-cid-al
im-po-ver-ish-ment	im-pov-er-ish-ment
di-ame-ter	di-am-e-ter
cir-cui-tous	cir-cu-i-tous
le-g-a-to	le-ga-to
con-ti-gui-ty	con-ti-gu-i-ty
con-sistent	con-sist-ent
wi-zar-dry	wiz-ard-ry
waf-er	wa-fer
mon-e-tar-ism	mon-e-ta-rism
hool-i-gan	hoo-li-gan
hoard-ed	hoarded
re-al-pol-i-tik	re-al-po-li-tik
beloved	be-lov-ed
stu-died	stud-ied
cath-e-dral	ca-the-dral
not-i-fi-ca-tion	no-ti-fi-ca-tion
thanksgiv-ing	thanks-giv-ing
bark-ing	barking
bu-re-au	bu-reau
pur-suant	pur-su-ant
vi-ol-in-ist	vi-o-lin-ist
dail-y	dai-ly
sprin-gy	spring-y
gob-bled-y-gook	gob-ble-dy-gook
in-vol-ve-ment	in-volve-ment
ex-a-mine	ex-am-ine
gly-c-er-ol	glyc-er-ol
re-versed	reversed
manes	ma-nes
skew-ered	skewered
a-n-y	an-y
lin-e-up	line-up
bag-u-ette	ba-guette
sug-a-r-y	sug-ar-y
e-n-er-get-ics	en-er-get-ics
mul-tilevel	mul-ti-lev-el
dep-o-nent	de-po-nent
il-lim-i-ta-ble	il-lim-it-a-ble
troika	troi-ka
a-vid-ly	av-id-ly
pil-e-up	pile-up
se-ron-e-ga-tive	se-ro-neg-a-tive
an-nui-ty	an-nu-i-ty
con-i-fer	co-ni-fer
co-di-fi-ca-tion	cod-i-fi-ca-tion
pro-sec-u-to-ri-al	pros-e-cu-to-ri-al
going	go-ing
neu-ro-phy-siol-o-gy	neu-ro-phys-i-ol-o-gy
ex-tram-u-ral	ex-tra-mu-ral
o-ver-heat-ed	overheated
tel-e-printer	tel-e-print-er
cas-uis-try	cas-u-ist-ry
un-bek-nown	un-be-known
ma-cro-bi-ot-ic	mac-ro-bi-ot-ic
ide-al-i-ty	i-de-al-i-ty
toothy	tooth-y
lam-plight-er	lamp-light-er
chiseled	chis-eled
lam-plit	lamp-lit
tran-slit-er-ate	trans-lit-er-ate
dairy-ing	dair-y-ing
ir-re-versi-bly	ir-re-vers-i-bly
ging-er	gin-ger
lau-da-to-ry	laud-a-to-ry
mal-ad-justed	mal-ad-just-ed
reus-a-ble	re-us-a-ble
bol-stered	bolstered
un-de-livered	un-de-liv-ered
di-ago-nal	di-ag-o-nal
li-co-rice	lic-o-rice
loess	lo-ess
im-par-tial-i-ty	im-par-ti-al-i-ty
un-opened	un-o-pened
mo-di-fi-ca-tion	mod-i-fi-ca-tion
tene-ment	ten-e-ment
me-lan-chol-ic	mel-an-chol-ic
news-worth-y	news-wor-thy
bu-sinesslike	busi-ness-like
cowherd	cow-herd
sov-er-eign-t-y	sov-er-eign-ty
suet	su-et
se-cond-ly	sec-ond-ly
un-bridled	un-bri-dled
cloistered	clois-tered
ap-pal-ling-ly	ap-pall-ing-ly
sto-r-y	sto-ry
cat-ar-act	cat-a-ract
gaze-lle	ga-zelle
ga-mete	gam-ete
in-fante	in-fan-te
wheed-ling	wheedling
em-i-rate	e-mir-ate
lin-gu-al	lin-gual
scenari-o	sce-nar-i-o
nat-u-rist	na-tur-ist
pe-nin-su-lar	pen-in-su-lar
penk-nife	pen-knife
pre-da-tor	pred-a-tor
dif-fer-en-tia-ble	dif-fer-en-ti-a-ble
min-ar-et	min-a-ret
pho-to-vol-taic	pho-to-vol-ta-ic
e-pis-tem-ic	ep-i-ste-mic
vel-odrome	ve-lo-drome
pro-prie-tress	pro-pri-e-tress
fri-gate	frig-ate
gale-na	ga-le-na
vi-t-a-min	vi-ta-min
re-trieval	re-triev-al
cafe	ca-fe
han-di-craft	hand-i-craft
spi-rit-u-al-ly	spir-it-u-al-ly
vehe-ment-ly	ve-he-ment-ly
in-nkeep-er	inn-keep-er
toke-nism	to-ken-ism
se-ven-tieth	sev-en-ti-eth
prem-o-lar	pre-mo-lar
stere-o-typ-i-cal	ster-e-o-typ-i-cal
e-pis-tem-o-log-i-cal	e-pis-te-mo-log-i-cal
con-trac-ti-ble	con-tract-i-ble
sca-l-ar	sca-lar
dis-ci-p-li-nar-i-an	dis-ci-pli-nar-i-an
re-con-cil-i-a-tion	rec-on-cil-i-a-tion
pro-b-le-mat-i-cal	prob-lem-at-i-cal
stoa	sto-a
sa-l-on	sa-lon
con-gealed	congealed
glis-ten-ing	gli-ste-ning
viewing	view-ing
wes-tern-most	west-ern-most
dach-shund	dachs-hund
as-tir	a-stir
fa-cul-ty	fac-ul-ty
crusty	crust-y
boot-y	boo-ty
eva-cu-ee	e-vac-u-ee
le-ghorn	leg-horn
arach-nid	a-rach-nid
sphyg-mom-a-nom-e-ter	sphyg-mo-ma-nom-e-ter
mon-kish	monk-ish
coin-ci-den-tal	co-in-ci-den-tal
knuck-le-dus-ter	knuck-le-dust-er
un-du-lat-ing	un-du-la-ting
gath-ering	gath-er-ing
landla-dy	land-la-dy
sy-nod-ic	syn-od-ic
trunche-on	trun-cheon
thre-at-en	threat-en
dim-i-nu-tive	di-min-u-tive
e-thy-lene	eth-yl-ene
re-sur-rect	res-ur-rect
verac-i-ty	ve-rac-i-ty
vog-ue	vogue
predi-lec-tion	pre-di-lec-tion
doc-to-ral	doc-tor-al
fa-b-ric	fab-ric
pesk-y	pes-ky
mar-ked-ly	mark-ed-ly
draf-ty	draft-y
dim-er	di-mer
bewhiskered	be-whisk-ered
speechi-fy-ing	speechifying
down-load-ed	downloaded
foot-bal-l-er	foot-ball-er
pream-pli-fier	pre-am-pli-fi-er
a-za-le-a	a-zal-ea
trum-per-y	trump-er-y
scho-l-ar-ly	schol-ar-ly
bad-tempered	bad-tem-pered
so-cio-lin-guis-tics	so-ci-o-lin-guis-tics
crum-bling	crumbling
feathered	feath-ered
burgeon-ing	burgeoning
vag-ue-ness	vague-ness
zoo-plank-ton	zo-o-plank-ton
ro-sar-y	ro-sa-ry
bond-ing	bonding
scrawny	scrawn-y
hol-is-tic	ho-lis-tic
panther	pan-ther
tsetse	tset-se
e-s-cape	es-cape
renew-a-ble	re-new-a-ble
mais-o-nette	mai-son-ette
mig-ra-to-ry	mi-gra-to-ry
is-suer	is-su-er
cos-set-ed	cosseted
ca-c-oph-o-ny	ca-coph-o-ny
nur-ser-y-men	nurs-er-y-men
an-teat-er	ant-eat-er
priesthood	priest-hood
trea-sure	treas-ure
ship-ow-ner	ship-own-er
her-al-dic	he-ral-dic
punc-til-ious	punc-til-i-ous
tun-ic	tu-nic
dim-pled	dimpled
re-fu-sal	re-fus-al
guar-di-an-ship	guard-i-an-ship
flossy	floss-y
sal-ty	salt-y
note-worth-y	note-wor-thy
con-fir-ma-to-ry	con-firm-a-to-ry
erased	e-rased
wes-ter-ly	west-er-ly
dum-found-ing	dumf-ound-ing
in-trav-e-nous-ly	in-tra-ve-nous-ly
sac-risty	sac-ris-ty
kern-ing	ker-ning
ex-per-i-men-ter	ex-per-i-ment-er
gro-c-er	gro-cer
pos-thu-mous	post-hu-mous
bulg-ing	bulging
hapha-zard	hap-haz-ard
spaniel	span-iel
o-do-rif-er-ous	o-dor-if-er-ous
rifle-man	ri-fle-man
ba-sil	bas-il
sur-rend-er	sur-ren-der
scream-ing	screaming
cat-as-troph-ic	cat-a-stroph-ic
unk-nown	un-known
fi-ef-dom	fief-dom
un-ex-amined	un-ex-am-ined
rol-ler	roll-er
porce-lain	por-ce-lain
rocket-ing	rocketing
re-s-troom	rest-room
e-lec-to-ral	e-lec-tor-al
ra-con-teur	rac-on-teur
bishop	bish-op
